Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"De ontdekking van een verloren werk van een beroemde componist is altijd spannend, zeker als de componist Felix Mendelssohn Bartholdy heet en een paar van de meest populaire stukken van de complete muziekliteratuur van het avondland geschreven heeft.  Toen, dus, enige tijd geleden in de kunstfeuilletons de mare ging dat de lang verloren gewaande komische opera Der Onkel aus Boston uit 1822 teruggevonden was, zou je verwacht hebben dat het enthousiasme op de internationale muziekmarkt groot was en men zich onverwijld had gezet aan een uitvoering van het stuk bij een groot platenlabel met een sterrenbezetting","De ontdekking van een verloren werk van een beroemde componist is <extra_id_0> als de componist Felix Mendelssohn Bartholdy heet en een paar van de meest populaire stukken van de complete muziekliteratuur van het avondland geschreven heeft. Toen, dus, enige tijd <extra_id_1> kunstfeuilletons de <extra_id_2> de lang verloren gewaande komische opera Der Onkel aus Boston uit 1822 teruggevonden was, zou je verwacht hebben dat het enthousiasme op de internationale muziekmarkt groot was en men zich onverwijld had <extra_id_3> uitvoering van het stuk bij een groot platenlabel <extra_id_4> sterrenbezetting","['altijd spannend, zeker', 'geleden in de', 'mare ging dat', 'gezet aan een', 'met een']",14,15.0,1
"Tijd voor een nieuwe vrouwenstrijd Zodra het woord vrouwenemancipatie valt, volgt in de media en de literatuur steevast een beschrijving van het hectische bestaan van de moderne werkende moeder.  Het verhaal dat de afgelopen jaren telkens opdook in de tientallen damesbladen en de vele romans, zoals de onlangs in vertaling verschenen Britse bestseller Hoe krijgt ze het voor elkaar van schrijfster Allison Paerson, gaat als volgt: sinds de tweede feministische golf hebben vrouwen massaal de arbeidsmarkt veroverd","Tijd voor een nieuwe vrouwenstrijd Zodra het woord vrouwenemancipatie valt, volgt in de media en de literatuur steevast een beschrijving van het hectische bestaan van de moderne <extra_id_0> verhaal dat <extra_id_1> telkens opdook in de tientallen damesbladen en de vele romans, zoals de onlangs in vertaling verschenen <extra_id_2> krijgt ze het voor elkaar van schrijfster Allison Paerson, gaat als volgt: sinds de tweede <extra_id_3> vrouwen massaal de arbeidsmarkt veroverd","['werkende moeder. Het', 'de afgelopen jaren', 'Britse bestseller Hoe', 'feministische golf hebben']",12,15.0,1
"Rubriek week 7 Wankelende reputatie (x2) Parijs  Een boek van de onderzoeksjournalist Pierre Pan staat in Frankrijk garant voor een geschonden reputatie.  Zo onthulde hij in Une jeunesse franaise (1993) het Vichy-verleden van toenmalig president Mitterrand en in TF1, un pouvoir (1997) bood hij een ontluisterend kijkje in de coulissen van Frankrijks grootste televisiezender","Rubriek week 7 Wankelende reputatie (x2) Parijs Een boek van de onderzoeksjournalist Pierre Pan staat in Frankrijk garant voor een geschonden reputatie. Zo onthulde hij in Une jeunesse franaise (1993) het Vichy-verleden van toenmalig president Mitterrand en in TF1, un <extra_id_0> hij een ontluisterend kijkje in <extra_id_1> Frankrijks <extra_id_2>","['pouvoir (1997) bood', 'de coulissen van', 'grootste televisiezender']",8,15.0,1
Blog Worstelende Wetenschap #10 Wetenschappers moeten vaker te rade gaan bij hun geweten Herman Paul onderzoekt wat men in de negentiende eeuw verstond onder een goede wetenschapper.  In discussies over samenwerking met de industrie kwam destijds een felle afkeer van geldzucht naarvoren  geld en toewijding aan de waarheid zouden niet samengaan,Blog Worstelende Wetenschap #10 Wetenschappers moeten vaker te rade gaan bij hun geweten Herman Paul onderzoekt wat men in de negentiende eeuw verstond onder een goede wetenschapper. In discussies over samenwerking met de industrie kwam <extra_id_0> afkeer van geldzucht naarvoren geld en toewijding <extra_id_1> zouden <extra_id_2>,"['destijds een felle', 'aan de waarheid', 'niet samengaan']",8,15.0,1
"Dichters & Denkers Virgillius Ibant obscuri sola sub nocte per umbram  deze zin heeft mij, sinds mijn eerste kennismaking met Vergilius, altijd achtervolgd.  Het is niet alleen de wisseling van de bijvoeglijke naamwoorden maar de mirage van duisternis die deze zin is: drie verschillende soorten duisternis naast elkaar","Dichters & Denkers Virgillius Ibant obscuri sola sub nocte per umbram deze zin heeft mij, sinds mijn eerste kennismaking met Vergilius, altijd achtervolgd. Het is niet alleen de wisseling van de bijvoeglijke naamwoorden maar de <extra_id_0> deze zin is: drie <extra_id_1> naast elkaar","['mirage van duisternis die', 'verschillende soorten duisternis']",7,15.0,1
"Er is, zoals ik vorige week schreef, ook die glazen blik in zijn ogen.  Ogen die niettemin lijken te branden, een blik waarmee je geen contact krijgt maar die iets broeierigs verbergt, en er is die houding van m, die kaarsrechte houding, die houding van een jongen die wel ergens staat of loopt, wel ergens is, maar of dat nu op het schoolplein is of op de gang of op de noordpool, dat valt niet van m af te lezen, en dat valt ook niet op te maken uit die glazen blik: de houding en de blik van een jongen die niets met zijn omgeving heeft","Er is, zoals ik vorige week schreef, ook die <extra_id_0> zijn ogen. Ogen die niettemin lijken te branden, een blik waarmee je geen contact krijgt maar die iets broeierigs verbergt, en er is die houding van m, die kaarsrechte houding, die houding van een jongen die wel ergens staat of loopt, wel ergens is, maar of dat nu op het schoolplein is <extra_id_1> gang of op de noordpool, dat valt niet van m af te lezen, en dat valt ook niet op te <extra_id_2> glazen blik: de houding en de blik <extra_id_3> niets met <extra_id_4>","['glazen blik in', 'of op de', 'maken uit die', 'van een jongen die', 'zijn omgeving heeft']",16,15.0,1
"Hoe schrijvers en hun critici belangrijk worden Met zijn bundel over literatuurkritiek heeft hoogleraar letterkunde Jos Joosten niet wat de criticus moet, maar wat hij doet voor ogen.  En wat doet Joosten zelf",Hoe schrijvers en hun critici belangrijk worden Met zijn bundel over literatuurkritiek heeft hoogleraar letterkunde Jos Joosten niet wat de <extra_id_0> wat hij doet voor ogen. En wat <extra_id_1> zelf,"['criticus moet, maar', 'doet Joosten']",5,15.0,1
Essay Essay: Moslimterrorisme en apocalyptisch geweld door Bob de Graaff beeld Floris Tilanus Toen topdiplomaten zich onlangs in Bagdad rond de tafel schaarden om te praten over Irans vermeende kernwapenprogramma trok de hemel boven hen dicht.  Hevige zandstormen kwamen opzetten uit de woestijn en joegen over de stad,Essay Essay: Moslimterrorisme en apocalyptisch geweld door Bob de Graaff beeld Floris Tilanus <extra_id_0> in Bagdad rond de tafel schaarden om te praten over Irans vermeende kernwapenprogramma trok de hemel boven hen dicht. Hevige zandstormen kwamen opzetten uit de woestijn <extra_id_1> de stad,"['Toen topdiplomaten zich onlangs', 'en joegen over']",7,15.0,1
"Een echte patient is arm - hij kan niets en wil niets.  Een echte patient heeft misschien wel het talent van Buch, maar hij kan er niets mee","Een echte patient is arm - hij <extra_id_0> niets. Een echte patient heeft misschien wel het talent van Buch, maar hij kan er niets mee",['kan niets en wil'],4,15.0,1
"NATUURLIJK ZAL in de komende maand stilgestaan worden bij die zondag, twintig jaar geleden, toen Marco van Basten met een weergaloze volley de bal achter de kansloze doelman Rinat Dasajev joeg, waarmee hij Nederland de overwinning op de Sovjet-Unie en het Europees kampioenschap bezorgde.  Waarna de natie explodeerde in een oranje euforie die tot heden niet is overgegaan","NATUURLIJK ZAL in de komende maand stilgestaan worden bij die zondag, twintig jaar geleden, toen Marco van Basten met een weergaloze volley de bal achter de kansloze doelman Rinat Dasajev joeg, waarmee hij Nederland de overwinning op de Sovjet-Unie <extra_id_0> kampioenschap <extra_id_1> natie <extra_id_2> oranje euforie die tot heden niet is overgegaan","['en het Europees', 'bezorgde. Waarna de', 'explodeerde in een']",9,15.0,1
"Kunst & Cultuur Kunst: Caravaggio Aards licht Caravaggio, De graflegging van Christus, 1602-1603.  Olieverf op doek, 300 x203 cm","Kunst & Cultuur Kunst: Caravaggio <extra_id_0> De graflegging van Christus, 1602-1603. Olieverf op doek, 300 x203 cm","['Aards licht Caravaggio,']",3,15.0,1
"Dichters & Denkers Cosima Wagner, Tagebcher: Eine Auswahl von Marion Linhardt und Thomas Steiert De ideologische grondtoon van Wagner Tagebcher: Eine Auswahl von Marion Linhardt und Thomas Steiert Piper, 479 blz.  Richard Wagner heeft twee gezichten","Dichters & Denkers Cosima Wagner, Tagebcher: Eine Auswahl von Marion Linhardt und Thomas Steiert De ideologische grondtoon van Wagner Tagebcher: Eine Auswahl von Marion Linhardt und <extra_id_0> Piper, <extra_id_1> Wagner heeft twee gezichten","['Thomas Steiert', '479 blz. Richard']",5,15.0,1
"Kunst & Cultuur Popmuziek - Jebroer Jebroer hoeft geen bloemen Een half jaar is zijn album al uit, maar nu is hij dan toch eindelijk cht doorgebroken.  Jebroer, de artiestennaam van ex-verhuizer Tim Kimman uit Leiden, debuteerde drie jaar geleden met Gouden tranen, een album dat niet alleen muzikaal, maar ook inhoudelijk verrassend breed was","Kunst & Cultuur Popmuziek - Jebroer Jebroer hoeft geen bloemen Een half <extra_id_0> zijn album al uit, maar nu is <extra_id_1> eindelijk cht doorgebroken. Jebroer, de artiestennaam van ex-verhuizer Tim Kimman uit Leiden, debuteerde drie jaar geleden met Gouden tranen, een album <extra_id_2> muzikaal, maar ook inhoudelijk verrassend breed was","['jaar is', 'hij dan toch', 'dat niet alleen']",8,15.0,1
"Naar een harmonieuze samenleving Wij kiezen niet meer voor het begrip identiteit  dat is statisch en heeft het risico op uitsluiting en op terugtrekgedrag  maar voor het begrip identificatie.  Deze meervoudige, relationele benadering is dynamisch en zet het venster open naar de toekomst voor al die migranten die zich nu moeten aanpassen aan het Nederlanderschap","Naar een harmonieuze samenleving Wij kiezen niet meer voor het begrip identiteit dat is statisch en heeft het risico op uitsluiting en op terugtrekgedrag maar voor <extra_id_0> Deze meervoudige, relationele benadering is dynamisch en zet het venster <extra_id_1> de toekomst voor <extra_id_2> die zich nu moeten aanpassen aan het Nederlanderschap","['het begrip identificatie.', 'open naar', 'al die migranten']",8,15.0,1
"23 juni 2006  verschenen in uit nr.  25 Uitval en doorstroming Bij de coalitiepartners vvd en d66 is sprake van uitval en vertraagde doorstroming, het cda houdt zich rustig",23 juni 2006 verschenen in uit nr. 25 Uitval en doorstroming Bij de coalitiepartners vvd en d66 is sprake van uitval en <extra_id_0> houdt zich rustig,"['vertraagde doorstroming, het cda']",4,15.0,1
Dichters & Denkers In de ban van het ding beeld Konstantinos Papamichalopoulos Wat zoeken mensen bij elkaar.  Wat is verliefdheid,Dichters & Denkers In de ban van het ding beeld Konstantinos Papamichalopoulos Wat zoeken mensen bij elkaar. <extra_id_0>,['Wat is verliefdheid'],3,15.0,1
"Dat ze niet als een volwaardige Nederlander worden behandeld, wijten ze aan Wilders, die volgens hen oproept tot discriminatie - en daarom moet hij veroordeeld worden.  Of je dit aan Wilders kunt toeschrijven, zou ik niet weten","Dat ze niet als een volwaardige Nederlander worden behandeld, wijten ze aan Wilders, die volgens hen oproept tot <extra_id_0> daarom moet hij veroordeeld worden. Of <extra_id_1> Wilders kunt toeschrijven, zou ik niet weten","['discriminatie - en', 'je dit aan']",6,15.0,1
"Geschiedenis van De Groene Amsterdammer Toen Martinus van Loghem en Taco de Beer in 1877 De Amsterdammer.  Weekblad voor Handel, Industrie en Kunst oprichtten waren de ambities en pretenties niet gering","Geschiedenis van De Groene Amsterdammer Toen Martinus van Loghem en Taco <extra_id_0> in 1877 De Amsterdammer. Weekblad voor Handel, <extra_id_1> oprichtten waren de ambities en pretenties niet gering","['de Beer', 'Industrie en Kunst']",5,15.0,1
"Crisis op zn Italiaans Rome  Goed, het is crisis met een hoofdletter, maar dat betekent niet dat je je plezier moeten laten bederven.  Je bent een Italiaan of je bent het niet","Crisis op <extra_id_0> Goed, het is crisis met <extra_id_1> maar dat betekent niet dat je je plezier moeten laten bederven. Je bent een Italiaan of je bent het niet","['zn Italiaans Rome', 'een hoofdletter,']",5,15.0,1
Column Nader bekeken Maduro en Zwarte Limburgers Walter van der Kooi ziet veel meer dan alleen dat waarover hij zijn kronieken schrijft.  Vandaag: George Maduro en Zwarte Limburgers,Column Nader bekeken Maduro en Zwarte Limburgers Walter van der Kooi ziet <extra_id_0> dat waarover hij zijn kronieken schrijft. Vandaag: George Maduro en Zwarte Limburgers,['veel meer dan alleen'],4,15.0,1
"Het is een fotografische herdruk.  Hermans heeft zelf nog met inkt verbeteringen aangebracht, bijvoorbeeld op pagina 202 waar geworden van zichzelf via een inkt haal is veranderd in van zichzelf geworden","Het is een fotografische herdruk. Hermans heeft zelf nog met inkt verbeteringen aangebracht, bijvoorbeeld op pagina 202 waar geworden van zichzelf <extra_id_0> inkt <extra_id_1> in van zichzelf geworden","['via een', 'haal is veranderd']",5,15.0,1
"Lekker roepen in de woestijn Enkele weken voor hij, op 21 september 1972, een eind aan zijn leven maakte noteerde Henri de Montherlant in zijn dagboek: Sint Franciscus van Assisi sprak tegen de vogels.  Ik schrijf voor de gorillas","Lekker roepen in de woestijn Enkele weken voor hij, op 21 september 1972, een <extra_id_0> leven maakte noteerde Henri de Montherlant <extra_id_1> Sint Franciscus van Assisi sprak tegen de vogels. Ik schrijf voor de gorillas","['eind aan zijn', 'in zijn dagboek:']",6,15.0,1
"Barcelona  Na decennia van straffeloosheid verdwijnt binnenkort de eerste persoon achter de tralies die veroordeeld is in verband met het schandaal van de gestolen babys in Spanje.  Fijn voor het rechtsgevoel, zou je zeggen","Barcelona Na decennia van straffeloosheid verdwijnt binnenkort de eerste persoon achter de tralies die veroordeeld is in verband met het schandaal <extra_id_0> gestolen babys in Spanje. Fijn voor het rechtsgevoel, <extra_id_1>","['van de', 'zou je zeggen']",5,15.0,1
"Ook in Tedjas nieuwe bundel, Exclusief, spelen schoonheid of liefde nauwelijks een rol  van Francis Bacon hoef je ook geen lieflijke, natuurgetrouwe strandtaferelen te verwachten, daar zijn weer andere kunstenaars voor.  Maar wilt u muziek, moet mijn pozie voldoen aan de zogenaamde wet van meezingbaarheid","Ook in Tedjas <extra_id_0> spelen schoonheid of liefde nauwelijks een rol van Francis Bacon hoef je ook geen lieflijke, natuurgetrouwe strandtaferelen te verwachten, daar zijn weer andere kunstenaars voor. Maar wilt u muziek, moet mijn pozie voldoen aan <extra_id_1> meezingbaarheid","['nieuwe bundel, Exclusief,', 'de zogenaamde wet van']",7,15.0,1
Bloed als bevrijding EN DAAR IS hij dan: heerser van zijn rijk op de bovenste etage van een wolkenkrabber in een anonieme stad.  Zijn appartement met hardhouten vloer is zijn lust en zijn leven,Bloed als bevrijding EN DAAR IS hij dan: heerser van zijn rijk op de bovenste <extra_id_0> wolkenkrabber in een anonieme stad. <extra_id_1> met hardhouten vloer is zijn lust en zijn leven,"['etage van een', 'Zijn appartement']",5,15.0,1
"Entree in de nieuwe wereld Wat we ook van deze oorlog mogen denken, aan n conclusie valt niet te ontkomen.  De wereld heeft, strikt objectief bezien, na 11 september opnieuw een leerzame week achter de rug","Entree in de nieuwe wereld Wat we ook van deze oorlog mogen denken, aan n conclusie valt niet te ontkomen. De <extra_id_0> objectief <extra_id_1> 11 september opnieuw een leerzame week achter de rug","['wereld heeft, strikt', 'bezien, na']",5,15.0,1
"De groene wener Vorig jaar was het Nederland, dit jaar Oostenrijk: Schwerpunkt op de Frankfurter Buchmesse.  Het land is twee maal zo groot als Nederland, telt half zo veel inwoners, maar kent een veelvoud aan literaire talenten","De groene wener Vorig jaar was het Nederland, dit jaar Oostenrijk: <extra_id_0> Frankfurter Buchmesse. Het land is twee maal zo groot als Nederland, <extra_id_1> veel inwoners, maar kent een veelvoud aan literaire talenten","['Schwerpunkt op de', 'telt half zo']",6,15.0,1
"Rodhan al-Galidi Als je een Arabisch boek leest, moet je niet proberen te begrijpen wat de schrijver geschreven heeft, maar wat hij niet heeft kunnen schrijven.  Arabische literatuur wordt geschreven in de schaduw van het zwaard, de zweep en het goud","Rodhan al-Galidi Als je een Arabisch boek leest, moet je niet proberen te begrijpen wat <extra_id_0> heeft, maar wat hij niet heeft kunnen schrijven. Arabische literatuur wordt geschreven in de schaduw van het <extra_id_1> en het goud","['de schrijver geschreven', 'zwaard, de zweep']",6,15.0,1
"Angel Angelv en zijn dansende beer Gosho in Sofia, Bulgarije, 2001  Kael Alford / Newsmakers / Getty Images Het was een traditie die al generaties terugging.  Zigeunerfamilies in Bulgarije die beren lieten dansen","Angel Angelv en zijn dansende beer Gosho in Sofia, <extra_id_0> Alford / Newsmakers / Getty Images Het was een traditie die al generaties terugging. Zigeunerfamilies in Bulgarije die beren <extra_id_1>","['Bulgarije, 2001 Kael', 'lieten dansen']",5,15.0,1
Excellshit Bezien vanuit het perspectief van de communicatie behoorden de afgelopen weken tot de meest vreemde van mijn leven.  Symbool hiervan was een kleine ervaring tijdens een etentje bij kennissen,Excellshit Bezien vanuit het perspectief van de communicatie behoorden de afgelopen weken tot de meest vreemde <extra_id_0> hiervan was een kleine ervaring tijdens een etentje bij kennissen,['van mijn leven. Symbool'],4,15.0,1
"Na alles wat eraan te pas kwam om het mogelijk te maken  eindeloze diplomatieke touwtrekkerij, VN-sancties die voor ruim zeventig miljard gulden schade toebrachten, de inspiratie om in Nederland Schots grondgebied te vinden  dreigt het Lockerbie-proces een anticlimax te worden.  Niet alleen zal de vraag of de beklaagden schuldig zijn wellicht geen definitief antwoord krijgen, de belangrijkere vraag wie deze massamoord liet uitvoeren, zal helemaal in de mist blijven hangen","Na alles wat eraan te pas kwam om het <extra_id_0> eindeloze diplomatieke touwtrekkerij, VN-sancties die voor ruim zeventig miljard gulden schade toebrachten, de inspiratie om in Nederland Schots grondgebied te <extra_id_1> een anticlimax te worden. Niet alleen zal de vraag of de beklaagden schuldig zijn wellicht geen definitief antwoord krijgen, de belangrijkere vraag wie <extra_id_2> uitvoeren, zal helemaal in de mist blijven hangen","['mogelijk te maken', 'vinden dreigt het Lockerbie-proces', 'deze massamoord liet']",10,15.0,1
"Schrijf u in voor onze dagelijkse nieuwsbrief en ontvang iedere ochtend het beste uit De Groene in uw mailbox Wat goed is voor Unilever is pertinent niet goed voor Nederland D66, CDA en ChristenUnie zijn door Rutte en trawanten zwaar onder druk gezet om dit verspillende presentje van ons aan de BV Nederland goed te keuren.  Ook al kan Rutte III op een meerderheid in de Tweede Kamer rekenen, de tegenzin waarmee met name Seegers de maatregel verdedigde (het voelde als het doorslikken van een meloen) kan het einde van de coalitiediscipline en daarmee op den duur van Rutte III betekenen","Schrijf u in voor onze dagelijkse nieuwsbrief en ontvang iedere ochtend het beste uit De Groene in uw mailbox Wat goed is voor Unilever is pertinent niet goed voor Nederland D66, CDA en <extra_id_0> Rutte en trawanten zwaar onder druk gezet om dit verspillende presentje van ons aan de BV Nederland goed te keuren. Ook <extra_id_1> III op een meerderheid in de Tweede Kamer rekenen, de tegenzin waarmee met name Seegers de maatregel <extra_id_2> als het doorslikken van een meloen) kan het einde van de coalitiediscipline en daarmee <extra_id_3> van <extra_id_4>","['ChristenUnie zijn door', 'al kan Rutte', 'verdedigde (het voelde', 'op den duur', 'Rutte III betekenen']",15,15.0,1
"Belangrijke in deze generatie- en grensoverschrijding is Elisabeth Tonnard, een beeldend kunstenaar van wie het door Druksel uitgegeven De wereld is er werd genomineerd voor de Hugues C.  Pernathprijs, een prijs voor dichters van onder of ik geloof in bepaalde gevallen toch ook net 43 jaar","Belangrijke in deze generatie- en grensoverschrijding is Elisabeth Tonnard, een beeldend kunstenaar van wie het door Druksel uitgegeven De wereld is er werd genomineerd voor de Hugues C. Pernathprijs, een prijs voor dichters van onder <extra_id_0> bepaalde gevallen toch <extra_id_1> jaar","['of ik geloof in', 'ook net 43']",7,15.0,1
"Een eeuw geleden speelden dezelfde misverstanden als nu VOOR MIJ ligt Nederland en de Islam van de grootste islamkenner die Nederland ooit rijk was: Christiaan Snouck Hurgronje (1857-1936).  Het boekje behelst vier lezingen, die Snouck in maart 1911 hield in de Leidse bestuursacademie voor Nederlands-Indische ambtenaren","Een eeuw geleden speelden dezelfde misverstanden als nu VOOR MIJ ligt Nederland en de Islam van de grootste islamkenner die Nederland ooit rijk was: Christiaan Snouck Hurgronje (1857-1936). Het boekje behelst vier lezingen, <extra_id_0> 1911 <extra_id_1> Leidse bestuursacademie voor Nederlands-Indische ambtenaren","['die Snouck in maart', 'hield in de']",7,15.0,1
Vertalen in panels Eind jaren negentig was het een brandende kwestie: de toekomst van de overheid.  Waren ambtenaren verantwoording schuldig aan hun minister,Vertalen in panels Eind jaren negentig was het een brandende kwestie: de toekomst van de overheid. Waren ambtenaren verantwoording schuldig <extra_id_0>,['aan hun minister'],3,15.0,1
Kunst & Cultuur Opera: Die Zauberflte Die Zauberflte  Joost Milde In operas zijn de mannen steevast stoere helden en de vrouwen willoze slachtoffers.  Daar is meestal weinig aan te doen omdat de noten nu eenmaal vastliggen,Kunst & Cultuur Opera: Die Zauberflte Die Zauberflte Joost Milde In operas zijn de mannen steevast stoere helden en de vrouwen <extra_id_0> Daar is meestal weinig aan te doen <extra_id_1> nu eenmaal vastliggen,"['willoze slachtoffers.', 'omdat de noten']",5,15.0,1
"Dichters & Denkers SMS Smsende geesten Lemniscaat/Kidsweek (Kidsbibliotheek), 86 blz. ,  3,95 (bekroond met een Vlag en Wimpel 2007) Geloven in paranormale verschijnselen is in","Dichters & Denkers SMS Smsende geesten Lemniscaat/Kidsweek (Kidsbibliotheek), 86 blz. , 3,95 (bekroond met een <extra_id_0> Geloven in paranormale verschijnselen is in",['Vlag en Wimpel 2007)'],4,15.0,1
Johannesburg - Iedere vrijdag is Vuvu-Friday.  Dan vieren de Zuid-Afrikanen het aanstaande WK voetbal door hun vuvuzelas te laten blren en op het werk en in de straten in de gele shirtjes van het nationale elftal te verschijnen,Johannesburg - Iedere vrijdag is Vuvu-Friday. Dan vieren de Zuid-Afrikanen het aanstaande WK voetbal door hun vuvuzelas te laten blren en op het werk en in <extra_id_0> de gele shirtjes van het <extra_id_1> verschijnen,"['de straten in', 'nationale elftal te']",6,15.0,1
"Museum Kurhaus Kleef, Tiergartenstrasse 41, dinsdag tot en met zondag 10-18 uur.  Kernwasser Wunderland, Freizeitpark Grietherstrasse 110-120 Kalkar, alle dagen, zelfde tijd","Museum Kurhaus Kleef, <extra_id_0> tot en met zondag 10-18 uur. Kernwasser Wunderland, Freizeitpark Grietherstrasse 110-120 Kalkar, alle dagen, zelfde tijd","['Tiergartenstrasse 41, dinsdag']",3,15.0,1
"Elektriciteit helpt Ethiopi uit de armoede Iedereen een wasmachine In Ethiopi gaat op steeds meer plaatsen het licht aan.  Met elektriciteit uit zon, wind en water en onvermijdelijk ook uit kernenergie bestrijdt het land de armoede en de honger","Elektriciteit helpt Ethiopi uit de armoede Iedereen een wasmachine In Ethiopi gaat op steeds meer plaatsen het licht aan. Met elektriciteit uit zon, wind en <extra_id_0> ook <extra_id_1> het land de armoede en de honger","['water en onvermijdelijk', 'uit kernenergie bestrijdt']",6,15.0,1
"Interview met de Isralische schrijver Etgar Keret Ons land is sterk gepolariseerd, alsof je te maken hebt met twee groepen voetbalsupporters, zegt Etgar Keret.  f je bent links, f je bent rechts","Interview met de Isralische schrijver Etgar Keret Ons land is sterk gepolariseerd, alsof je te maken hebt met twee <extra_id_0> zegt Etgar Keret. f je bent links, <extra_id_1> rechts","['groepen voetbalsupporters,', 'f je bent']",5,15.0,1
"19 november 1997 Jaargang 121, Nr.  47 Ren Zwaap, 19 november 1997 Tom Ronse, 19 november 1997 Gerard van Westerloo, 19 november 1997 Max Arian, 19 november 1997 WAARSCHIJNLIJK is op een satelliefoto van een willekeurige Nederlandse stad precies te zien in welke wijken veel migranten leven","19 november 1997 Jaargang 121, Nr. 47 Ren Zwaap, 19 <extra_id_0> 19 november 1997 <extra_id_1> 19 november 1997 Max Arian, 19 november 1997 WAARSCHIJNLIJK is op een satelliefoto van een willekeurige Nederlandse stad precies te zien in welke wijken veel migranten leven","['november 1997 Tom Ronse,', 'Gerard van Westerloo,']",7,15.0,1
"Kunst & Cultuur Hoe zwart kleuren Nederlandse musea.  Iris Kensmil, The New Utopia Begins Here: Amy Ashwood Garvey, 2018","Kunst & Cultuur Hoe zwart kleuren Nederlandse musea. Iris Kensmil, <extra_id_0> Begins Here: Amy Ashwood Garvey, 2018",['The New Utopia'],3,15.0,1
"Wetenschap, een falende totem De toekomst wordt niet beter De wetenschap heeft geleid tot betere leefomstandigheden.  Toch is de mens niet rationeler of verdraagzamer geworden","Wetenschap, een falende totem De toekomst wordt niet beter De wetenschap heeft geleid tot <extra_id_0> de mens niet rationeler of verdraagzamer geworden",['betere leefomstandigheden. Toch is'],4,15.0,1
"Greenaways vingertje Kunst: Fort Asperen Ark Een van de suppoosten laat buiten een kikkertje vrij.  Sinds Peter Greenaway voor zijn spektakel Fort Asperen Ark, a Peter Greenaway Flood Warning de kelder van het fort onder water zette, is het er goed toeven voor de beestjes","Greenaways vingertje Kunst: Fort Asperen Ark Een van de suppoosten laat buiten een kikkertje vrij. Sinds Peter Greenaway <extra_id_0> Fort Asperen Ark, a Peter Greenaway Flood Warning de kelder van het fort <extra_id_1> het er goed toeven voor de beestjes","['voor zijn spektakel', 'onder water zette, is']",7,15.0,1
"Olivier Houppermans, 7 juli 2010 Vrije gokmarkt 55 pond won de Britse klusjesman Nigel Page begin dit jaar in een wekelijkse Engelse lotto.  Hij besloot met het gewonnen geld loten te kopen voor Euromillions, een pan-Europese loterij met miljoenen deelnemers en duizelingwekkende jackpots","Olivier Houppermans, 7 juli 2010 Vrije gokmarkt 55 pond won de Britse klusjesman Nigel Page begin dit jaar in een wekelijkse Engelse lotto. Hij besloot met het gewonnen geld loten te kopen voor Euromillions, <extra_id_0> met miljoenen deelnemers <extra_id_1>","['een pan-Europese loterij', 'en duizelingwekkende jackpots']",6,15.0,1
"Actievoeren in een virtuele zwerm HOUSTON, AUSTRALI, drie jaar geleden.  Bij een kantoor van de Church of Scientology staat een groep gemaskerde jongeren te protesteren tegen de praktijken van wat zij beschouwen als een gevaarlijke sekte","Actievoeren in een virtuele zwerm HOUSTON, AUSTRALI, drie jaar geleden. Bij een kantoor van de Church of Scientology staat een groep <extra_id_0> protesteren tegen de praktijken van <extra_id_1> beschouwen als een gevaarlijke sekte","['gemaskerde jongeren te', 'wat zij']",5,15.0,1
"Al een jaar of drie, sinds het uitbreken van de Amerikaanse kredietcrisis in 2008, staat het Westen in vrijwel alle opzichten bloot aan een trommelvuur van onheilsvoorspellingen.  Die ga ik niet meer opsommen","Al een jaar of drie, sinds het uitbreken van de Amerikaanse kredietcrisis in 2008, staat het Westen in vrijwel alle opzichten bloot aan een trommelvuur van onheilsvoorspellingen. <extra_id_0> ik <extra_id_1>","['Die ga', 'niet meer opsommen']",5,15.0,1
De tijdelijke eeuwigheid  een dichter wiens naam ik ben vergeten heeft dat ooit gedicht.  Ik moest aan die woorden denken toen ik een gephotoshopte foto zag,De tijdelijke eeuwigheid een dichter wiens naam ik ben vergeten heeft dat ooit gedicht. Ik moest aan die woorden <extra_id_0> gephotoshopte foto zag,['denken toen ik een'],4,15.0,1
"Grace Mugabe gaat voor in de strijd Harare  Achter alle ruitenwissers hier zat de foto van Grace Mugabe, toen ze op tournee was, zegt een vriendin, wijzend op de drukke parkeerplaats bij het vliegveld van Harare.  Maar ze zal zelf nooit president worden","Grace Mugabe gaat voor in de strijd Harare Achter alle ruitenwissers hier zat de foto van Grace Mugabe, toen ze op tournee was, zegt een vriendin, wijzend op de drukke parkeerplaats bij het vliegveld van <extra_id_0> zal zelf <extra_id_1>","['Harare. Maar ze', 'nooit president worden']",6,15.0,1
"25 mei 2007 Jaargang 131, Nr.  21 Koen Kleijn, 25 mei 2007 Aukje van Roessel, 25 mei 2007 Peter Vermaas, 25 mei 2007 Het neoliberale project is nog niet gestopt Het postmodernisme is op sterven na dood","25 mei 2007 Jaargang 131, Nr. 21 Koen Kleijn, 25 mei 2007 Aukje van Roessel, <extra_id_0> Peter Vermaas, 25 mei 2007 Het neoliberale project is nog niet gestopt Het <extra_id_1> sterven na dood","['25 mei 2007', 'postmodernisme is op']",6,15.0,1
