Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq136-0,xl,"de vluchtelingencrisis in Europa. Wie zijn die vluchtelingen, wat zijn de gevolgen van hun komst en hoe kan het anders?",de vluchtelingencrisis in Europa. Wie <extra_id_0> zijn de gevolgen van hun komst en hoe kan het anders?,"de vluchtelingencrisis in Europa. Wie zijn zij, wat zijn de gevolgen van hun komst en hoe kan het anders?","['zijn die vluchtelingen', 'wat']","['zijn zij, wat']",4,20.0,6,[0.6818181818181818],0.68,volkskrant
seq137-0,xl,Nederlandse commando's van het KCT (Korps Commando Troepen) tijdens een patrouille richting de stad,Nederlandse commando's van het KCT (Korps Commando Troepen) <extra_id_0> richting de stad,Nederlandse commando's van het KCT (Korps Commando Troepen) rijden richting de stad,['tijdens een patrouille'],['rijden'],3,20.0,6,[0.7727272727272727],0.77,volkskrant
seq138-0,xl,Donald Trump heeft vrijdag niet de vereiste driemaandelijke presidentile handtekening gezet onder het nucleaire akkoord met Iran.,Donald Trump heeft vrijdag niet de vereiste driemaandelijke <extra_id_0> onder het nucleaire akkoord met Iran.,Donald Trump heeft vrijdag niet de vereiste driemaandelijke termijn gegeven voor de ondertekening van een nieuwe verklaring onder het nucleaire akkoord met Iran.,['presidentile handtekening gezet'],['termijn gegeven voor de ondertekening van een nieuwe verklaring'],3,20.0,6,[0.7142857142857143],0.71,volkskrant
seq139-0,xl,"voor iedereen die een relatie heeft, er eentje heeft gehad of graag zou willen. Regie: Jrgen Tjon A Fon. Muziek: Jay.Soul & Perquisite. V","voor <extra_id_0> een relatie heeft, er eentje <extra_id_1> graag zou willen. Regie: Jrgen Tjon A Fon. Muziek: Jay.Soul & Perquisite. V","voor je een relatie heeft, er eentje is die je graag zou willen. Regie: Jrgen Tjon A Fon. Muziek: Jay.Soul & Perquisite. V","['iedereen die', 'heeft gehad of']","['je', 'is die je']",5,20.0,6,"[0.9166666666666666, 0.8571428571428571]",0.89,volkskrant
seq140-0,xl,). Ciske de Rat met Danny de Munk als de volwassen Cis die terugblikt op zijn roerige leven. Vanavond t/m,). Ciske de Rat met Danny de <extra_id_0> Cis die terugblikt op zijn roerige leven. Vanavond t/m,). Ciske de Rat met Danny de Jonge. Een avond met Cis die terugblikt op zijn roerige leven. Vanavond t/m,['Munk als de volwassen'],['Jonge. Een avond met'],4,20.0,6,[0.7619047619047619],0.76,volkskrant
seq141-0,xl,"), Lucas van Esch (artdirector V), Erik d'Ailly, Thijs Balder, Joke Buijs, Annemieke Jansen, Koos Jeremiasse,","), <extra_id_0> (artdirector V), Erik d'Ailly, Thijs Balder, Joke Buijs, Annemieke Jansen, Koos Jeremiasse,","), Willem van der Meer (artdirector V), Erik d'Ailly, Thijs Balder, Joke Buijs, Annemieke Jansen, Koos Jeremiasse,",['Lucas van Esch'],['Willem van der Meer'],3,20.0,6,[0.7368421052631579],0.74,volkskrant
seq142-0,xl,"Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch landschap met zeventig werken van Van Gogh, Munch tot Kandinksy, t/m 17/6","Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch landschap <extra_id_0> Van Gogh, Munch tot Kandinksy, t/m 17/6","Amsterdam, Van Gogh Museum (020-5705252): Dreams of nature, symbolistisch landschap van Van Gogh, Munch tot Kandinksy, t/m 17/6",['met zeventig werken van'],['van'],4,20.0,6,[0.8695652173913043],0.87,volkskrant
seq143-0,xl,"circa vijftig schilderijen en dertig tekeningen van Willem Maris (1844-1910), t/m 9/4; De Ouborg Prijs 2011,","circa vijftig schilderijen en dertig tekeningen van Willem Maris (1844-1910), t/m <extra_id_0> Prijs 2011,","circa vijftig schilderijen en dertig tekeningen van Willem Maris (1844-1910), t/m Willem Maris Prijs 2011,",['9/4; De Ouborg'],['Willem Maris'],3,20.0,6,[0.9285714285714286],0.93,volkskrant
seq144-0,xl,"Jouw perspectief!?, abstract grote getallen teruggebracht naar menselijke maat in visualisaties, t/m 18/3","Jouw perspectief!?, <extra_id_0> teruggebracht naar menselijke maat in visualisaties, t/m 18/3","Jouw perspectief!?, t/m 18/3, t/m 18/3, t/m 18/3, t/m 18/3, teruggebracht naar menselijke maat in visualisaties, t/m 18/3",['abstract grote getallen'],"['t/m 18/3, t/m 18/3, t/m 18/3, t/m 18/3,']",3,20.0,6,[0.8717948717948718],0.87,volkskrant
seq145-0,xl,Wekelijks selecteert de Volkskrant films die u niet mag missen. En een aantal die u met gerust hart kunt overslaan. Deze week:,Wekelijks selecteert de Volkskrant films die u niet mag missen. En een <extra_id_0> gerust hart kunt overslaan. Deze week:,Wekelijks selecteert de Volkskrant films die u niet mag missen. En een aantal films die u met een gerust hart kunt overslaan. Deze week:,['aantal die u met'],['aantal films die u met een'],4,20.0,6,[0.38461538461538464],0.38,volkskrant
seq146-0,xl,Een omslag kan een boek maken of breken. Zes ontwerpers over hun vak en het geheim van een goede cover. Vandaag:,Een omslag kan een boek maken of breken. <extra_id_0> vak en het geheim van een goede cover. Vandaag:,Een omslag kan een boek maken of breken. Dit is de passie voor het vak en het geheim van een goede cover. Vandaag:,['Zes ontwerpers over hun'],['Dit is de passie voor het'],4,20.0,6,[0.68],0.68,volkskrant
seq147-0,xl,"Never Mind That Noise You Heard, recente videos en installaties van kunstenaarsduo Allora & Calzadilla","<extra_id_0> Noise You Heard, recente videos en installaties van kunstenaarsduo Allora & Calzadilla","The Noise You Heard, recente videos en installaties van kunstenaarsduo Allora & Calzadilla",['Never Mind That'],['The'],3,20.0,6,[0.8666666666666667],0.87,volkskrant
seq148-0,xl,". Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Vrouwenlevens tussen kunst en wetenschap,",". Amsterdam, Museum het Rembrandthuis <extra_id_0> Vrouwenlevens tussen kunst en wetenschap,",". Amsterdam, Museum het Rembrandthuis Vrouwenlevens tussen kunst en wetenschap,",['(Jodenbreestraat 4):'],[''],2,20.0,6,[1.0],1.0,volkskrant
seq149-0,xl,Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum om aandacht te vragen voor vluchtelingen die na aankomst op Schiphol gelijk in detentie worden gezet,Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum om aandacht te vragen voor vluchtelingen die na <extra_id_0> Schiphol <extra_id_1> worden gezet,Zo'n driehonderd mensen demonstreren met witte paraplu's bij het Grensdetentiecentrum om aandacht te vragen voor vluchtelingen die na aankomst op Schiphol in de wacht worden gezet,"['aankomst op', 'gelijk in detentie']","['aankomst op', 'in de wacht']",5,20.0,6,"[0.0, 0.7222222222222222]",0.36,volkskrant
seq150-0,xl,Hoe kan het dat deze grote vervuiler bij alle internationale klimaatakkoorden altijd buiten schot blijft?,Hoe kan het dat deze grote vervuiler bij alle <extra_id_0> buiten schot blijft?,Hoe kan het dat deze grote vervuiler bij alle andere grotere bedrijven buiten schot blijft?,['internationale klimaatakkoorden altijd'],['andere grotere bedrijven'],3,20.0,6,[0.7894736842105263],0.79,volkskrant
seq151-0,xl,". Liaisons dangereuses van Christopher Hampton naar het boek van Choderlos de Laclos, met Ariane Schluter en Gijs Scholten van Aschat als het perverse paar dat een gevaarlijk spel speelt. Johan Doesburg regisseert deze voorstelling van het Nationale Toneel. Vanavond",. Liaisons dangereuses van Christopher Hampton naar het boek van Choderlos <extra_id_0> Ariane Schluter en Gijs Scholten van <extra_id_1> het perverse paar dat een gevaarlijk spel speelt. Johan Doesburg regisseert deze voorstelling van het <extra_id_2>,. Liaisons dangereuses van Christopher Hampton naar het boek van Choderlos de Laclos. Ariane Schluter en Gijs Scholten van de Dam zijn het perverse paar dat een gevaarlijk spel speelt. Johan Doesburg regisseert deze voorstelling van het gezelschap,"['de Laclos', 'met', 'Aschat als', 'Nationale Toneel. Vanavond']","['de Laclos.', 'de Dam zijn', 'gezelschap']",8,20.0,6,"[0.1, 0.9090909090909091, 1.0]",0.67,volkskrant
seq152-0,xl,"Route 66 is een roadmusical, bedacht door Harry Kies en geschreven door Dick van den Heuvel en Stan Lapinski.","Route 66 is een roadmusical, bedacht door Harry Kies en <extra_id_0> den Heuvel en Stan Lapinski.","Route 66 is een roadmusical, bedacht door Harry Kies en geschreven door Hans van den Heuvel en Stan Lapinski.",['geschreven door Dick van'],['geschreven door Hans van'],4,20.0,6,[0.16666666666666666],0.17,volkskrant
seq153-0,xl,"). Bloedband, muziektheater over de schoonheid van het alledaagse en het geluk dat voor het grijpen ligt. Door Orkater, met muziek van Beppe Costa en tekst van Leopold Witte en Geert Lageveen. V","). Bloedband, muziektheater <extra_id_0> het alledaagse <extra_id_1> dat voor het grijpen ligt. Door Orkater, met muziek van Beppe Costa en tekst van Leopold Witte en Geert Lageveen. V","). Bloedband, muziektheater over het alledaagse leven dat voor het grijpen ligt. Door Orkater, met muziek van Beppe Costa en tekst van Leopold Witte en Geert Lageveen. V","['over de schoonheid van', 'en het geluk']","['over', 'leven']",7,20.0,6,"[0.8181818181818182, 0.8333333333333334]",0.83,volkskrant
seq154-0,xl,"In Pyeongchang hebben meer landen hun Kramer; een man, vrouw of ploeg die het als zijn plicht beschouwt om te winnen in de sport van zijn geboorteland. Niet de strijd telt, maar de triomf. Die ambitie wordt vaak versterkt door de verwachtingen in eigen land.","In Pyeongchang hebben meer landen hun Kramer; een man, <extra_id_0> die het als zijn plicht beschouwt om te winnen in de sport van zijn <extra_id_1> strijd telt, maar de triomf. <extra_id_2> vaak versterkt door de verwachtingen in eigen land.","In Pyeongchang hebben meer landen hun Kramer; een man, een vrouw of een kind die het als zijn plicht beschouwt om te winnen in de sport van zijn keuze. Niet de strijd telt, maar de triomf. En vaak versterkt door de verwachtingen in eigen land.","['vrouw of ploeg', 'geboorteland. Niet de', 'Die ambitie wordt']","['een vrouw of een kind', 'keuze. Niet de', 'En']",9,20.0,6,"[0.5714285714285714, 0.47619047619047616, 1.0]",0.68,volkskrant
seq155-0,xl,de keer de Volkskrant Top 200 van invloedrijkste Nederlanders. Hoe wordt die ranglijst samengesteld?,de keer de Volkskrant Top 200 van invloedrijkste Nederlanders. Hoe wordt <extra_id_0>,de keer de Volkskrant Top 200 van invloedrijkste Nederlanders. Hoe wordt dat gedaan?,['die ranglijst samengesteld?'],['gedaan?'],3,20.0,6,[0.8148148148148148],0.81,volkskrant
seq156-0,xl,". Colette, solo van Jose Ruiter over de beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een intense relatie had met haar moeder en haar eigen dochter aan",". Colette, solo van Jose Ruiter over de beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een <extra_id_0> met haar <extra_id_1> eigen dochter aan",". Colette, solo van Jose Ruiter over de beroemde en ooit omstreden Franse schrijfster Colette (1873-1954), die een huwelijk met haar zoon en haar eigen dochter aan","['intense relatie had', 'moeder en haar']","['huwelijk', 'zoon en haar']",6,20.0,6,"[0.8421052631578947, 0.35714285714285715]",0.6,volkskrant
seq157-0,xl,"uit werken die de choreografen Marco Goecke, Georg Reischl, Stephen Shropshire, Andr Gingras, Jaakko Toivonen en Ed Wubbe eerder voor","uit werken die de choreografen Marco Goecke, Georg <extra_id_0> Gingras, Jaakko Toivonen en Ed Wubbe eerder voor","uit werken die de choreografen Marco Goecke, Georg Gingras, Jaakko Toivonen en Ed Wubbe eerder voor","['Reischl', 'Stephen Shropshire', 'Andr']",[''],4,20.0,6,[1.0],1.0,volkskrant
seq158-0,xl,"Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. Terwijl de seizoenen voorbijgaan, focust","Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. <extra_id_0> voorbijgaan, focust","Iklimler (Nuri Bilge Ceylan). Turkse variatie op Scnes uit een huwelijk. Laat de gebeurtenissen voorbijgaan, focust",['Terwijl de seizoenen'],['Laat de gebeurtenissen'],3,20.0,6,[0.7272727272727273],0.73,volkskrant
seq159-0,xl,Je gaat het pas zien als je het doorhebt. Wieteke van Zeil over opmerkelijke en veelbetekenende bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien <extra_id_0> doorhebt. Wieteke van Zeil over opmerkelijke <extra_id_1> bijzaken in de beeldende kunst. Deze week:,Je gaat het pas zien als je het doorhebt. Wieteke van Zeil over opmerkelijke hoofd- en bijzaken in de beeldende kunst. Deze week:,"['als je het', 'en veelbetekenende']","['als je het', 'hoofd- en']",5,20.0,6,"[0.0, 0.8888888888888888]",0.44,volkskrant
seq160-0,xl,"Sander Donkers ging er altijd gedachteloos vanuit dat hij veel gemeen heeft met actrice Anousha Nzume, die hij al kent van toen ze nog Anna heette. Niet echt, blijkt als hij haar spreek","Sander Donkers ging er altijd gedachteloos vanuit dat hij veel gemeen <extra_id_0> Nzume, die hij al <extra_id_1> ze nog Anna heette. Niet echt, blijkt als hij haar spreek","Sander Donkers ging er altijd gedachteloos vanuit dat hij veel gemeen had met zijn vrouw Nzume, die hij al ontmoette toen ze nog Anna heette. Niet echt, blijkt als hij haar spreek","['heeft met actrice Anousha', 'kent van toen']","['had met zijn vrouw', 'ontmoette toen']",7,20.0,6,"[0.6, 0.5714285714285714]",0.59,volkskrant
seq161-0,xl,"| De Volkskrant Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht in de oven. Deze week:","| De Volkskrant Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke <extra_id_0> de oven. Deze week:","| De Volkskrant Kookboekenmaker, kok en illustrator Yvette van Boven maakt elke week een gerecht voor de oven. Deze week:",['week een gerecht in'],['week een gerecht voor'],4,20.0,6,[0.19047619047619047],0.19,volkskrant
seq162-0,xl,". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de computer, blauw flikkerend licht op hun gezicht, de ogen aan het scherm gekleefd.",". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de <extra_id_0> licht op hun gezicht, de ogen <extra_id_1> gekleefd.",". Ze zijn terughoudend met schokkende beelden: in plaats daarvan zie je vooral de sprekers achter de camera, het licht op hun gezicht, de ogen dicht gekleefd.","['computer', 'blauw flikkerend', 'aan het scherm']","['camera, het', 'dicht']",6,20.0,6,"[0.7272727272727273, 0.9375]",0.83,volkskrant
seq163-0,xl,"Amsterdam, Joods Historisch Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Blauwe Schuit, voorstudies van Hendrik Werkman (1882-1945) v","<extra_id_0> Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De <extra_id_1> van Hendrik Werkman (1882-1945) v","Gemeente Museum (Nieuwe Amstelstraat 1): Art of the State, hedendaagse fotografie en videokunst van zestien Isralische kunstenaars; voorts De Nieuwe Amstel, tentoonstelling van Hendrik Werkman (1882-1945) v","['Amsterdam', 'Joods Historisch', 'Blauwe Schuit', 'voorstudies']","['Gemeente', 'Nieuwe Amstel, tentoonstelling']",6,20.0,6,"[0.8888888888888888, 0.8333333333333334]",0.86,volkskrant
seq164-0,xl,"Blik test autos, signaleert opvallende autozaken en doet daarvan elke twee weken verslag. Vandaag de","Blik test autos, signaleert <extra_id_0> doet daarvan elke twee weken verslag. Vandaag de","Blik test autos, signaleert problemen en doet daarvan elke twee weken verslag. Vandaag de",['opvallende autozaken en'],['problemen en'],3,20.0,6,[0.6521739130434783],0.65,volkskrant
seq165-0,xl,voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier en de jonge mimespeelster Schweigman ontmoeten elkaar op muziek van,voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier <extra_id_0> Schweigman ontmoeten elkaar op muziek van,voorstelling uit 2004. Het doorleefde danserslichaam van Jacob Flier en het donkere gezicht van Amanda Schweigman ontmoeten elkaar op muziek van,['en de jonge mimespeelster'],['en het donkere gezicht van Amanda'],4,20.0,6,[0.696969696969697],0.7,volkskrant
seq166-0,xl,De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat wordt? Maar zo simpel is het niet.,De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat <extra_id_0> simpel is het niet.,De vraag lijkt simpel: wilt u dat Nederland een online-surveillancestaat wordt? Maar zo simpel is het niet.,['wordt? Maar zo'],['wordt? Maar zo'],3,20.0,6,[0.0],0.0,volkskrant
seq167-0,xl,". Bonnefantenmuseum: Rondom Drer schetst met vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de Renaissance waarin tekenaar en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",". Bonnefantenmuseum: Rondom <extra_id_0> vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de <extra_id_1> en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;",". Bonnefantenmuseum: Rondom de tentoonstelling geven vijftig tekeningen en zo'n driehonderd prenten een beeld van de periode uit de geschiedenis waarin schilder en graficus Albrecht Drer een sleutelrol speelde, t/m 11 juni;","['Drer schetst met', 'Renaissance waarin tekenaar']","['de tentoonstelling geven', 'geschiedenis waarin schilder']",6,20.0,6,"[0.8333333333333334, 0.5714285714285714]",0.7,volkskrant
seq168-0,xl,"(David Fincher). De maker van Se7en en Fight Club richt zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem proberen te ontmaskeren.","(David Fincher). De maker van Se7en en <extra_id_0> zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen <extra_id_1> ontmaskeren.","(David Fincher). De maker van Se7en en Traffic baseert zich op een waar gebeurde moordzaak in Amerika die nooit werd opgelost. Niet de moordenaar speelt de hoofdrol, maar de mannen die hem ontmaskeren.","['Fight Club richt', 'die hem proberen te']","['Traffic baseert', 'die hem']",7,20.0,6,"[0.875, 0.631578947368421]",0.75,volkskrant
seq169-0,xl,r De rubriek Beeldvormers onderzoekt hoe een foto onze kijk op de werkelijkheid bepaalt. Deze week:,r De rubriek Beeldvormers onderzoekt hoe <extra_id_0> kijk op de werkelijkheid bepaalt. Deze week:,r De rubriek Beeldvormers onderzoekt hoe onze kijk op de werkelijkheid bepaalt. Deze week:,['een foto onze'],['onze'],3,20.0,6,[0.6923076923076923],0.69,volkskrant
seq170-0,xl,"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","Wat kwam er de <extra_id_0> moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een","Wat kwam er de afgelopen weken moois bij in het cultuuraanbod? De Volkskrant-specialisten kiezen hun favorieten, van een",['laatste dagen weer voor'],['afgelopen weken'],4,20.0,6,[0.6956521739130435],0.7,volkskrant
seq171-0,xl,"London to Brighton (Paul Andrew Williams). Knap debuut van Engelse regisseur is een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de prostitutie werken. Ook is er nog een pedofiele slechterik. (in","London to Brighton (Paul Andrew Williams). Knap debuut van <extra_id_0> een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de <extra_id_1> is er <extra_id_2> (in","London to Brighton (Paul Andrew Williams). Knap debuut van Williams, een gangsterfilm zonder flauwe grappen of ironie. In plaats daarvan presenteert Williams gangsters als enge zielepoten, even angstaanjagend als meelijwekkend. Hoofdpersonen zijn twee meisjes, die in de jaren... Het is er altijd een goede (in","['Engelse regisseur is', 'prostitutie werken. Ook', 'nog een pedofiele slechterik.']","['Williams,', 'jaren... Het', 'altijd een goede']",10,20.0,6,"[0.9, 0.8695652173913043, 0.7931034482758621]",0.85,volkskrant
seq172-0,xl,Wekelijks selecteert de Volkskrant nieuwe films die u volgens de filmrecensenten niet mag missen. En,Wekelijks selecteert de <extra_id_0> die u volgens de filmrecensenten niet mag missen. En,Wekelijks selecteert de redactie een film die u volgens de filmrecensenten niet mag missen. En,['Volkskrant nieuwe films'],['redactie een film'],3,20.0,6,[0.6086956521739131],0.61,volkskrant
seq173-0,xl,Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij een boek. Vandaag aflevering,Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en <extra_id_0> rust leest hij <extra_id_1> aflevering,Arjan Peters volgt het WK Voetbal en doet daar dagelijks verslag van. Hij kijkt alle wedstrijden en in de rust leest hij de krant. Bekijk de aflevering,"['in de', 'een boek. Vandaag']","['in de', 'de krant. Bekijk de']",5,20.0,6,"[0.0, 0.8421052631578947]",0.42,volkskrant
seq174-0,xl,"In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen en op internet. Deze week","In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen <extra_id_0> week","In deze rubriek worden kunstwerken belicht die te koop zijn bij galeries, veilingen of antiquariaten. Deze week",['en op internet. Deze'],['of antiquariaten. Deze'],4,20.0,6,[0.5454545454545454],0.55,volkskrant
seq175-0,xl,"Elke dag publiceren het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?","Elke <extra_id_0> RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? <extra_id_1> we ernaar kijken?","Elke dag geven het RIVM, de ziekenhuizen, wereldgezondheidsorganisatie WHO en allerlei landen cijfers over de uitbraak van het coronavirus. Maar welke cijfers zijn belangrijk? En hoe moeten we ernaar kijken?","['dag publiceren het', 'En hoe moeten']","['dag geven het', 'En hoe moeten']",6,20.0,6,"[0.3888888888888889, 0.0]",0.19,volkskrant
seq176-0,xl,"The odd couple, komedie van Neil Simon, vertaald door Peter Lusse en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","<extra_id_0> komedie van Neil Simon, vertaald door <extra_id_1> en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","acteurs. Een komedie van Neil Simon, vertaald door Willem Verheul en in regie van Bruun Kuijt. Twee mannen die bij hun vrouw weg zijn","['The odd couple,', 'Peter Lusse']","['acteurs. Een', 'Willem Verheul']",5,20.0,6,"[0.8666666666666667, 0.7857142857142857]",0.83,volkskrant
seq177-0,xl,muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de Baan (regie) met in de hoofdrollen,muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de <extra_id_0> met <extra_id_1>,muzikale theatershow over het leven van Ramses Shaffy van Dick van den Heuvel (script) en Peter de Graaf met o...,"['Baan (regie)', 'in de hoofdrollen']","['Graaf', 'o...']",5,20.0,6,"[0.9166666666666666, 0.9411764705882353]",0.93,volkskrant
seq178-0,xl,"Of je nu thuisblijft of zin hebt om eropuit te gaan, wij selecteren de beste tips voor het weekend van","Of je nu thuisblijft of <extra_id_0> te gaan, wij selecteren de beste tips voor het weekend van","Of je nu thuisblijft of besluit om uit te gaan, wij selecteren de beste tips voor het weekend van",['zin hebt om eropuit'],['besluit om uit'],4,20.0,6,[0.5789473684210527],0.58,volkskrant
seq179-0,xl,"Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer (1608/9-1651). Rembrandts tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer <extra_id_0> tegenpool,","Amsterdam, Museum het Rembrandthuis (Jodenbreestraat 4): Jacob Backer De tegenpool,",['(1608/9-1651). Rembrandts'],['De'],2,20.0,6,[0.96],0.96,volkskrant
seq180-0,xl,"e Woestyne (1881-1947) en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.","<extra_id_0> en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.","(1866-1919) en Valerius de Saedeleer (1867-1941), t/m 1 februari; dagelijks 10-17u. Tel. 0226-351111.",['e Woestyne (1881-1947)'],['(1866-1919)'],3,20.0,6,[0.6818181818181818],0.68,volkskrant
seq181-0,xl,"; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume Bijl, The Cracking Art Group, Wolfgang Nestler","; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume <extra_id_0> Group, Wolfgang Nestler","; voorts The IKOB Collection, ruimtelijke werken, video, fotos, schilderijen en tekeningen van Guillaume de Monaco, The IKOB Group, Wolfgang Nestler","['Bijl', 'The Cracking Art']","['de Monaco, The IKOB']",4,20.0,6,[1.0],1.0,volkskrant
seq182-0,xl,"video-installaties, fotos en sculpturen van 19 kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand","video-installaties, fotos en <extra_id_0> kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand","video-installaties, fotos en tekeningen van kunstenaars o.a. Gert Jan Kocken, Luc Delahaye en Thomas Demand",['sculpturen van 19'],['tekeningen van'],3,20.0,6,[0.6470588235294118],0.65,volkskrant
seq183-0,xl,"Nu de gemeenten meer te zeggen krijgen, worden ook de verschillen groter. Een korte serie. Aflevering","<extra_id_0> meer te zeggen krijgen, worden ook de verschillen groter. Een korte serie. Aflevering","dingen steeds meer te zeggen krijgen, worden ook de verschillen groter. Een korte serie. Aflevering",['Nu de gemeenten'],['dingen steeds'],3,20.0,6,[0.8],0.8,volkskrant
seq184-0,xl,naar de gelijknamige roman van David Garnett over de kunst van het liefhebben en het liefhebben van de kunst.,naar de gelijknamige roman van David Garnett over de kunst van het liefhebben <extra_id_0> de kunst.,naar de gelijknamige roman van David Garnett over de kunst van het liefhebben van de kunst.,['en het liefhebben van'],['van'],4,20.0,6,[0.8571428571428571],0.86,volkskrant
seq185-0,xl,"Ingmar Bergman over de zin van theater en kunst in ons leven en in onze samenleving. Met Gijs Scholten van Aschat, Karina Smulders","Ingmar Bergman over de zin van theater en kunst in ons leven en in onze samenleving. <extra_id_0> van Aschat, <extra_id_1>","Ingmar Bergman over de zin van theater en kunst in ons leven en in onze samenleving. - van Aschat, Willem.","['Met Gijs Scholten', 'Karina Smulders']","['-', 'Willem.']",5,20.0,6,"[1.0, 0.8]",0.9,volkskrant
seq186-0,xl,Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,Hoe overtuig <extra_id_0> Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,Hoe overtuig je iemand? Gerard Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Overtuigtip 1,['je? Communicatie-expert Lars'],['je iemand? Gerard'],3,20.0,6,[0.6785714285714286],0.68,volkskrant
seq187-0,xl,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en minder geslaagde communicatiepogingen van merken en instanties.,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en minder geslaagde communicatiepogingen <extra_id_0> instanties.,Conceptmaker Scato van Opstall bespreekt om de week geslaagde en minder geslaagde communicatiepogingen van bedrijven en instanties.,['van merken en'],['van bedrijven en'],3,20.0,6,[0.3125],0.31,volkskrant
