Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq78-0,small,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand. Dit is mijn levenswerk.","Vanaf deze <extra_id_0> gesurft worden in een gracht, <extra_id_1> Al kwam Rif010 niet zonder slag of stoot <extra_id_2> Dit is mijn levenswerk.","Vanaf deze dag kon gesurft worden in een gracht, toch? Al kwam Rif010 niet zonder slag of stoot Dit is mijn levenswerk.","['zomer kan er', 'in hartje Rotterdam.', 'tot stand.']","['dag kon', 'toch?', '']",8,30,1,"[0.75, 0.9, 1.0]",0.88,volkskrant
seq79-0,small,"Voor de gehandicapte Naomi (7) uit Rwanda leek het leven weinig in petto te hebben, maar het pakte anders uit.","Voor de gehandicapte Naomi (7) uit <extra_id_0> leven weinig in petto te hebben, maar <extra_id_1> uit.","Voor de gehandicapte Naomi (7) uit het leven weinig in petto te hebben, maar niet uit.","['Rwanda leek het', 'het pakte anders']","['het', 'niet']",6,30,1,"[0.8, 0.875]",0.84,volkskrant
seq80-0,small,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee <extra_id_0> dag, met <extra_id_1> veel sop. Volgens dermatologen <extra_id_2> te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee keer per dag, met heel veel sop. Volgens dermatologen is het te veel voor onze huid.","['keer per', 'warm water en', 'is dat echt']","['keer per', 'heel', 'is het']",8,30,1,"[0.0, 0.8461538461538461, 0.5454545454545454]",0.46,volkskrant
seq81-0,small,Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een honkbalknuppel. De politie zegt een stok te hebben gevonden op de plaats van het incident.,Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met <extra_id_0> politie zegt <extra_id_1> te <extra_id_2> de <extra_id_3> incident.,Twee politici van de radicaal-rechtse Duitse partij Alternative fr Deutschland (AfD) zijn zaterdagavond mishandeld. Volgens de partij werden zij aangevallen met een wapen. De politie zegt zich te vragen of de partij verantwoordelijk is voor het incident.,"['een honkbalknuppel. De', 'een stok', 'hebben gevonden op', 'plaats van het']","['een wapen. De', 'zich', 'vragen of', 'partij verantwoordelijk is voor het']",11,30,1,"[0.5, 1.0, 0.7222222222222222, 0.7142857142857143]",0.73,volkskrant
seq82-0,small,"Supermarkteigenaar Edward Koornneef gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer verkopen, maar Koornneef gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, waar onder meer KWF Kankerbestrijding onder valt, noemen het stuitend.","<extra_id_0> gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer <extra_id_1> gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, <extra_id_2> KWF <extra_id_3> noemen <extra_id_4>","Het gaat niet alleen in Naaldwijk, maar ook in Monster de verscherpte tabakswet omzeilen. Supermarkten mogen vanaf 1 juli geen tabakswaren meer kopen. Het gaat dat tch doen. De Gezondheidsfondsen voor Rookvrij, LTO en KWF moeten dat noemen","['Supermarkteigenaar Edward Koornneef', 'verkopen', 'maar Koornneef', 'waar onder meer', 'Kankerbestrijding onder valt,', 'het stuitend.']","['Het', 'kopen. Het', 'LTO en', 'moeten dat', '']",14,30,1,"[0.9428571428571428, 0.8, 0.8571428571428571, 0.8, 1.0]",0.88,volkskrant
seq83-0,small,Verwachtingen voor een staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als Isral instemt met voorstel van de VS.,<extra_id_0> staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als <extra_id_1> met <extra_id_2> VS.,en staakt-het-vuren zijn dit weekend flink getemperd. Ultrarechtse leden van de Isralische regering dreigen met opstappen als enige met de VS.,"['Verwachtingen voor een', 'Isral instemt', 'voorstel van de']","['en', 'enige', 'de']",8,30,1,"[0.9090909090909091, 0.8461538461538461, 0.8666666666666667]",0.87,volkskrant
seq84-0,small,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,Ilya <extra_id_0> De mede-oprichter was <extra_id_1> geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle <extra_id_2> nieuwe superchatbot van OpenAI.,Ilya Sutskevers. De mede-oprichter was de geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle kanten op het nieuwe superchatbot van OpenAI.,"['Sutskever vertrekt bij OpenAI.', 'lange tijd het', 'opwinding over de']","['Sutskevers.', 'de', 'kanten op het']",10,30,1,"[0.6666666666666666, 0.8571428571428571, 0.7058823529411765]",0.74,volkskrant
seq85-0,small,"De 37-jarige pleegvader en -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam woensdag, na hun arrestatie eerder deze week. Zij worden onder meer verdacht van een poging tot doodslag en zware mishandeling van hun 10-jarige pleegdochter.",<extra_id_0> -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam <extra_id_1> arrestatie eerder deze week. Zij worden onder meer verdacht van <extra_id_2> doodslag en zware mishandeling <extra_id_3> pleegdochter.,en -moeder uit Vlaardingen blijven nog zeker twee weken vastzitten. Dit besloot de rechtbank Rotterdam van de arrestatie eerder deze week. Zij worden onder meer verdacht van een doodslag en zware mishandeling met pleegdochter.,"['De 37-jarige pleegvader en', 'woensdag', 'na hun', 'een poging tot', 'van hun 10-jarige']","['en', 'van de', 'een', 'met']",13,30,1,"[0.9230769230769231, 0.75, 0.8333333333333334, 0.8571428571428571]",0.84,volkskrant
seq86-0,small,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan <extra_id_0> bewust voor kiezen, <extra_id_1> van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan u bewust voor kiezen, aldus de directeur van Rabobank.","['zelfstandigen die daar', 'blijkt uit onderzoek']","['u', 'aldus de directeur']",6,30,1,"[1.0, 0.8]",0.9,volkskrant
seq87-0,small,"India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verkiezingen, waarvan dinsdag de uitslag wordt verwacht.",India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij <extra_id_0> dinsdag de <extra_id_1>,India zucht onder de extreme hitte. Maar klimaatverandering was nauwelijks een thema bij de verandering. De temperaturen waren dinsdag de,"['de verkiezingen', 'waarvan', 'uitslag wordt verwacht.']","['de verandering. De temperaturen waren', '']",6,30,1,"[0.6756756756756757, 1.0]",0.84,volkskrant
seq88-0,small,"Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust voor kiezen, blijkt uit onderzoek van Rabobank.","Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust <extra_id_0> uit <extra_id_1>","Wie noodgedwongen zzper wordt, heeft het minder goed dan zelfstandigen die daar bewust uit","['voor kiezen', 'blijkt', 'onderzoek van Rabobank.']","['', '']",6,30,1,"[1.0, 1.0]",1.0,volkskrant
seq89-0,small,De komende weken worden in de EU de banen verdeeld en de lijnen uitgezet. Maar in Nederland eist de formatie alle politieke aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de nieuwe Nederlandse Eurocommissaris.,De komende weken worden in de EU de banen verdeeld <extra_id_0> lijnen uitgezet. Maar <extra_id_1> de <extra_id_2> aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de <extra_id_3>,De komende weken worden in de EU de banen verdeeld in grote lijnen uitgezet. Maar daar gaat de EU aandacht op. Coalitiepartijen zouden zelfs nog niet eens gesproken hebben over de banen.,"['en de', 'in Nederland eist', 'formatie alle politieke', 'nieuwe Nederlandse Eurocommissaris.']","['in grote', 'daar gaat', 'EU', 'banen.']",11,30,1,"[0.625, 0.7647058823529411, 1.0, 0.8857142857142857]",0.82,volkskrant
seq90-0,small,Shona Shukrula is voorbestemd om de eerste vrouwelijke scheidsrechter in het betaald mannenvoetbal te worden. Ze deelt die ambitie met de KNVB en vindt het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de <extra_id_0> in <extra_id_1> te worden. Ze deelt die ambitie met de <extra_id_2> het heel mooi om uithangbord te zijn.,Shona Shukrula is voorbestemd om de nieuwe stijl in de kast te worden. Ze deelt die ambitie met de stijl en vind het heel mooi om uithangbord te zijn.,"['eerste vrouwelijke scheidsrechter', 'het betaald mannenvoetbal', 'KNVB en vindt']","['nieuwe stijl', 'de kast', 'stijl en vind']",9,30,1,"[0.7878787878787878, 0.84, 0.46153846153846156]",0.7,volkskrant
seq91-0,small,",,Laat ik niet nu instorten, pepte Faiza Oulahsen zichzelf op, na weken in een kille cel met ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik straks vijftien jaar moet zitten. De spannende BBC-documentaire On Thin Ice - Putin versus Greenpeace brengt heftige herinneringen boven bij de klimaatactivist.",",,Laat ik niet <extra_id_0> Faiza Oulahsen zichzelf op, na weken in een <extra_id_1> ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik <extra_id_2> moet zitten. De spannende <extra_id_3> Ice - Putin versus Greenpeace brengt <extra_id_4> bij de klimaatactivist.",",,Laat ik niet zitten,'' zegt Faiza Oulahsen zichzelf op, na weken in een ziekenhuis ratten te hebben doorgebracht. ,,Dat kan altijd nog, als ik niet moet zitten. De spannende strijd tegen Ice - Putin versus Greenpeace brengt zich bij de klimaatactivist.","['nu instorten', 'pepte', 'kille cel met', 'straks vijftien jaar', 'BBC-documentaire On Thin', 'heftige herinneringen boven']","[""zitten,'' zegt"", 'ziekenhuis', 'niet', 'strijd tegen', 'zich']",15,30,1,"[0.8571428571428571, 0.9, 0.7692307692307693, 0.7, 0.9166666666666666]",0.83,volkskrant
seq92-0,small,Het slavernijverleden krijgt steeds meer aandacht. Bereikt die alle Nederlanders? Een rondleiding in het Zeeuws Museum in Middelburg.,Het slavernijverleden krijgt steeds meer <extra_id_0> die alle Nederlanders? Een rondleiding in het <extra_id_1> Middelburg.,Het slavernijverleden krijgt steeds meer steun die alle Nederlanders? Een rondleiding in het dorp Middelburg.,"['aandacht. Bereikt', 'Zeeuws Museum in']","['steun', 'dorp']",5,30,1,"[0.8823529411764706, 1.0]",0.94,volkskrant
seq93-0,small,"Beau zoekt de gijzelnemer in de koffietent Ik probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau van Erven Dorens schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven.","Beau zoekt de gijzelnemer in <extra_id_0> probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau <extra_id_1> schrijft <extra_id_2> wekelijks over <extra_id_3> leven.","Beau zoekt de gijzelnemer in de maatschappij. Ik probeer mijzelf te leren om niet te oordelen, maar dat is een lang en moeizaam proces. Beau schrijft en schrijft mij wekelijks over het leven.","['de koffietent Ik', 'van Erven Dorens', 'in weekendmagazine Mezza', 'zijn persoonlijk']","['de maatschappij. Ik', 'schrijft en', 'mij', 'het']",11,30,1,"[0.6842105263157895, 0.8125, 0.9166666666666666, 0.9375]",0.84,volkskrant
seq94-0,small,"De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen in Duitsland als gevolg van een zwakkere vraag naar zijn wasmachines, vaatwassers, stofzuigers, koelkasten, drogers en andere huishoudelijke apparatuur.","De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen <extra_id_0> gevolg van een zwakkere vraag naar zijn wasmachines, <extra_id_1> drogers <extra_id_2> apparatuur.","De Duitse witgoedproducent Miele is van plan tot 1300 banen te schrappen als gevolg van een zwakkere vraag naar zijn wasmachines, elektrische drogers en andere apparatuur.","['in Duitsland als', 'vaatwassers', 'stofzuigers', 'koelkasten,', 'en andere huishoudelijke']","['als', 'elektrische', 'en andere']",9,30,1,"[0.8125, 0.9090909090909091, 0.8181818181818182]",0.85,volkskrant
seq95-0,small,"Iedereen was enthousiast over de methode-Laurentien voor de compensatie van toeslagenouders, totdat de uitgekeerde bedragen bekend werden  gemiddeld ruim 120 duizend euro per gedupeerde. Vrijdag moet blijken hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien <extra_id_0> van toeslagenouders, totdat de uitgekeerde bedragen bekend <extra_id_1> 120 duizend euro per gedupeerde. <extra_id_2> hoe het verdergaat.","Iedereen was enthousiast over de methode-Laurentien van toeslagenouders, totdat de uitgekeerde bedragen bekend gemaakt van 120 duizend euro per gedupeerde. Ik weet hoe het verdergaat.","['voor de compensatie', 'werden gemiddeld ruim', 'Vrijdag moet blijken']","['', 'gemaakt van', 'Ik weet']",9,30,1,"[1.0, 0.8095238095238095, 0.85]",0.89,volkskrant
seq96-0,small,"De gemeente Voorne aan Zee wil dat er over de huisvesting van arbeidsmigranten goede afspraken komen. Het is ook hoog tijd dat er een einde komt aan deze moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","De gemeente Voorne aan <extra_id_0> er over de huisvesting van arbeidsmigranten goede <extra_id_1> is ook hoog tijd dat er een <extra_id_2> moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","De gemeente Voorne aan dat er over de huisvesting van arbeidsmigranten goede zorgen. Het is ook hoog tijd dat er een oplossing is voor moderne slavernij, zoals GroenLinks/PvdA-raadslid Bianca Verschoor stelde.","['Zee wil dat', 'afspraken komen. Het', 'einde komt aan deze']","['dat', 'zorgen. Het', 'oplossing is voor']",10,30,1,"[0.7272727272727273, 0.6, 0.8947368421052632]",0.74,volkskrant
seq97-0,small,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe <extra_id_0> ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt <extra_id_1> hoe <extra_id_2>,Cees Dekker | hoogleraar biofysica Hoe cellen ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt hoe cellen je ontstaan.,"['is het leven', 'ga je begrijpen', 'het werkt.']","['cellen', '', 'ontstaan.']",8,30,1,"[0.6666666666666666, 1.0, 0.8]",0.82,volkskrant
seq98-0,small,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts park gekaapt en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om drugs op straat te gebruiken. Normale bezoekers van het park worden door de verslaafden geweerd bij het toilet.,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts <extra_id_0> daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod <extra_id_1> straat te gebruiken. Normale bezoekers van <extra_id_2> worden <extra_id_3> geweerd <extra_id_4>,Een groep hardnekkige verslaafden heeft het toiletgebouw in een Utrechts stadje en daar hun eigen drugshol ingericht. Ze omzeilen zo ongestoord en onbestraft het verbod om een straat te gebruiken. Normale bezoekers van het hotel worden niet geweerd,"['park gekaapt en', 'om drugs op', 'het park', 'door de verslaafden', 'bij het toilet.']","['stadje en', 'om een', 'het hotel', 'niet', '']",14,30,1,"[0.7333333333333333, 0.7272727272727273, 0.5555555555555556, 0.9473684210526315, 1.0]",0.79,volkskrant
seq99-0,small,"Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de trotse koning tijdens de veertigste editie van het aardbeienfeest in Zundert.","Voor het <extra_id_0> geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de <extra_id_1> veertigste editie <extra_id_2> in Zundert.","Voor het eerst in de geschiedenis is er tijdens het aardbeienfeest geen koningin, maar een koning. Hein Gommers (22) is de voorzitter van de veertigste editie van het nieuwe jaar in Zundert.","['eerst in de', 'trotse koning tijdens de', 'van het aardbeienfeest']","['eerst in de', 'voorzitter van de', 'van het nieuwe jaar']",10,30,1,"[0.0, 0.75, 0.5909090909090909]",0.45,volkskrant
seq0-0,base,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een <extra_id_0> frisse week. Aangezien we midden in de piek <extra_id_1> zitten is dat <extra_id_2> voor hooikoortspatinten.,Na een kletsnatte maandag volgt een nieuwe frisse week. Aangezien we midden in de piek van de hitte zitten is dat altijd tijd voor hooikoortspatinten.,"['veelal wisselvallige en', 'van het hooikoortsseizoen', 'goed nieuws']","['nieuwe', 'van de hitte', 'altijd tijd']",8,30,1,"[0.8695652173913043, 0.6, 0.9090909090909091]",0.79,volkskrant
seq1-0,base,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk in de wind heeft het drukdrukdruk, een overall spartelt of hij wordt gekieteld, een laken speelt spookje. Wasgoed heeft lust tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een <extra_id_0> bij groot, soort bij soort, sok bij <extra_id_1> kleur. Daarbinnen kan alles. Een jurk <extra_id_2> heeft het drukdrukdruk, een overall spartelt of hij wordt <extra_id_3> spookje. <extra_id_4> tot leven.","Was aan de lijn is een levend kunstwerk. De was heeft een groot bij groot, soort bij soort, sok bij sok, kleur bij kleur. Daarbinnen kan alles. Een jurk heeft het drukdrukdruk, een overall spartelt of hij wordt een spookje. De was komt tot leven.","['vaste volgorde', 'groot', 'sok', 'kleur bij', 'in de wind', 'gekieteld', 'een laken speelt', 'Wasgoed heeft lust']","['groot', 'sok, kleur bij', '', 'een', 'De was komt']",16,30,1,"[0.8571428571428571, 0.9285714285714286, 1.0, 0.8888888888888888, 0.8181818181818182]",0.9,volkskrant
seq2-0,base,"Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, heeft zijn baan een andere betekenis. Voor ons geldt: wij ontkomen er niet aan, de oorlog en de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, <extra_id_0> een andere <extra_id_1> geldt: wij ontkomen er niet aan, <extra_id_2> de verdere wereld is dagelijkse realiteit.","Sinds Raemon Sluiter de Oekraense Elina Svitolina coacht, is er een andere filosofie die geldt: wij ontkomen er niet aan, maar de verdere wereld is dagelijkse realiteit.","['heeft zijn baan', 'betekenis. Voor ons', 'de oorlog en']","['is er', 'filosofie die', 'maar']",9,30,1,"[0.8666666666666667, 0.8947368421052632, 0.9166666666666666]",0.89,volkskrant
seq3-0,base,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn is <extra_id_0> De was heeft een vaste volgorde, groot bij groot, soort bij soort, <extra_id_1> sok, <extra_id_2>","Was aan de lijn is De was heeft een vaste volgorde, groot bij groot, soort bij soort, soort bij sok, soort bij sok.","['een levend kunstwerk.', 'sok bij', 'kleur bij kleur.']","['', 'soort bij', 'sok.']",8,30,1,"[1.0, 0.3333333333333333, 0.875]",0.74,volkskrant
seq4-0,base,"Vanaf deze zomer kan er gesurft worden in een gracht, in hartje Rotterdam. Al kwam Rif010 niet zonder slag of stoot tot stand.","Vanaf deze zomer kan er <extra_id_0> gracht, in hartje Rotterdam. Al <extra_id_1> zonder slag of stoot tot stand.","Vanaf deze zomer kan er toch een gracht, in hartje Rotterdam. Al snel komt alles zonder slag of stoot tot stand.","['gesurft worden in een', 'kwam Rif010 niet']","['toch een', 'snel komt alles']",7,30,1,"[0.7142857142857143, 0.875]",0.79,volkskrant
seq5-0,base,"Theo Heuft, oprichter van Yab Yum, de roemruchte Amsterdamse seksclub in een 17e-eeuws grachtenpand, is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter <extra_id_0> de roemruchte Amsterdamse seksclub in <extra_id_1> is op 89-jarige leeftijd overleden.","Theo Heuft, oprichter van de roemruchte Amsterdamse seksclub in Eindhoven is op 89-jarige leeftijd overleden.","['van Yab Yum,', 'een 17e-eeuws grachtenpand,']","['van', 'Eindhoven']",6,30,1,"[0.75, 0.8888888888888888]",0.82,volkskrant
seq6-0,base,"OpenAI, het bedrijf achter ChatGPT, schort een AI-stem op die sterk aan de stem van actrice Scarlett Johansson doet denken.","OpenAI, het <extra_id_0> schort een AI-stem op die sterk aan de stem van actrice <extra_id_1> denken.","OpenAI, het nieuwe platform schort een AI-stem op die sterk aan de stem van actrice Michelle Obama denken.","['bedrijf achter ChatGPT,', 'Scarlett Johansson doet']","['nieuwe platform', 'Michelle Obama']",6,30,1,"[0.782608695652174, 0.8695652173913043]",0.83,volkskrant
seq7-0,base,"Voor het eerst sinds hij twee jaar geleden de troon besteeg, kunnen Britten de hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst <extra_id_0> twee <extra_id_1> troon besteeg, <extra_id_2> hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","Voor het eerst dat de twee koning van de troon besteeg, kon hij zijn hand leggen op een papieren koning Charles III van het Verenigd Koninkrijk.","['sinds hij', 'jaar geleden de', 'kunnen Britten de']","['dat de', 'koning van de', 'kon hij zijn']",8,30,1,"[0.8888888888888888, 0.6666666666666666, 0.7647058823529411]",0.77,volkskrant
seq8-0,base,"Film- en serieliefhebbers zijn steeds meer geld kwijt aan streamingdiensten als Netflix, Videoland en Disney Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken ze naar andere manieren om hun inkomsten op te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan <extra_id_0> Videoland <extra_id_1> Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken <extra_id_2> manieren om <extra_id_3> te krikken.","Film- en serieliefhebbers zijn steeds meer geld kwijt aan de diensten van Videoland en Plus. Nu de diensten een plek op de Nederlandse markt veroverd hebben, zoeken we naar manieren om de winst in te krikken.","['streamingdiensten als Netflix,', 'en Disney', 'ze naar andere', 'hun inkomsten op']","['de diensten van', 'en', 'we naar', 'de winst in']",11,30,1,"[0.6666666666666666, 0.7777777777777778, 0.5714285714285714, 0.6875]",0.68,volkskrant
seq9-0,base,"De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat laat PVV-leider Geert Wilders dinsdag weten: We zijn eruit. Goed nieuws, de rest horen jullie later. Naar verwachting begint formateur Richard van Zwol nog deze week met het ontvangen van de kandidaat-bewindslieden.","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat <extra_id_0> Wilders dinsdag weten: We zijn eruit. Goed nieuws, <extra_id_1> jullie later. Naar verwachting begint formateur Richard <extra_id_2> deze <extra_id_3> ontvangen <extra_id_4>","De formerende partijen hebben een akkoord bereikt over de verdeling van de ministerposten in het kabinet-Schoof. Dat liet Wilders dinsdag weten: We zijn eruit. Goed nieuws, dat horen jullie later. Naar verwachting begint formateur Richard Bos deze week met het ontvangen van een brief.","['laat PVV-leider Geert', 'de rest horen', 'van Zwol nog', 'week met het', 'van de kandidaat-bewindslieden.']","['liet', 'dat horen', 'Bos', 'week met het', 'brief.']",15,30,1,"[0.8095238095238095, 0.38461538461538464, 0.9166666666666666, 0.0, 0.8709677419354839]",0.6,volkskrant
seq10-0,base,"Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 verslaafden op het Lucasbolwerk voor overlast, maar nadat daar maatregelen werden genomen, verplaatste de groep zich naar Park Lepelenburg.",Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 <extra_id_0> Lucasbolwerk <extra_id_1> nadat daar maatregelen werden <extra_id_2> groep <extra_id_3> Lepelenburg.,Ze zorgen al lange tijd voor grote problemen op verschillende plekken in Utrecht: drugsgebruikers op straat. Vorig jaar zorgden zon 120 mensen voor een drugsprobleem in Lucasbolwerk nadat daar maatregelen werden genomen tegen een groep in Lepelenburg.,"['verslaafden op het', 'voor overlast', 'maar', 'genomen', 'verplaatste de', 'zich naar Park']","['mensen voor een drugsprobleem in', '', 'genomen tegen een', 'in']",12,30,1,"[0.78125, 1.0, 0.9411764705882353, 0.8571428571428571]",0.89,volkskrant
seq11-0,base,"Het campagneteam van de Amerikaanse president Joe Biden heeft een nieuwe vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die Biden aantrekkelijk maken voor jongeren viraal gaan.","Het campagneteam van de Amerikaanse president Joe Biden <extra_id_0> vacature: een meme-manager, die moet zorgen dat filmpjes en fotos <extra_id_1> maken <extra_id_2> gaan.","Het campagneteam van de Amerikaanse president Joe Biden heeft een vacature: een meme-manager, die moet zorgen dat filmpjes en fotos die mensen maken viral gaan.","['heeft een nieuwe', 'die Biden aantrekkelijk', 'voor jongeren viraal']","['heeft een', 'die mensen', 'viral']",9,30,1,"[0.4375, 0.6956521739130435, 0.75]",0.63,volkskrant
seq12-0,base,"Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Wat kun je hier tegen doen? Vijf veelgestelde vragen en antwoorden. ,,Veel mensen kiezen voor gemak en komen dan op een dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer <extra_id_0> van de Nederlanders betaalt namelijk onnodig veel, blijkt <extra_id_1> kun je hier tegen <extra_id_2> en antwoorden. ,,Veel mensen kiezen <extra_id_3> komen <extra_id_4> dure polis uit.","Hoe weet je of je bij de groep hoort die te veel betaalt voor een zorgverzekering? Meer dan de helft van de Nederlanders betaalt namelijk onnodig veel, blijkt uit onderzoek. Hoe kun je hier tegen kijken en antwoorden. ,,Veel mensen kiezen voor een komen dure polis uit.","['dan de helft', 'uit onderzoek. Wat', 'doen? Vijf veelgestelde vragen', 'voor gemak en', 'dan op een']","['dan de helft', 'uit onderzoek. Hoe', 'kijken', 'voor een', '']",16,30,1,"[0.0, 0.16666666666666666, 0.8666666666666667, 0.38461538461538464, 1.0]",0.48,volkskrant
