Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Surinaamse oppositie vreest noodgreep Bouterse om strafeis te voorkomen De Surinaamse president Desi Bouterse wil koste wat kost voorkomen dat de militaire aanklager op 30 juni met een strafeis tegen hem komt voor zijn aandeel in de Decembermoorden van 1982.  Bouterse sprak dinsdag van een 'constitutionele crisis' nu het proces tegen hem weer wordt hervat,Surinaamse oppositie vreest <extra_id_0> strafeis te voorkomen De Surinaamse president Desi Bouterse wil koste wat kost voorkomen dat de militaire aanklager op 30 juni met een strafeis tegen hem komt voor zijn aandeel in <extra_id_1> 1982. <extra_id_2> van een 'constitutionele crisis' nu het <extra_id_3> hem <extra_id_4>,"['noodgreep Bouterse om', 'de Decembermoorden van', 'Bouterse sprak dinsdag', 'proces tegen', 'weer wordt hervat']",14,25.0,1
"Stieven Ramdharie 12 juli 2019, 19:55 Het gouverneurs-en parlementsgebouw van Mississippi in de hoofdstad Jackson.  Beeld AP De Republikein, die gouverneur van Mississippi wil worden, is als de dood dat er verhalen de ronde zullen doen dat hij vreemdgaat","Stieven Ramdharie 12 juli 2019, <extra_id_0> van Mississippi in de hoofdstad Jackson. Beeld AP De Republikein, die gouverneur van Mississippi wil worden, is <extra_id_1> dat er verhalen <extra_id_2> doen dat hij vreemdgaat","['19:55 Het gouverneurs-en parlementsgebouw', 'als de dood', 'de ronde zullen']",10,25.0,1
Er hebben zich geen nieuwe gegadigden gemeld om de nieuwe schaatstempel in Nederland te bouwen sinds de gunning aan de Almeerse Icedme in juni werd teruggetrokken.  Schaatsbond KNSB hoopt dat de overgebleven kanshebbers Thialf en TranSportium gaan samenwerken,Er hebben zich geen nieuwe gegadigden gemeld om de nieuwe schaatstempel in <extra_id_0> de gunning aan de Almeerse Icedme in juni werd teruggetrokken. <extra_id_1> dat de <extra_id_2> en TranSportium gaan samenwerken,"['Nederland te bouwen sinds', 'Schaatsbond KNSB hoopt', 'overgebleven kanshebbers Thialf']",10,25.0,1
"Volkskrant Ochtend: Menzis vergoedt behandeling depressies op basis van resultaten | Dit zijn de Brexit-pijnpunten Goedemorgen.  Zorgverzekeraar Menzis gaat de kosten voor de behandeling van depressies en angsten vergoeden op basis van de behaalde resultaten, en niet langer op grond van het aantal behandelingen","Volkskrant Ochtend: Menzis vergoedt behandeling depressies op basis van resultaten <extra_id_0> de Brexit-pijnpunten Goedemorgen. Zorgverzekeraar Menzis gaat de kosten voor de behandeling van depressies en <extra_id_1> op basis van de behaalde resultaten, en <extra_id_2> grond van <extra_id_3>","['| Dit zijn', 'angsten vergoeden', 'niet langer op', 'het aantal behandelingen']",11,25.0,1
"Geen plezierjacht meer in natuurplan PvdA, D66 en GroenLinks Als het aan PvdA, D66 en GroenLinks ligt, stopt de plezierjacht op wilde eend, fazant, patrijs, haas, konijn en houtduif.  In hun gezamenlijke plan Mooi Nederland stellen de partijen maandag dat er alleen dieren mogen geworden gevangen of gedood om natuurschade te bestrijden of te voorkomen dat er bijvoorbeeld teveel zwijnen in een gebied leven","Geen plezierjacht meer <extra_id_0> en GroenLinks Als <extra_id_1> D66 en GroenLinks ligt, stopt de plezierjacht op wilde eend, fazant, patrijs, haas, konijn en houtduif. In hun gezamenlijke plan Mooi Nederland stellen de partijen maandag dat er <extra_id_2> geworden gevangen of gedood <extra_id_3> bestrijden of te voorkomen dat <extra_id_4> zwijnen in een gebied leven","['in natuurplan PvdA, D66', 'het aan PvdA,', 'alleen dieren mogen', 'om natuurschade te', 'er bijvoorbeeld teveel']",16,25.0,1
Brons voor Dekker op 50 vlinder in Tokio Ondanks een onrustige nacht vanwege een aardbeving heeft Inge Dekker zondag een bronzen medaille veroverd bij de wereldbekerwedstrijden kortebaan in Tokio.  Inge Dekker,Brons <extra_id_0> 50 <extra_id_1> Tokio Ondanks een onrustige nacht vanwege een aardbeving heeft Inge Dekker zondag <extra_id_2> veroverd bij de wereldbekerwedstrijden kortebaan in Tokio. Inge Dekker,"['voor Dekker op', 'vlinder in', 'een bronzen medaille']",8,25.0,1
"Ik probeer tegen beter weten in de stemming er een beetje in te houden Ionica Smeets 20 maart 2020, 15:00 Ik droomde dat ik een paar honderd jaar eerder was geboren en naar de brandstapel werd afgevoerd als heks.  Tegen beter weten in probeerde ik in mijn droom de stemming er een beetje in te houden en zei: Wel lekker weer voor een wandelingetje, h","Ik probeer tegen beter weten in de stemming er een beetje in te houden Ionica Smeets 20 maart 2020, 15:00 Ik droomde dat <extra_id_0> jaar <extra_id_1> en naar de brandstapel werd afgevoerd als heks. Tegen beter weten in <extra_id_2> mijn <extra_id_3> er een beetje in te houden en zei: <extra_id_4> voor een wandelingetje, h","['ik een paar honderd', 'eerder was geboren', 'probeerde ik in', 'droom de stemming', 'Wel lekker weer']",16,25.0,1
Burgemeester Wolfsen: 'Kortingen onverantwoord' De maatregelen - en dan vooral de bezuinigingen - uit de Miljoenennota hebben nogal wat gevolgen voor de grote steden.  Hoe zijn de plannen daar ontvangen,Burgemeester Wolfsen: 'Kortingen <extra_id_0> maatregelen - en dan vooral de bezuinigingen - uit de Miljoenennota hebben nogal wat <extra_id_1> grote <extra_id_2> de plannen daar ontvangen,"[""onverantwoord' De"", 'gevolgen voor de', 'steden. Hoe zijn']",8,25.0,1
"Raadsel rond mysterieuze tunnel Toronto opgelost De vraag waarom er in een dichtbebost stukje Toronto in het geheim een 10 meter lange, ruime tunnel vakkundig was aangelegd, is eindelijk beantwoord.  Volgens Canadese media is de in januari toevallig ontdekte tunnel niet het werk van terroristen of liefhebbers van loopgravenoorlogen, maar van een bouwvakker die een geheim plekje voor zichzelf wilde","Raadsel rond mysterieuze tunnel Toronto opgelost De vraag waarom er <extra_id_0> stukje Toronto in het geheim een <extra_id_1> ruime tunnel vakkundig was aangelegd, is eindelijk beantwoord. Volgens Canadese media <extra_id_2> januari toevallig ontdekte tunnel niet het werk van terroristen of liefhebbers van loopgravenoorlogen, <extra_id_3> bouwvakker die een <extra_id_4> zichzelf wilde","['in een dichtbebost', '10 meter lange,', 'is de in', 'maar van een', 'geheim plekje voor']",15,25.0,1
"'Uitgebreide EU geniet meer status in wereld' 'De uitbreiding van de Europese Unie betekent een historisch keerpunt voor Europa.  Het is een kans die moet worden gegrepen in het belang van haar veiligheid, economie, cultuur en haar status in de wereld","'Uitgebreide EU geniet meer <extra_id_0> uitbreiding van de Europese Unie betekent een historisch keerpunt voor Europa. Het is een <extra_id_1> worden gegrepen in het belang van haar veiligheid, economie, cultuur en <extra_id_2> de wereld","[""status in wereld' 'De"", 'kans die moet', 'haar status in']",10,25.0,1
Ruim driekwart van de Nederlanders wil de hypotheekrente aanpakken of afschaffen.  Dat blijkt uit onderzoek van EenVandaag onder 25,Ruim driekwart van de Nederlanders wil de hypotheekrente aanpakken of afschaffen. Dat blijkt <extra_id_0> van <extra_id_1>,"['uit onderzoek', 'EenVandaag onder 25']",5,25.0,1
"Raad voor Cultuur: stop verkoop museumwerken om geldtekort De verkoop van museale stukken om financile redenen moet worden gestopt, vindt de Raad voor Cultuur","Raad voor Cultuur: stop verkoop museumwerken om geldtekort <extra_id_0> museale stukken om <extra_id_1> worden gestopt, vindt de Raad voor Cultuur","['De verkoop van', 'financile redenen moet']",6,25.0,1
Bij een schietpartij op de parkeerplaats van een Van der Valk-hotel in Houten zijn gisteravond twee mannen omgekomen.  Gasten van het hotel waren getuige van het gebeuren,Bij een schietpartij op de parkeerplaats van een Van der Valk-hotel in Houten zijn gisteravond twee mannen omgekomen. <extra_id_0> hotel waren <extra_id_1>,"['Gasten van het', 'getuige van het gebeuren']",7,25.0,1
"Analyse Pensioenhervorming Gijs Herdersche 27 maart 2019, 19:40 Wouter Koolmees, minister van Sociale Zaken en Werkgelegenheid (links) op bezoek bij PvdA-Kamerlid Gijs van Dijk (midden) en Lodewijk Asscher (rechts).  Beeld Raymond Rutting / De Volkskrant Op uitnodiging van Asscher spraken de twee drie kwartier over de beoogde pensioenhervorming","Analyse Pensioenhervorming Gijs Herdersche 27 maart 2019, 19:40 <extra_id_0> van Sociale Zaken en Werkgelegenheid (links) op bezoek bij PvdA-Kamerlid Gijs van Dijk (midden) en Lodewijk <extra_id_1> Raymond Rutting / De Volkskrant Op uitnodiging van <extra_id_2> twee <extra_id_3> de beoogde pensioenhervorming","['Wouter Koolmees, minister', 'Asscher (rechts). Beeld', 'Asscher spraken de', 'drie kwartier over']",12,25.0,1
"updateVOLENDAM - Het Don Bosco College in Volendam handhaaft een verbod op het dragen van hoofddoekjes, ondanks een uitspraak van de Commissie Gelijke Behandeling (CGB).  Dat hebben de rector van de school en het bestuur van de stichting Katholiek Onderwijs Volendam (SKOV) woensdag besloten, zo lieten zij weten","updateVOLENDAM - Het Don Bosco College in Volendam <extra_id_0> op het dragen van hoofddoekjes, ondanks een <extra_id_1> Commissie Gelijke Behandeling (CGB). Dat hebben <extra_id_2> de school en het bestuur van de <extra_id_3> Volendam (SKOV) woensdag besloten, zo lieten zij weten","['handhaaft een verbod', 'uitspraak van de', 'de rector van', 'stichting Katholiek Onderwijs']",12,25.0,1
"CDA: elke omroep eigen actualiteitenrubriek Elke publieke omroeporganisatie moet weer een eigen actualiteitenrubriek kunnen krijgen, net als ","CDA: <extra_id_0> Elke publieke omroeporganisatie moet weer een eigen actualiteitenrubriek kunnen krijgen, net als",['elke omroep eigen actualiteitenrubriek'],4,25.0,1
"Haarlem, maandag: een klant staat voor een dichte deur van V&D.  Het warenhuis blijft voorlopig dicht","Haarlem, maandag: een klant staat <extra_id_0> van V&D. Het warenhuis blijft voorlopig dicht",['voor een dichte deur'],4,25.0,1
We kunnen niet zonder waterschap Zelfs Napoleon begreep dat hij niet aan onze waterschappen moest komen.  Ze moeten alleen hun oubollige imago zien kwijt te raken en zich profileren als innovatieve overheid,We kunnen niet zonder waterschap Zelfs Napoleon begreep dat <extra_id_0> onze waterschappen moest komen. Ze moeten alleen hun oubollige imago zien <extra_id_1> en <extra_id_2> als innovatieve overheid,"['hij niet aan', 'kwijt te raken', 'zich profileren']",8,25.0,1
"14 augustus 2018, 16:12 Branweermannen kijken toe hoe de pagara's, lange linten met zware rotjes, in de centrum ","14 augustus <extra_id_0> toe hoe de pagara's, lange linten met zware rotjes, in de centrum","['2018, 16:12 Branweermannen kijken']",4,25.0,1
"'En zo komt het dus dat coauteurs zich laten verrassen door frauderende wetenschappers' Als zelfs apen auteur kunnen zijn van een wetenschappelijk artikel, draait auteurschap meer om erkenning dan om verantwoordelijkheid.  Is dat wenselijk, vraagt Koen Beumer van SciencePalooza","'En zo komt het dus dat coauteurs zich laten verrassen door frauderende wetenschappers' Als zelfs apen auteur kunnen <extra_id_0> artikel, draait auteurschap meer om erkenning dan om <extra_id_1> wenselijk, vraagt Koen <extra_id_2>","['zijn van een wetenschappelijk', 'verantwoordelijkheid. Is dat', 'Beumer van SciencePalooza']",10,25.0,1
Waterdamp ontdekt in atmosfeer van 'kleine' exoplaneet Astronomen hebben waterdamp ontdekt in de atmosfeer van een exoplaneet die maar vier keer zo groot is als de aarde.  Daarmee is 'HAT P-11b' de kleinste planeet buiten ons zonnestelsel waarbij dit is gelukt,Waterdamp ontdekt in atmosfeer van 'kleine' exoplaneet Astronomen <extra_id_0> in de atmosfeer van een exoplaneet die maar vier keer zo groot is als <extra_id_1> is 'HAT P-11b' de kleinste planeet buiten ons <extra_id_2> gelukt,"['hebben waterdamp ontdekt', 'de aarde. Daarmee', 'zonnestelsel waarbij dit is']",10,25.0,1
"achtergrondhuawei Op zoek naar de klokkenluider die beweert dat techgigant Huawei spioneert Groot-Brittanni weert sinds deze week apparatuur van het Chinese Huawei uit het mobiele netwerk, uit angst voor spionage.  Ook een anonieme klokkenluider beweerde dat de techgigant data onderschept","achtergrondhuawei Op zoek <extra_id_0> die beweert dat techgigant Huawei spioneert Groot-Brittanni weert sinds deze week apparatuur van het Chinese Huawei uit het mobiele netwerk, uit angst voor spionage. <extra_id_1> beweerde dat <extra_id_2> onderschept","['naar de klokkenluider', 'Ook een anonieme klokkenluider', 'de techgigant data']",10,25.0,1
"1 juli 2014, 18:41 Leider Abu Bakr al-Baghdadi Beeld AFP Baghdadi deed dat in een audioboodschap van bijna 20 minuten die dinsdag op internet verscheen.  Hij riep moslimstrijders op om wraak te nemen vanwege misstanden tegen moslims wereldwijd","1 juli 2014, 18:41 Leider Abu Bakr al-Baghdadi Beeld AFP Baghdadi deed dat in een audioboodschap van bijna 20 minuten <extra_id_0> verscheen. <extra_id_1> op om <extra_id_2> vanwege misstanden tegen moslims wereldwijd","['die dinsdag op internet', 'Hij riep moslimstrijders', 'wraak te nemen']",10,25.0,1
"AnalyseVerbouwing Roland Garros Robrt Misset 28 mei 2019, 20:07 In de botanische tuin op Roland Garros wandel je dinsdagochtend gevoelsmatig door een regenwoud, met uitzicht op de nieuwe Court Simonne Matthieu waar de Italianen Fognini en Seppi elkaar bestoken met forehands en backhands.  De zondag geopende tennisbaan tussen vier kassen in de Serres DAuteuil is het pronkstuk van een ecologische revolutie op het grandslamtoernooi in Parijs","AnalyseVerbouwing Roland Garros Robrt Misset 28 <extra_id_0> In de <extra_id_1> Roland Garros wandel je dinsdagochtend gevoelsmatig door een regenwoud, met uitzicht op de nieuwe Court Simonne Matthieu waar de Italianen Fognini en Seppi elkaar <extra_id_2> backhands. De zondag geopende tennisbaan tussen vier kassen <extra_id_3> DAuteuil is het pronkstuk van een <extra_id_4> het grandslamtoernooi in Parijs","['mei 2019, 20:07', 'botanische tuin op', 'bestoken met forehands en', 'in de Serres', 'ecologische revolutie op']",16,25.0,1
Sven Kramer en Naomi van As (in verwachting) Beeld - Wordt een kind van een topsportpaar vanzelf ook een kampioen.  Anders gezegd: groeit de baby van Sven Kramer en Naomi van As uit tot een geboren winnaar,Sven Kramer en Naomi van As (in verwachting) Beeld - Wordt een kind <extra_id_0> vanzelf ook een kampioen. Anders gezegd: groeit de baby van Sven Kramer en <extra_id_1> uit <extra_id_2> winnaar,"['van een topsportpaar', 'Naomi van As', 'tot een geboren']",9,25.0,1
Facebook vraagt nog even geduld van zijn gebruikers.  De komende dagen zal het bedrijf berichten rondsturen,Facebook vraagt nog even geduld van <extra_id_0> dagen zal het bedrijf berichten rondsturen,['zijn gebruikers. De komende'],4,25.0,1
"Ellen Provoost 25 augustus 2012, 8:17 De justitie onderzoekt ook of de bank inbreuk heeft gemaakt op de economische sancties tegen landen als Iran, Soedan en Noord-Korea.  De zwaarte van de beschuldigingen kan er volgens de krant toe leiden dat HSBC zeker 1 miljard dollar moet betalen voor een schikking met de Amerikaanse autoriteiten","Ellen Provoost 25 augustus 2012, 8:17 De justitie onderzoekt ook of de bank inbreuk heeft gemaakt op de economische sancties tegen landen als Iran, Soedan <extra_id_0> zwaarte van de beschuldigingen kan er volgens de krant toe <extra_id_1> zeker 1 <extra_id_2> betalen voor <extra_id_3> de <extra_id_4>","['en Noord-Korea. De', 'leiden dat HSBC', 'miljard dollar moet', 'een schikking met', 'Amerikaanse autoriteiten']",14,25.0,1
"43 oud-leden, waaronder veel reservisten, van een elite-eenheid van het Isralische leger weigeren nog langer mee te doen aan missies tegen Palestijnen.  De informatie die de eenheid verzamelt, wordt gebruikt tegen onschuldige burgers, verklaren zij in een brief aan de regering","43 oud-leden, waaronder veel reservisten, van een elite-eenheid van het Isralische leger weigeren nog langer mee te doen aan missies tegen Palestijnen. De informatie die de eenheid <extra_id_0> onschuldige <extra_id_1> in een brief <extra_id_2>","['verzamelt, wordt gebruikt tegen', 'burgers, verklaren zij', 'aan de regering']",10,25.0,1
Wateroverlast VU Amsterdam Het zijn opmerkelijke beelden van de omgeving van het VU Medisch Centrum in Amsterdam.  Het ziekenhuis wordt dinsdag ontruimd nadat een gesprongen waterleiding voor veel overlast zorgde,Wateroverlast VU Amsterdam Het zijn <extra_id_0> de omgeving van het VU <extra_id_1> in Amsterdam. Het <extra_id_2> ontruimd nadat een gesprongen waterleiding voor veel overlast zorgde,"['opmerkelijke beelden van', 'Medisch Centrum', 'ziekenhuis wordt dinsdag']",8,25.0,1
Verenigde Arabische Emiraten - 126 resultaten Oerhollandse damesslips tussen met gouddraad omrandde gezichtssluiers en handgemaakte leren sandalen.  Binnenkort trekt de Hollandsche Eenheidsprijzen Maatschappij Amsterdam (Hema) naar het Arabische Emiraat Dubai,Verenigde Arabische <extra_id_0> 126 resultaten Oerhollandse damesslips tussen met gouddraad omrandde gezichtssluiers en handgemaakte leren sandalen. <extra_id_1> Hollandsche Eenheidsprijzen <extra_id_2> naar het Arabische Emiraat Dubai,"['Emiraten -', 'Binnenkort trekt de', 'Maatschappij Amsterdam (Hema)']",8,25.0,1
"Shell neemt belang in Chinees project 24 juni 2008, 8:55 DEN HAAG (ANP) - Shell heeft een belang genomen in een ","Shell neemt belang in Chinees <extra_id_0> juni 2008, 8:55 DEN HAAG (ANP) - <extra_id_1> belang genomen in een","['project 24', 'Shell heeft een']",5,25.0,1
"Heeft u zlf wel eens een verhaal van een ander naverteld alsof u het zelf meemaakte.  Tonie Mudde 16 februari 2018, ","Heeft <extra_id_0> eens een verhaal van een ander naverteld <extra_id_1> het zelf meemaakte. Tonie Mudde 16 februari 2018,","['u zlf wel', 'alsof u']",5,25.0,1
Barry Hay ontvangt zijn eigen biografie.   ANP recensieIn de moedige memoires van Earring-zanger Barry Hay is een hoofdrol weggelegd voor zijn vrouw en zielsverwant Sandra,Barry Hay ontvangt <extra_id_0> ANP recensieIn <extra_id_1> van Earring-zanger Barry Hay is een hoofdrol weggelegd voor zijn vrouw en zielsverwant Sandra,"['zijn eigen biografie.', 'de moedige memoires']",6,25.0,1
9 jaar na moord op Fortuyn: wat doen de LPF'ers nu.  Het is vandaag negen jaar geleden dat Pim Fortuyn werd vermoord op het Mediapark in Hilversum,9 jaar na moord op Fortuyn: wat doen de LPF'ers nu. Het is <extra_id_0> dat <extra_id_1> vermoord op het Mediapark in Hilversum,"['vandaag negen jaar geleden', 'Pim Fortuyn werd']",7,25.0,1
"Nederland is hekkensluiter noch overwinnaar Nederland is het land van de middelmaat.  In vergelijking met andere landen in de Europese Unie zijn wij nergens buitengewoon goed in, maar scoren we ook nergens uitgesproken slecht","Nederland <extra_id_0> overwinnaar Nederland is het land van de middelmaat. In vergelijking met andere landen in de Europese <extra_id_1> wij <extra_id_2> in, maar scoren we ook nergens uitgesproken slecht","['is hekkensluiter noch', 'Unie zijn', 'nergens buitengewoon goed']",8,25.0,1
Hockeyteam na nieuw verlies schamele zesde De miserabele prestatie van het Nederlands vrouwenhockeyteam tijdens het wereldkampioenschap heeft verregaande consequenties.  De zesde plaats in Dublin betekent dat Oranje voor de eerste keer in de geschiedenis het toernooi om de Champions Trophy zal moeten missen,Hockeyteam na nieuw verlies schamele zesde De miserabele prestatie <extra_id_0> vrouwenhockeyteam tijdens het wereldkampioenschap heeft <extra_id_1> zesde plaats in Dublin betekent dat Oranje voor de eerste keer in <extra_id_2> toernooi <extra_id_3> Champions Trophy zal moeten missen,"['van het Nederlands', 'verregaande consequenties. De', 'de geschiedenis het', 'om de']",11,25.0,1
"Middelbare schoolklas in Nijmegen, 2016.   Marcel van den Bergh / de Volkskrant opinieLezers winden zich op over het management ","Middelbare schoolklas in Nijmegen, 2016. Marcel <extra_id_0> / de Volkskrant opinieLezers winden zich op <extra_id_1> management","['van den Bergh', 'over het']",5,25.0,1
Een boot met poolonderzoekers vaart langs de oostkust van Groenland.  Dooi ijskap Groenland doet ongekend vroeg intrede De voorjaarse dooi is ongekend vroeg ingetreden op Groenland,Een boot met poolonderzoekers vaart langs de oostkust van Groenland. Dooi ijskap Groenland <extra_id_0> intrede De voorjaarse dooi is ongekend <extra_id_1> Groenland,"['doet ongekend vroeg', 'vroeg ingetreden op']",6,25.0,1
Rapport Ombudsman is munitie voor pgb-debat Met en snoeihard rapport heropent de Nationale Ombudsman het debat over de persoonsgebonden budgetten.  Het nieuwe betalingssysteem moest gebruikersvriendelijk zijn en de burger eigen regie geven,Rapport Ombudsman is munitie voor pgb-debat Met en snoeihard rapport <extra_id_0> Nationale <extra_id_1> over de persoonsgebonden budgetten. Het nieuwe betalingssysteem moest gebruikersvriendelijk <extra_id_2> burger eigen regie geven,"['heropent de', 'Ombudsman het debat', 'zijn en de']",8,25.0,1
"Al-Qaeda heeft een videoboodschap verspreid waarin een in Pakistan ontvoerde Amerikaan president Barack Obama oproept de eisen van de islamitische terreurgroep in te willigen.  Doet hij dit niet, dan vreest gijzelaar Warren Weinstein dat met de dood te moeten bekopen","Al-Qaeda heeft een videoboodschap verspreid waarin een <extra_id_0> president Barack Obama oproept de eisen van de islamitische terreurgroep in te willigen. Doet hij dit niet, dan vreest <extra_id_1> dat met <extra_id_2> moeten bekopen","['in Pakistan ontvoerde Amerikaan', 'gijzelaar Warren Weinstein', 'de dood te']",10,25.0,1
"Greenpeace: oerbos gekapt voor Nederlandse kranten Oerbossen kappen voor krantenpapier.  De drie grote krantenuitgevers PCM, Telegraaf Media Groep en Wegener beweren op hun websites dat ze daar hun handen niet aan willen branden","Greenpeace: oerbos gekapt voor Nederlandse kranten Oerbossen kappen voor krantenpapier. De drie grote krantenuitgevers PCM, Telegraaf Media Groep en Wegener <extra_id_0> websites dat ze <extra_id_1> niet <extra_id_2> branden","['beweren op hun', 'daar hun handen', 'aan willen']",8,25.0,1
"DOOR JAN PIETER EKKER 18 augustus 2001, 0:00 THE KING OF COMEDY (Martin Scorsese, 1983).  Half geslaagde zwarte komedie met Robert De Niro als miserabele stand-up comedian die net zo beroemd wil worden als zijn idool, tv-komiek Jerry Langford (Jerry Lewis)","<extra_id_0> EKKER 18 augustus 2001, 0:00 THE KING OF COMEDY (Martin Scorsese, 1983). Half geslaagde zwarte <extra_id_1> De Niro als miserabele stand-up comedian die net zo beroemd wil worden als zijn idool, tv-komiek <extra_id_2>","['DOOR JAN PIETER', 'komedie met Robert', 'Jerry Langford (Jerry Lewis)']",10,25.0,1
"De Tweede Kamer debatteert dinsdag over het onlangs bereikte pensioenakkoord.  Een mooie aanleiding om de laatste twaalf jaar toegezegde indexatie van de pensioenen eens na te komen, betoogt Gerard Meijer",De Tweede Kamer debatteert dinsdag over het onlangs <extra_id_0> mooie aanleiding om de laatste twaalf jaar toegezegde indexatie van de pensioenen eens <extra_id_1> betoogt <extra_id_2>,"['bereikte pensioenakkoord. Een', 'na te komen,', 'Gerard Meijer']",8,25.0,1
"De Volkskrant tv-selectie voor 29 januari Matt Damon in Good Will Hunting, vanavond te zien Beeld afp Gewapend met 25 vragen over de Nederlandse sportgeschiedenis gaan Erik Dijkstra en Frank Evenblij op zoek naar de grootste sportkenner in de studio.  Oud-sporters als Ronald de Boer, Michael Boogerd en Nicolien Sauerbreij spelen mee","De Volkskrant tv-selectie voor 29 januari Matt Damon in Good Will Hunting, vanavond te zien Beeld afp Gewapend met 25 vragen over de Nederlandse sportgeschiedenis gaan Erik Dijkstra en Frank <extra_id_0> de grootste sportkenner in de <extra_id_1> Ronald de Boer, <extra_id_2> Nicolien <extra_id_3>","['Evenblij op zoek naar', 'studio. Oud-sporters als', 'Michael Boogerd en', 'Sauerbreij spelen mee']",13,25.0,1
Beloof bij Europese verkiezingen vooraf wie er in de Commissie komt Ben Crum gelooft niet dat kiezers bij Europese verkiezingen thuisblijven omdat ze de elite van experts zo vertrouwen.  Verhoog ,Beloof bij Europese verkiezingen vooraf wie er in de <extra_id_0> Crum gelooft niet <extra_id_1> bij Europese verkiezingen thuisblijven omdat ze de elite van experts <extra_id_2>,"['Commissie komt Ben', 'dat kiezers', 'zo vertrouwen. Verhoog']",8,25.0,1
"Via de scanner naar Gare du Nord Parijs wil nieuwe veiligheidsportalen laten bouwen om de bagage van Thalysreizigers te controleren artikelAls het aan Frankrijk ligt, worden treinreizigers naar Parijs voortaan grondig doorgelicht.  Maar verhoogt dat de veiligheid echt","Via de scanner naar Gare du Nord Parijs wil nieuwe veiligheidsportalen laten bouwen om de bagage van Thalysreizigers te controleren artikelAls <extra_id_0> ligt, <extra_id_1> Parijs voortaan grondig <extra_id_2> de veiligheid echt","['het aan Frankrijk', 'worden treinreizigers naar', 'doorgelicht. Maar verhoogt dat']",10,25.0,1
"Hou op, ga weg, blijf van het voetbal af Zonder twijfel zal de schaamteloze exploitatie van het voetbal in het seizoen 1998-'99 worden vervolgd.  De verbeelding is al lang niet meer aan de macht, concludeert de dromer somber","Hou op, ga weg, blijf van het voetbal af Zonder twijfel zal de schaamteloze exploitatie van het voetbal in <extra_id_0> worden vervolgd. De verbeelding is al lang <extra_id_1> macht, <extra_id_2> somber","[""het seizoen 1998-'99"", 'niet meer aan de', 'concludeert de dromer']",10,25.0,1
"'Kokkinakis banged your girlfriend' Om Wawrinka te ontregelen zei Nick Kyrgios iets over diens vriendin.  Niks bijzonders, vindt hij","'Kokkinakis banged your <extra_id_0> Wawrinka te ontregelen zei Nick Kyrgios <extra_id_1> vriendin. Niks bijzonders, vindt hij","[""girlfriend' Om"", 'iets over diens']",5,25.0,1
"Hoe de klompenmaker werd gered door de toerist Er worden meer klompen gemaakt dan ooit.  Althans, die indruk heeft Paul Nijhuis","Hoe de klompenmaker <extra_id_0> door de <extra_id_1> meer klompen gemaakt dan ooit. Althans, die indruk heeft Paul Nijhuis","['werd gered', 'toerist Er worden']",5,25.0,1
"Komt wijsheid met de jaren, of is een frisse wind hard nodig in de Amerikaanse politiek.  De gemiddelde leeftijd van politici in de VS ligt veel hoger dan in Europa","Komt wijsheid met de jaren, of is een <extra_id_0> nodig in de Amerikaanse politiek. De gemiddelde leeftijd van politici in de VS <extra_id_1> hoger <extra_id_2>","['frisse wind hard', 'ligt veel', 'dan in Europa']",8,25.0,1
Herstel Taekema verloopt nog verre van voorspoedig Amsterdam heeft nog een kleine kans de play-offs te halen.  De vraag is of dat in het belang is van Taeke Taekema,Herstel Taekema <extra_id_0> voorspoedig Amsterdam heeft nog een kleine <extra_id_1> te halen. De vraag is of dat in het belang is van Taeke Taekema,"['verloopt nog verre van', 'kans de play-offs']",7,25.0,1
"'WIJ ZIJN BANG VOOR CHINA' Japan maakt zich zorgen, nu China zich steeds meer tot grootmacht ontwikkelt en Noord-Korea met kernwapens schermt. ","'WIJ <extra_id_0> CHINA' Japan maakt zich zorgen, nu China zich steeds meer tot grootmacht ontwikkelt en Noord-Korea <extra_id_1>","['ZIJN BANG VOOR', 'met kernwapens schermt.']",6,25.0,1
"Opnieuw naschok in Hati Hati is zondag opnieuw getroffen door een aardbeving met een kracht van 4,7 op de schaal van Richter.  Dat meldde het Amerikaanse Geologische Instituut (USGS)","Opnieuw naschok in Hati Hati is zondag opnieuw getroffen door <extra_id_0> kracht van 4,7 op de schaal van Richter. Dat meldde het Amerikaanse <extra_id_1>","['een aardbeving met een', 'Geologische Instituut (USGS)']",7,25.0,1
"Achtergrond Documentaire The Apollo Documentaire The Apollo schetst de geschiedenis van de legendarische popzaal in Harlem The Apollo Theater in New York in 1985, tijdens het 50-jarig jubileum van platenmaatschappij Motown.  Beeld Ebet Roberts / Getty Het Apollo Theater in New York was ht podium voor veel van de grootste zwarte musici ooit, zoals James Brown en Ray Charles",Achtergrond Documentaire The Apollo Documentaire The Apollo schetst de geschiedenis van de legendarische popzaal in Harlem The Apollo <extra_id_0> York in <extra_id_1> 50-jarig jubileum van platenmaatschappij Motown. Beeld Ebet Roberts / Getty Het <extra_id_2> New York was ht podium <extra_id_3> de grootste zwarte <extra_id_4> James Brown en Ray Charles,"['Theater in New', '1985, tijdens het', 'Apollo Theater in', 'voor veel van', 'musici ooit, zoals']",15,25.0,1
