Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq479-0,base,"des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar waar te beginnen?","des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar <extra_id_0>","des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar te verliezen.",['waar te beginnen?'],['verliezen.'],3,6,[0.7647058823529411],0.76
seq480-0,base,Zevenaar zijn vanochtend vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,<extra_id_0> vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,zijn vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,['Zevenaar zijn vanochtend'],['zijn'],3,6,[0.8333333333333334],0.83
seq481-0,base,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de filmproducent. Het gaat volgens betrokken advocaten om meer dan dertig actrices en voormalig medewerkers van Weinstein. Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de <extra_id_0> betrokken advocaten om meer dan dertig actrices en voormalig <extra_id_1> Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de zijn betrokken advocaten om meer dan dertig actrices en voormalig afstand. Dat bericht The New York Times.,"['filmproducent. Het gaat volgens', 'medewerkers van Weinstein.']","['zijn', 'afstand.']",7,6,"[0.9354838709677419, 0.8461538461538461]",0.89
seq482-0,base,"Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs al druk bezig voor volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs <extra_id_0> volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs en volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.",['al druk bezig voor'],['en'],5,6,[0.9444444444444444],0.94
seq483-0,base,". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is <extra_id_0> je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is het op je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",['Javascript nodig. Momenteel staat dit in'],['het op'],6,6,[0.925],0.93
seq484-0,base,"<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/tvoh?src=hash&amp;ref_src=twsrc%5Etfw"">#tvoh</a> <a href=""https://t",[''],[],1,6,[],
seq485-0,base,"Het lichaam van de in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","<extra_id_0> in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","De in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.",['Het lichaam van de'],['De'],5,6,[0.9444444444444444],0.94
seq486-0,base,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM in de dagelijkse update.,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM <extra_id_0>,De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM op 134.,['in de dagelijkse update.'],['134.'],5,6,[0.9583333333333334],0.96
seq487-0,base,15 bekende schrijvers hebben speciaal voor tijdens de coronacrisis korte verhalen geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks nieuwe verhalen vinden op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben speciaal voor tijdens de <extra_id_0> geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks <extra_id_1> op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben speciaal voor tijdens de riem geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks t op NLblijftThuis. Vandaag het korte verhaal van,"['coronacrisis korte verhalen', 'nieuwe verhalen vinden']","['riem', 't']",6,6,"[0.8888888888888888, 1.0]",0.94
seq488-0,base,. De Universiteit van Nederland heeft ook een podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,. De Universiteit van Nederland <extra_id_0> podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,. De Universiteit van Nederland en UvNL terug een podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,['heeft ook een'],['en UvNL terug een'],3,6,[0.7058823529411765],0.71
seq489-0,base,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad Kaboel zijn gisteren minstens 63 doden en 182 gewonden gevallen. Dat heeft het ministerie van Binnenlandse Zaken van Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad <extra_id_0> 63 doden en 182 gewonden gevallen. Dat heeft het ministerie <extra_id_1> Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad het aanslag zijn 63 doden en 182 gewonden gevallen. Dat heeft het ministerie f van Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,"['Kaboel zijn gisteren minstens', 'van Binnenlandse Zaken van']","['het aanslag zijn', 'f van']",8,6,"[0.7586206896551724, 0.8461538461538461]",0.8
seq490-0,base,Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna Sittard in de 81ste minuut invallen voor Denzel Dumfries.,Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna <extra_id_0> minuut invallen voor Denzel Dumfries.,Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna minuut invallen voor Denzel Dumfries.,['Sittard in de 81ste'],[''],4,6,[1.0],1.0
seq491-0,base,"van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. De schade loopt in de tientallen miljarden.","van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. <extra_id_0> in de tientallen miljarden.","van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. De een een aankomst in de tientallen miljarden.",['De schade loopt'],['De een een aankomst'],3,6,[0.631578947368421],0.63
seq492-0,base,"De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit <extra_id_0> inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1","De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit zomer hebben inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1",['overzicht houden we alle'],['zomer hebben'],5,6,[0.75],0.75
seq493-0,base,"Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het restantbedrag betaald, volgt een paar dagen later toch een nee. ,,Daar gaan on","Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het <extra_id_0> paar dagen later toch een nee. ,,Daar gaan on","Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het een paar dagen later toch een nee. ,,Daar gaan on","['restantbedrag betaald', 'volgt een']",['een'],5,6,[0.9047619047619048],0.9
seq494-0,base,"<a href=""https://twitter.com/hashtag/TDF2018?src=hash&amp;ref_src=twsrc%5Etfw"">#TDF2018</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/TDF2018?src=hash&amp;ref_src=twsrc%5Etfw"">#TDF2018</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/TDF2018?src=hash&amp;ref_src=twsrc%5Etfw"">#TDF2018</a> <a href=""https://t",[''],[],1,6,[],
seq495-0,base,De gemeente heeft maandag sinds 11.00 uur te kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,De gemeente heeft maandag sinds <extra_id_0> kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,De gemeente heeft maandag sinds loketten kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,['11.00 uur te'],['loketten'],3,6,[0.9166666666666666],0.92
seq496-0,base,"Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het coronavirus. De zorgen over het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen","Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het <extra_id_0> het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen","Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het tekort, maar het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen",['coronavirus. De zorgen over'],"['tekort, maar']",5,6,[0.8148148148148148],0.81
seq497-0,base,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter <extra_id_0> keer het levensverhaal van,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter het keer het levensverhaal van,['een familiebericht. Deze'],['het'],3,6,[0.9166666666666666],0.92
seq498-0,base,Fernweh staat voor heimwee naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,<extra_id_0> naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,en naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,['Fernweh staat voor heimwee'],['en'],4,6,[0.9230769230769231],0.92
seq499-0,base,"Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten uit Azi en Amerika, laten we links liggen. Onterecht. Vandaag in","Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten <extra_id_0> laten we links liggen. Onterecht. Vandaag in","Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten laten we links liggen. Onterecht. Vandaag in","['uit Azi en Amerika,']",[''],5,6,[1.0],1.0
seq500-0,base,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat doet hun hart sneller kloppen?,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat <extra_id_0> sneller kloppen?,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat het sneller kloppen?,['doet hun hart'],['het'],3,6,[0.8461538461538461],0.85
seq501-0,base,ROOSENDAAL - Bezoekers van de bibliotheek VANnU kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,ROOSENDAAL - Bezoekers van <extra_id_0> kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,ROOSENDAAL - Bezoekers van een 3D-omgeving kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,['de bibliotheek VANnU'],['een 3D-omgeving'],3,6,[0.8],0.8
seq502-0,base,Wekelijks struinen verslaggevers Levien Vermeer en Matthijs Danils door de geschiedenis van deze streek.,Wekelijks struinen verslaggevers Levien Vermeer <extra_id_0> Danils door de geschiedenis van deze streek.,Wekelijks struinen verslaggevers Levien Vermeer en Danils door de geschiedenis van deze streek.,['en Matthijs'],['en'],2,6,[0.8181818181818182],0.82
seq503-0,base,"site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker Kevin Goes gaat in gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.","site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker <extra_id_0> gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.","site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker en gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.",['Kevin Goes gaat in'],['en'],5,6,[0.8888888888888888],0.89
seq504-0,base,"t, naast haar huidige werkzaamheden voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt","t, naast <extra_id_0> voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt","t, naast een aantal voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt",['haar huidige werkzaamheden'],['een aantal'],3,6,[0.8461538461538461],0.85
seq505-0,base,"Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die de familie bijstaat, tegen deze nieuwssite. ,,Het scenario is dat ze op de avond dat ze verdween is vermoord en door de dader in een vers gedolven graf is gelegd, waar de volgende dag een kist in is gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die <extra_id_0> tegen deze <extra_id_1> is dat ze op de avond dat ze verdween is vermoord en door de <extra_id_2> vers gedolven graf is gelegd, waar de volgende dag een <extra_id_3> gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die zijn tegen deze graf is dat ze op de avond dat ze verdween is vermoord en door de avond vers gedolven graf is gelegd, waar de volgende dag een graf gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","['de familie bijstaat,', 'nieuwssite. ,,Het scenario', 'dader in een', 'kist in is']","['zijn', 'graf', 'avond', 'graf']",12,6,"[0.9, 0.9615384615384616, 0.8333333333333334, 1.0]",0.92
seq506-0,base,"In de haven van de Libanese hoofdstad Beiroet heeft vanmiddag een grote explosie plaatsgevonden, vlak bij het historische centrum. Hierbij zijn zeker zeventig doden gevallen, meldt het Libanese Rode Kruis. Zeker","In de haven van de Libanese <extra_id_0> een grote explosie plaatsgevonden, vlak bij het historische centrum. Hierbij zijn zeker zeventig doden gevallen, meldt het Libanese Rode Kruis. Zeker","In de haven van de Libanese Rode Kruis zijn een grote explosie plaatsgevonden, vlak bij het historische centrum. Hierbij zijn zeker zeventig doden gevallen, meldt het Libanese Rode Kruis. Zeker",['hoofdstad Beiroet heeft vanmiddag'],['Rode Kruis zijn'],5,6,[0.8181818181818182],0.82
seq507-0,base,De knapste koppen van Nederland vertellen deze zomer over de ontwikkelingen in hun vakgebied. En wat je er in elk geval van moet weten. Vandaag:,De knapste koppen van Nederland <extra_id_0> de ontwikkelingen in hun vakgebied. En wat je er in elk geval van moet weten. Vandaag:,De knapste koppen van Nederland en de ontwikkelingen in hun vakgebied. En wat je er in elk geval van moet weten. Vandaag:,['vertellen deze zomer over'],['en'],4,6,[0.92],0.92
seq508-0,base,Op de A73 bij de afslag Wijchen is vanmorgen een dode gevallen en zijn meerdere mensen gewond geraakt door een ongeluk met meerdere voertuigen. De snelweg in noordelijke richting tussen Nijmegen-Dukenburg en Wijchen is volgens Rijkswaterstaat tot zeker 16.30 uur afgesloten.,Op de <extra_id_0> afslag Wijchen is vanmorgen een dode gevallen en zijn meerdere mensen gewond geraakt door een ongeluk met meerdere voertuigen. De snelweg in noordelijke <extra_id_1> en Wijchen is volgens Rijkswaterstaat tot zeker 16.30 uur afgesloten.,Op de snelweg afslag Wijchen is vanmorgen een dode gevallen en zijn meerdere mensen gewond geraakt door een ongeluk met meerdere voertuigen. De snelweg in noordelijke afslag en Wijchen is volgens Rijkswaterstaat tot zeker 16.30 uur afgesloten.,"['A73 bij de', 'richting tussen Nijmegen-Dukenburg']","['snelweg', 'afslag']",6,6,"[1.0, 0.9411764705882353]",0.97
seq509-0,base,Een docente van ISW Hoogeland in Naaldwijk is gisteren slachtoffer geworden van huiselijk geweld terwijl zij via een videoverbinding les gaf aan een klas. Dat heeft de school per brief aan ouders en verzorgers van leerlingen laten weten.,<extra_id_0> ISW Hoogeland in Naaldwijk is gisteren slachtoffer geworden van huiselijk geweld terwijl <extra_id_1> videoverbinding les gaf aan een klas. Dat heeft de school per brief aan ouders en verzorgers van leerlingen laten weten.,ISW Hoogeland in Naaldwijk is gisteren slachtoffer geworden van huiselijk geweld terwijl en videoverbinding les gaf aan een klas. Dat heeft de school per brief aan ouders en verzorgers van leerlingen laten weten.,"['Een docente van', 'zij via een']","['', 'en']",6,6,"[1.0, 0.8181818181818182]",0.91
seq510-0,base,"De zware jongens halen de voorpaginas, de boefjes niet. Sander Sonnemans doet elke week verslag van een doodnormale Rotterdamse rechtszaak. 2",De zware jongens <extra_id_0> de boefjes niet. Sander Sonnemans doet elke week verslag van een doodnormale Rotterdamse rechtszaak. 2,De zware jongens zijn de boefjes niet. Sander Sonnemans doet elke week verslag van een doodnormale Rotterdamse rechtszaak. 2,"['halen de voorpaginas,']",['zijn'],3,6,[0.9523809523809523],0.95
seq511-0,base,twee jaar Stadsdichter van Hengelo. Deze krant geeft haar stadsgedichten mt tekening van haar hand een podium op deze plek.,twee jaar Stadsdichter van Hengelo. Deze <extra_id_0> stadsgedichten mt tekening van haar hand een podium op deze plek.,twee jaar Stadsdichter van Hengelo. Deze jaar stadsgedichten mt tekening van haar hand een podium op deze plek.,['krant geeft haar'],['jaar'],3,6,[0.8125],0.81
seq512-0,base,"Strandliefhebbers konden eindelijk zonder koelbox genieten van de zon in Hoek van Holland. Daar opende vandaag een terras van ruim drie voetbalvelden groot. Extreme drukte bleef uit. ,,Ik kijk al twee maanden uit naar dit moment.","Strandliefhebbers konden eindelijk zonder koelbox genieten van de zon in Hoek van <extra_id_0> een terras van ruim drie voetbalvelden groot. Extreme drukte bleef uit. ,,Ik kijk al twee maanden uit naar dit moment.","Strandliefhebbers konden eindelijk zonder koelbox genieten van de zon in Hoek van de zon. De zon genieten een terras van ruim drie voetbalvelden groot. Extreme drukte bleef uit. ,,Ik kijk al twee maanden uit naar dit moment.",['Holland. Daar opende vandaag'],['de zon. De zon genieten'],5,6,[0.75],0.75
seq513-0,base,Ook elektrische bakfietsen en scootmobiels kennen veiligheidsproblemen. Dat concludeert de Onderzoeksraad voor Veiligheid (OVV),Ook elektrische bakfietsen en scootmobiels kennen veiligheidsproblemen. Dat concludeert de <extra_id_0> Veiligheid (OVV),Ook elektrische bakfietsen en scootmobiels kennen veiligheidsproblemen. Dat concludeert de Ooie Veiligheid (OVV),['Onderzoeksraad voor'],['Ooie'],2,6,[0.8947368421052632],0.89
seq514-0,base,"maakt de Onderzoeksraad zich zorgen over illegale voertuigen op de weg, zoals elektrisch aangedreven steps en skateboards.","<extra_id_0> zich zorgen over illegale voertuigen op de weg, zoals elektrisch aangedreven steps en skateboards.","en zich zorgen over illegale voertuigen op de weg, zoals elektrisch aangedreven steps en skateboards.",['maakt de Onderzoeksraad'],['en'],3,6,[0.9130434782608695],0.91
seq515-0,base,"Bedrijven moeten zich echt goed voorbereiden op de komende brexit, ongeacht of er wel of geen deal gesloten wordt","Bedrijven moeten zich echt goed <extra_id_0> komende brexit, ongeacht of er wel of geen deal gesloten wordt","Bedrijven moeten zich echt goed en komende brexit, ongeacht of er wel of geen deal gesloten wordt",['voorbereiden op de'],['en'],3,6,[0.8888888888888888],0.89
seq516-0,base,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren is door het bestuur uit de partij gezet. Het rommelde al langer tussen het partijbestuur en de 25-jarige voorzitter. Hij wilde meer transparantie en interne discussie in de partij.,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren is <extra_id_0> uit de partij gezet. Het rommelde al langer <extra_id_1> en de 25-jarige voorzitter. Hij wilde meer transparantie en interne discussie in de partij.,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren is het uit de partij gezet. Het rommelde al langer voorzitter en de 25-jarige voorzitter. Hij wilde meer transparantie en interne discussie in de partij.,"['door het bestuur', 'tussen het partijbestuur']","['het', 'voorzitter']",6,6,"[0.8125, 0.8333333333333334]",0.82
seq517-0,base,land gaat reizigers bij aankomst testen op het coronavirus als ze vertrokken zijn vanaf een vliegveld in een risicogebied. D,land gaat reizigers bij aankomst testen op het <extra_id_0> vertrokken zijn vanaf een vliegveld in een risicogebied. D,land gaat reizigers bij aankomst testen op het vliegveld. De vertrokken zijn vanaf een vliegveld in een risicogebied. D,['coronavirus als ze'],['vliegveld. De'],3,6,[0.8333333333333334],0.83
seq518-0,base,"wil de reserveringsgegevens van horecagelegenheden, zoals naam en contactgegevens, gebruiken om contacten van een coronapatint","wil de reserveringsgegevens van horecagelegenheden, zoals <extra_id_0> contactgegevens, gebruiken om contacten van een coronapatint","wil de reserveringsgegevens van horecagelegenheden, zoals de contactgegevens, gebruiken om contacten van een coronapatint",['naam en'],['de'],2,6,[0.8571428571428571],0.86
seq519-0,base,et maken van de eerste gietmallen voor het kunstwerk d' Ouwe Sok van Roosendaal.  Roosendaal 750 jaar,et maken van de eerste <extra_id_0> kunstwerk d' Ouwe Sok van Roosendaal. Roosendaal 750 jaar,et maken van de eerste eerste kunstwerk d' Ouwe Sok van Roosendaal. Roosendaal 750 jaar,['gietmallen voor het'],['eerste'],3,6,[0.7894736842105263],0.79
seq520-0,base,Politieke partijen van links tot rechts reageren verbolgen op het nieuws dat Volkert van der Graaf niet is gemigreerd en daar ook geen enkel plan voor lijkt te hebben. PVV-leider Geert Wilders wil een debat over de kwestie. GroenLinks noemt het moeilijk te verteren en wil opheldering van minister Sander Dekker.,<extra_id_0> tot rechts reageren verbolgen op het nieuws dat Volkert van der Graaf niet is gemigreerd en daar ook geen enkel plan voor lijkt te hebben. PVV-leider Geert Wilders wil een debat over <extra_id_1> het moeilijk te verteren en wil opheldering van minister Sander Dekker.,het tot rechts reageren verbolgen op het nieuws dat Volkert van der Graaf niet is gemigreerd en daar ook geen enkel plan voor lijkt te hebben. PVV-leider Geert Wilders wil een debat over het voor het moeilijk te verteren en wil opheldering van minister Sander Dekker.,"['Politieke partijen van links', 'de kwestie. GroenLinks noemt']","['het', 'het voor']",8,6,"[0.9285714285714286, 0.8214285714285714]",0.88
seq521-0,base,Bij een schietpartij op de Langbroekdreef in Amsterdam Zuidoost is volgens de politie vanavond een,Bij een schietpartij op de Langbroekdreef in Amsterdam Zuidoost is volgens de <extra_id_0> een,Bij een schietpartij op de Langbroekdreef in Amsterdam Zuidoost is volgens de schietpartij een,['politie vanavond'],['schietpartij'],2,6,[0.8125],0.81
seq522-0,base,| Saskia Noort | AD.nl column Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,| <extra_id_0> AD.nl column Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,| | AD.nl column Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,['Saskia Noort |'],['|'],3,6,[0.9285714285714286],0.93
seq523-0,base,. Verslaggever Tobias den Hartog is de rechtbank aanwezig. Zijn tweets zijn onderaan dit artikel te volgen.,. Verslaggever Tobias den Hartog is de rechtbank aanwezig. <extra_id_0> onderaan dit artikel te volgen.,. Verslaggever Tobias den Hartog is de rechtbank aanwezig. De artikel onderaan dit artikel te volgen.,['Zijn tweets zijn'],['De artikel'],3,6,[0.875],0.88
seq524-0,base,"Inez Weski, tot nu toe advocaat van de voortvluchtige Ridouan Taghi, stopt per direct met zijn verdediging.","Inez Weski, tot nu toe advocaat van de voortvluchtige Ridouan Taghi, stopt per <extra_id_0> verdediging.","Inez Weski, tot nu toe advocaat van de voortvluchtige Ridouan Taghi, stopt per de verdediging.",['direct met zijn'],['de'],3,6,[0.8666666666666667],0.87
seq525-0,base,In het onderzoek naar de doodgeslagen Wouter van Luijn (34) op Mallorca is een tweede verdachte gearresteerd. Die zou met een al,In het onderzoek naar de doodgeslagen Wouter van Luijn (34) op Mallorca is een tweede verdachte gearresteerd. Die zou <extra_id_0>,In het onderzoek naar de doodgeslagen Wouter van Luijn (34) op Mallorca is een tweede verdachte gearresteerd. Die zou den zijn echter.,['met een al'],['echter.'],3,6,[0.8],0.8
seq526-0,base,medeverdachte verantwoordelijk zijn voor de beroving met dodelijke afloop van de Amsterdamse filmeditor.,medeverdachte verantwoordelijk zijn voor de beroving met dodelijke afloop <extra_id_0> Amsterdamse filmeditor.,medeverdachte verantwoordelijk zijn voor de beroving met dodelijke afloop Amsterdamse filmeditor.,['van de'],[''],2,6,[1.0],1.0
seq527-0,base,. Deze zomer nemen de Brabantse kranten een aantal plekken met satellietfotos onder de loep. Deze week,. Deze zomer nemen de Brabantse kranten <extra_id_0> met satellietfotos onder de loep. Deze week,. Deze zomer nemen de Brabantse kranten en kranten met satellietfotos onder de loep. Deze week,['een aantal plekken'],['en kranten'],3,6,[0.6111111111111112],0.61
