Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
seq414-0,large,raakte zwaargewond en moest worden gereanimeerd. Dat mocht niet meer baten. Na het tweede dodelijke ongeval in korte tijd,raakte zwaargewond en moest worden gereanimeerd. Dat mocht niet meer baten. Na het tweede dodelijke <extra_id_0> tijd,raakte zwaargewond en moest worden gereanimeerd. Dat mocht niet meer baten. Na het tweede dodelijke en twee tijd,['ongeval in korte'],['en twee'],3,6,[0.75],0.75
seq415-0,large,Elke ochtend up-to-date met het laatste nieuws uit Rotterdam en omstreken? Schrijf je hier gratis in,Elke ochtend up-to-date met het laatste nieuws <extra_id_0> en omstreken? Schrijf je hier gratis in,Elke ochtend up-to-date met het laatste nieuws omgeving en omstreken? Schrijf je hier gratis in,['uit Rotterdam'],['omgeving'],2,6,[0.8461538461538461],0.85
seq416-0,large,Iedere week beschouwt verslaggever Maarten Venderbosch het nieuws van de voorbije dagen vanuit een persoonlijke blik. Maarten Venderbosch,Iedere week beschouwt verslaggever Maarten Venderbosch <extra_id_0> de voorbije dagen vanuit een persoonlijke blik. Maarten Venderbosch,Iedere week beschouwt verslaggever Maarten Venderbosch op de voorbije dagen vanuit een persoonlijke blik. Maarten Venderbosch,['het nieuws van'],['op'],3,6,[1.0],1.0
seq417-0,large,Het kort geding van Schiphol en de gemeente Haarlemmermeer tegen de vakbonden over de bereikbaarheid van de luchthaven tijdens de OV-staking van komende dinsdag is geschorst. De drie partijen,Het kort geding van Schiphol en de gemeente Haarlemmermeer tegen de vakbonden over de bereikbaarheid van de luchthaven tijdens de OV-staking van <extra_id_0> De drie partijen,Het kort geding van Schiphol en de gemeente Haarlemmermeer tegen de vakbonden over de bereikbaarheid van de luchthaven tijdens de OV-staking van Schiphol. De drie partijen,['komende dinsdag is geschorst.'],['Schiphol.'],4,6,[0.8620689655172413],0.86
seq418-0,large,Een kletsnatte hond is vanmorgen vastgebonden aan het hek van de dierenopvang aan de Loes van Overeemlaan in Amersfoort. D,Een kletsnatte hond <extra_id_0> aan het hek van de dierenopvang aan de Loes van Overeemlaan in Amersfoort. D,Een kletsnatte hond je aan het hek van de dierenopvang aan de Loes van Overeemlaan in Amersfoort. D,['is vanmorgen vastgebonden'],['je'],3,6,[0.96],0.96
seq419-0,large,roducenten verzinnen steeds wat nieuws. In deze serie beoordeelt een professional producten en geeft antwoord op de vraag: ,roducenten verzinnen steeds wat nieuws. In deze serie beoordeelt een professional producten en <extra_id_0> de vraag:,roducenten verzinnen steeds wat nieuws. In deze serie beoordeelt een professional producten en heeft de vraag:,['geeft antwoord op'],['heeft'],3,6,[0.7647058823529411],0.76
seq420-0,large,avond een 61-jarige man uit Sassenheim aangehouden op verdenking van het stropen van dieren. De man begaf zich laat in de avond zonder toestemming op een perceel van een boer aan de Vriezenweg. In zijn bestelbus troffen agenten een tas aan met daarin een zwaargewonde zwaan.,avond een 61-jarige man uit Sassenheim aangehouden op verdenking van het stropen van dieren. De man begaf zich laat in de avond zonder toestemming op een perceel van een boer <extra_id_0> In zijn bestelbus troffen agenten een tas <extra_id_1> zwaargewonde zwaan.,avond een 61-jarige man uit Sassenheim aangehouden op verdenking van het stropen van dieren. De man begaf zich laat in de avond zonder toestemming op een perceel van een boer e zwaan. In zijn bestelbus troffen agenten een tas t zwaargewonde zwaan.,"['aan de Vriezenweg.', 'aan met daarin een']","['e zwaan.', 't']",7,6,"[0.7777777777777778, 0.9444444444444444]",0.86
seq421-0,large,"Wat kenmerkt de Hoeksche Waard en zijn inwoners? Om die vraag te beantwoorden, neemt deze krant wekelijks iets typisch Hoeksche Waards onder de loep in de rubriek",Wat kenmerkt de Hoeksche Waard en zijn inwoners? Om die vraag te <extra_id_0> wekelijks iets typisch Hoeksche Waards onder de loep in de rubriek,"Wat kenmerkt de Hoeksche Waard en zijn inwoners? Om die vraag te zijn, zijn wekelijks iets typisch Hoeksche Waards onder de loep in de rubriek","['beantwoorden', 'neemt deze krant']","['zijn, zijn']",4,6,[0.8333333333333334],0.83
seq422-0,large,Breek ik snel cafene af? Heb ik sprintersgenen? Wat is mijn kans op alzheimer? Dna-zelftests beloven het antwoord op tal van vragen. Journalist Matthijs Meeuwsen deed zijn wangslijm op de post. Deze week aflevering 1: lifestyle- en gezondheidstesten.,Breek ik snel cafene <extra_id_0> sprintersgenen? Wat is mijn kans op alzheimer? Dna-zelftests beloven <extra_id_1> tal van vragen. Journalist Matthijs Meeuwsen deed zijn wangslijm op de post. Deze week aflevering 1: lifestyle- en gezondheidstesten.,Breek ik snel cafene op sprintersgenen? Wat is mijn kans op alzheimer? Dna-zelftests beloven een tal van vragen. Journalist Matthijs Meeuwsen deed zijn wangslijm op de post. Deze week aflevering 1: lifestyle- en gezondheidstesten.,"['af? Heb ik', 'het antwoord op']","['op', 'een']",6,6,"[1.0, 0.8666666666666667]",0.93
seq423-0,large,"Het coronavirus treft duizenden Nederlanders. Maar indirect staat ook het leven van andere patinten op zn kop. Ze vrezen een besmetting en moeten langer wachten op een cruciale behandeling of operatie, omdat bijna de helft van de niet-coronazorg is afgezegd.","Het coronavirus treft duizenden Nederlanders. <extra_id_0> ook het leven <extra_id_1> op zn kop. Ze vrezen een besmetting en moeten langer wachten op een cruciale behandeling of operatie, omdat bijna de helft van de niet-coronazorg is afgezegd.","Het coronavirus treft duizenden Nederlanders. Het virus treft ook het leven s op zn kop. Ze vrezen een besmetting en moeten langer wachten op een cruciale behandeling of operatie, omdat bijna de helft van de niet-coronazorg is afgezegd.","['Maar indirect staat', 'van andere patinten']","['Het virus treft', 's']",6,6,"[0.7368421052631579, 1.0]",0.87
seq424-0,large,"Sportscholen, saunas, sportkantines en casinos gaan waarschijnlijk al op 1 juli open. Het Outbreak Management Team","Sportscholen, saunas, sportkantines en casinos gaan waarschijnlijk al <extra_id_0> juli open. Het Outbreak Management Team","Sportscholen, saunas, sportkantines en casinos gaan waarschijnlijk al april en juli open. Het Outbreak Management Team",['op 1'],['april en'],2,6,[0.75],0.75
seq425-0,large,"We worden overstelpt met nieuw aanbod van series en films, maar kunnen lang niet alles bekijken. Deze week duiken we naar de bodem van de on","<extra_id_0> nieuw aanbod van series en films, maar kunnen lang niet alles bekijken. Deze week duiken we naar de bodem van de on","een nieuw aanbod van series en films, maar kunnen lang niet alles bekijken. Deze week duiken we naar de bodem van de on",['We worden overstelpt met'],['een'],4,6,[0.875],0.88
seq426-0,large,' Meld je aan voor de AD sportnieuwsbrief en ontvang dagelijks een overzicht van het belangrijkste sportnieuws,' Meld je aan voor de AD sportnieuwsbrief <extra_id_0> een overzicht van het belangrijkste sportnieuws,"' Meld je aan voor de AD sportnieuwsbrief ', een overzicht van het belangrijkste sportnieuws",['en ontvang dagelijks'],"[""',""]",3,6,[1.0],1.0
seq427-0,large,In de rubriek Van Wieg tot Graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In <extra_id_0> Wieg tot Graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,In de Wieg tot Graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,['de rubriek Van'],['de'],3,6,[0.8571428571428571],0.86
seq428-0,large,"lockquote class=""twitter-tweet"" data-partner=""tweetdeck""><p lang=""nl"" dir=""ltr""><a href=""https://twitter.com/","lockquote class=""twitter-tweet"" data-partner=""tweetdeck""><p <extra_id_0> dir=""ltr""><a href=""https://twitter.com/","lockquote class=""twitter-tweet"" data-partner=""tweetdeck""><p id=""twitter"" dir=""ltr""><a href=""https://twitter.com/","['lang=""nl""']","['id=""twitter""']",1,6,[0.9166666666666666],0.92
seq429-0,large,"Dit pinksterweekend gaat menig Nederlander naar een vakantie- of bungalowpark. Door alle onzekerheid rond vakanties in het buitenland, stromen ook voor de zomermaanden de boekingen al binnen. Het is wel anders vakantie vieren in coronatijd. Een reportage vanuit Oostkapelle.",Dit pinksterweekend <extra_id_0> naar een vakantie- of bungalowpark. Door alle onzekerheid rond vakanties <extra_id_1> stromen ook voor de zomermaanden de boekingen al binnen. Het is wel anders vakantie vieren in coronatijd. Een reportage vanuit Oostkapelle.,Dit pinksterweekend is een aanrader naar een vakantie- of bungalowpark. Door alle onzekerheid rond vakanties stromen ook voor de zomermaanden de boekingen al binnen. Het is wel anders vakantie vieren in coronatijd. Een reportage vanuit Oostkapelle.,"['gaat menig Nederlander', 'in het buitenland,']","['is een aanrader', '']",6,6,"[0.5909090909090909, 1.0]",0.8
seq430-0,large,"Als alles volgens planning loopt, gaat de metro tussen Hoek van Holland en Schiedam Centrum vanaf maandag 30 september rijden. De ombouw van trein- naar metrospoor liep maar liefst twee jaar vertraging op. Deze krant blikt","Als alles volgens planning loopt, gaat de <extra_id_0> Holland en Schiedam Centrum vanaf maandag 30 september rijden. De ombouw van trein- naar metrospoor liep maar liefst twee jaar vertraging op. Deze krant blikt","Als alles volgens planning loopt, gaat de Schiedam Holland en Schiedam Centrum vanaf maandag 30 september rijden. De ombouw van trein- naar metrospoor liep maar liefst twee jaar vertraging op. Deze krant blikt",['metro tussen Hoek van'],['Schiedam'],5,6,[0.9047619047619048],0.9
seq431-0,large,"Het is altijd leuk om binnen te kijken bij andere huizen, op zoek naar inspiratie voor de eigen inrichting. In de videoserie Eigen huis en tuin van... gaat","Het is altijd leuk <extra_id_0> bij andere huizen, op zoek naar inspiratie voor de eigen inrichting. In de videoserie Eigen huis en tuin van... gaat","Het is altijd leuk om bij andere huizen, op zoek naar inspiratie voor de eigen inrichting. In de videoserie Eigen huis en tuin van... gaat",['om binnen te kijken'],['om'],4,6,[0.8947368421052632],0.89
seq432-0,large,Er is onvoldoende reden om het voltallige bestuur van het islamitische Cornelius Haga Lyceum weg te sturen,Er is onvoldoende reden om het voltallige bestuur van het <extra_id_0> Lyceum weg te sturen,Er is onvoldoende reden om het voltallige bestuur van het eerste Lyceum weg te sturen,['islamitische Cornelius Haga'],['eerste'],3,6,[0.8888888888888888],0.89
seq433-0,large,Het coronavirus houdt de sportwereld in zijn greep. Volg in dit liveblog alle ontwikkelingen rond het corona-gerelateerde sportnieuws van vandaag. 0,Het coronavirus houdt de sportwereld in zijn greep. Volg <extra_id_0> alle ontwikkelingen rond het corona-gerelateerde sportnieuws van vandaag. 0,Het coronavirus houdt de sportwereld in zijn greep. Volg t alle ontwikkelingen rond het corona-gerelateerde sportnieuws van vandaag. 0,['in dit liveblog'],['t'],3,6,[0.9333333333333333],0.93
seq434-0,large,"De bazen die eerder aan bod kwamen: Fons Jurgens (Efteling) Frits van Eerd (Jumbo), Atilay Uslu (Corendon), Hennie van der Most (horeca-ondernemer), Jaap Wassink (Coca-Cola), Bas Beerens (WeTransfer), Wilbert Mutsaers (Spotify), Gillian Tans (Booking.com), Marjan van Loon (Shell), Duncan Stutterheim (ID&T), Niels Bontje (Iglo), Koen Regout (Koninklijke Verkade), Marcel Molenaar (LinkedIn), Michiel Muller (Picnic) , Alex van Hooff (Burgers Zoo), Dries van der Vossen (Event Hotels), Sabi Tolou (SendCloud), Eppo Kuipers (Lean Consultancy Group), Maike Nieuwenhuys (detacheerder USG)","De bazen die <extra_id_0> (Efteling) Frits van Eerd (Jumbo), Atilay Uslu (Corendon), Hennie van der Most <extra_id_1> (Coca-Cola), Bas Beerens (WeTransfer), Wilbert Mutsaers (Spotify), Gillian Tans (Booking.com), Marjan van Loon (Shell), Duncan Stutterheim (ID&T), Niels Bontje (Iglo), Koen <extra_id_2> Marcel Molenaar (LinkedIn), Michiel Muller (Picnic) , Alex van Hooff (Burgers Zoo), Dries van der Vossen (Event Hotels), Sabi Tolou (SendCloud), Eppo Kuipers (Lean Consultancy Group), Maike Nieuwenhuys (detacheerder USG)","De bazen die zijn (Efteling) Frits van Eerd (Jumbo), Atilay Uslu (Corendon), Hennie van der Most e (Coca-Cola), Bas Beerens (WeTransfer), Wilbert Mutsaers (Spotify), Gillian Tans (Booking.com), Marjan van Loon (Shell), Duncan Stutterheim (ID&T), Niels Bontje (Iglo), Koen van der Heijden (Google), Marcel Molenaar (LinkedIn), Michiel Muller (Picnic) , Alex van Hooff (Burgers Zoo), Dries van der Vossen (Event Hotels), Sabi Tolou (SendCloud), Eppo Kuipers (Lean Consultancy Group), Maike Nieuwenhuys (detacheerder USG)","['eerder aan bod kwamen: Fons Jurgens', '(horeca-ondernemer)', 'Jaap Wassink', 'Regout (Koninklijke Verkade),']","['zijn', 'e', 'van der Heijden (Google),']",12,6,"[0.9714285714285714, 0.9473684210526315, 0.88]",0.93
seq435-0,large,"De Europese porno-industrie heeft haar opnames grotendeels stilgelegd nadat op de Spaanse nieuwssite El Nacional.Cat op 14 februari het bericht verscheen dat Nacho Vidal, een bekende Catalaanse pornoacteur, besmet was geraakt met het hiv-virus. Actrices en acteurs met wie hij recent samenwerkte, worden eerst getest voordat de activiteiten kunnen worden hervat.","<extra_id_0> haar opnames <extra_id_1> de Spaanse nieuwssite El Nacional.Cat op 14 februari het bericht verscheen dat Nacho Vidal, een bekende Catalaanse pornoacteur, besmet was geraakt met het hiv-virus. Actrices en acteurs met wie hij recent samenwerkte, worden eerst getest voordat de activiteiten kunnen worden hervat.","van haar opnames In de Spaanse nieuwssite El Nacional.Cat op 14 februari het bericht verscheen dat Nacho Vidal, een bekende Catalaanse pornoacteur, besmet was geraakt met het hiv-virus. Actrices en acteurs met wie hij recent samenwerkte, worden eerst getest voordat de activiteiten kunnen worden hervat.","['De Europese porno-industrie heeft', 'grotendeels stilgelegd nadat op']","['van', 'In']",8,6,"[0.9696969696969697, 0.967741935483871]",0.97
seq436-0,large,"Goed drinken, dat is bij de hitte van de komende dagen het devies. Maar wt je drinkt, kan nogal een verschil maken voor het klimaat. Zo is de klimaatimpact van cappuccino een veelvoud van die van thee, sap of een biertje.","Goed drinken, dat is bij de hitte van de komende dagen het devies. Maar wt je drinkt, kan nogal een verschil maken voor het <extra_id_0> de klimaatimpact van cappuccino een veelvoud <extra_id_1> thee, sap of een biertje.","Goed drinken, dat is bij de hitte van de komende dagen het devies. Maar wt je drinkt, kan nogal een verschil maken voor het klimaatimpact. En de klimaatimpact van cappuccino een veelvoud voor thee, sap of een biertje.","['klimaat. Zo is', 'van die van']","['klimaatimpact. En', 'voor']",6,6,"[0.5294117647058824, 0.9090909090909091]",0.72
seq437-0,large,"Gepaste afstand bewaren, sociaal contact vermijden en binnen zitten. De coronamaatregelen laten speeltuintjes ongebruikt en onze straten angstvallig leeg achter. In de serie Stilte in beeld vliegen we elke dag over een stille plaats. Vandaag een vlucht over",Gepaste <extra_id_0> contact vermijden en binnen zitten. De coronamaatregelen laten speeltuintjes ongebruikt en onze straten angstvallig <extra_id_1> de serie Stilte in beeld vliegen we elke dag over een stille plaats. Vandaag een vlucht over,Gepaste en contact vermijden en binnen zitten. De coronamaatregelen laten speeltuintjes ongebruikt en onze straten angstvallig In de serie Stilte in beeld vliegen we elke dag over een stille plaats. Vandaag een vlucht over,"['afstand bewaren', 'sociaal', 'leeg achter. In']","['en', 'In']",6,6,"[0.8666666666666667, 1.0]",0.93
seq438-0,large,"De Chinese stad Wuhan, waar de eerste besmetting met het coronavirus werd vastgesteld, sluit zijn luchthaven en treinstations voor uitgaande reizigers. Dat meldden staatsmedia woensdag. Ook het lokale openbaar vervoer gaat plat.","De Chinese stad Wuhan, waar de eerste besmetting met het <extra_id_0> zijn luchthaven en treinstations voor uitgaande reizigers. Dat meldden staatsmedia woensdag. Ook het lokale openbaar vervoer gaat plat.","De Chinese stad Wuhan, waar de eerste besmetting met het staatsmedia zijn luchthaven en treinstations voor uitgaande reizigers. Dat meldden staatsmedia woensdag. Ook het lokale openbaar vervoer gaat plat.","['coronavirus werd vastgesteld', 'sluit']",['staatsmedia'],5,6,[0.8214285714285714],0.82
seq439-0,large,De transfermarkt is nog tot en met 31 januari geopend. Mis tot die tijd niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,<extra_id_0> tot en met 31 januari geopend. Mis tot die tijd niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,op tot en met 31 januari geopend. Mis tot die tijd niets van alle geruchten en voltooide transfers in onze dagelijkse rubriek TransferTalk.,['De transfermarkt is nog'],['op'],4,6,[0.9565217391304348],0.96
seq440-0,large,Frenkie de Jong (21) sluit zich vanaf 1 juli aan in de rijke traditie van Nederlandse voetballers bij FC Barcelona. De middenvelder heeft voor vijf jaar getekend bij de Spaanse grootmacht. Met Messi spelen wordt heel speciaal voor mij.,Frenkie de Jong <extra_id_0> aan in de rijke traditie van Nederlandse voetballers bij FC Barcelona. De middenvelder heeft voor vijf jaar getekend bij de Spaanse grootmacht. Met Messi spelen wordt heel speciaal voor mij.,Frenkie de Jong is aan in de rijke traditie van Nederlandse voetballers bij FC Barcelona. De middenvelder heeft voor vijf jaar getekend bij de Spaanse grootmacht. Met Messi spelen wordt heel speciaal voor mij.,['(21) sluit zich vanaf 1 juli'],['is'],6,6,[0.9642857142857143],0.96
seq441-0,large,"Minister Ingrid van Engelshoven (onderwijs, D66) grijpt hard in na uitspraken van de rector van de Islamitische Universiteit Rotterdam. Deze keer zou hij hebben gezegd dat Glenisten volgens de islam de doodstraf verdienen. Na vele provocaties lijkt Ahmed Akgndz zijn hand te hebben overspeeld.","Minister Ingrid van Engelshoven (onderwijs, D66) grijpt hard in na uitspraken van de rector van de Islamitische Universiteit Rotterdam. Deze keer zou hij hebben gezegd dat Glenisten <extra_id_0> doodstraf <extra_id_1> provocaties lijkt Ahmed Akgndz zijn hand te hebben overspeeld.","Minister Ingrid van Engelshoven (onderwijs, D66) grijpt hard in na uitspraken van de rector van de Islamitische Universiteit Rotterdam. Deze keer zou hij hebben gezegd dat Glenisten en doodstraf s provocaties lijkt Ahmed Akgndz zijn hand te hebben overspeeld.","['volgens de islam de', 'verdienen. Na vele']","['en', 's']",7,6,"[0.8947368421052632, 1.0]",0.95
seq442-0,large,De Turkse politie in Istanboel heeft vanochtend de Nederlandse correspondent Ans Boersma (30) het land uitgezet.,De Turkse politie in Istanboel heeft vanochtend de <extra_id_0> Ans Boersma (30) het land uitgezet.,De Turkse politie in Istanboel heeft vanochtend de politiek van Ans Boersma (30) het land uitgezet.,['Nederlandse correspondent'],['politiek van'],2,6,[0.88],0.88
seq443-0,large,"in <a href=""https://twitter.com/hashtag/Maastricht?src=hash&amp;ref_src=twsrc%5Etfw"">#Maastricht</a>","in <a href=""https://twitter.com/hashtag/Maastricht?src=hash&amp;ref_src=twsrc%5Etfw"">#Maastricht</a>","in <a href=""https://twitter.com/hashtag/Maastricht?src=hash&amp;ref_src=twsrc%5Etfw"">#Maastricht</a>",[''],[],1,6,[],
seq444-0,large,"De politie in Groningen heeft, naar aanleiding van de incidenten rond het boerenprotest van gisteren, twee nieuwe aanhoudingen verricht. Het gaat daarbij om","De politie in Groningen heeft, naar aanleiding van de incidenten rond het boerenprotest van <extra_id_0> aanhoudingen verricht. Het gaat daarbij om","De politie in Groningen heeft, naar aanleiding van de incidenten rond het boerenprotest van de aanhoudingen verricht. Het gaat daarbij om","['gisteren', 'twee nieuwe']",['de'],3,6,[0.875],0.88
seq445-0,large,"</a> <a href=""https://twitter.com/hashtag/eindelijk?src=hash&amp;ref_src=twsrc%5Etfw"">#eindelijk</a> <a href=""https://t","</a> <a href=""https://twitter.com/hashtag/eindelijk?src=hash&amp;ref_src=twsrc%5Etfw"">#eindelijk</a> <a href=""https://t","</a> <a href=""https://twitter.com/hashtag/eindelijk?src=hash&amp;ref_src=twsrc%5Etfw"">#eindelijk</a> <a href=""https://t",[''],[],1,6,[],
seq446-0,large,Het is zomer...En wat is er dan leuker dan het maken van mooie fotos en die te delen met de rest van de wereld?!,Het is zomer...En wat is er dan leuker dan het maken van mooie fotos <extra_id_0> met de rest van de wereld?!,Het is zomer...En wat is er dan leuker dan het maken van mooie fotos en het spelen met de rest van de wereld?!,['en die te delen'],['en het spelen'],4,6,[0.4],0.4
seq447-0,large,"De scootmobiel is momenteel niet veilig genoeg, blijkt uit een groot nieuw onderzoek. De manier van remmen en de stabiliteit van het karretje laten te wensen over en dat kan leiden tot",De scootmobiel is momenteel <extra_id_0> uit een groot nieuw onderzoek. De manier van remmen en de stabiliteit van het karretje laten te wensen over en dat kan leiden tot,De scootmobiel is momenteel een klant uit een groot nieuw onderzoek. De manier van remmen en de stabiliteit van het karretje laten te wensen over en dat kan leiden tot,"['niet veilig genoeg', 'blijkt']",['een klant'],5,6,[0.7777777777777778],0.78
seq448-0,large,"In meer dan honderd Nederlandse gemeenten stijgt het aantal inbraken in de zomermaanden. In middelgrote steden als Delft, Leeuwarden en Lelystad neemt de kans op inbraak zelfs met tientallen procenten toe, blijkt uit een analyse","In meer <extra_id_0> stijgt het aantal inbraken in de zomermaanden. In middelgrote steden als Delft, Leeuwarden en Lelystad neemt de kans op inbraak zelfs met tientallen procenten toe, blijkt uit een analyse","In meer steden stijgt het aantal inbraken in de zomermaanden. In middelgrote steden als Delft, Leeuwarden en Lelystad neemt de kans op inbraak zelfs met tientallen procenten toe, blijkt uit een analyse",['dan honderd Nederlandse gemeenten'],['steden'],5,6,[0.8787878787878788],0.88
seq449-0,large,"Traditionele beroepen, van molenaar tot beroepsvisser en van glasblazer tot mandenvlechter. In de regio zijn ze er nog volop, maar is er anno 2019","Traditionele beroepen, van molenaar tot <extra_id_0> tot mandenvlechter. In de regio zijn ze er nog volop, maar is er anno 2019","Traditionele beroepen, van molenaar tot spelaar tot mandenvlechter. In de regio zijn ze er nog volop, maar is er anno 2019",['beroepsvisser en van glasblazer'],['spelaar'],4,6,[0.8064516129032258],0.81
seq450-0,large,"Waar zijn ze gebleven? Een BNer die de schijnwerpers achter zich heeft gelaten, praat u in deze rubriek bij. Vandaag:","Waar zijn ze gebleven? Een BNer die de schijnwerpers achter zich heeft gelaten, praat u in <extra_id_0> Vandaag:","Waar zijn ze gebleven? Een BNer die de schijnwerpers achter zich heeft gelaten, praat u in Vandaag:",['deze rubriek bij.'],[''],3,6,[1.0],1.0
seq451-0,large,Op reis in Europa vliegen Nederlanders meestal naar het zonnige Zuiden. Wij niet. Wij pakken deze zomer de bus naar het Oosten. Vandaag deel,Op reis in Europa vliegen Nederlanders meestal naar het zonnige Zuiden. Wij niet. Wij pakken deze zomer de bus <extra_id_0> deel,Op reis in Europa vliegen Nederlanders meestal naar het zonnige Zuiden. Wij niet. Wij pakken deze zomer de bus sen van de deel,['naar het Oosten. Vandaag'],['sen van de'],4,6,[0.75],0.75
seq452-0,large,"Van leerkrachten en zorgmedewerkers tot netwerkbeheerders, vakkenvullers en vuilnismannen, ze hebben in deze coronacrisis ineens allemaal een vitaal beroep: een baan die de samenleving draaiende houdt in barre tijden. Wie zijn deze onmisbare mensen? De PZC belicht hen de komende tijd. Vandaag:","Van leerkrachten en zorgmedewerkers tot netwerkbeheerders, <extra_id_0> ze hebben in deze coronacrisis ineens allemaal een vitaal beroep: een baan die de samenleving draaiende houdt in barre tijden. Wie zijn deze onmisbare <extra_id_1> belicht hen de komende tijd. Vandaag:","Van leerkrachten en zorgmedewerkers tot netwerkbeheerders, zijn ze hebben in deze coronacrisis ineens allemaal een vitaal beroep: een baan die de samenleving draaiende houdt in barre tijden. Wie zijn deze onmisbare tijden, belicht hen de komende tijd. Vandaag:","['vakkenvullers en vuilnismannen,', 'mensen? De PZC']","['zijn', 'tijden,']",6,6,"[0.9354838709677419, 0.8571428571428571]",0.9
seq453-0,large,"Deze vrouw had geen inkomsten, maar wel drie woningen, twee autos en dure horloges. Nu heeft ze de FIOD","Deze vrouw had geen inkomsten, <extra_id_0> woningen, twee autos en dure horloges. Nu heeft ze de FIOD","Deze vrouw had geen inkomsten, een paar woningen, twee autos en dure horloges. Nu heeft ze de FIOD",['maar wel drie'],['een paar'],3,6,[0.8461538461538461],0.85
seq454-0,large,"Het college van b en w, dat hiervan op de hoogte is gesteld, benadrukt juist dat k uit het onderzoek blijkt dat bewoners de verkeersveiligheid in de wijk een kleine voldoende geven.","Het college van b en <extra_id_0> de hoogte is gesteld, benadrukt juist dat k uit het onderzoek blijkt dat bewoners de verkeersveiligheid in de wijk een kleine voldoende geven.","Het college van b en d en de hoogte is gesteld, benadrukt juist dat k uit het onderzoek blijkt dat bewoners de verkeersveiligheid in de wijk een kleine voldoende geven.","['w', 'dat hiervan op']",['d en'],5,6,[1.0],1.0
seq455-0,large,"gewonden gevallen, onder wie een jonge jongen. Het incident gebeurde waarschijnlijk nadat er ruzie was ontstaan omdat de organisatie","gewonden gevallen, onder wie een jonge jongen. Het incident gebeurde waarschijnlijk <extra_id_0> was ontstaan omdat de organisatie","gewonden gevallen, onder wie een jonge jongen. Het incident gebeurde waarschijnlijk en was ontstaan omdat de organisatie",['nadat er ruzie'],['en'],3,6,[0.9285714285714286],0.93
seq456-0,large,"wilde annuleren. De 21-jarige bestuurder van de auto is aangehouden, samen met een tweede verdachte","wilde annuleren. <extra_id_0> bestuurder van de auto is aangehouden, samen met een tweede verdachte","wilde annuleren. De bestuurder van de auto is aangehouden, samen met een tweede verdachte",['De 21-jarige'],['De'],2,6,[0.8333333333333334],0.83
seq457-0,large,"<a href=""https://twitter.com/hashtag/mafs?src=hash&amp;ref_src=twsrc%5Etfw"">#mafs</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/mafs?src=hash&amp;ref_src=twsrc%5Etfw"">#mafs</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/mafs?src=hash&amp;ref_src=twsrc%5Etfw"">#mafs</a> <a href=""https://t",[''],[],1,6,[],
seq458-0,large,"Het MH17-onderzoeksteam doet een nieuwe getuigenoproep in het strafrechtelijk onderzoek. Het Joint Investigation Team (JIT) zoekt informatie over politieke en militaire topfunctionarissen uit Rusland, die mogelijk opdracht hebben gegeven tot het neerhalen van het toestel.",Het MH17-onderzoeksteam doet een nieuwe getuigenoproep in het strafrechtelijk onderzoek. Het Joint Investigation Team (JIT) zoekt informatie over politieke en militaire topfunctionarissen uit <extra_id_0> hebben gegeven tot het neerhalen van het toestel.,Het MH17-onderzoeksteam doet een nieuwe getuigenoproep in het strafrechtelijk onderzoek. Het Joint Investigation Team (JIT) zoekt informatie over politieke en militaire topfunctionarissen uit MH17 die hebben gegeven tot het neerhalen van het toestel.,"['Rusland', 'die mogelijk opdracht']",['MH17 die'],5,6,[1.0],1.0
seq459-0,large,"Korte updates van de sterren op sociale media  wij smullen ervan. In de rubriek Showbytes struint de showredactie het web af voor de gekste, mooiste en opvallendste posts van bekend Nederland. Dit artikel wordt gedurende de dag vernieuwd.","Korte updates van de sterren op sociale media <extra_id_0> In de rubriek Showbytes struint de <extra_id_1> af voor de gekste, mooiste en opvallendste posts van bekend Nederland. Dit artikel wordt gedurende de dag vernieuwd.","Korte updates van de sterren op sociale media In de rubriek Showbytes struint de sterren af voor de gekste, mooiste en opvallendste posts van bekend Nederland. Dit artikel wordt gedurende de dag vernieuwd.","['wij smullen ervan.', 'showredactie het web']","['', 'sterren']",6,6,"[1.0, 0.8]",0.9
seq460-0,large,"<a href=""https://twitter.com/hashtag/sneeuw?src=hash&amp;ref_src=twsrc%5Etfw"">#sneeuw</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/sneeuw?src=hash&amp;ref_src=twsrc%5Etfw"">#sneeuw</a> <a href=""https://t","<a href=""https://twitter.com/hashtag/sneeuw?src=hash&amp;ref_src=twsrc%5Etfw"">#sneeuw</a> <a href=""https://t",[''],[],1,6,[],
