,Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg)
284,seq284-0,base,`Verdenking rond Boonstra ruimer' Oud-Philipstopman C.  Boonstra heeft mogelijk met voorkennis gehandeld in aandelen van bedrijven waarmee het elektronicaconcern een relatie onderhield,`Verdenking rond Boonstra ruimer' Oud-Philipstopman C. Boonstra heeft <extra_id_0> gehandeld in aandelen van bedrijven waarmee het elektronicaconcern een relatie onderhield,`Verdenking rond Boonstra ruimer' Oud-Philipstopman C. Boonstra heeft in oktober gehandeld in aandelen van bedrijven waarmee het elektronicaconcern een relatie onderhield,['mogelijk met voorkennis'],['in oktober'],3,15.0,1,[0.782608695652174],0.78
285,seq285-0,base,'Polen is voor 100% een democratie' Van de tien landen die vandaag toetreden tot de Europese Unie is Polen met 38 miljoen inwoners het grootste.  En een van de armste,'Polen is voor 100% een democratie' Van de tien landen die vandaag toetreden tot de Europese Unie <extra_id_0> miljoen inwoners het grootste. En een van de armste,'Polen is voor 100% een democratie' Van de tien landen die vandaag toetreden tot de Europese Unie is Polen met meer dan 100 miljoen inwoners het grootste. En een van de armste,['is Polen met 38'],['is Polen met meer dan 100'],4,15.0,1,[0.48],0.48
286,seq286-0,base,"'Regering oordeelt harder over Hamas dan over Isral' Vriendschap met Isral is goed, zegt Femke Halsema.  Maar daar hoort ook kritisch vermogen bij","'Regering oordeelt harder over <extra_id_0> Isral' Vriendschap met Isral is goed, zegt Femke Halsema. Maar daar hoort ook kritisch vermogen bij","'Regering oordeelt harder over samenwerking met Isral' Vriendschap met Isral is goed, zegt Femke Halsema. Maar daar hoort ook kritisch vermogen bij",['Hamas dan over'],['samenwerking met'],3,15.0,1,[0.75],0.75
287,seq287-0,base,"Alcatel wint tijd Alcatel maakt het beste van een slechte markt.  Ondanks een omzetdaling van 19 procent in het derde kwartaal, mr dan wat het nog geen maand geleden voorspelde, is de Franse producent van telecomapparatuur erin geslaagd zijn bruto winstmarge met twee procentpunt te verhogen",Alcatel wint tijd Alcatel maakt het beste van een slechte markt. Ondanks een omzetdaling van 19 procent in het <extra_id_0> wat het nog geen maand geleden <extra_id_1> Franse producent van telecomapparatuur erin geslaagd zijn bruto winstmarge met twee procentpunt te verhogen,"Alcatel wint tijd Alcatel maakt het beste van een slechte markt. Ondanks een omzetdaling van 19 procent in het jaar wat het nog geen maand geleden was, is de Franse producent van telecomapparatuur erin geslaagd zijn bruto winstmarge met twee procentpunt te verhogen","['derde kwartaal', 'mr dan', 'voorspelde', 'is de']","['jaar', 'was, is de']",7,15.0,1,"[0.8571428571428571, 0.9]",0.88
288,seq288-0,base,"Merkel wil `gesamtdeutsch' zijn CDU-kandidaat Angela Merkel (CDU) heeft, op campagne in het oosten van Duitsland, iets uit te leggen.  Simone Waltemate heeft een probleem","Merkel wil `gesamtdeutsch' zijn CDU-kandidaat Angela Merkel (CDU) <extra_id_0> het oosten van Duitsland, iets uit te leggen. Simone Waltemate heeft een probleem","Merkel wil `gesamtdeutsch' zijn CDU-kandidaat Angela Merkel (CDU) vraagt het oosten van Duitsland, iets uit te leggen. Simone Waltemate heeft een probleem","['heeft', 'op campagne in']",['vraagt'],4,15.0,1,[0.8333333333333334],0.83
289,seq289-0,base,Paranode spookbeelden Afgelopen zaterdag verscheen in de Volkskrant een verontrustend artikel over virtuele Jodenhaat onder aanhangers van het Forum voor Democratie (FvD).  Zo werd uit chatgroepen van FvD-volgelingen duidelijk dat antisemitisme een vast bestanddeel vormt in de uitwisseling van ideen over politiek en samenleving,Paranode spookbeelden Afgelopen zaterdag verscheen in de Volkskrant een <extra_id_0> Jodenhaat onder aanhangers van het Forum voor Democratie (FvD). Zo werd uit chatgroepen van FvD-volgelingen duidelijk dat antisemitisme een vast bestanddeel <extra_id_1> uitwisseling van ideen over politiek en samenleving,Paranode spookbeelden Afgelopen zaterdag verscheen in de Volkskrant een artikel over Jodenhaat onder aanhangers van het Forum voor Democratie (FvD). Zo werd uit chatgroepen van FvD-volgelingen duidelijk dat antisemitisme een vast bestanddeel is van de uitwisseling van ideen over politiek en samenleving,"['verontrustend artikel over virtuele', 'vormt in de']","['artikel over', 'is van de']",7,15.0,1,"[0.6571428571428571, 0.6363636363636364]",0.65
290,seq290-0,base,"Toename vrouwen in top van ministerie Het percentage vrouwelijke topambtenaren is de afgelopen zeven jaar gestegen van 9 (2000) naar 18,2 (2007).  Dat hebben ministers Ter Horst (Binnenlandse Zaken, PvdA) en Plasterk (Onderwijs, PvdA) gisteren in antwoord op Kamervragen geschreven","Toename vrouwen in top van ministerie Het percentage vrouwelijke topambtenaren is de afgelopen zeven jaar gestegen van 9 <extra_id_0> (2007). Dat hebben <extra_id_1> (Binnenlandse Zaken, PvdA) en Plasterk (Onderwijs, PvdA) gisteren in antwoord op Kamervragen geschreven","Toename vrouwen in top van ministerie Het percentage vrouwelijke topambtenaren is de afgelopen zeven jaar gestegen van 9 naar 8 procent (2007). Dat hebben ministers van VWS (Binnenlandse Zaken, PvdA) en Plasterk (Onderwijs, PvdA) gisteren in antwoord op Kamervragen geschreven","['(2000) naar 18,2', 'ministers Ter Horst']","['naar 8 procent', 'ministers van VWS']",6,15.0,1,"[0.875, 0.42105263157894735]",0.65
292,seq292-0,base,Irak bederft zijn nalatenschap Tony Blair treedt op 27 juni af als premier van het Verenigd Koninkrijk.  Wat is zijn politieke erfenis,Irak bederft zijn nalatenschap Tony Blair treedt op 27 juni af <extra_id_0> het Verenigd Koninkrijk. Wat is zijn politieke erfenis,Irak bederft zijn nalatenschap Tony Blair treedt op 27 juni af in het Verenigd Koninkrijk. Wat is zijn politieke erfenis,['als premier van'],['in'],3,15.0,1,[0.8666666666666667],0.87
293,seq293-0,base,"Turkse parlementarirs komen toedracht dood Kksal onderzoeken ROTTERDAM, 6 FEBR.  Een delegatie van zes Turkse parlementsleden komt maandag naar Nederland om met drie bewindslieden en justitie te praten over de omstandigheden rond het overlijden van Husseyin Kksal op 8 januari in een ziekenhuis in Venray","Turkse parlementarirs komen toedracht dood Kksal onderzoeken ROTTERDAM, 6 FEBR. Een delegatie van zes Turkse parlementsleden komt maandag naar Nederland om met drie bewindslieden en <extra_id_0> de omstandigheden rond het overlijden van Husseyin Kksal op 8 januari in een <extra_id_1>","Turkse parlementarirs komen toedracht dood Kksal onderzoeken ROTTERDAM, 6 FEBR. Een delegatie van zes Turkse parlementsleden komt maandag naar Nederland om met drie bewindslieden en parlementsleden over de omstandigheden rond het overlijden van Husseyin Kksal op 8 januari in een ziekenhuis.","['justitie te praten over', 'ziekenhuis in Venray']","['parlementsleden over', 'ziekenhuis.']",7,15.0,1,"[0.6086956521739131, 0.5]",0.55
294,seq294-0,base,"Ik wil markten creren, niet beperken Eurocommissaris Bulc (Transport) weigert de Golfstaten stevig aan te spreken op oneerlijke concurrentie door hun luchtvaartmaatschappijen.  Er zijn zo veel geruchten, moet ik daar allemaal naar handelen","Ik wil markten creren, niet beperken Eurocommissaris Bulc (Transport) weigert de Golfstaten stevig aan te spreken op oneerlijke concurrentie door hun luchtvaartmaatschappijen. Er zijn zo <extra_id_0> moet <extra_id_1> naar handelen","Ik wil markten creren, niet beperken Eurocommissaris Bulc (Transport) weigert de Golfstaten stevig aan te spreken op oneerlijke concurrentie door hun luchtvaartmaatschappijen. Er zijn zo landen die moet naar handelen","['veel geruchten,', 'ik daar allemaal']","['landen die', '']",5,15.0,1,"[0.8666666666666667, 1.0]",0.93
295,seq295-0,base,"Nederlandse fysici meten superlubriciteit in grafiet Twee grafietoppervlakken kunnen vrijwel wrijvingsloos over elkaar heen glijden, hebben Leidse, Delftse en Amsterdamse onderzoekers ontdekt, maar niet onder iedere hoek.  Aan dit verschijnsel, superlubriciteit genoemd, dankt grafiet zijn goede eigenschappen als smeermiddel voor sloten en fijnmechanica (Physical Review Letters, 26 maart)","Nederlandse fysici meten superlubriciteit in grafiet Twee <extra_id_0> wrijvingsloos over elkaar heen glijden, hebben Leidse, Delftse en Amsterdamse onderzoekers ontdekt, maar niet onder iedere hoek. Aan dit verschijnsel, superlubriciteit genoemd, dankt grafiet zijn goede eigenschappen als smeermiddel <extra_id_1> (Physical Review Letters, 26 maart)","Nederlandse fysici meten superlubriciteit in grafiet Twee platen die wrijvingsloos over elkaar heen glijden, hebben Leidse, Delftse en Amsterdamse onderzoekers ontdekt, maar niet onder iedere hoek. Aan dit verschijnsel, superlubriciteit genoemd, dankt grafiet zijn goede eigenschappen als smeermiddel (Physical Review Letters, 26 maart)","['grafietoppervlakken kunnen vrijwel', 'voor sloten en fijnmechanica']","['platen die', '']",7,15.0,1,"[0.7647058823529411, 1.0]",0.88
298,seq298-0,base,"Stones repeteren ergens in Amsterdam De Rolling Stones zijn het afgelopen weekeinde in Amsterdam neergestreken.  De leden van de `Grootste Rock and Rollband ter Wereld' verblijven in het Amstel Hotel, hun favoriete logeeradres in de Benelux, en oefenen op een geheime locatie voor het laatste gedeelte van hun Bridges tot Babylon Tour","Stones repeteren ergens in Amsterdam De Rolling Stones zijn het afgelopen weekeinde in Amsterdam neergestreken. De leden van de `Grootste Rock and Rollband ter Wereld' verblijven in het Amstel Hotel, hun favoriete logeeradres in de Benelux, en oefenen op <extra_id_0> voor het <extra_id_1> hun Bridges tot <extra_id_2>","Stones repeteren ergens in Amsterdam De Rolling Stones zijn het afgelopen weekeinde in Amsterdam neergestreken. De leden van de `Grootste Rock and Rollband ter Wereld' verblijven in het Amstel Hotel, hun favoriete logeeradres in de Benelux, en oefenen op voor het eerst in hun Bridges tot de Millennium.","['een geheime locatie', 'laatste gedeelte van', 'Babylon Tour']","['', 'eerst in', 'Millennium.']",8,15.0,1,"[1.0, 0.75, 0.8333333333333334]",0.86
299,seq299-0,base,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen.  Deze week: vliegtuigen in het Oekraense luchtruim,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen. Deze week: vliegtuigen in <extra_id_0>,Wekelijks stuit Karel Knip in de alledaagse werkelijkheid op onverwachte raadsels en onbegrijpelijke verschijnselen. Deze week: vliegtuigen in de lucht..,['het Oekraense luchtruim'],['lucht..'],3,15.0,1,[0.782608695652174],0.78
300,seq300-0,base,Netwerk.  Exclusief gesprek met de huidige Indonesische president Habibi in zijn presidentieel paleis in Jakarta over zijn tijd met voorganger Suharto en de toekomst van Indonesie,Netwerk. Exclusief gesprek met de huidige Indonesische <extra_id_0> presidentieel paleis in Jakarta over zijn tijd met voorganger Suharto en de toekomst van Indonesie,Netwerk. Exclusief gesprek met de huidige Indonesische president in het presidentieel paleis in Jakarta over zijn tijd met voorganger Suharto en de toekomst van Indonesie,['president Habibi in zijn'],['president in het'],4,15.0,1,[0.4583333333333333],0.46
301,seq301-0,base,"Republikeinen stemmen in met belastingverhoging voor allerrijksten epa03507408 Speaker of the House John Boehner speaks during a press conference at the US Capitol in Washington DC, USA, 13 December 2012.  Boehner addressed questions on the fiscal cliff and reportedly suggested that spending is the problem, not revenue","Republikeinen stemmen in met belastingverhoging voor allerrijksten epa03507408 Speaker of the House John Boehner <extra_id_0> conference at the <extra_id_1> Washington DC, USA, 13 December 2012. Boehner addressed questions on the fiscal cliff and reportedly suggested that spending is the problem, not revenue","Republikeinen stemmen in met belastingverhoging voor allerrijksten epa03507408 Speaker of the House John Boehner speaks in a press conference at the House in Washington DC, USA, 13 December 2012. Boehner addressed questions on the fiscal cliff and reportedly suggested that spending is the problem, not revenue","['speaks during a press', 'US Capitol in']","['speaks in a press', 'House in']",7,15.0,1,"[0.19047619047619047, 0.7692307692307693]",0.48
302,seq302-0,base,"Spaanse vakbonden dreigen regering met staking MADRID, 15 sept.  De Spaanse vakbonden zijn op geen enkele manier van plan mee te werken aan het door de regering voorgestelde matigingsbeleid ter bestrijding van de gevolgen van de crisis in de Golf","Spaanse vakbonden dreigen regering met staking MADRID, 15 sept. De Spaanse vakbonden zijn op geen enkele manier <extra_id_0> te werken aan het door de regering voorgestelde matigingsbeleid ter <extra_id_1> gevolgen van de crisis in de Golf","Spaanse vakbonden dreigen regering met staking MADRID, 15 sept. De Spaanse vakbonden zijn op geen enkele manier in staat mee te werken aan het door de regering voorgestelde matigingsbeleid ter bescherming van de gevolgen van de crisis in de Golf","['van plan mee', 'bestrijding van de']","['in staat mee', 'bescherming van de']",6,15.0,1,"[0.5, 0.2777777777777778]",0.39
303,seq303-0,base,Huisartsen stemmen niet in met het elektronisch patintendossier De doorstart van het elektronisch patintendossier (EPD) heeft opnieuw met tegenslag te ,Huisartsen stemmen niet in met <extra_id_0> De doorstart van het elektronisch patintendossier (EPD) heeft opnieuw met tegenslag te,Huisartsen stemmen niet in met de AVG. De doorstart van het elektronisch patintendossier (EPD) heeft opnieuw met tegenslag te,['het elektronisch patintendossier'],['de AVG.'],3,15.0,1,[0.9375],0.94
304,seq304-0,base,Beursinflatie is k inflatie Monetaire stabiliteit en financile stabiliteit gaan niet per definitie samen.  Langzaam begint het te dagen dat centrale bankiers moeten letten op de prijzen van komkommers n van aandelen KPN,Beursinflatie is k inflatie Monetaire stabiliteit en financile <extra_id_0> niet per definitie samen. Langzaam begint het te dagen dat centrale bankiers moeten letten op de prijzen van komkommers n <extra_id_1>,Beursinflatie is k inflatie Monetaire stabiliteit en financile crisis gaan niet per definitie samen. Langzaam begint het te dagen dat centrale bankiers moeten letten op de prijzen van komkommers n,"['stabiliteit gaan', 'van aandelen KPN']","['crisis gaan', '']",5,15.0,1,"[0.5625, 1.0]",0.78
306,seq306-0,base,"Weense Burgtheater speelt Thomas Bernhard met brille en intelligentie; Menuet van eenzaamheid en wrok Nog twee dagen is in De Singel in Antwerpen Ritter, Dene, Voss te zien, gespeeld door het Burgtheater uit Wenen in de regie van Claus Peymann.  Thomas Bernhard schreef het stuk voor de drie intelligente acteurs uit de titel","Weense Burgtheater speelt Thomas Bernhard met brille en intelligentie; Menuet van eenzaamheid en wrok Nog twee dagen is in De Singel in Antwerpen Ritter, Dene, Voss te zien, gespeeld door het Burgtheater uit Wenen in de regie van Claus Peymann. <extra_id_0> schreef <extra_id_1> de <extra_id_2> uit de titel","Weense Burgtheater speelt Thomas Bernhard met brille en intelligentie; Menuet van eenzaamheid en wrok Nog twee dagen is in De Singel in Antwerpen Ritter, Dene, Voss te zien, gespeeld door het Burgtheater uit Wenen in de regie van Claus Peymann. De schrijver schreef in de jaren ’80 uit de titel","['Thomas Bernhard', 'het stuk voor', 'drie intelligente acteurs']","['De schrijver', 'in', 'jaren ’80']",8,15.0,1,"[0.8666666666666667, 1.0, 0.88]",0.92
307,seq307-0,base,Onverdoofde slacht binnen 40 seconden Na de verhitte discussie over de rituele slacht is er een compromis.  In joodse kring wordt gesproken van een herbevestiging,Onverdoofde slacht binnen 40 seconden Na de verhitte discussie over <extra_id_0> er een compromis. In joodse kring wordt gesproken van een herbevestiging,Onverdoofde slacht binnen 40 seconden Na de verhitte discussie over de Holocaust is er een compromis. In joodse kring wordt gesproken van een herbevestiging,['de rituele slacht is'],['de Holocaust is'],4,15.0,1,[0.55],0.55
308,seq308-0,base,"Rellen in Tourcoing na dood van Algerijnse jongen LILLE, 10 APRIL.  Na de dood van een jongen van Algerijnse afkomst die eerder was getroffen door een politiekogel hebben vanacht in de Noordfranse stad Tourcoing ernstige rellen plaatsgehad","Rellen in Tourcoing na dood van Algerijnse jongen LILLE, 10 APRIL. Na de dood van een jongen van Algerijnse afkomst die eerder was getroffen door een politiekogel hebben <extra_id_0> Noordfranse stad Tourcoing <extra_id_1>","Rellen in Tourcoing na dood van Algerijnse jongen LILLE, 10 APRIL. Na de dood van een jongen van Algerijnse afkomst die eerder was getroffen door een politiekogel hebben de Noordfranse stad Tourcoing een aantal...","['vanacht in de', 'ernstige rellen plaatsgehad']","['de', 'aantal...']",6,15.0,1,"[0.8461538461538461, 0.8888888888888888]",0.87
309,seq309-0,base,Jood tegen wil en dank De recente bloedige aanslag op een Russische disco in Tel Aviv veranderde de positie van de Russische immigranten in Isral.  Een groot deel van de maatschappij omhelst de voormalige `stinkrussen' plotseling als echte joden,Jood tegen wil en dank De recente <extra_id_0> een Russische <extra_id_1> Aviv veranderde de positie van de Russische immigranten in Isral. Een groot deel van de maatschappij omhelst de voormalige `stinkrussen' plotseling als echte joden,Jood tegen wil en dank De recente komst van een Russische immigrant in Tel Aviv veranderde de positie van de Russische immigranten in Isral. Een groot deel van de maatschappij omhelst de voormalige `stinkrussen' plotseling als echte joden,"['bloedige aanslag op', 'disco in Tel']","['komst van', 'immigrant in Tel']",6,15.0,1,"[0.7894736842105263, 0.5]",0.64
310,seq310-0,base,"Rien Zilvold / NRC Nelson Mandela met Yasser Arafat in het Catshuis, Den Haag, op 18 februari 1994.  Mandela logeerde in het Catshuis en zou ontbijten met Arafat","Rien Zilvold / NRC Nelson Mandela met Yasser Arafat in het Catshuis, Den Haag, op 18 februari 1994. Mandela logeerde in het Catshuis en <extra_id_0>","Rien Zilvold / NRC Nelson Mandela met Yasser Arafat in het Catshuis, Den Haag, op 18 februari 1994. Mandela logeerde in het Catshuis en ontmoette Arafat.",['zou ontbijten met Arafat'],['Arafat.'],4,15.0,1,[0.7916666666666666],0.79
311,seq311-0,base,"Twist over bedrijvenpark en golfbaan bij haven Amsterdam HAARLEMMERLIEDE, 24 AUG.  De gemeente Haarlemmerliede wil een ""hoogwaardig bedrijvenpark' met een internationale golfbaan aanleggen op een deel van het braakliggende terrein Ruigoord, eigendom van het Amsterdamse Havenbedrijf","Twist over bedrijvenpark en golfbaan bij haven Amsterdam HAARLEMMERLIEDE, 24 AUG. De gemeente Haarlemmerliede <extra_id_0> ""hoogwaardig bedrijvenpark' <extra_id_1> golfbaan aanleggen op een deel van het braakliggende terrein Ruigoord, eigendom van het Amsterdamse Havenbedrijf","Twist over bedrijvenpark en golfbaan bij haven Amsterdam HAARLEMMERLIEDE, 24 AUG. De gemeente Haarlemmerliede wil een ""hoogwaardig bedrijvenpark' en een golfbaan aanleggen op een deel van het braakliggende terrein Ruigoord, eigendom van het Amsterdamse Havenbedrijf","['wil een', 'met een internationale']","['wil een', 'en een']",5,15.0,1,"[0.0, 0.7727272727272727]",0.39
312,seq312-0,base,Dat blijkt uit een brief die minister Ard van der Steur van Veiligheid en Justitie dinsdag naar de Tweede Kamer heeft gestuurd.  Eind februari meldde NRC dat het ministerie twee consultants tussen 2012 en 2014 inhuurde via het bureau Boer en Croon,Dat blijkt uit een brief die minister Ard van der Steur van Veiligheid en Justitie dinsdag naar <extra_id_0> heeft gestuurd. Eind februari meldde NRC dat het ministerie twee consultants tussen 2012 en 2014 inhuurde via <extra_id_1> en Croon,Dat blijkt uit een brief die minister Ard van der Steur van Veiligheid en Justitie dinsdag naar de Tweede Kamer heeft gestuurd. Eind februari meldde NRC dat het ministerie twee consultants tussen 2012 en 2014 inhuurde via de diensten van Donner en Croon,"['de Tweede Kamer', 'het bureau Boer']","['de Tweede Kamer', 'de diensten van Donner']",6,15.0,1,"[0.0, 0.6818181818181818]",0.34
313,seq313-0,base,"Uit innerlijke bron Joanna Newsom is niet alleen harpiste, maar ook uitvinder.  Haar liedjes vinden steeds nieuwe structuren","Uit innerlijke bron Joanna Newsom is niet alleen harpiste, maar ook uitvinder. Haar <extra_id_0> nieuwe structuren","Uit innerlijke bron Joanna Newsom is niet alleen harpiste, maar ook uitvinder. Haar missie is nieuwe structuren",['liedjes vinden steeds'],['missie is'],3,15.0,1,[0.7142857142857143],0.71
314,seq314-0,base,Elektrische auto rijdt straks op benzine Shell en Daimler-Benz tekenden gisteren een overeenkomst tot samenwerking om een 'auto van de toekomst' te ontwikkelen.  Het resultaat zal zijn dat ook elektrische auto's op benzine rijden,Elektrische auto rijdt straks op benzine Shell en Daimler-Benz tekenden <extra_id_0> tot samenwerking om een 'auto van de toekomst' te ontwikkelen. Het resultaat zal zijn dat ook elektrische auto's op <extra_id_1>,Elektrische auto rijdt straks op benzine Shell en Daimler-Benz tekenden een contract tot samenwerking om een 'auto van de toekomst' te ontwikkelen. Het resultaat zal zijn dat ook elektrische auto's op benzine rijden.,"['gisteren een overeenkomst', 'benzine rijden']","['een contract', 'rijden.']",5,15.0,1,"[0.72, 0.6428571428571429]",0.68
315,seq315-0,base,Met de kandidatuur van Lodewijk Asscher in aantocht is het goed even terug te gaan naar de recente relatie van de PvdA met het archetype van de comeback kid.  Het is geen geheim dat Diederik Samsom de komende lijsttrekkersverkiezingen als comeback kid van Asscher hoopt te winnen,Met de kandidatuur van Lodewijk Asscher in <extra_id_0> goed even terug te gaan naar de recente relatie van de PvdA met <extra_id_1> comeback kid. Het is geen geheim dat Diederik Samsom de komende lijsttrekkersverkiezingen als comeback kid van Asscher hoopt te winnen,Met de kandidatuur van Lodewijk Asscher in het lijsttrekkersprogramma is het goed even terug te gaan naar de recente relatie van de PvdA met zijn comeback kid. Het is geen geheim dat Diederik Samsom de komende lijsttrekkersverkiezingen als comeback kid van Asscher hoopt te winnen,"['aantocht is het', 'het archetype van de']","['het lijsttrekkersprogramma is het', 'zijn']",7,15.0,1,"[0.7272727272727273, 0.95]",0.84
316,seq316-0,base,"Zo beindig je zonder geweld de bedreiging van Noord-Korea Beeldredacteur Arjan de Jongh tipt een stuk over Kim Jong-Un.  Stop met zeggen dat er geen goede opties zijn voor Noord-Korea, schrijft Politico","<extra_id_0> zonder geweld de bedreiging van Noord-Korea Beeldredacteur Arjan de <extra_id_1> een stuk over Kim Jong-Un. Stop met zeggen dat er geen goede opties zijn voor Noord-Korea, schrijft Politico","krijgt zonder geweld de bedreiging van Noord-Korea Beeldredacteur Arjan de Jonge schreef een stuk over Kim Jong-Un. Stop met zeggen dat er geen goede opties zijn voor Noord-Korea, schrijft Politico","['Zo beindig je', 'Jongh tipt']","['krijgt', 'Jonge schreef']",5,15.0,1,"[0.8461538461538461, 0.6153846153846154]",0.73
317,seq317-0,base,"NS-conducteur aangevallen met mes door zwartrijdster AMSTERDAM, 3 JAN.  Een conducteur van de NS is gisteravond in de trein van Utrecht naar Amsterdam gewond geraakt toen een 21-jarige vrouw zonder geldig plaatsbewijs hem met een mes aanviel","NS-conducteur aangevallen met mes door zwartrijdster AMSTERDAM, 3 JAN. Een conducteur van de <extra_id_0> in de trein van Utrecht naar Amsterdam gewond <extra_id_1> 21-jarige vrouw zonder geldig plaatsbewijs hem met een mes aanviel","NS-conducteur aangevallen met mes door zwartrijdster AMSTERDAM, 3 JAN. Een conducteur van de NS in de trein van Utrecht naar Amsterdam gewond raakte toen een 21-jarige vrouw zonder geldig plaatsbewijs hem met een mes aanviel","['NS is gisteravond', 'geraakt toen een']","['NS', 'raakte toen een']",6,15.0,1,"[0.8823529411764706, 0.1875]",0.53
318,seq318-0,base,Franois Fillon tijdens een campagnebijeenkomst in Aubervilliers.  Foto: Philippe Wojazer / Reuters Franois Fillon houdt vast aan zijn kandidatuur voor de Franse presidentsverkiezingen,Franois Fillon tijdens een campagnebijeenkomst in Aubervilliers. Foto: <extra_id_0> Reuters Franois Fillon houdt vast aan zijn kandidatuur voor de Franse presidentsverkiezingen,Franois Fillon tijdens een campagnebijeenkomst in Aubervilliers. Foto: Philippe Guillaume/ Reuters Franois Fillon houdt vast aan zijn kandidatuur voor de Franse presidentsverkiezingen,['Philippe Wojazer /'],['Philippe Guillaume/'],3,15.0,1,[0.47368421052631576],0.47
319,seq319-0,base,"Vroeger was het geen probleem Veel partijen waren altijd voor registratie, om minder-heden aan een baan te helpen.  De PVV wil het middel nu gebruiken om de orde te handhaven","Vroeger was het geen probleem Veel partijen waren altijd voor registratie, om <extra_id_0> te helpen. De PVV wil het middel nu gebruiken om de orde te handhaven","Vroeger was het geen probleem Veel partijen waren altijd voor registratie, om de orde te helpen. De PVV wil het middel nu gebruiken om de orde te handhaven",['minder-heden aan een baan'],['de orde'],4,15.0,1,[0.84],0.84
320,seq320-0,base,"Een luchtfoto van de Nepalese plaats Sindhupalchwok, verwoest door de aardbeving.  Foto EPA / Narendra Shrestha Naar schatting hebben 2,8 miljoen Nepalezen hun huizen verlaten na de aardbeving van afgelopen zaterdag","Een luchtfoto van de Nepalese plaats Sindhupalchwok, verwoest door de aardbeving. Foto EPA / Narendra Shrestha Naar schatting hebben 2,8 miljoen Nepalezen hun huizen <extra_id_0> aardbeving van <extra_id_1>","Een luchtfoto van de Nepalese plaats Sindhupalchwok, verwoest door de aardbeving. Foto EPA / Narendra Shrestha Naar schatting hebben 2,8 miljoen Nepalezen hun huizen verwoest door de aardbeving van vorige week.","['verlaten na de', 'afgelopen zaterdag']","['verwoest door de', 'week.']",5,15.0,1,"[0.5625, 0.8888888888888888]",0.73
321,seq321-0,base,"Gina Haspel Het Amerikaanse Congres hoort woensdag Gina Haspel, beoogd CIA-directeur.  Ze staat bekend als bekwaam n omstreden","Gina Haspel Het Amerikaanse Congres hoort woensdag Gina Haspel, beoogd CIA-directeur. Ze staat bekend <extra_id_0> omstreden","Gina Haspel Het Amerikaanse Congres hoort woensdag Gina Haspel, beoogd CIA-directeur. Ze staat bekend als omstreden",['als bekwaam n'],['als'],3,15.0,1,[0.7692307692307693],0.77
322,seq322-0,base,PSVers Strootman (links) en Wijnaldum na de 2-0 van ploeggenoot Matavz (niet zichtbaar).  Geheel links Twente-keeper Boschker,PSVers Strootman (links) en Wijnaldum <extra_id_0> van ploeggenoot Matavz (niet zichtbaar). Geheel links Twente-keeper Boschker,PSVers Strootman (links) en Wijnaldum (rechts) van ploeggenoot Matavz (niet zichtbaar). Geheel links Twente-keeper Boschker,['na de 2-0'],['(rechts)'],3,15.0,1,[1.0],1.0
323,seq323-0,base,"Balkenende wil moskee aanpakken Pas wanneer het openbaar ministerie de El Tawheed-moskee niet blijkt strafrechtelijk te kunnen vervolgen, wil het kabinet denken aan mogelijke wetswijzigingen die zouden kunnen leiden tot maatregelen tegen deze moskee.  Dat heeft premier Balkenende gisteren gezegd na afloop van de wekelijkse ministerraad","Balkenende wil moskee aanpakken Pas wanneer het openbaar ministerie de El Tawheed-moskee niet blijkt strafrechtelijk te kunnen vervolgen, wil het kabinet denken aan mogelijke wetswijzigingen die zouden kunnen leiden tot maatregelen tegen deze moskee. Dat <extra_id_0> gezegd na afloop <extra_id_1> ministerraad","Balkenende wil moskee aanpakken Pas wanneer het openbaar ministerie de El Tawheed-moskee niet blijkt strafrechtelijk te kunnen vervolgen, wil het kabinet denken aan mogelijke wetswijzigingen die zouden kunnen leiden tot maatregelen tegen deze moskee. Dat werd gezegd na afloop van de ministerraad","['heeft premier Balkenende gisteren', 'van de wekelijkse']","['werd', 'van de']",7,15.0,1,"[0.9090909090909091, 0.6470588235294118]",0.78
