Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
"Onder geldmannen en bureaucraatjes; Nederlandsetoneelgezelschappen op tournee in Indie In de eerste helft van deze eeuw maakten veel toneelgezelschappen uit Nederland een reis naar het toenmalige Nederlands-Indie, vervuld van het ideaal om er de Muze te brengen.  De Indische samenleving reageerde lang niet altijd welwillend op de rondreizende artiesten","Onder geldmannen en bureaucraatjes; Nederlandsetoneelgezelschappen <extra_id_0> Indie In de eerste helft van deze eeuw maakten veel toneelgezelschappen uit Nederland een reis naar het toenmalige Nederlands-Indie, <extra_id_1> ideaal om er de Muze <extra_id_2> Indische <extra_id_3> niet altijd welwillend op <extra_id_4>","['op tournee in', 'vervuld van het', 'te brengen. De', 'samenleving reageerde lang', 'de rondreizende artiesten']",15,30.0,1
"In het artikel van Reinjan Mulder, Vertalingen en subsidies, (Boeken, 20/9/96) staan nogal wat onjuistheden.  De honorering van literaire vertalers laat bijvoorbeeld nog steeds te wensen over","In het <extra_id_0> Reinjan <extra_id_1> subsidies, (Boeken, 20/9/96) staan nogal wat onjuistheden. De honorering <extra_id_2> laat bijvoorbeeld nog steeds te wensen over","['artikel van', 'Mulder, Vertalingen en', 'van literaire vertalers']",8,30.0,1
"Krab met eigen zwembadje in de boom In het regenwoud in het zuiden van India staan hoge bomen met sprookjesachtige namen.  Daar groeit de Ceylonkaneel, waarvan je de lekkerste kaneelstokjes van de wereld maakt","Krab met eigen zwembadje <extra_id_0> In het regenwoud in het zuiden van India staan hoge bomen met sprookjesachtige namen. Daar groeit de Ceylonkaneel, <extra_id_1> lekkerste kaneelstokjes <extra_id_2>","['in de boom', 'waarvan je de', 'van de wereld maakt']",10,30.0,1
"Een vervolg op Breaking Bad en andere series en films van week 41 Online demand Een overzicht van de series en films die op Netflix, Videoland en elders ","Een vervolg op Breaking Bad en andere series en films <extra_id_0> Online demand Een <extra_id_1> series en <extra_id_2> op Netflix, Videoland en elders","['van week 41', 'overzicht van de', 'films die']",8,30.0,1
Veel profvoetballers in Nederland leiden een weinig glamoureus leven.  Voetballen voor een onkostenvergoeding is geen uitzondering,Veel profvoetballers in Nederland leiden een weinig <extra_id_0> voor een <extra_id_1> geen uitzondering,"['glamoureus leven. Voetballen', 'onkostenvergoeding is']",5,30.0,1
"`Lef' is een frisse, sympathieke komedie Tijdens de 19-jarige geschiedenis van het Nederlands Filmfestival werden meerdere malen debuutfilms van ongesubsidieerde, onafhankelijke producties ter plekke ontdekt, zoals Zusje van Robert-Jan Westdijk of Lger van Theo van Gogh.  Dit jaar zou Ron Termaats Lef in die categorie kunnen vallen, geproduceerd volgens de vennoten-constructie van Zusje, en genomineerd (met The Delivery en Abeltje) voor de Grolsch-publieksprijs","`Lef' is een frisse, sympathieke komedie Tijdens <extra_id_0> het Nederlands Filmfestival werden meerdere malen debuutfilms van ongesubsidieerde, onafhankelijke producties ter plekke ontdekt, zoals Zusje van Robert-Jan <extra_id_1> van <extra_id_2> Dit jaar zou Ron Termaats Lef <extra_id_3> kunnen vallen, geproduceerd volgens <extra_id_4> Zusje, en genomineerd (met <extra_id_5> Abeltje) voor de Grolsch-publieksprijs","['de 19-jarige geschiedenis van', 'Westdijk of Lger', 'Theo van Gogh.', 'in die categorie', 'de vennoten-constructie van', 'The Delivery en']",19,30.0,1
Trippend richting het hiernamaals De Franse Gaspar No maakte met Enter the Void een ambitieuze drugsfilm.  Na een prikkelend begin verzandt de film in een sufmakende loomheid,Trippend richting het hiernamaals De Franse Gaspar No maakte met Enter the Void een <extra_id_0> Na een <extra_id_1> de <extra_id_2> sufmakende loomheid,"['ambitieuze drugsfilm.', 'prikkelend begin verzandt', 'film in een']",8,30.0,1
"Andere aandelen profiteerden van teruggelopen renteverwachtingen, nadat de `kerninflatie' over juli slechts 2,2 procent bleek te bedragen.  Het is daardoor volgens analisten minder aannemelijk geworden dat de Bank of England doorgaat met haar serie renteverhogingen","Andere aandelen profiteerden van teruggelopen renteverwachtingen, nadat de `kerninflatie' <extra_id_0> procent bleek te bedragen. <extra_id_1> volgens analisten minder aannemelijk geworden dat de Bank of England doorgaat <extra_id_2> renteverhogingen","['over juli slechts 2,2', 'Het is daardoor', 'met haar serie']",10,30.0,1
"CDA wil minder sex en meer moraal Het CDA vindt dat het kabinet te weinig morele grenzen stelt.  ,,Nederland wordt teveel een land waar alles moet kunnen'', zei fractieleider De Hoop Scheffer vanmorgen bij de algemene beschouwingen in de Tweede Kamer","CDA wil minder sex <extra_id_0> Het CDA vindt dat het kabinet te weinig morele grenzen stelt. <extra_id_1> een land waar alles moet kunnen'', zei fractieleider De Hoop Scheffer vanmorgen bij <extra_id_2> in <extra_id_3>","['en meer moraal', ',,Nederland wordt teveel', 'de algemene beschouwingen', 'de Tweede Kamer']",12,30.0,1
"Wie was de echte Will.  Het blijft ongelofelijk, in ieder geval een nooit opdrogende bron van verwondering, zoveel nieuwe boeken als er ieder jaar verschijnen over Shakespeare en het toneel waar hij in werkte","Wie was de echte Will. Het blijft ongelofelijk, in ieder geval <extra_id_0> bron van verwondering, zoveel nieuwe boeken <extra_id_1> verschijnen over Shakespeare en het <extra_id_2> in werkte","['een nooit opdrogende', 'als er ieder jaar', 'toneel waar hij']",10,30.0,1
"De albumtour van dj Kozes laatste wapenfeit Knock Knock bleek zondagavond een dj-set en geen live-optreden.  Was je over die initile teleurstelling heen, dan moest je ook nog even geduld hebben als bezoeker want Stefan Kozallas set kwam traag op gang","De albumtour van <extra_id_0> wapenfeit Knock Knock <extra_id_1> dj-set en geen live-optreden. Was je over die initile teleurstelling heen, dan moest je <extra_id_2> geduld hebben als bezoeker want <extra_id_3> kwam traag op gang","['dj Kozes laatste', 'bleek zondagavond een', 'ook nog even', 'Stefan Kozallas set']",12,30.0,1
Natte festivalgangers vrijdag bij de opening van het driedaagse Pinkpop in Zuid-Limburg.  Er waren optredens van onder meer de Britse rockgroep Muse (linksonder) en Paloma Faith (rechtsonder),Natte festivalgangers <extra_id_0> de opening van het driedaagse Pinkpop in Zuid-Limburg. <extra_id_1> van onder meer de Britse <extra_id_2> en Paloma Faith (rechtsonder),"['vrijdag bij', 'Er waren optredens', 'rockgroep Muse (linksonder)']",8,30.0,1
"Loongroei schept kabinetsprobleem Het kabinet hoeft niet per definitie te bezuinigen als het grootste deel van de afgesproken besparingen in het pakket crisismaatregelen niet lukt.  Dat bleek gisteravond uit antwoorden van minister Bos (Financin, PvdA) in een Kamerdebat over de Voorjaarsnota, de bijgestelde begroting voor het lopende jaar",Loongroei schept kabinetsprobleem Het kabinet hoeft niet per definitie te bezuinigen als het grootste deel van de afgesproken besparingen in het pakket <extra_id_0> Dat bleek gisteravond uit antwoorden van minister Bos <extra_id_1> een Kamerdebat <extra_id_2> de <extra_id_3> het <extra_id_4>,"['crisismaatregelen niet lukt.', '(Financin, PvdA) in', 'over de Voorjaarsnota,', 'bijgestelde begroting voor', 'lopende jaar']",14,30.0,1
"Dat God als man aangeduid wordt is bijbels gezien niet logisch.  In Genesis 1:27 staat immers: ,,En God schiep de mens als zijn beeld; als het beeld van God schiep Hij hem; man en vrouw schiep Hij hen","Dat God als man aangeduid wordt is bijbels gezien niet logisch. In <extra_id_0> staat immers: ,,En God schiep de <extra_id_1> beeld; als het <extra_id_2> schiep Hij hem; man en <extra_id_3> hen","['Genesis 1:27', 'mens als zijn', 'beeld van God', 'vrouw schiep Hij']",11,30.0,1
"Opnieuw gijzeling door Abu Sayyaf Rebellen van de moslimextremistische groepering Abu Sayyaf hebben in het zuiden van de Filippijnen opnieuw mensen gegijzeld.  Het gaat om acht Filippijnen die op het eiland Jolo gevangen zijn genomen door de mannen van de eenarmige Radulan Sahiron, een van de vijf leiders van Abu Sayyaf","Opnieuw gijzeling door Abu Sayyaf Rebellen van de moslimextremistische groepering Abu Sayyaf hebben in het zuiden van de <extra_id_0> gegijzeld. Het <extra_id_1> Filippijnen die op het eiland Jolo <extra_id_2> door de mannen van de eenarmige Radulan Sahiron, een <extra_id_3> leiders <extra_id_4>","['Filippijnen opnieuw mensen', 'gaat om acht', 'gevangen zijn genomen', 'van de vijf', 'van Abu Sayyaf']",15,30.0,1
Tish (KiKi Layne) met haar vader Joseph (Colman Domingo) in If Beale Street Could Talk.  Liefde en romantiek als frame om racisme aan te kaarten Interview Regisseur Barry Jenkins schreef het scenario voor If Beale Street Could Talk in cafeetjes in Berlijn,Tish (KiKi Layne) met haar vader Joseph (Colman Domingo) in If Beale Street Could Talk. Liefde en romantiek als <extra_id_0> te <extra_id_1> Barry Jenkins <extra_id_2> voor If Beale Street Could <extra_id_3> in Berlijn,"['frame om racisme aan', 'kaarten Interview Regisseur', 'schreef het scenario', 'Talk in cafeetjes']",13,30.0,1
"Als nieuwe minister van Wonen, Wijken en Integratie brengt Van der Laan een bezoek aan de Haagse Stationsbuurt en Rivierenbuurt in november 2008.  Ed van Oudenaarden/ANP Minister Van der Laan tijdens een Kamerdebat over activiteiten van de Marokkaanse inlichtingendienst in Nederland","<extra_id_0> van Wonen, Wijken en Integratie brengt Van der <extra_id_1> aan de Haagse Stationsbuurt en Rivierenbuurt in november 2008. Ed van Oudenaarden/ANP Minister Van <extra_id_2> een Kamerdebat over activiteiten van de <extra_id_3> Nederland","['Als nieuwe minister', 'Laan een bezoek', 'der Laan tijdens', 'Marokkaanse inlichtingendienst in']",12,30.0,1
Oud-marinier Albert Hoeben is in het Limburgse Stramproy overleden (foto uit 2010).  Foto ANP / Koen van Weel Oud-militair Albert Hoeben is op 94-jarige leeftijd in Stramproy overleden,Oud-marinier Albert Hoeben is in het Limburgse Stramproy <extra_id_0> uit 2010). Foto <extra_id_1> van Weel Oud-militair Albert Hoeben is op 94-jarige leeftijd <extra_id_2>,"['overleden (foto', 'ANP / Koen', 'in Stramproy overleden']",8,30.0,1
Op dienstreis liggen kosten exact vast Nederland heeft een groot buitenland.  Het was in de vijftiger jaren voor het tweede kabinet-Drees reden met twee ministers van buitenlandse zaken te opereren (de partijloze Jan Willem Beijen en de KVP'er Joseph Luns),Op dienstreis liggen kosten exact vast Nederland heeft een groot buitenland. <extra_id_0> de vijftiger jaren voor het tweede kabinet-Drees reden <extra_id_1> van buitenlandse zaken te opereren (de partijloze <extra_id_2> en de <extra_id_3>,"['Het was in', 'met twee ministers', 'Jan Willem Beijen', ""KVP'er Joseph Luns)""]",12,30.0,1
Hemelbestormers uit Vancouver Het Canadese bedrijf Ballard heeft de ambitie marktleider te worden in schone automotoren.  Het ziet in de brandstofcel het potentieel om uit te groeien van een onderzoekslaboratorium tot een multinational,Hemelbestormers uit Vancouver Het Canadese bedrijf Ballard heeft de ambitie marktleider te worden in schone automotoren. Het ziet <extra_id_0> het potentieel om <extra_id_1> van <extra_id_2> multinational,"['in de brandstofcel', 'uit te groeien', 'een onderzoekslaboratorium tot een']",10,30.0,1
"Poetins rijkdom is gehalveerd Een lapje grond van anderhalve vierkante kilometer bij Moskou, 230 aandelen in een lokale bank, ruim een ton euro aan spaargeld, een appartement van 78 vierkante meter in Sint Petersburg, een oplegger en twee klassieke Russische autos uit de jaren zestig, gerfd van zijn vader.  Dat is alles wat Vladimir ","Poetins rijkdom <extra_id_0> lapje grond van anderhalve vierkante kilometer bij Moskou, 230 aandelen in een lokale bank, ruim een ton euro aan spaargeld, een appartement van 78 vierkante <extra_id_1> Petersburg, een oplegger en <extra_id_2> autos uit de jaren <extra_id_3> vader. Dat <extra_id_4> Vladimir","['is gehalveerd Een', 'meter in Sint', 'twee klassieke Russische', 'zestig, gerfd van zijn', 'is alles wat']",16,30.0,1
"Twee Europese titels amazone Cornelissen Dressuuramazone Adelinde Cornelissen heeft gisteren haar tweede gouden medaille gewonnen op de EK in Rotterdam.  Ze was in het Kralingse Bos in de individuele kr op muziek met een score van 88,839 procent veruit de beste",Twee Europese titels amazone Cornelissen Dressuuramazone Adelinde Cornelissen heeft gisteren haar tweede gouden <extra_id_0> de <extra_id_1> Ze was in het Kralingse Bos in de <extra_id_2> muziek met een <extra_id_3> procent veruit de beste,"['medaille gewonnen op', 'EK in Rotterdam.', 'individuele kr op', 'score van 88,839']",12,30.0,1
"Neanderthaler was blank met rood haar, maar met ander gen Neanderthalers hadden hoogstwaarschijnlijk een blanke huid en rossig haar.  Dit blijkt uit Neanderthal-DNA dat is gevonden in twee botten van deze ongeveer 30","Neanderthaler was blank met rood haar, maar met ander <extra_id_0> hoogstwaarschijnlijk een blanke huid en rossig haar. Dit <extra_id_1> is gevonden in <extra_id_2> deze ongeveer 30","['gen Neanderthalers hadden', 'blijkt uit Neanderthal-DNA dat', 'twee botten van']",10,30.0,1
Van den Ende verhoogt prijzen niet Het bedrijf van Joop van den Ende zal de btw-verhoging op kaartjes voor musicals in de eigen theaters en de grote reizende musical niet doorberekenen aan het publiek.  Daarmee gaat het in tegen de trend bij podia om de belastingverhoging van 6 naar 19 procent wel door te berekenen in de kaartjes,<extra_id_0> verhoogt prijzen niet Het bedrijf van Joop van den <extra_id_1> btw-verhoging op kaartjes voor musicals in de eigen theaters en de grote reizende musical <extra_id_2> het <extra_id_3> het in tegen de trend bij podia om <extra_id_4> 6 naar 19 procent <extra_id_5> te berekenen in de kaartjes,"['Van den Ende', 'Ende zal de', 'niet doorberekenen aan', 'publiek. Daarmee gaat', 'de belastingverhoging van', 'wel door']",17,30.0,1
"Rescuers and relatives stop a woman from committing suicide by jumping off a building in Zhanjiang, Guangdong province August 14, 2012.  The woman was rescued as she tried to commit suicide after killing her nephew following a family dispute, local media reported","Rescuers and relatives stop a woman from committing suicide by jumping <extra_id_0> Zhanjiang, Guangdong province August <extra_id_1> woman <extra_id_2> she tried to commit suicide <extra_id_3> nephew following a family dispute, local media reported","['off a building in', '14, 2012. The', 'was rescued as', 'after killing her']",13,30.0,1
"Het laatste walvisschip komt aan in de haven van Shimonoseki.  Foto Jiji Press / AFP De Japanse walvisvloot heeft dit jaar 333 dwergvinvissen gevangen, inclusief enkele zwangere vrouwtjes","Het laatste walvisschip komt aan in de haven van Shimonoseki. Foto Jiji Press / AFP De <extra_id_0> dit jaar <extra_id_1> gevangen, inclusief <extra_id_2>","['Japanse walvisvloot heeft', '333 dwergvinvissen', 'enkele zwangere vrouwtjes']",8,30.0,1
PKK: `gevaarlijkste groep' in Duitsland Haar straffe organisatie maakt de PKK tot gevaarlijkste extremistische bedreiging in Duitsland.  Er is een gewapende harde kern van zo'n 6,PKK: `gevaarlijkste groep' in <extra_id_0> organisatie maakt de PKK tot gevaarlijkste extremistische bedreiging in <extra_id_1> een gewapende <extra_id_2> van zo'n 6,"['Duitsland Haar straffe', 'Duitsland. Er is', 'harde kern']",8,30.0,1
"Portretten van Andy Warhol.  20 okt t/m 24 nov in Galerie Wouter van Leeuwen, Hazenstraat 27, Amsterdam",Portretten van Andy Warhol. 20 okt t/m 24 nov in Galerie <extra_id_0> Hazenstraat <extra_id_1>,"['Wouter van Leeuwen,', '27, Amsterdam']",5,30.0,1
Te veel uren schrijven De meeste zakenbankiers zijn het stadium voorbij dat ze hun concurrenten ellende toewensen.  Dat komt doordat niemand is ontkomen aan de smet van belangenverstrengeling of het inzakken van de adviesmarkt,Te veel uren schrijven De meeste zakenbankiers zijn het stadium voorbij <extra_id_0> concurrenten ellende toewensen. Dat komt doordat <extra_id_1> aan de smet van belangenverstrengeling <extra_id_2> de adviesmarkt,"['dat ze hun', 'niemand is ontkomen', 'of het inzakken van']",10,30.0,1
"Dertig dagen offline Het modelabel van Joline Jolink, dat vooral via haar webshop wordt verkocht, bestaat vijf jaar.  Ze viert het met een tijdelijke winkel in Amsterdam","Dertig <extra_id_0> Het modelabel van Joline Jolink, dat vooral via haar <extra_id_1> bestaat vijf jaar. Ze viert het met <extra_id_2> in Amsterdam","['dagen offline', 'webshop wordt verkocht,', 'een tijdelijke winkel']",8,30.0,1
Complexe opera `Raaff' sterk en intrigerend Verwondering over het verschijnsel `opera' is dit jaar het gemakkelijk herkenbare `geheime thema' in de muziekprogrammering van het Holland Festival.  Gesualdo considered as a murderer van Luca Francesconi was muziektheater over de vraag waarom componisten toch behoefte hebben aan een zichtbare handeling bij hun muziek,Complexe opera `Raaff' sterk en intrigerend Verwondering over het verschijnsel `opera' is dit jaar het gemakkelijk herkenbare `geheime <extra_id_0> muziekprogrammering van het Holland Festival. Gesualdo <extra_id_1> murderer van Luca Francesconi was muziektheater over de vraag <extra_id_2> behoefte <extra_id_3> zichtbare <extra_id_4> muziek,"[""thema' in de"", 'considered as a', 'waarom componisten toch', 'hebben aan een', 'handeling bij hun']",15,30.0,1
"Action boekte over 2018 een recordomzet van 4,2 miljard euro.  Foto Pieterjan Luyten Waar veel winkelketens in de detailhandel het zwaar hebben, heeft Action over 2018 fors meer omzet geboekt dan een jaar eerder","Action <extra_id_0> een recordomzet van 4,2 miljard euro. Foto Pieterjan Luyten Waar veel winkelketens in de detailhandel het zwaar hebben, heeft Action over 2018 <extra_id_1> geboekt <extra_id_2>","['boekte over 2018', 'fors meer omzet', 'dan een jaar eerder']",10,30.0,1
"Rusland stopt lozing van kernafval in zee bij Japan TOKIO, 21 OKT.  Rusland heeft onder sterke internationale druk bakzeil gehaald en afgezien van zijn voornemen een tweede lading radioactief afval te lozen in de Zee van Japan","Rusland stopt lozing van kernafval <extra_id_0> Japan TOKIO, 21 OKT. <extra_id_1> onder sterke internationale druk bakzeil gehaald en afgezien van <extra_id_2> tweede lading radioactief <extra_id_3> in de Zee van Japan","['in zee bij', 'Rusland heeft', 'zijn voornemen een', 'afval te lozen']",11,30.0,1
"Cultuurfilosoof: Kamer is naar binnen gekeerde wereld Maandag werd een nakende kabinetscrisis over de inkomensverhoudingen ternauwernood afgewend, gisteren debatteerde de Kamer erover.  Cultuurfilosoof Paul Kuypers over de taal en de gedragingen van bestuurders in tijden van politieke crisis en publieke apathie","Cultuurfilosoof: Kamer is naar <extra_id_0> Maandag werd een nakende kabinetscrisis <extra_id_1> ternauwernood afgewend, gisteren debatteerde de Kamer erover. Cultuurfilosoof Paul Kuypers over de <extra_id_2> gedragingen van <extra_id_3> van politieke crisis en publieke apathie","['binnen gekeerde wereld', 'over de inkomensverhoudingen', 'taal en de', 'bestuurders in tijden']",12,30.0,1
"Vijf Turkse extremisten aangehouden DEN HAAG, 8 DEC.  De politie heeft begin deze week in Rotterdam vijf Turkse mannen aangehouden die worden verdacht van afpersing in de Turkse gemeenschap","Vijf Turkse extremisten aangehouden DEN HAAG, 8 <extra_id_0> heeft <extra_id_1> in Rotterdam <extra_id_2> aangehouden die worden verdacht van afpersing in de Turkse gemeenschap","['DEC. De politie', 'begin deze week', 'vijf Turkse mannen']",9,30.0,1
"Wijnaendts beschuldigt leger; Den Haag stelt sancties tegen Servirs voor DEN HAAG-ZAGREB-PARIJS, 30 AUG.  Nederland zal zijn partners in de Europese Gemeenschap op een extra vergadering aanstaande dinsdag voorstellen politieke en economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe te laten tot de conflictgebieden in Kroati","Wijnaendts beschuldigt leger; Den Haag stelt <extra_id_0> voor DEN HAAG-ZAGREB-PARIJS, 30 AUG. Nederland zal zijn partners <extra_id_1> Gemeenschap op een <extra_id_2> dinsdag <extra_id_3> economische maatregelen tegen Servi te treffen als het blijft weigeren EG-waarnemers toe te <extra_id_4> conflictgebieden in Kroati","['sancties tegen Servirs', 'in de Europese', 'extra vergadering aanstaande', 'voorstellen politieke en', 'laten tot de']",15,30.0,1
"Vrij koude nachten Tot en met woensdag verlopen de nachten vrij koud met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver boven nul.  Dankzij de nabijheid van een hogedrukgebied is het op de meeste dagen droog","Vrij koude nachten Tot <extra_id_0> verlopen de <extra_id_1> met kans op een klein beetje vorst in het binnenland, maar overdag wordt het ver <extra_id_2> nabijheid van een hogedrukgebied is <extra_id_3> meeste dagen droog","['en met woensdag', 'nachten vrij koud', 'boven nul. Dankzij de', 'het op de']",13,30.0,1
"Mager verslag van Indi-herdenking in de krant Op 15 augustus 1945 vond de capitulatie van Japan plaats.  Dat betekende het einde van de oorlog in Indi voor ons die onder Japanse bezetting hadden geleefd, in kampen en daarbuiten","Mager verslag van Indi-herdenking in de <extra_id_0> augustus 1945 vond de capitulatie <extra_id_1> Dat betekende het einde van de oorlog in Indi voor <extra_id_2> Japanse bezetting hadden geleefd, <extra_id_3> en daarbuiten","['krant Op 15', 'van Japan plaats.', 'ons die onder', 'in kampen']",11,30.0,1
"Burgemeesters aan bevolking: samen gaan we het fiksen Crisiscommunicatie Meerdere burgemeesters schreven de afgelopen dagen hun inwoners een brief.  Verlies elkaar niet uit het oog, is de boodschap","Burgemeesters aan bevolking: samen gaan we het fiksen Crisiscommunicatie Meerdere burgemeesters schreven de afgelopen dagen <extra_id_0> brief. <extra_id_1> uit het oog, is <extra_id_2>","['hun inwoners een', 'Verlies elkaar niet', 'de boodschap']",8,30.0,1
"Zaterdagavond dacht SGP-Kamerlid Elbert Dijkgraaf een belastingdruk van maar liefst 98,6 procent op het spoor te zijn.  Een paar dagen langer studeren op de kabinetsplannen resulteerde in een lagere maar nog altijd aanzienlijke belastingdruk van 85 procent","Zaterdagavond dacht SGP-Kamerlid Elbert <extra_id_0> van maar liefst 98,6 procent op het spoor te <extra_id_1> dagen langer studeren op de kabinetsplannen resulteerde in <extra_id_2> nog <extra_id_3> belastingdruk van 85 procent","['Dijkgraaf een belastingdruk', 'zijn. Een paar', 'een lagere maar', 'altijd aanzienlijke']",11,30.0,1
Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen rekenen af per minuut.  Onze correspondenten beschrijven deze zomer eigenaardigheden van de gezondheidszorg in hun land,Opereren en detoxen met uitzicht op een Alp Zwitserse huisartsen <extra_id_0> minuut. Onze correspondenten beschrijven deze zomer <extra_id_1> de <extra_id_2> land,"['rekenen af per', 'eigenaardigheden van', 'gezondheidszorg in hun']",8,30.0,1
"LEYLA ZANA; Koningin der Koerden ANKARA, 10 NOV.  Leyla Zana is het symbool van de Koerdische strijd voor politieke vrijheid en culturele identiteit binnen Turkije","<extra_id_0> der Koerden ANKARA, 10 NOV. Leyla Zana is het <extra_id_1> de Koerdische strijd voor politieke vrijheid <extra_id_2> binnen Turkije","['LEYLA ZANA; Koningin', 'symbool van', 'en culturele identiteit']",8,30.0,1
"Het NHM is geschiedenis Met het Nationaal Historisch Museum ging het net als met een paar andere reusachtige projecten.  Geestdriftig verzonnen, veel bijval gekregen, een plan kreeg vorm, er ontstond een tegenplan, discussies werden onoverzichtelijk en langzamerhand verloor dit magnifieke project zijn geloofwaardigheid","Het NHM is geschiedenis Met <extra_id_0> Museum ging het net als met een paar andere reusachtige projecten. Geestdriftig verzonnen, veel bijval gekregen, <extra_id_1> er ontstond een tegenplan, discussies werden onoverzichtelijk en <extra_id_2> magnifieke <extra_id_3>","['het Nationaal Historisch', 'een plan kreeg vorm,', 'langzamerhand verloor dit', 'project zijn geloofwaardigheid']",13,30.0,1
"Mexico gist naar omvang moordkomplot tegen Colosio MEXICO-STAD, 6 APRIL.  Wat velen in Mexico dachten en steeds lui der zeiden is nu door een officieel onderzoek bevestigd: de moord op presidentskandidaat Lus Donaldo Colosio, twee weken geleden, was een samenzwering","Mexico gist naar omvang <extra_id_0> MEXICO-STAD, 6 <extra_id_1> in Mexico dachten en <extra_id_2> zeiden is nu door een officieel onderzoek bevestigd: de moord op presidentskandidaat Lus <extra_id_3> weken geleden, was een samenzwering","['moordkomplot tegen Colosio', 'APRIL. Wat velen', 'steeds lui der', 'Donaldo Colosio, twee']",12,30.0,1
Staatsschuld Rusland moet eigenlijk zwaar bezuinigen.  Uit oogpunt van verkiezingen leent de regering toch liever bij om te voldoen aan sociale verplichtingen,Staatsschuld Rusland moet eigenlijk zwaar bezuinigen. Uit oogpunt van <extra_id_0> toch liever bij om te <extra_id_1> verplichtingen,"['verkiezingen leent de regering', 'voldoen aan sociale']",7,30.0,1
"Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART.  De Jaarbeurs in Utrecht heeft in 1995 met een omzet van 147 miljoen gulden en een winst vr belasting van 10 miljoen gulden topresultaten behaald","Utrechtse Jaarbeurs heeft topresultaat behaald over 1995 UTRECHT, 1 MAART. De Jaarbeurs in Utrecht heeft in 1995 met <extra_id_0> 147 miljoen gulden en een <extra_id_1> van <extra_id_2> behaald","['een omzet van', 'winst vr belasting', '10 miljoen gulden topresultaten']",10,30.0,1
Racines Andromache is een museumstuk De zeventiende-eeuwse klassieke taal van de Franse toneelschrijver Jean Racine is een monument.  De ,Racines Andromache <extra_id_0> De zeventiende-eeuwse klassieke taal van <extra_id_1> Jean Racine is een monument. De,"['is een museumstuk', 'de Franse toneelschrijver']",6,30.0,1
Terreurdreiging Brugge rekende een euro extra voor koffie om toeristen af te schrikken.  Sinds de aanslagen in Brussel is het opeens rustig,Terreurdreiging Brugge rekende een euro extra voor koffie om toeristen <extra_id_0> de aanslagen in Brussel is <extra_id_1>,"['af te schrikken. Sinds', 'het opeens rustig']",7,30.0,1
"Opnieuw Haren, burgers blijven lastig 14 september 2013  Volgende week, een jaar geleden, was Haren wereldnieuws.  De Facebook-rellen van toen verlammen de Groningse gemeente nog steeds","Opnieuw Haren, burgers blijven lastig 14 september 2013 Volgende <extra_id_0> geleden, was Haren wereldnieuws. De Facebook-rellen van <extra_id_1> de Groningse <extra_id_2>","['week, een jaar', 'toen verlammen', 'gemeente nog steeds']",8,30.0,1
"Duitse telescoop van kunststof op Mount Graham Op Mount Graham, een 3250 meter hoge berg in Arizona, is een Duitse telescoop in gebruik genomen.  Met zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die straling uit het heelal kan opvangen met een kleinste golflengte van 0,35 millimeter","Duitse telescoop van kunststof op Mount Graham Op Mount Graham, een 3250 meter <extra_id_0> Arizona, is een Duitse telescoop <extra_id_1> zijn antennereflector van 10 meter diameter is het de eerste telescoop van deze grootte die <extra_id_2> heelal <extra_id_3> een kleinste <extra_id_4> millimeter","['hoge berg in', 'in gebruik genomen. Met', 'straling uit het', 'kan opvangen met', 'golflengte van 0,35']",16,30.0,1
Vader grijpt de macht; Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 229 3903 0) of ,<extra_id_0> Kiddesk geeft iedereen een eigen plek in de computer Kiddesk is er op diskettes (ISBN 90 <extra_id_1> of,"['Vader grijpt de macht;', '229 3903 0)']",7,30.0,1
"Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam Koo brengt in slimme regie zware themas als wantrouwen en angst op een lichtvoetige, bevreemdende manier in beeld.  Robert Benschop Photography Madam Koo van Meri Arta door Diamantfabriek","Madam Koo fleemt, fluistert, sist en zingt jazzy Kameropera Madam <extra_id_0> slimme regie zware themas als wantrouwen en angst op een <extra_id_1> in beeld. Robert Benschop Photography <extra_id_2> van Meri <extra_id_3>","['Koo brengt in', 'lichtvoetige, bevreemdende manier', 'Madam Koo', 'Arta door Diamantfabriek']",11,30.0,1
