Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq95-0,base,"Eieren op de voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert in de wijken dichtbij moet maar afwachten of zijn auto heel blijft.","<extra_id_0> voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert <extra_id_1> dichtbij moet maar afwachten of zijn <extra_id_2>","op de voorruit, afgebroken ruitenwissers, krassen in de lak. Wie vliegt vanaf Rotterdam en gratis parkeert voor dichtbij moet maar afwachten of zijn ruitenwissers","['Eieren op de', 'in de wijken', 'auto heel blijft.']","['op de', 'voor', 'ruitenwissers']",9,30,1,"[0.5833333333333334, 1.0, 0.8823529411764706]",0.82,ad
seq96-0,base,"De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in het Vlaams Parlement (25,2 procent). Dat melden Belgische media op basis van de helft van de getelde stemmen van de regionale verkiezingen, die vandaag tegelijk met de Europese en landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in <extra_id_0> (25,2 procent). Dat melden Belgische <extra_id_1> de helft van <extra_id_2> van de regionale verkiezingen, die vandaag tegelijk met <extra_id_3> landelijke verkiezingen plaatsvonden.","De liberaal-conservatieve Nieuw-Vlaamse Alliantie (N-VA) blijft de grootste partij in België (25,2 procent). Dat melden Belgische media. De partij won de helft van de stemmen van de regionale verkiezingen, die vandaag tegelijk met de landelijke verkiezingen plaatsvonden.","['het Vlaams Parlement', 'media op basis van', 'de getelde stemmen', 'de Europese en']","['België', 'media. De partij won', 'de stemmen', 'de']",13,30,1,"[0.9, 0.45, 0.4444444444444444, 0.8571428571428571]",0.66,ad
seq97-0,base,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de <extra_id_0> Hij <extra_id_1> zaken gegeven over moorden en <extra_id_2> Rotterdam uit 2020 en 2021.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de nieuwe Rotterdamse burgemeester. Hij heeft zaken gegeven over moorden en de Rotterdam uit 2020 en 2021.,"['29-jarige Dominique K.', 'heeft openheid van', 'geweldszaken in Amsterdam en']","['nieuwe Rotterdamse burgemeester.', 'heeft', 'de']",10,30,1,"[0.84375, 0.7222222222222222, 0.9285714285714286]",0.83,ad
seq98-0,base,"Schrijven betaalt de hypotheek niet, daarom is Walter van den Berg ook Salesforce Marketing Cloud Developer  een bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is <extra_id_0> den Berg ook Salesforce Marketing <extra_id_1> bullshitbaan?","Schrijven betaalt de hypotheek niet, daarom is Dennis den Berg ook Salesforce Marketing nodig. Wat is bullshitbaan?","['Walter van', 'Cloud Developer een']","['Dennis', 'nodig. Wat is']",5,30,1,"[0.9, 0.8421052631578947]",0.87,ad
seq0-0,large,Miljoenen Afghanen leven onder de armoedegrens. Buitenlandse donoren bieden weinig hulp omdat de Taliban vrouwenrechten drastisch beperkten. Vermindering van de internationale hulp zal dezelfde Afghaanse vrouwen die we hopen te steunen alleen maar meer laten lijden.,Miljoenen Afghanen leven onder de armoedegrens. <extra_id_0> weinig hulp omdat de <extra_id_1> drastisch beperkten. Vermindering van de internationale hulp zal dezelfde <extra_id_2> we hopen te steunen alleen <extra_id_3> lijden.,Miljoenen Afghanen leven onder de armoedegrens. Er is weinig hulp omdat de middelen drastisch beperkten. Vermindering van de internationale hulp zal dezelfde zijn als we hopen te steunen alleen de mensen die lijden.,"['Buitenlandse donoren bieden', 'Taliban vrouwenrechten', 'Afghaanse vrouwen die', 'maar meer laten']","['Er is', 'middelen', 'zijn als', 'de mensen die']",11,30,1,"[0.8888888888888888, 0.8181818181818182, 0.9047619047619048, 0.7333333333333333]",0.84,ad
seq1-0,large,Defensie voert de druk op om te dienen bij de krijgsmacht. Jongeren reageren verdeeld.,Defensie voert de druk op om te dienen bij de <extra_id_0>,Defensie voert de druk op om te dienen bij de leger,['krijgsmacht. Jongeren reageren verdeeld.'],['leger'],4,30,1,[0.9],0.9,ad
seq2-0,large,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag.","Netbeheerder Tennet heeft met de aanleg van <extra_id_0> onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, <extra_id_1> donderdag.","Netbeheerder Tennet heeft met de aanleg van de kabel onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, zo bleek donderdag.","['een stroomkabel mogelijk', 'concludeerde de provincie Overijssel']","['de kabel', 'zo bleek']",7,30,1,"[0.7083333333333334, 0.8888888888888888]",0.8,ad
seq3-0,large,Noord-Korea is weer begonnen met het versturen van ballonnen met afval naar Zuid-Korea. In en rond Seoul en in de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote luidsprekers bij de grens weer aan en zullen nieuwsuitzendingen en popmuziek de grens over schallen.,Noord-Korea is weer begonnen met het <extra_id_0> ballonnen <extra_id_1> Zuid-Korea. In en rond <extra_id_2> de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote <extra_id_3> grens weer aan en zullen nieuwsuitzendingen en <extra_id_4> over schallen.,Noord-Korea is weer begonnen met het verspreiden van ballonnen in Zuid-Korea. In en rond de grensstreek werden zondagochtend tientallen ballonnen gevonden. In reactie zet Zuid-Korea de grote beveiligingscamera op de grens weer aan en zullen nieuwsuitzendingen en radiozenders er weer over schallen.,"['versturen van', 'met afval naar', 'Seoul en in', 'luidsprekers bij de', 'popmuziek de grens']","['verspreiden van', 'in', '', 'beveiligingscamera op de', 'radiozenders er weer']",14,30,1,"[0.3333333333333333, 0.9285714285714286, 1.0, 0.7083333333333334, 0.75]",0.74,ad
seq4-0,large,"Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer soorten ontdekt die zulke metalen uit de grond opnemen.","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds <extra_id_0> ontdekt <extra_id_1> uit <extra_id_2>","Voor de energietransitie zijn grote hoeveelheden metalen nodig, zoals nikkel. Planten kunnen daarbij helpen. Er worden steeds meer planten ontdekt die uit nikkel komen.","['meer soorten', 'die zulke metalen', 'de grond opnemen.']","['meer planten', 'die', 'komen.']",8,30,1,"[0.3333333333333333, 0.8235294117647058, 0.7058823529411765]",0.62,ad
seq5-0,large,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet de komende weken verslag. Historicus Maarten van Rossem buigt zich over het vwo-examen geschiedenis.,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant <extra_id_0> weken verslag. <extra_id_1> van Rossem buigt <extra_id_2> vwo-examen geschiedenis.,De eindexamens in het voortgezet onderwijs zijn begonnen. De Volkskrant doet al weken verslag. Columnist Willem van Rossem buigt zich over vwo-examen geschiedenis.,"['doet de komende', 'Historicus Maarten', 'zich over het']","['doet al', 'Columnist Willem', 'zich over']",8,30,1,"[0.6666666666666666, 0.8333333333333334, 0.3076923076923077]",0.6,ad
seq6-0,large,"Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste plekken van het land zijn, en ik kijk door de lens van de camera van een professional, die allerlei lenzen tevoorschijn kan toveren.","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste <extra_id_0> land zijn, en ik kijk door de lens <extra_id_1> van <extra_id_2> allerlei lenzen <extra_id_3>","Ik sta op zaterdagmiddag rond 13.00 uur midden op de Amsterdamse Kalverstraat. Het moet een van de drukste straten van het land zijn, en ik kijk door de lens van een van allerlei lenzen","['plekken van het', 'van de camera', 'een professional', 'die', 'tevoorschijn kan toveren.']","['straten van het', '', 'een van', '']",12,30,1,"[0.3333333333333333, 1.0, 0.6875, 1.0]",0.76,ad
seq7-0,large,"Carlos Alcaraz heeft voor het eerst in zijn carrire Roland Garros gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en trok daarmee de ongeslagen reeks in finales door.","<extra_id_0> voor het eerst in zijn <extra_id_1> gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev <extra_id_2> de <extra_id_3> in finales door.","carrière voor het eerst in zijn carrière gewonnen. De 21-jarige Spanjaard won de bloedstollende vijfsetter (3-6, 6-2, 7-5, 1-6, 2-6) van Alexander Zverev en gaat de eerste keer in finales door.","['Carlos Alcaraz heeft', 'carrire Roland Garros', 'en trok daarmee', 'ongeslagen reeks']","['carrière', 'carrière', 'en gaat', 'eerste keer']",11,30,1,"[0.8, 0.7142857142857143, 0.6666666666666666, 0.6875]",0.72,ad
seq8-0,large,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De prijs aan Palestijnse zijde is echter ongekend hoog. Wat betekent deze actie voor de ongeveer 120 gijzelaars die nog vastzitten?,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De <extra_id_0> zijde is <extra_id_1> betekent deze actie voor de ongeveer 120 gijzelaars <extra_id_2>,Met een spectaculaire reddingsoperatie wist het Isralische leger zaterdag vier gijzelaars te bevrijden. De eerste zijde is vrij. Wat betekent deze actie voor de ongeveer 120 gijzelaars in de...,"['prijs aan Palestijnse', 'echter ongekend hoog. Wat', 'die nog vastzitten?']","['eerste', 'vrij. Wat', 'de...']",10,30,1,"[0.8571428571428571, 0.76, 0.8947368421052632]",0.84,ad
seq9-0,large,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land <extra_id_0> op <extra_id_1> zo gaat <extra_id_2> beetje door, totdat er <extra_id_3> zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land dat op zichzelf lijkt. En zo gaat het een beetje door, totdat er een zin volgt.","['om trots', 'te zijn. En', 'het nog een', 'onverwacht een lange']","['dat', 'zichzelf lijkt. En', 'het een', 'een']",11,30,1,"[0.875, 0.5555555555555556, 0.36363636363636365, 0.85]",0.66,ad
seq10-0,large,"En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de ministersposten. Zo maken de vier partijen het het aanstaande kabinet wel heel lastig. Want als de nieuwe premier niet op de volgende Europese top van 27 juni verschijnt, staat hij al meteen 1-0 achter, schrijft politiek verslaggever Hans van Soest in dit commentaar.","En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de ministersposten. Zo maken de vier partijen het <extra_id_0> wel heel lastig. Want als de nieuwe premier <extra_id_1> volgende Europese top van <extra_id_2> staat hij al <extra_id_3> schrijft politiek <extra_id_4> Soest <extra_id_5>","En nog zijn PVV, VVD, NSC en BBB het niet eens over de verdeling van de ministersposten. Zo maken de vier partijen het elkaar wel heel lastig. Want als de nieuwe premier de volgende Europese top van de partijen gaat halen, dan staat hij al schrijft politiek columnist Soest","['het aanstaande kabinet', 'niet op de', '27 juni verschijnt,', 'meteen 1-0 achter,', 'verslaggever Hans van', 'in dit commentaar.']","['elkaar', 'de', 'de partijen gaat halen, dan', '', 'columnist', '']",18,30,1,"[0.8636363636363636, 0.8, 0.8148148148148148, 1.0, 0.9047619047619048, 1.0]",0.9,ad
seq11-0,large,Zon 22.000 kinderen worden jaarlijks voor korte of langere periode opgevangen door pleegouders. Een uitgebreide screening moet ervoor zorgen dat ze geschikt zijn om deze zorg te dragen. Hoe kon het in Vlaardingen dan toch zo misgaan?,Zon 22.000 kinderen worden jaarlijks voor korte <extra_id_0> opgevangen door pleegouders. Een uitgebreide screening moet ervoor zorgen dat ze <extra_id_1> deze <extra_id_2> dragen. Hoe kon het in <extra_id_3> zo misgaan?,Zon 22.000 kinderen worden jaarlijks voor korte tijd opgevangen door pleegouders. Een uitgebreide screening moet ervoor zorgen dat ze in deze situatie geen problemen onder kunnen dragen. Hoe kon het in de praktijk zo misgaan?,"['of langere periode', 'geschikt zijn om', 'zorg te', 'Vlaardingen dan toch']","['tijd', 'in', 'situatie geen problemen onder kunnen', 'de praktijk']",11,30,1,"[0.8888888888888888, 0.875, 0.9166666666666666, 0.8]",0.87,ad
seq12-0,large,"Garry Conille, nog geen twee weken geleden als tijdelijke premier van Hati aangesteld, is zaterdag in het ziekenhuis in Port-au-Prince opgenomen.","Garry Conille, nog geen twee weken geleden als tijdelijke premier <extra_id_0> is zaterdag <extra_id_1> in Port-au-Prince opgenomen.","Garry Conille, nog geen twee weken geleden als tijdelijke premier aangesteld, is zaterdag in het leger in Port-au-Prince opgenomen.","['van Hati aangesteld,', 'in het ziekenhuis']","['aangesteld,', 'in het leger']",6,30,1,"[0.45, 0.47058823529411764]",0.46,ad
seq13-0,large,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,Inbrekers hebben afgelopen nacht voor ongeveer <extra_id_0> euro aan juwelen buitgemaakt bij <extra_id_1> Bulgari in Rome.,Inbrekers hebben afgelopen nacht voor ongeveer 200.000 euro aan juwelen buitgemaakt bij het bekende warenhuis van Bulgari in Rome.,"['een half miljoen', 'de luxe juwelier']","['200.000', 'het bekende warenhuis van']",6,30,1,"[1.0, 0.76]",0.88,ad
seq14-0,large,De van televisie bekende Henritte Momma is eind vorige maand op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerden haar de afgelopen jaren kennen als de liefdevolle en zorgzame moeder van de autistische kunstenaar Kees Momma.,De van televisie bekende Henritte Momma is eind <extra_id_0> 90-jarige leeftijd overleden. Miljoenen Nederlanders <extra_id_1> jaren kennen als de liefdevolle en zorgzame <extra_id_2> autistische kunstenaar Kees Momma.,De van televisie bekende Henritte Momma is eind vorige week op 90-jarige leeftijd overleden. Miljoenen Nederlanders leerde haar al jaren kennen als de liefdevolle en zorgzame moeder van autistische kunstenaar Kees Momma.,"['vorige maand op', 'leerden haar de afgelopen', 'moeder van de']","['vorige week op', 'leerde haar al', 'moeder van']",10,30,1,"[0.3333333333333333, 0.44, 0.23076923076923078]",0.33,ad
seq15-0,large,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek. Het rijksinstituut wil weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.","Naar aanleiding van de grote hoeveelheid <extra_id_0> rond <extra_id_1> Chemours in Dordrecht, start <extra_id_2> nieuw onderzoek. <extra_id_3> weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.","Naar aanleiding van de grote hoeveelheid berichten rond de Chemours in Dordrecht, start een nieuw onderzoek. Het gaat om te weten of nog meer eieren van hobbykippen schadelijke hoeveelheden van de chemische stoffen bevatten.","['pfas in eieren', 'de fabriek van', 'het RIVM een', 'Het rijksinstituut wil']","['berichten', 'de', 'een', 'Het gaat om te']",12,30,1,"[0.7857142857142857, 0.8571428571428571, 0.75, 0.7272727272727273]",0.78,ad
seq16-0,large,Voor deze rubriek sturen lezers fotos in van hun ouders. Deze keer stuurde Peter Boomsma (1960) een door F.C.D. Popken gemaakte foto in van zijn ouders Hennie Boomsma-Wieten (1932-1999) en Jelle Boomsma (1927-2010).,Voor deze <extra_id_0> fotos in van hun ouders. Deze keer stuurde Peter Boomsma (1960) een door F.C.D. Popken gemaakte foto <extra_id_1> ouders Hennie <extra_id_2> Boomsma (1927-2010).,Voor deze tentoonstelling sturen kinderen fotos in van hun ouders. Deze keer stuurde Peter Boomsma (1960) een door F.C.D. Popken gemaakte foto van zijn ouders Hennie en Willem Boomsma (1927-2010).,"['rubriek sturen lezers', 'in van zijn', 'Boomsma-Wieten (1932-1999) en Jelle']","['tentoonstelling sturen kinderen', 'van zijn', 'en Willem']",10,30,1,"[0.6451612903225806, 0.2727272727272727, 0.8571428571428571]",0.59,ad
seq17-0,large,De Luxemburgse Vicky Krieps is een van de meest gewilde actrices van Europa. Ze is gespecialiseerd in personages die alleen hun blik hebben en zo mannen een spiegel voorhouden.,De Luxemburgse Vicky Krieps is <extra_id_0> meest gewilde actrices van Europa. Ze is gespecialiseerd in personages die alleen hun blik <extra_id_1> mannen <extra_id_2>,De Luxemburgse Vicky Krieps is een van de meest gewilde actrices van Europa. Ze is gespecialiseerd in personages die alleen hun blik richten op mannen,"['een van de', 'hebben en zo', 'een spiegel voorhouden.']","['een van de', 'richten op', '']",9,30,1,"[0.0, 0.75, 1.0]",0.58,ad
seq18-0,large,"Het Nederlandse poststelsel moet op de schop omdat PostNL wettelijke normen structureel niet haalt, volgens de minister.","Het Nederlandse poststelsel moet op <extra_id_0> PostNL <extra_id_1> structureel niet haalt, volgens de minister.","Het Nederlandse poststelsel moet op worden opgeknapt doordat PostNL de deadlines structureel niet haalt, volgens de minister.","['de schop omdat', 'wettelijke normen']","['worden opgeknapt doordat', 'de deadlines']",5,30,1,"[0.625, 0.7647058823529411]",0.69,ad
seq19-0,large,Is dit fascisme? Het is de vraag die telkens terugkomt. Baudets opmerking over homeopathische verdunning: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen -lhbti-activisten: is dit fascisme?,Is dit fascisme? Het is de vraag die <extra_id_0> opmerking over homeopathische <extra_id_1> fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd <extra_id_2> fascisme?,Is dit fascisme? Het is de vraag die zich bij elke opmerking over homeopathische middelen stelt: is dit fascisme? De bestorming van het Capitool: is dit fascisme? Poetins strijd tegen fascisme?,"['telkens terugkomt. Baudets', 'verdunning: is dit', 'tegen -lhbti-activisten: is dit']","['zich bij elke', 'middelen stelt: is dit', 'tegen']",10,30,1,"[0.8846153846153846, 0.5454545454545454, 0.8387096774193549]",0.76,ad
seq20-0,large,"China plant een golf aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. Maar hoe leg je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","China plant een golf aan nieuwe ruimtemissies <extra_id_0> de wetenschap en om <extra_id_1> Maar hoe leg <extra_id_2> borende pootjes, lassos of toch weer een harpoen?","China plant een golf aan nieuwe ruimtemissies Dat gaat de wetenschap en om de mensheid. Maar hoe leg je het uit? Met borende pootjes, lassos of toch weer een harpoen?","['naar planetoden. Voor', 'grondstoffen te winnen.', 'je daar aan? Met']","['Dat gaat', 'de mensheid.', 'je het uit? Met']",10,30,1,"[0.8095238095238095, 0.7391304347826086, 0.4375]",0.66,ad
seq21-0,large,Vier grote zonnepanelenbedrijven van Booking.com-miljonair Kees Koolen zijn failliet. Dat heeft grote gevolgen voor duizenden klanten. Hoe heeft dit kunnen gebeuren?,Vier grote <extra_id_0> Kees Koolen zijn failliet. Dat heeft grote gevolgen voor duizenden klanten. Hoe <extra_id_1> gebeuren?,Vier grote bedrijven van Kees Koolen zijn failliet. Dat heeft grote gevolgen voor duizenden klanten. Hoe kan dat gebeuren?,"['zonnepanelenbedrijven van Booking.com-miljonair', 'heeft dit kunnen']","['bedrijven van', 'kan dat']",6,30,1,"[0.723404255319149, 0.8125]",0.77,ad
seq22-0,large,"Door het eindeloos lange premierschap van Mark Rutte zaten tekenaars jarenlang aan de politicus vast. Wat hebben zij over Rutte als tekenobject te zeggen, nu hij bijna vertrekt? Vooruitstekende kin, spleetoogjes: je zet hem relatief makkelijk neer.","Door <extra_id_0> premierschap van Mark Rutte zaten tekenaars jarenlang aan de politicus <extra_id_1> hebben zij over Rutte als tekenobject te zeggen, nu hij bijna vertrekt? Vooruitstekende <extra_id_2> zet hem <extra_id_3>","Door het premierschap van Mark Rutte zaten tekenaars jarenlang aan de politicus Wat hebben zij over Rutte als tekenobject te zeggen, nu hij bijna vertrekt? Vooruitstekende politieke leider zet hem op","['het eindeloos lange', 'vast. Wat', 'kin', 'spleetoogjes: je', 'relatief makkelijk neer.']","['het', 'Wat', 'politieke leider', 'op']",11,30,1,"[0.8421052631578947, 0.6666666666666666, 0.875, 0.9375]",0.83,ad
seq23-0,large,"Voor zijn kinderboekje over klimaatverandering kreeg lector Kees Klomp de Over Hoop Prijs. Scholen knnen het niet weghouden bij kinderen, het onderwerp is overal.","Voor <extra_id_0> klimaatverandering kreeg lector Kees Klomp <extra_id_1> Scholen knnen het niet weghouden bij kinderen, het onderwerp is overal.","Voor het onderwerp klimaatverandering kreeg lector Kees Klomp een vraag. Scholen knnen het niet weghouden bij kinderen, het onderwerp is overal.","['zijn kinderboekje over', 'de Over Hoop Prijs.']","['het onderwerp', 'een vraag.']",7,30,1,"[0.7272727272727273, 0.7368421052631579]",0.73,ad
seq24-0,large,PSV heeft als verrassing vrijdag voor de ingang van het Philips Stadion een bronzen beeld onthuld om de jarenlange samenwerking met Guus Meeuwis passend af te sluiten. Volgende week begint de zanger aan zijn laatste reeks Groots-concerten.,PSV heeft als verrassing <extra_id_0> de ingang van het Philips Stadion een bronzen beeld <extra_id_1> jarenlange samenwerking met <extra_id_2> af <extra_id_3> week begint de zanger aan zijn laatste reeks Groots-concerten.,PSV heeft als verrassing aan de ingang van het Philips Stadion een bronzen beeld van de jarenlange samenwerking met Johnny af Volgende week begint de zanger aan zijn laatste reeks Groots-concerten.,"['vrijdag voor', 'onthuld om de', 'Guus Meeuwis passend', 'te sluiten. Volgende']","['aan', 'van de', 'Johnny', 'Volgende']",11,30,1,"[0.9166666666666666, 0.7692307692307693, 0.95, 0.6]",0.81,ad
seq25-0,large,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto zou schudden. Op zoek naar nieuwe partners in Afrika maken de Amerikanen de president van Kenia nu het hof.,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto <extra_id_0> zoek naar <extra_id_1> Afrika maken de <extra_id_2> Kenia nu het hof.,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto Op zoek naar een nieuwe Afrika maken de landen Rwanda en Kenia nu het hof.,"['zou schudden. Op', 'nieuwe partners in', 'Amerikanen de president van']","['Op', 'een nieuwe', 'landen Rwanda en']",10,30,1,"[0.875, 0.8333333333333334, 0.7407407407407407]",0.82,ad
seq26-0,large,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van het AI-bedrijf. Vorig jaar stond hij lijnrecht tegenover topman Sam Altman. Sutskevers afscheid overschaduwt alle opwinding over de nieuwe superchatbot van OpenAI.,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van <extra_id_0> jaar stond hij lijnrecht tegenover topman Sam <extra_id_1> overschaduwt alle opwinding over <extra_id_2> OpenAI.,Ilya Sutskever vertrekt bij OpenAI. De mede-oprichter was lange tijd het geweten van OpenAI. Vorig jaar stond hij lijnrecht tegenover topman Sam Lee. Dat overschaduwt alle opwinding over de toekomst van OpenAI.,"['het AI-bedrijf. Vorig', 'Altman. Sutskevers afscheid', 'de nieuwe superchatbot van']","['OpenAI. Vorig', 'Lee. Dat', 'de toekomst van']",10,30,1,"[0.5714285714285714, 0.8888888888888888, 0.6153846153846154]",0.69,ad
seq27-0,large,"Het hoofdlijnenakkoord van het kabinet-in-wording begint met een gedicht. Nederland is een prachtig land./ Een land om trots op te zijn. En zo gaat het nog een beetje door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een <extra_id_0> is een prachtig land./ <extra_id_1> trots op <extra_id_2> zo gaat het <extra_id_3> door, totdat er onverwacht een lange zin volgt.","Het hoofdlijnenakkoord van het kabinet-in-wording begint met een mooie zin: Nederland is een prachtig land./ We zijn trots op Nederland. En zo gaat het verhaal door, totdat er onverwacht een lange zin volgt.","['gedicht. Nederland', 'Een land om', 'te zijn. En', 'nog een beetje']","['mooie zin: Nederland', 'We zijn', 'Nederland. En', 'verhaal']",11,30,1,"[0.45, 0.8181818181818182, 0.5384615384615384, 0.9285714285714286]",0.68,ad
seq28-0,large,"Stoelen, banken, pallets, fietsen  de barricades die zijn opgeworpen door de demonstranten die het universiteitsgebouw in de Amsterdamse binnenstad hebben bezet, blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen <extra_id_0> die zijn opgeworpen door de demonstranten <extra_id_1> in de Amsterdamse <extra_id_2> blijken weinig partij voor de ME.","Stoelen, banken, pallets, fietsen en containers die zijn opgeworpen door de demonstranten van de eerste dagen in de Amsterdamse binnenstad blijken weinig partij voor de ME.","['de barricades', 'die het universiteitsgebouw', 'binnenstad hebben bezet,']","['en containers', 'van de eerste dagen', 'binnenstad']",8,30,1,"[0.8461538461538461, 0.6296296296296297, 0.5833333333333334]",0.69,ad
seq29-0,large,"Was aan de lijn is een levend kunstwerk. De was heeft een vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","Was aan de lijn <extra_id_0> kunstwerk. De <extra_id_1> vaste volgorde, groot bij groot, soort bij soort, sok <extra_id_2> kleur bij kleur.","Was aan de lijn met het kunstwerk. De tekeningen komen in vaste volgorde, groot bij groot, soort bij soort, sok bij sok, kleur bij kleur.","['is een levend', 'was heeft een', 'bij sok,']","['met het', 'tekeningen komen in', 'bij sok,']",8,30,1,"[0.7692307692307693, 0.8421052631578947, 0.0]",0.54,ad
seq30-0,large,In 2015 was het onmogelijk dat Barack Obama de hand van William Ruto zou schudden.,In 2015 was het onmogelijk dat <extra_id_0> van William Ruto zou schudden.,In 2015 was het onmogelijk dat de stoel van William Ruto zou schudden.,['Barack Obama de hand'],['de stoel'],4,30,1,[0.9],0.9,ad
seq31-0,large,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop. Volgens dermatologen is dat echt te veel voor onze huid.","Nederlanders douchen steeds meer, liefst twee keer per dag, met warm <extra_id_0> sop. Volgens <extra_id_1> echt te <extra_id_2> onze huid.","Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water of sop. Volgens onderzoek is dat echt te voor onze huid.","['water en veel', 'dermatologen is dat', 'veel voor']","['water of', 'onderzoek is dat', 'voor']",8,30,1,"[0.5384615384615384, 0.47368421052631576, 0.5555555555555556]",0.52,ad
seq32-0,large,"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad. Ik doe het meestal in de auto, de ramen zijn geblindeerd.","Nog nooit kregen zo weinig <extra_id_0> wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad. <extra_id_1> meestal <extra_id_2> de ramen zijn geblindeerd.","Nog nooit kregen zo weinig kinderen een kamer. Daar wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad. Daar krijgen ze meestal geen kamer omdat de ramen zijn geblindeerd.","['babys borstvoeding. Er', 'Ik doe het', 'in de auto,']","['kinderen een kamer. Daar', 'Daar krijgen ze', 'geen kamer omdat']",9,30,1,"[0.875, 0.8, 0.75]",0.81,ad
