Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq170-0,base,De levensbeschouwelijke omroepen Ikon en Zendtijd voor Kerken (ZvK) zien af van hun voorgenomen samenwerking met de NCRV.  Dinsdag lieten beide omroepen weten te kiezen voor de Evangelische Omroep (EO),De levensbeschouwelijke omroepen Ikon en Zendtijd voor Kerken <extra_id_0> van hun <extra_id_1> met de NCRV. <extra_id_2> omroepen weten te kiezen voor de Evangelische Omroep (EO),De levensbeschouwelijke omroepen Ikon en Zendtijd voor Kerken hebben van hun samenwerking met de NCRV. De omroepen weten te kiezen voor de Evangelische Omroep (EO),"['(ZvK) zien af', 'voorgenomen samenwerking', 'Dinsdag lieten beide']","['hebben', 'samenwerking', 'De']",8,25,1,"[0.8461538461538461, 0.5, 0.9]",0.75,volkskrant
seq171-0,base,"In het onderzoek naar het grootschalige misbruik van Amerikaanse turnsters door bondsarts Larry Nassar is een nieuwe arrestatie verricht.  De voormalige baas van Nassar bij de Universiteit van Michigan, decaan William S","<extra_id_0> naar het grootschalige misbruik van Amerikaanse turnsters door bondsarts Larry Nassar is een nieuwe arrestatie verricht. De voormalige <extra_id_1> bij <extra_id_2> van Michigan, decaan William S","onderzoek naar het grootschalige misbruik van Amerikaanse turnsters door bondsarts Larry Nassar is een nieuwe arrestatie verricht. De voormalige bondsarts bij de Universiteit van Michigan, decaan William S","['In het onderzoek', 'baas van Nassar', 'de Universiteit']","['onderzoek', 'bondsarts', 'de Universiteit']",8,25,1,"[0.4375, 0.8, 0.0]",0.41,volkskrant
seq172-0,base,"Stroom opgewekt met geaborteerde foetussen Britse ziekenhuizen Het lijkt wel op een gebeurtenis uit The Kingdom, de ziekenhuishorrorsoap van Lars von Trier: geaborteerde foetussen die worden verbrand om vervolgens met de opgewekte stroom ziekenhuizen warm te houden.  In twee Engelse ziekenhuizen is dit echt gebeurd, zo blijkt uit een documentaire die de televisiezender Channel 4 gisteravond heeft uitgezonden","Stroom opgewekt met <extra_id_0> Britse ziekenhuizen Het lijkt wel op een gebeurtenis uit The Kingdom, de ziekenhuishorrorsoap van Lars von Trier: geaborteerde foetussen die worden verbrand om vervolgens met de opgewekte stroom ziekenhuizen warm te houden. In twee <extra_id_1> dit echt gebeurd, zo <extra_id_2> documentaire <extra_id_3> Channel <extra_id_4> uitgezonden","Stroom opgewekt met hitte in Britse ziekenhuizen Het lijkt wel op een gebeurtenis uit The Kingdom, de ziekenhuishorrorsoap van Lars von Trier: geaborteerde foetussen die worden verbrand om vervolgens met de opgewekte stroom ziekenhuizen warm te houden. In twee dagen tijd is dit echt gebeurd, zo in de documentaire The Channel 4 werd uitgezonden","['geaborteerde foetussen', 'Engelse ziekenhuizen is', 'blijkt uit een', 'die de televisiezender', '4 gisteravond heeft']","['hitte in', 'dagen tijd is', 'in de', 'The', '4 werd']",14,25,1,"[0.8181818181818182, 0.6956521739130435, 0.7857142857142857, 0.9545454545454546, 0.7368421052631579]",0.8,volkskrant
seq173-0,base,Beeldspraak Graphic Novels Drie van de betere nieuwe graphic novels volgens stripmedewerker Joost Pollmann Op 25 mei beginnen de Stripdagen Haarlem.  Stripmedewerker Joost Pollmann kiest drie van de betere nieuwe graphic novels  waaronder de heruitgave van een kleurrijk meesterwerk,Beeldspraak Graphic Novels Drie van de betere nieuwe graphic novels volgens stripmedewerker Joost Pollmann Op <extra_id_0> Stripdagen Haarlem. Stripmedewerker Joost Pollmann kiest drie van <extra_id_1> graphic novels waaronder de heruitgave <extra_id_2> meesterwerk,Beeldspraak Graphic Novels Drie van de betere nieuwe graphic novels volgens stripmedewerker Joost Pollmann Op de Stripdagen Haarlem. Stripmedewerker Joost Pollmann kiest drie van de beste graphic novels waaronder de heruitgave van het meesterwerk,"['25 mei beginnen de', 'de betere nieuwe', 'van een kleurrijk']","['de', 'de beste', 'van het']",10,25,1,"[0.8888888888888888, 0.625, 0.7058823529411765]",0.74,volkskrant
seq174-0,base,"De wereldtitel dammen voelde als een last voor Roel Boomstra, maar volgend jaar krijgt hij een herkansing als uitdager van zijn opvolger Alexander Schwartzman.  Robert Misset 16 oktober 2017, 2:00 Roel Boomstra Beeld Martijn Beekman Eind 2018 vindt niet alleen een klassieke confrontatie plaats tussen Nederland en Rusland, maar zit ook de jeugd tegenover de gevestigde orde","De wereldtitel dammen voelde als een last voor Roel Boomstra, <extra_id_0> jaar krijgt hij een herkansing als uitdager van zijn opvolger Alexander Schwartzman. Robert Misset 16 oktober 2017, 2:00 Roel Boomstra <extra_id_1> Eind 2018 vindt niet alleen een klassieke confrontatie plaats <extra_id_2> Rusland, <extra_id_3> de jeugd tegenover <extra_id_4>","De wereldtitel dammen voelde als een last voor Roel Boomstra, maar dit jaar krijgt hij een herkansing als uitdager van zijn opvolger Alexander Schwartzman. Robert Misset 16 oktober 2017, 2:00 Roel Boomstra - Eind 2018 vindt niet alleen een klassieke confrontatie plaats in Rusland, maar ook een nieuwe competitie waar de jeugd tegenover staat.","['maar volgend', 'Beeld Martijn Beekman', 'tussen Nederland en', 'maar zit ook', 'de gevestigde orde']","['maar dit', '-', 'in', 'maar ook een nieuwe competitie waar', 'staat.']",14,25,1,"[0.5833333333333334, 1.0, 0.9473684210526315, 0.7714285714285715, 0.8888888888888888]",0.84,volkskrant
seq175-0,base,Wilders: 'Misschien moet ik naar Australi emigreren' Eerst was hij niet welkom en kreeg hij geen visum.  Deze week kon Geert Wilders alsnog spreken in Australi: 'Wees waakzaam,Wilders: 'Misschien moet ik naar Australi emigreren' Eerst was <extra_id_0> kreeg hij geen <extra_id_1> kon Geert Wilders alsnog spreken in Australi: 'Wees waakzaam,"Wilders: 'Misschien moet ik naar Australi emigreren' Eerst was hij in Australi, maar kreeg hij geen steun. Nu kon Geert Wilders alsnog spreken in Australi: 'Wees waakzaam","['hij niet welkom en', 'visum. Deze week']","['hij in Australi, maar', 'steun. Nu']",7,25,1,"[0.6666666666666666, 0.8125]",0.74,volkskrant
seq176-0,base,Nieuw-Zeeland behoudt na referendum bestaande vlag Nieuw-Zeeland behoudt zijn huidige nationale vlag.  Ruim 56 procent van de Nieuw-Zeelanders heeft bij een referendum aangegeven het traditionele blauwe exemplaar met de Britse Union Jack in de linkerbovenhoek als het wapperend symbool van het land te willen houden,Nieuw-Zeeland behoudt na referendum bestaande vlag Nieuw-Zeeland <extra_id_0> nationale vlag. Ruim 56 procent van de Nieuw-Zeelanders heeft bij een referendum aangegeven het traditionele blauwe exemplaar met de Britse Union <extra_id_1> linkerbovenhoek als het wapperend symbool <extra_id_2> land <extra_id_3>,Nieuw-Zeeland behoudt na referendum bestaande vlag Nieuw-Zeeland behoudt na een referendum zijn nationale vlag. Ruim 56 procent van de Nieuw-Zeelanders heeft bij een referendum aangegeven het traditionele blauwe exemplaar met de Britse Union in de linkerbovenhoek als het wapperend symbool van het land,"['behoudt zijn huidige', 'Jack in de', 'van het', 'te willen houden']","['behoudt na een referendum zijn', 'in de', 'van het', '']",11,25,1,"[0.6, 0.5, 0.0, 1.0]",0.53,volkskrant
seq177-0,base,"Sociaal akkoord vraagt souplesse van kabinet Wassenaar, 1982.  Thuis bij voorzitter Chris van Veen van het Verbond van Nederlandse Ondernemers sluiten vakcentrales en werkgevers een historisch sociaal akkoord","Sociaal akkoord vraagt souplesse van kabinet Wassenaar, 1982. Thuis bij voorzitter Chris van <extra_id_0> Verbond van Nederlandse Ondernemers <extra_id_1> een historisch sociaal akkoord","Sociaal akkoord vraagt souplesse van kabinet Wassenaar, 1982. Thuis bij voorzitter Chris van der Meulen. Het Verbond van Nederlandse Ondernemers over een historisch sociaal akkoord","['Veen van het', 'sluiten vakcentrales en werkgevers']","['der Meulen. Het', 'over']",7,25,1,"[0.6666666666666666, 0.9117647058823529]",0.79,volkskrant
seq178-0,base,'Skills': voor kinderen die kinderprogramma's te kinderachtig vinden Zapp doet aan kindervakantiewerk nieuwe stijl.  Daar kunnen sommige volwassen nog iets van leren,'Skills': voor kinderen die kinderprogramma's te <extra_id_0> doet aan kindervakantiewerk nieuwe stijl. Daar kunnen sommige volwassen <extra_id_1> leren,'Skills': voor kinderen die kinderprogramma's te maken hebben doet aan kindervakantiewerk nieuwe stijl. Daar kunnen sommige volwassen kinderen van leren,"['kinderachtig vinden Zapp', 'nog iets van']","['maken hebben', 'kinderen van']",6,25,1,"[0.8333333333333334, 0.6666666666666666]",0.75,volkskrant
seq179-0,base,Muziek Charlie Puth Zanger Charlie Puth maakt popmuziek voor de meisjes.  'Met jazz wek je nul interesse' Popzanger Charlie Puth (26) is mateloos populair bij 16-jarigen,Muziek Charlie <extra_id_0> Puth maakt popmuziek voor de meisjes. 'Met jazz wek je nul interesse' <extra_id_1> (26) is mateloos populair bij 16-jarigen,Muziek Charlie Puth maakt popmuziek voor de meisjes. 'Met jazz wek je nul interesse' 'Jazz' (26) is mateloos populair bij 16-jarigen,"['Puth Zanger Charlie', 'Popzanger Charlie Puth']","['', ""'Jazz'""]",6,25,1,"[1.0, 0.9545454545454546]",0.98,volkskrant
seq180-0,base,"'Zonder Pathanen kun je geen vrede hebben' Een half jaar geleden werd Abdul Qadir, gouverneur en vice-president van Afghanistan, vermoord in Kabul.  Ruim een jaar geleden werd zijn broer, krijgsheer Abdul Haq, gexecuteerd door de Taliban","'Zonder Pathanen kun je geen vrede hebben' Een half jaar geleden werd Abdul Qadir, gouverneur en vice-president van <extra_id_0> Kabul. Ruim een jaar geleden werd <extra_id_1> Abdul <extra_id_2> de Taliban","'Zonder Pathanen kun je geen vrede hebben' Een half jaar geleden werd Abdul Qadir, gouverneur en vice-president van de Taliban, overleden in Kabul. Ruim een jaar geleden werd ook Abdul Qadir door de Taliban","['Afghanistan', 'vermoord in', 'zijn broer', 'krijgsheer', 'Haq', 'gexecuteerd door']","['de Taliban, overleden in', 'ook', 'Qadir door']",9,25,1,"[0.875, 0.8181818181818182, 0.8]",0.83,volkskrant
seq181-0,base,"Peter de Waard 29 januari 2013, 6:28 Vooralsnog gaat de bond ervan uit dat het geld gewoon zal worden betaald.  Maar zekerheid daarover is er gezien de problemen van de bank-verzekeraar niet","Peter de <extra_id_0> januari 2013, 6:28 Vooralsnog gaat de bond <extra_id_1> het geld gewoon zal worden <extra_id_2> daarover is er gezien de problemen van de bank-verzekeraar niet","Peter de Jong, 24 januari 2013, 6:28 Vooralsnog gaat de bond ervan uit dat het geld gewoon zal worden Meer daarover is er gezien de problemen van de bank-verzekeraar niet","['Waard 29', 'ervan uit dat', 'betaald. Maar zekerheid']","['Jong, 24', 'ervan uit dat', 'Meer']",8,25,1,"[0.75, 0.0, 0.8260869565217391]",0.53,volkskrant
seq182-0,base,Werkloosheid in VS naar laagste stand in zeven jaar De werkloosheid in de Verenigde Staten is vorige maand gedaald tot het laagste niveau in ruim zeven jaar.  Dat meldde het Amerikaanse ministerie van Arbeid vrijdag,Werkloosheid in VS naar laagste stand in zeven jaar De werkloosheid in de Verenigde Staten is vorige <extra_id_0> het <extra_id_1> ruim zeven jaar. Dat meldde het Amerikaanse <extra_id_2> vrijdag,Werkloosheid in VS naar laagste stand in zeven jaar De werkloosheid in de Verenigde Staten is vorige week het laagste in ruim zeven jaar. Dat meldde het Amerikaanse CBS vrijdag,"['maand gedaald tot', 'laagste niveau in', 'ministerie van Arbeid']","['week', 'laagste in', 'CBS']",9,25,1,"[0.9411764705882353, 0.4117647058823529, 1.0]",0.78,volkskrant
seq183-0,base,"Meike Vernooy weer uitgeloot voor geneeskunde Haar eindexamengemiddelde van 9,6 ten spijt, is de gymnasiaste Meike Vernooy voor de derde maal in successie uitgeloot voor de studie geneeskunde. ","<extra_id_0> uitgeloot <extra_id_1> van 9,6 ten spijt, is de gymnasiaste Meike Vernooy voor de derde maal in successie uitgeloot voor de studie geneeskunde.","in successie uitgeloot Met een score van 9,6 ten spijt, is de gymnasiaste Meike Vernooy voor de derde maal in successie uitgeloot voor de studie geneeskunde.","['Meike Vernooy weer', 'voor geneeskunde Haar eindexamengemiddelde']","['in successie', 'Met een score']",7,25,1,"[0.8333333333333334, 0.8333333333333334]",0.83,volkskrant
seq184-0,base,"Confrontaties in elegant geschreven Engelenpoort De Britse Edwardian Era, de periode direct voorafgaand aan de Eerste Wereldoorlog, is een tijdperk met twee gezichten.  Het ene zou je het 'Downton Abbey-gezicht' kunnen noemen: dat van de ","Confrontaties in elegant geschreven Engelenpoort De Britse Edwardian Era, de periode direct voorafgaand aan de Eerste <extra_id_0> tijdperk met twee gezichten. Het ene zou je het <extra_id_1> noemen: <extra_id_2>","Confrontaties in elegant geschreven Engelenpoort De Britse Edwardian Era, de periode direct voorafgaand aan de Eerste Wereldoorlog, is een tijdperk met twee gezichten. Het ene zou je het einde noemen:","['Wereldoorlog', 'is een', '""\'Downton Abbey-gezicht\' kunnen""', 'dat van de']","['Wereldoorlog, is een', 'einde', '']",9,25,1,"[0.4, 0.8333333333333334, 1.0]",0.74,volkskrant
seq185-0,base,"Spannend kruisbestuiven Robert Glasper is steeds op zoek naar nieuwe stijlwendingen.  GIJSBERT KAMER 16 april 2014, 0:00 Robert Glasper Experiment & Metropole Orkest 13/4, MC Theater, Amsterdam Een van de bijzonderste optredens op het komende North Sea Jazz Festival belooft dat van het Robert Glasper Experiment met het Metropole Orkest te worden","Spannend kruisbestuiven Robert Glasper is steeds op zoek naar nieuwe stijlwendingen. GIJSBERT KAMER 16 april 2014, 0:00 Robert <extra_id_0> Orkest 13/4, MC Theater, Amsterdam Een van de bijzonderste optredens op het <extra_id_1> Jazz Festival <extra_id_2> het Robert Glasper Experiment met het Metropole <extra_id_3>","Spannend kruisbestuiven Robert Glasper is steeds op zoek naar nieuwe stijlwendingen. GIJSBERT KAMER 16 april 2014, 0:00 Robert Glasper Experiment met het Metropole Orkest 13/4, MC Theater, Amsterdam Een van de bijzonderste optredens op het Amsterdam Jazz Festival is het Robert Glasper Experiment met het Metropole Orkest.","['Glasper Experiment & Metropole', 'komende North Sea', 'belooft dat van', 'Orkest te worden']","['Glasper Experiment met het Metropole', 'Amsterdam', 'is', 'Orkest.']",13,25,1,"[0.19444444444444445, 0.8235294117647058, 1.0, 0.625]",0.66,volkskrant
seq186-0,base,"Matthus Passion, instrumentale versie, vrij naar Bach door Egon Kracht (contrabas) en The Troupe, vanavond in Alkmaar (Provadja), zaterdag in Medemblik (Bonifaciuskerk), 19 t/m 22 maart in Amsterdam (Rode Bioscoop).  Johannes Passion van Bach: door het Oost-Nederlands Kamerkoor o","Matthus Passion, instrumentale versie, vrij naar Bach door Egon Kracht (contrabas) en The Troupe, vanavond in Alkmaar (Provadja), zaterdag in <extra_id_0> t/m 22 maart in Amsterdam (Rode Bioscoop). Johannes <extra_id_1> door <extra_id_2>","Matthus Passion, instrumentale versie, vrij naar Bach door Egon Kracht (contrabas) en The Troupe, vanavond in Alkmaar (Provadja), zaterdag in Rotterdam (The Dutch Theatre) t/m 22 maart in Amsterdam (Rode Bioscoop). Johannes door","['Medemblik (Bonifaciuskerk)', '19', 'Passion van Bach:', 'het Oost-Nederlands Kamerkoor o']","['Rotterdam (The Dutch Theatre)', '', '']",10,25,1,"[0.7931034482758621, 1.0, 1.0]",0.93,volkskrant
seq187-0,base,NieuwsTramaanslag Utrecht Levenslang.  Deze hoogst mogelijke gevangenisstraf eiste de officier van justitie donderdag tegen Gkmen T,<extra_id_0> hoogst mogelijke gevangenisstraf eiste de officier van justitie donderdag tegen Gkmen T,de hoogst mogelijke gevangenisstraf eiste de officier van justitie donderdag tegen Gkmen T,['NieuwsTramaanslag Utrecht Levenslang. Deze'],['de'],4,25,1,[0.9761904761904762],0.98,volkskrant
seq188-0,base,Europa niet klaar voor uitbraak vogelgriep Europa is nog lang niet klaar voor een uitbraak van vogelgriep die ook op mensen over slaat.  Zo moet er hard worden gewerkt aan de ontwikkeling van vaccins,Europa niet klaar voor uitbraak vogelgriep Europa is nog lang niet klaar voor een uitbraak <extra_id_0> die ook <extra_id_1> slaat. Zo moet <extra_id_2> gewerkt aan de ontwikkeling van vaccins,Europa niet klaar voor uitbraak vogelgriep Europa is nog lang niet klaar voor een uitbraak van vogelgriep die ook in Nederland op slaat. Zo moet er worden gewerkt aan de ontwikkeling van vaccins,"['van vogelgriep', 'op mensen over', 'er hard worden']","['van vogelgriep', 'in Nederland op', 'er worden']",8,25,1,"[0.0, 0.8, 0.35714285714285715]",0.39,volkskrant
seq189-0,base,"Asha ten Broeke: Nzume's critici willen racismedebat op hun voorwaarden voeren Asha ten Broeke 5 mei 2017, 2:00 Zo, dat was gnant.  Twee weken geleden verscheen Anousha Nzumes boek Hallo witte mensen, waarin ze racisme bespreekt door witte lezers een spiegel voor te houden","Asha ten Broeke: <extra_id_0> willen racismedebat op hun voorwaarden voeren Asha ten Broeke 5 mei 2017, 2:00 Zo, dat was gnant. Twee <extra_id_1> Anousha Nzumes boek Hallo witte mensen, waarin ze racisme <extra_id_2> lezers een <extra_id_3> houden","Asha ten Broeke: Lezers willen racismedebat op hun voorwaarden voeren Asha ten Broeke 5 mei 2017, 2:00 Zo, dat was gnant. Twee editie van Anousha Nzumes boek Hallo witte mensen, waarin ze racisme voor lezers een houden","['""Nzume\'s critici""', 'weken geleden verscheen', 'bespreekt door witte', 'spiegel voor te']","['Lezers', 'editie van', 'voor', '']",11,25,1,"[0.8235294117647058, 0.782608695652174, 0.85, 1.0]",0.86,volkskrant
seq190-0,base,"Politie zoekt in grensstreek verder naar 'levensgevaarlijk duo' Ondanks een nachtelijke zoektocht van Duitse en Nederlandse politie is het duo dat gezocht wordt voor meerdere gijzelingen en een schietincident, nog niet opgepakt.  De politie weet niet waar de man en de vrouw zijn",<extra_id_0> grensstreek verder naar 'levensgevaarlijk duo' Ondanks een nachtelijke zoektocht van Duitse en Nederlandse politie is het duo dat gezocht wordt voor meerdere gijzelingen en <extra_id_1> nog niet opgepakt. De <extra_id_2> waar <extra_id_3> de vrouw zijn,Duitse grensstreek verder naar 'levensgevaarlijk duo' Ondanks een nachtelijke zoektocht van Duitse en Nederlandse politie is het duo dat gezocht wordt voor meerdere gijzelingen en -mannen nog niet opgepakt. De man waar de man en de vrouw zijn,"['Politie zoekt in', 'een schietincident,', 'politie weet niet', 'de man en']","['Duitse', '-mannen', 'man', 'de man en']",11,25,1,"[0.8125, 0.8421052631578947, 0.9411764705882353, 0.0]",0.65,volkskrant
seq191-0,base,Chinese premier bezoekt Nederland De Chinese premier Li Peng komt volgende maand naar Nederland.  Het bezoek staat gepland voor 14 tot 16 februari,Chinese premier bezoekt Nederland De Chinese premier Li Peng <extra_id_0> naar Nederland. Het bezoek staat gepland <extra_id_1> 16 februari,Chinese premier bezoekt Nederland De Chinese premier Li Peng reist naar Nederland. Het bezoek staat gepland op 16 februari,"['komt volgende maand', 'voor 14 tot']","['reist', 'op']",6,25,1,"[0.9473684210526315, 0.9090909090909091]",0.93,volkskrant
seq192-0,base,"Prachtige console, jammer van het magere aanbod in games, luidde de klacht over Nintendo's Switch drie maanden terug.  Een kolderiek knokspel, ARMS, brengt daar met rake klappen - wham","Prachtige console, jammer van het magere aanbod in games, <extra_id_0> over Nintendo's Switch drie <extra_id_1> knokspel, ARMS, brengt daar met rake klappen - wham","Prachtige console, jammer van het magere aanbod in games, maar het gaat over Nintendo's Switch drie knokspel, ARMS, brengt daar met rake klappen - wham","['luidde de klacht', 'maanden terug. Een kolderiek']","['maar het gaat', '']",7,25,1,"[0.75, 1.0]",0.88,volkskrant
seq193-0,base,"Recensie Der Goldene Hanschuh Wansmakelijke horror, een absurde freakshow: Der Goldene Handschuhe is het allemaal  Berend Jan Bockting 19 juni 2019, 20:21 Der Goldene Handschuh filmstill.  Beeld x Regie Fatih Akin","Recensie Der Goldene Hanschuh Wansmakelijke horror, een absurde freakshow: Der Goldene Handschuhe is het allemaal Berend <extra_id_0> 19 juni 2019, <extra_id_1> Handschuh filmstill. Beeld x <extra_id_2>","Recensie Der Goldene Hanschuh Wansmakelijke horror, een absurde freakshow: Der Goldene Handschuhe is het allemaal Berend van der Linden 19 juni 2019, Der Goldene Handschuh filmstill. Beeld x Shutterstock","['Jan Bockting', '20:21 Der Goldene', 'Regie Fatih Akin']","['van der Linden', 'Der Goldene', 'Shutterstock']",8,25,1,"[0.6428571428571429, 0.35294117647058826, 0.875]",0.62,volkskrant
seq194-0,base,Robot Sophia is minder menselijk dan ze doet vermoeden Robot Sophia groeide in korte tijd uit tot wereldster.  Door haar gezichtsuitdrukkingen en (ogenschijnlijk) soepele gesprekken lijkt ze eng veel op een mens,Robot Sophia is minder menselijk dan ze doet vermoeden Robot Sophia groeide in korte tijd uit tot <extra_id_0> gezichtsuitdrukkingen en (ogenschijnlijk) soepele <extra_id_1> eng <extra_id_2> een mens,Robot Sophia is minder menselijk dan ze doet vermoeden Robot Sophia groeide in korte tijd uit tot een robot met gezichtsuitdrukkingen en (ogenschijnlijk) soepele eng gezichten als een mens,"['wereldster. Door haar', 'gesprekken lijkt ze', 'veel op']","['een robot met', '', 'gezichten als']",8,25,1,"[0.7619047619047619, 1.0, 0.7692307692307693]",0.84,volkskrant
seq195-0,base,"Hongkong wordt hipper Met instemming van zijn bewoners knapt Hongkong historische gebouwen op.  Je kunt er slapen in voormalige ziekenhuizen of politiebureaus, films kijken op daken en winkelen in gesubsidieerde ateliers",Hongkong <extra_id_0> instemming van zijn bewoners knapt Hongkong historische gebouwen <extra_id_1> kunt er slapen in voormalige ziekenhuizen of <extra_id_2> op daken en winkelen in gesubsidieerde ateliers,Hongkong Met instemming van zijn bewoners knapt Hongkong historische gebouwen Je kunt er slapen in voormalige ziekenhuizen of werken op daken en winkelen in gesubsidieerde ateliers,"['wordt hipper Met', 'op. Je', 'politiebureaus', 'films kijken']","['Met', 'Je', 'werken']",8,25,1,"[0.8125, 0.6666666666666666, 0.8571428571428571]",0.78,volkskrant
seq196-0,base,"Profiel Adam Tooze Het kapitalisme is een slecht getemd paard.  Hoe goed je ook kunt rijden, af en toe schopt het paard je eraf Lovend is de Britse historicus Adam Tooze over de wijze waarop de Amerikanen de financile crisis hebben aangepakt","Profiel Adam Tooze Het kapitalisme is een slecht getemd paard. Hoe goed je ook kunt rijden, af en toe schopt het paard je eraf Lovend is <extra_id_0> Tooze over de wijze waarop <extra_id_1> financile <extra_id_2>","Profiel Adam Tooze Het kapitalisme is een slecht getemd paard. Hoe goed je ook kunt rijden, af en toe schopt het paard je eraf Lovend is Adam Tooze over de wijze waarop hij de financile problemen van de maatschappij...","['de Britse historicus Adam', 'de Amerikanen de', 'crisis hebben aangepakt']","['Adam', 'hij de', 'maatschappij...']",10,25,1,"[0.84, 0.75, 0.8695652173913043]",0.82,volkskrant
seq197-0,base,Wat levert volledige fusie van Nederland en Duitsland eigenlijk op.  Robert Giebels en Gijs Herdersche waren in het bezit gekomen van een menukaart vol bezuinigingen van het ministerie van Financin en ze maakten daar in de Volkskrant van gisteren een interessant verhaal van,Wat levert volledige fusie van Nederland en <extra_id_0> Robert Giebels en Gijs Herdersche waren in het bezit gekomen van een menukaart vol bezuinigingen van het ministerie van Financin en <extra_id_1> in de Volkskrant <extra_id_2> interessant <extra_id_3>,Wat levert volledige fusie van Nederland en de economie? Robert Giebels en Gijs Herdersche waren in het bezit gekomen van een menukaart vol bezuinigingen van het ministerie van Financin en Economie in de Volkskrant Wat interessant Continue reading,"['Duitsland eigenlijk op.', 'ze maakten daar', 'van gisteren een', 'verhaal van']","['de economie?', 'Economie', 'Wat', 'reading']",11,25,1,"[0.8695652173913043, 0.9333333333333333, 0.875, 0.8181818181818182]",0.87,volkskrant
seq198-0,base,"Nieuws Aanhalen banden Paus Franciscus komt zondagavond aan op het vliegveld van Abu Dhabi, de hoofdstad van de Verenigde Arabische Emiraten.  Beeld Andrew Medichini / AFP Rob Vreeken 3 februari 2019, 21:17 Toch werd het bezoek ingeluid met een kritische noot","Nieuws Aanhalen banden Paus Franciscus <extra_id_0> op het vliegveld van Abu Dhabi, de hoofdstad van de Verenigde Arabische Emiraten. Beeld Andrew Medichini / <extra_id_1> 3 februari 2019, 21:17 Toch <extra_id_2> met een kritische noot","Nieuws Aanhalen banden Paus Franciscus ligt op het vliegveld van Abu Dhabi, de hoofdstad van de Verenigde Arabische Emiraten. Beeld Andrew Medichini / AP 3 februari 2019, 21:17 Toch komt hij met een kritische noot","['komt zondagavond aan', 'AFP Rob Vreeken', 'werd het bezoek ingeluid']","['ligt', 'AP', 'komt hij']",10,25,1,"[0.95, 0.8666666666666667, 0.875]",0.9,volkskrant
seq199-0,base,We kennen de Bosnische hoofdstad Sarajevo vooral van de Balkanoorlog.  Of van de moord op aartshertog Frans Ferdinand waarmee honderd jaar geleden de Eerste Wereldoorlog uitbrak,<extra_id_0> Bosnische hoofdstad Sarajevo vooral van de Balkanoorlog. Of van de moord op aartshertog Frans <extra_id_1> jaar geleden de Eerste Wereldoorlog uitbrak,in de Bosnische hoofdstad Sarajevo vooral van de Balkanoorlog. Of van de moord op aartshertog Frans toen tien jaar geleden de Eerste Wereldoorlog uitbrak,"['We kennen de', 'Ferdinand waarmee honderd']","['in de', 'toen tien']",6,25,1,"[0.6666666666666666, 0.84]",0.75,volkskrant
seq200-0,base,"Toon Hermans in pocketformaat Patrick van den Hanenberg 23 november 2010, 0:00 hoofddorp Het is misschien wat bedenkelijk om het tamelijk tuttige jarenzeventigduo Saskia & Serge filosofische kwaliteiten toe te dichten.  Toch is Joep Onderdelinden niet de eerste die zich helemaal kan vinden in hun hartekreet om vooral op de kleine details van het leven te letten",Toon Hermans in pocketformaat Patrick van den Hanenberg <extra_id_0> 0:00 hoofddorp Het is misschien wat bedenkelijk om het tamelijk tuttige jarenzeventigduo Saskia & Serge filosofische kwaliteiten toe te dichten. <extra_id_1> Onderdelinden niet de eerste die zich helemaal kan vinden in hun <extra_id_2> op de <extra_id_3> het leven <extra_id_4>,Toon Hermans in pocketformaat Patrick van den Hanenberg - 0:00 hoofddorp Het is misschien wat bedenkelijk om het tamelijk tuttige jarenzeventigduo Saskia & Serge filosofische kwaliteiten toe te dichten. Toch is Onderdelinden niet de eerste die zich helemaal kan vinden in hun visie op de geschiedenis van het leven - 0:00,"['23 november 2010,', 'Toch is Joep', 'hartekreet om vooral', 'kleine details van', 'te letten']","['-', 'Toch is', 'visie', 'geschiedenis van', '0:00']",14,25,1,"[1.0, 0.4166666666666667, 0.95, 0.5555555555555556, 1.0]",0.78,volkskrant
seq201-0,base,"Recensie Nieuwjaar De wereld door de ogen van een 6-jarige is meeslepend beschreven, maar stelt wat teleur  Juli Zeh verlaat in haar nieuwe roman de grote maatschappelijke themas en beperkt zich tot klein, persoonlijk leed.  Dat stelt wat teleur, al beschrijft ze knap de wereld door de ogen van een 6-jarige","Recensie Nieuwjaar De wereld door de ogen van een 6-jarige is meeslepend beschreven, maar stelt <extra_id_0> Zeh verlaat in haar nieuwe roman de grote maatschappelijke themas en beperkt zich tot klein, persoonlijk leed. Dat stelt wat <extra_id_1> ze <extra_id_2> de ogen <extra_id_3>","Recensie Nieuwjaar De wereld door de ogen van een 6-jarige is meeslepend beschreven, maar stelt toch vragen. Zeh verlaat in haar nieuwe roman de grote maatschappelijke themas en beperkt zich tot klein, persoonlijk leed. Dat stelt wat vragen ze in de ogen van...","['wat teleur Juli', 'teleur', 'al beschrijft', 'knap de wereld door', 'van een 6-jarige']","['toch vragen.', 'vragen', 'in', 'van...']",13,25,1,"[0.8666666666666667, 1.0, 0.9230769230769231, 0.9473684210526315]",0.93,volkskrant
