Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
DI-RECT doet Tommy is een door Jos Thie geregisseerd concert over het doofstomme en blinde joch Tommy. De vertaling is van Jan Rot. V,<extra_id_0> een door Jos Thie geregisseerd concert over <extra_id_1> blinde joch Tommy. De vertaling is van Jan Rot. V,"['DI-RECT doet Tommy is', 'het doofstomme en']",7,30.0,6
". Cabaret door De Graaf & Cornelissen Producties is een reizende musical met Sven Ratzke als master of ceremony en Ellen Evers als Sally Bowles, de nachtclubzangeres. Regie: Paul van Ewijk. V",. Cabaret door De Graaf & Cornelissen Producties is een reizende musical met Sven Ratzke als master <extra_id_0> Evers als Sally <extra_id_1> Regie: <extra_id_2> V,"['of ceremony en Ellen', 'Bowles, de nachtclubzangeres.', 'Paul van Ewijk.']",10,30.0,6
"). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen in een rencarnatiekliniek. Als Zeus er vandoor gaat met een aardse vrouw, laat zijn goddelijke echtgenote Hera t er niet bij zitten.","). Hera, musical van Flip Broekman, Jan Boerstoel en Martin van Dijk over de perikelen <extra_id_0> Als Zeus er vandoor gaat <extra_id_1> aardse vrouw, laat zijn <extra_id_2> t <extra_id_3> zitten.","['in een rencarnatiekliniek.', 'met een', 'goddelijke echtgenote Hera', 'er niet bij']",11,30.0,6
"Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps voor u op een rijtje. Deze week: een","Volkskrant.nl zet elke zondag de leukste, handigste en meest informatieve apps <extra_id_0> een rijtje. <extra_id_1>","['voor u op', 'Deze week: een']",6,30.0,6
"Meesterwerken uit het Shanghai Museum, objecten uit de Chinese bronstijd van de 18de eeuw v.Chr. tot begin van onze jaartelling, t/m 28 september;","Meesterwerken uit het Shanghai Museum, objecten uit de <extra_id_0> 18de eeuw v.Chr. tot begin <extra_id_1> t/m 28 september;","['Chinese bronstijd van de', 'van onze jaartelling,']",7,30.0,6
"Tily Buij en Gerard Groenewoud, t/m 31 december; di t/m zo 11-17u. Tel. 058-2555500 (www.friesmuseum.nl).","<extra_id_0> Groenewoud, t/m 31 december; di t/m zo 11-17u. Tel. 058-2555500 (www.friesmuseum.nl).",['Tily Buij en Gerard'],4,30.0,6
"; dagelijks 11-17u. Tel. 020-5732911 (www.stedelijk.nl). Arnhem, Museum voor Moderne Kunst (Utrechtseweg 87):",; dagelijks 11-17u. <extra_id_0> Museum voor Moderne Kunst (Utrechtseweg 87):,"['Tel. 020-5732911 (www.stedelijk.nl). Arnhem,']",4,30.0,6
"ontmoet een vrouw haar favoriete schrijver in een treincoup. Er ontstaat een ongemakkelijke situatie, waar beiden geen raad mee weten.",ontmoet een vrouw haar favoriete schrijver in een treincoup. Er ontstaat een ongemakkelijke <extra_id_0> geen <extra_id_1>,"['situatie, waar beiden', 'raad mee weten.']",6,30.0,6
"het Nederlands Kamerkoor o.l.v. Eric Ericson met Olsson, Jolivet, Jennefelt, Ravel en Daniel-Lesur.","het <extra_id_0> Ericson met Olsson, Jolivet, Jennefelt, Ravel en Daniel-Lesur.",['Nederlands Kamerkoor o.l.v. Eric'],4,30.0,6
"Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de jeugd zonder toekomst in de ranzige buurten van de grote stad, bewerkt door Harry Gibson. Met Danil Boissevain, Roef Ragas, Tjitske Reidinga en Ad Knippels. V","Peter Pluymaekers regisseerde Trainspotting, Irvine Welsh' hartekreet over de <extra_id_0> in <extra_id_1> de grote stad, bewerkt door Harry Gibson. Met <extra_id_2> Ragas, Tjitske Reidinga en Ad Knippels. V","['jeugd zonder toekomst', 'de ranzige buurten van', 'Danil Boissevain, Roef']",10,30.0,6
"Commissaris van de koning Jacques Tichelaar is een geprezen voorvechter van de Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt uit onderzoek van Dagblad van het Noorden en de Volkskrant: daaroverheen.","Commissaris van de koning Jacques Tichelaar is een <extra_id_0> Drentse zaak. Een bestuurder die tot het randje gaat. En, zo blijkt <extra_id_1> Dagblad van <extra_id_2> de Volkskrant: daaroverheen.","['geprezen voorvechter van de', 'uit onderzoek van', 'het Noorden en']",10,30.0,6
". Alles is goed, mimevoorstelling van Gienke Deuten over de evolutie: is de mens beland in de dementerende eindfase van zijn bestaan? Door Maureen Teeuwen, Willem de Wolf, Mijke Werkema e.a.",". Alles is goed, mimevoorstelling van Gienke Deuten over de evolutie: is de mens beland in de dementerende <extra_id_0> bestaan? Door Maureen <extra_id_1> Wolf, <extra_id_2>","['eindfase van zijn', 'Teeuwen, Willem de', 'Mijke Werkema e.a.']",9,30.0,6
". The Wall van beeldend theatermaakster en poppenspeelster Ulrike Quade gaat over historische figuren met een sterk geloof in hun missie: Meinhof, Gring en Medea.",". The Wall van beeldend theatermaakster en poppenspeelster Ulrike Quade gaat over historische <extra_id_0> sterk geloof in <extra_id_1> Meinhof, <extra_id_2>","['figuren met een', 'hun missie:', 'Gring en Medea.']",8,30.0,6
". De Dikke Van Dale, portret van een Zeeuwse, kinderrijke dorpsonderwijzer die de grondslag legde voor het beroemde woordenboek. Een reprise van Zeelandia. Vanavond","<extra_id_0> Dale, portret <extra_id_1> kinderrijke dorpsonderwijzer die de grondslag legde voor het beroemde woordenboek. Een reprise van Zeelandia. Vanavond","['. De Dikke Van', 'van een Zeeuwse,']",7,30.0,6
"). Zum Wohl door Suver Nuver speelt in Oostenrijk, het land van Freud, Fritzl, Hitler en Sissi. Afscheidsvoorstelling.","<extra_id_0> Wohl door Suver Nuver speelt in Oostenrijk, het land <extra_id_1> Hitler en Sissi. Afscheidsvoorstelling.","['). Zum', 'van Freud, Fritzl,']",5,30.0,6
". Said and Done is een choreografie van Lightfoot Len, en een voorstelling van Nederlands Dans Theater II, die uit nog twee premires bestaat: Gods and Dogs van Kylin en Nichts van Goecke.",. Said and Done is een choreografie van <extra_id_0> een voorstelling van <extra_id_1> die uit nog twee <extra_id_2> and Dogs van Kylin en Nichts van Goecke.,"['Lightfoot Len, en', 'Nederlands Dans Theater II,', 'premires bestaat: Gods']",10,30.0,6
". Giubileo, jubileumvoorstelling van Dansgroep Krisztina de Chtel met choreografien van De Chtel, Stephen Shropshire en Michel",". Giubileo, jubileumvoorstelling van Dansgroep <extra_id_0> Chtel met choreografien van De <extra_id_1> en Michel","['Krisztina de', 'Chtel, Stephen Shropshire']",5,30.0,6
"). Ben Hur, jubileumvoorstelling van De Ploeg, met gastacteurs Beppie Melissen, Erik van Muiswinkel en Sophie van Winden. Het beroemde verhaal van vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V","). Ben Hur, <extra_id_0> met <extra_id_1> Erik van Muiswinkel en Sophie van Winden. Het <extra_id_2> vriendschap, verraad, liefde in Jeruzalem, rond het begin van de jaartelling. V","['jubileumvoorstelling van De Ploeg,', 'gastacteurs Beppie Melissen,', 'beroemde verhaal van']",10,30.0,6
"Impressionisme: sensatie & inspiratie, schilderijen van impressionistische kunstenaars onder wie Monet, Renoir, Sisley, Pissarro, Delacroix,","Impressionisme: sensatie & inspiratie, schilderijen <extra_id_0> wie Monet, Renoir, Sisley, Pissarro, Delacroix,",['van impressionistische kunstenaars onder'],4,30.0,6
"De Ploeg - Eigen Collectie, selectie werk van De Ploeg-leden, t/m 3/3. groningermuseum.nl Haarlem,","De Ploeg - Eigen Collectie, selectie werk van <extra_id_0> groningermuseum.nl Haarlem,","['De Ploeg-leden, t/m 3/3.']",4,30.0,6
"The Lost Bishop, houtskooltekeningen op groot formaat van Rinus Van de Velde, t/m 2/9; Unisono 25: Aukje Koks. Preludes, schilderwerken van Aukje Koks, t/m 2/9","The Lost Bishop, houtskooltekeningen op groot formaat van Rinus Van <extra_id_0> t/m 2/9; Unisono 25: <extra_id_1> schilderwerken van Aukje <extra_id_2>","['de Velde,', 'Aukje Koks. Preludes,', 'Koks, t/m 2/9']",8,30.0,6
"Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional space, schilderkunst van Kees Goudzwaard","Arnhem, Museum voor Moderne Kunst (026-3512341): Provisional <extra_id_0> Goudzwaard","['space, schilderkunst van Kees']",4,30.0,6
", t/m 16/1; overzicht met ruim 130 schilderijen en werken op papier van Edvard Munch (1863-1944), t/m 20/2. kunsthal.nl",", t/m 16/1; overzicht met ruim 130 schilderijen en werken op papier <extra_id_0> (1863-1944), <extra_id_1>","['van Edvard Munch', 't/m 20/2. kunsthal.nl']",6,30.0,6
"een militaire basis van het Syrische leger aangevallen, als reactie op de gifgasaanval dinsdag in Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","een militaire basis <extra_id_0> aangevallen, als reactie op de <extra_id_1> Khan Sheikhoun, waarbij tientallen mensen om het leven kwamen.","['van het Syrische leger', 'gifgasaanval dinsdag in']",7,30.0,6
" Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. Wij proberen de zin van de onzin te scheiden. Vandaag:","Klopt dit wel? Berichten verspreiden zich vaak razendsnel, of ze nu kloppen of niet. <extra_id_0> zin van de <extra_id_1>","['Wij proberen de', 'onzin te scheiden. Vandaag:']",7,30.0,6
"Wat kwam er de laatste dagen weer voor moois bij in het cultuuraanbod? De V-specialisten kiezen hun favorieten, van een",Wat kwam er de laatste dagen weer voor moois <extra_id_0> cultuuraanbod? De V-specialisten kiezen hun <extra_id_1>,"['bij in het', 'favorieten, van een']",6,30.0,6
De Flexibele Opiniemaker verdedigt wekelijks een opinie waar op dat moment behoefte aan is. Ditmaal:,De Flexibele Opiniemaker verdedigt wekelijks een opinie waar op <extra_id_0> is. Ditmaal:,['dat moment behoefte aan'],4,30.0,6
"porin getrainde geheim agent die, net als Bourne, door zijn organisatie buitenspel moet worden gezet.","porin getrainde geheim agent die, net als Bourne, door zijn organisatie <extra_id_0>",['buitenspel moet worden gezet.'],4,30.0,6
"naar Bridget Riley, naast haar vroegste werk, t/m 6/1; Happy Days, Haagse culturele leven in de jaren vijftig, t/m 20/1;","naar Bridget Riley, naast haar vroegste werk, t/m 6/1; Happy Days, <extra_id_0> in <extra_id_1> t/m 20/1;","['Haagse culturele leven', 'de jaren vijftig,']",6,30.0,6
", t/m 1/9; Het ideaal als werkelijkheid, landschappen uit het Mauritshuis en Rijksmuseum Twenthe, t/m 1/9 2013","<extra_id_0> Het ideaal als <extra_id_1> uit het Mauritshuis en Rijksmuseum Twenthe, t/m 1/9 2013","[', t/m 1/9;', 'werkelijkheid, landschappen']",5,30.0,6
. Robert Vuijsje interviewt voor de Volkskrant Nederlanders over de rol die afkomst speelt in hun leven. Hij spreekt onder anderen nog met,. Robert Vuijsje interviewt voor de Volkskrant <extra_id_0> die afkomst speelt in <extra_id_1> spreekt onder anderen nog met,"['Nederlanders over de rol', 'hun leven. Hij']",7,30.0,6
e Maakbare Wereld bouwen vier handige knutselaars elke week een apparaat dat het leven veraangenaamt. Met huis-,e Maakbare <extra_id_0> handige knutselaars elke week een apparaat dat <extra_id_1> veraangenaamt. Met huis-,"['Wereld bouwen vier', 'het leven']",5,30.0,6
"Staging silence, potische video van Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van Alexander Calder, t/m 28/5. ****; Pophouse!, kunstwerken van Evelyne Janssen","Staging silence, potische video van Hans Op de Beeck, t/m 17/6; De grote ontdekking, sculpturen van <extra_id_0> 28/5. <extra_id_1> kunstwerken <extra_id_2>","['Alexander Calder, t/m', '****; Pophouse!,', 'van Evelyne Janssen']",8,30.0,6
"Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar een oorlog gestuurd, in een land dat lijkt op Irak of Afghanistan. Flandres is geen protest tegen de oorlog;",Flandres (Bruno Dumont). Een simpele boerenzoon wordt naar <extra_id_0> in een land dat lijkt op Irak of Afghanistan. <extra_id_1> protest tegen <extra_id_2>,"['een oorlog gestuurd,', 'Flandres is geen', 'de oorlog;']",8,30.0,6
n | De Volkskrant Denkfouten in het hedendaags ontwerp gefileerd door innovatie-expert (en cabaretier) Jasper van Kuijk. Deze week:,n | De Volkskrant Denkfouten in het hedendaags <extra_id_0> innovatie-expert (en cabaretier) Jasper <extra_id_1> week:,"['ontwerp gefileerd door', 'van Kuijk. Deze']",6,30.0,6
Wielerverslaggevers Iwan Tol en Pieter Sabel reizen mee in de wielerkaravaan en doen elke dag een voorspelling. Vandaag Pieter Sabel over de,<extra_id_0> en Pieter Sabel reizen mee in de wielerkaravaan en doen <extra_id_1> Vandaag Pieter Sabel over de,"['Wielerverslaggevers Iwan Tol', 'elke dag een voorspelling.']",7,30.0,6
"i; di t/m zo 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den Bosch, Stedelijk Museum (Magistratenlaan 100):","<extra_id_0> 11-17u. Tel. 0592-377773 (www.drentsmuseum.nl). Den Bosch, Stedelijk Museum (Magistratenlaan 100):",['i; di t/m zo'],4,30.0,6
CPNB Bestseller 60 Jet Steinz bekijkt wekelijks de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,CPNB <extra_id_0> Steinz <extra_id_1> de CPNB Bestseller 60 en vindt daar iets van. Vandaag:,"['Bestseller 60 Jet', 'bekijkt wekelijks']",5,30.0,6
"nemen ze ons mee op hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de Maistre dat deed in","nemen ze <extra_id_0> op hun (geestelijke) omzwervingen door de werkkamer, zoals Xavier de <extra_id_1> in","['ons mee', 'Maistre dat deed']",5,30.0,6
Van neurochirurg tot kinderarts: in deze serie vertellen artsen en zorgwerkers over die ene patint die hun kijk op het vak ingrijpend veranderde.,Van neurochirurg tot <extra_id_0> vertellen artsen en zorgwerkers over die <extra_id_1> hun kijk op het vak ingrijpend veranderde.,"['kinderarts: in deze serie', 'ene patint die']",7,30.0,6
. Aan een rijk gedekte dis speelt Willems zes topindustrilen. Naar teksten van Pier Paolo Pasolini,<extra_id_0> rijk gedekte dis speelt Willems zes <extra_id_1> teksten van Pier Paolo Pasolini,"['. Aan een', 'topindustrilen. Naar']",5,30.0,6
". Ubu van Alfred Jarry door Firma Rieks Swarte. 'Graaf u in , zet u schrap en hamster!' Een ruw plaatje uit de wereldgeschiedenis. Regie: Rieks Swarte.","<extra_id_0> Alfred Jarry door Firma Rieks <extra_id_1> u in , zet u schrap en hamster!' <extra_id_2> uit de wereldgeschiedenis. Regie: Rieks Swarte.","['. Ubu van', ""Swarte. 'Graaf"", 'Een ruw plaatje']",8,30.0,6
"; wo t/m za en eerste zo v/d maand 12-17.30u. Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,",; wo t/m za en eerste zo v/d maand 12-17.30u. <extra_id_0>,"['Tel. 020-3209242 (www.adkactuelekunst.nl). Amsterdam,']",4,30.0,6
"Arnhem, Museum voor Moderne Kunst (026-3512341): In de schaduw van morgen. Neorealisme in Nederland, reprise van expositie uit 1960","Arnhem, Museum voor Moderne Kunst (026-3512341): In de <extra_id_0> Neorealisme in Nederland, <extra_id_1> uit 1960","['schaduw van morgen.', 'reprise van expositie']",6,30.0,6
"stappen op Amsterdam Centraal Station in de koninklijke trein richting Lech, waar zij de komende week hun jaarlijkse skivakantie gaan houden","stappen op Amsterdam Centraal <extra_id_0> koninklijke trein richting Lech, waar zij <extra_id_1> hun jaarlijkse skivakantie gaan houden","['Station in de', 'de komende week']",6,30.0,6
Anna van den Breemer schrijft elke woensdag over een alledaags opvoedkundig probleem waarvoor ze een oplossing zoekt.,Anna van den <extra_id_0> elke woensdag over een alledaags opvoedkundig probleem waarvoor ze <extra_id_1>,"['Breemer schrijft', 'een oplossing zoekt.']",5,30.0,6
ReceptWat zullen we eens eten vanavond? Iedere dag in de Volkskrant een verrassend recept. Vandaag:,ReceptWat zullen we eens eten vanavond? <extra_id_0> Volkskrant een verrassend recept. Vandaag:,['Iedere dag in de'],4,30.0,6
"Amsterdam, Allard Pierson Museum (020-5252556) en Leiden, Rijksmuseum van Oudheden (071-5163163): Etrusken. Vrouwen van Aanzien - Mannen met Macht,","Amsterdam, Allard Pierson Museum (020-5252556) en Leiden, Rijksmuseum <extra_id_0> Etrusken. Vrouwen van Aanzien - <extra_id_1>","['van Oudheden (071-5163163):', 'Mannen met Macht,']",6,30.0,6
"****; Unisono 24: Lucid Dreaming, installatie met vier filmperformances en portretten uit de periode 2007 tot 2011 van de Amerikaanse Nina Yuen, t/m 26/2","****; Unisono <extra_id_0> installatie met vier filmperformances en portretten uit <extra_id_1> 2011 van de Amerikaanse Nina Yuen, t/m 26/2","['24: Lucid Dreaming,', 'de periode 2007 tot']",7,30.0,6
"Next to normal, musical over een op het erste gezicht doodnormale vrouw, echtgenote en moeder die om probeert te gaan met een ingrijpende gebeurtenis en de impact daarvan op haar gezin. Met o.a. SimoneKleinsma, Freek Bartels","Next to normal, musical over een op het erste gezicht doodnormale vrouw, echtgenote en moeder die om <extra_id_0> met een ingrijpende <extra_id_1> impact daarvan op haar <extra_id_2> SimoneKleinsma, <extra_id_3>","['probeert te gaan', 'gebeurtenis en de', 'gezin. Met o.a.', 'Freek Bartels']",11,30.0,6
"gebeurde geschiedenis over de hoofdredacteur van de Franse Elle, die nadat hij is getroffen door een beroerte alleen zijn linkerooglid nog kan bewegen.","gebeurde geschiedenis over de hoofdredacteur van de Franse Elle, die nadat hij <extra_id_0> beroerte alleen zijn linkerooglid <extra_id_1>","['is getroffen door een', 'nog kan bewegen.']",7,30.0,6
"Pay-Uun Hiu, Tallina van den Hoed, Marcus Huibers, Onno Kleyn, Loethe Olthuis, Marie Louise Schipper en Sake Slootweg doen beurtelings suggesties voor de dagelijkse dis. Vandaag:","Pay-Uun Hiu, Tallina van den Hoed, Marcus Huibers, <extra_id_0> Olthuis, Marie Louise Schipper en Sake <extra_id_1> beurtelings <extra_id_2> dagelijkse dis. Vandaag:","['Onno Kleyn, Loethe', 'Slootweg doen', 'suggesties voor de']",8,30.0,6
". De manier waarop hij zijn macht consolideert en uitbreidt, wordt verbonden aan flashbacks naar de",. De manier waarop hij zijn macht consolideert en <extra_id_0> verbonden aan <extra_id_1>,"['uitbreidt, wordt', 'flashbacks naar de']",5,30.0,6
Problemen met bedrijven en overheidsdiensten? Op=op gaat elke zaterdag op zoek naar antwoorden. Vandaag:,Problemen met bedrijven en overheidsdiensten? Op=op gaat elke zaterdag <extra_id_0> Vandaag:,['op zoek naar antwoorden.'],4,30.0,6
"Turks-Cypriotische modeontwerper Hussein Chalayan, t/m 4 september; di t/m zo 10-17u. Tel. 0900-8212132 (w","Turks-Cypriotische modeontwerper Hussein Chalayan, t/m 4 september; di t/m <extra_id_0> (w",['zo 10-17u. Tel. 0900-8212132'],4,30.0,6
"voorziet een nieuwe wereld, maar heeft ook een waarschuwing: niet te snel, straks struikelen we over onze eigen voeten","voorziet <extra_id_0> maar heeft <extra_id_1> niet te snel, straks struikelen we over onze eigen voeten","['een nieuwe wereld,', 'ook een waarschuwing:']",6,30.0,6
Olaf Tempelman bericht tot aan de Tweede Kamerverkiezingen van 15 maart vanuit Vught over de stand van het land. Aflevering 1,Olaf Tempelman bericht tot aan de Tweede Kamerverkiezingen van 15 maart vanuit Vught over <extra_id_0> het <extra_id_1>,"['de stand van', 'land. Aflevering 1']",6,30.0,6
Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau Debatrix geeft iedere week een tip. Deze week:,Hoe overtuig je? Communicatie-expert Lars Duursma van internationaal trainingsbureau <extra_id_0> week <extra_id_1> Deze week:,"['Debatrix geeft iedere', 'een tip.']",5,30.0,6
Zit u op mobiel en is de video niet te zien? Klik dan op deze link: https://www.youtube.com/watch?v=,Zit u op <extra_id_0> de video niet te zien? <extra_id_1> op deze link: https://www.youtube.com/watch?v=,"['mobiel en is', 'Klik dan']",5,30.0,6
"). Kopenhagen van Michael Frayn gaat over de ontmoeting tussen twee wetenschappers tijdens W.O. II, de halfjoodse Niels Bohr en de Duitser Werner Heisenberg. Door het Nationale Toneel in regie van Peter Tuinman. Met Bram van der Vlugt, Stefan de Walle en Liz Snoijink. Vanavond t/m","). <extra_id_0> Michael Frayn gaat over de ontmoeting tussen twee wetenschappers tijdens W.O. II, de halfjoodse Niels <extra_id_1> Duitser Werner Heisenberg. Door het Nationale Toneel in regie <extra_id_2> Met Bram van der Vlugt, <extra_id_3> en Liz <extra_id_4>","['Kopenhagen van', 'Bohr en de', 'van Peter Tuinman.', 'Stefan de Walle', 'Snoijink. Vanavond t/m']",14,30.0,6
"' Zoveel nieuws in 2014, zoveel aangrijpende beelden: de Krim, Oekrane, MH-17, Gaza. Maar welke foto's intrigeerden het meest? Elf Volkskrantfotografen kiezen hun fotomoment van het jaar. Vandaag aflevering","' <extra_id_0> 2014, zoveel aangrijpende beelden: de Krim, Oekrane, <extra_id_1> welke foto's intrigeerden <extra_id_2> Volkskrantfotografen kiezen hun fotomoment van het jaar. Vandaag aflevering","['Zoveel nieuws in', 'MH-17, Gaza. Maar', 'het meest? Elf']",9,30.0,6
"een indringende en ten slotte aangrijpende vertelling over de botsing van culturen, morele oordelen en familieverhoudingen.",een indringende en ten slotte aangrijpende <extra_id_0> de <extra_id_1> morele oordelen en familieverhoudingen.,"['vertelling over', 'botsing van culturen,']",5,30.0,6
"United 93 (Paul Greengrass). De Brit Paul Greengrass ontvouwt het verhaal van het vierde vliegtuig van 11 september 2001, dat in Pennsylvania neerstortte. De film ademt in alles uit de werkelijkheid","United 93 (Paul Greengrass). De Brit <extra_id_0> het verhaal van het vierde <extra_id_1> september 2001, dat in Pennsylvania neerstortte. De film <extra_id_2> uit de werkelijkheid","['Paul Greengrass ontvouwt', 'vliegtuig van 11', 'ademt in alles']",9,30.0,6
"My Secret Garden, installatie van de Belgische kunstenaar Arne Quinze met licht- en geluidscomposities van het duo Danny Mommens en Els Pynnoo, t/m 2/9; Aanwinst,","My Secret Garden, installatie van de <extra_id_0> Quinze met licht- en geluidscomposities van het duo <extra_id_1> Els <extra_id_2> 2/9; Aanwinst,","['Belgische kunstenaar Arne', 'Danny Mommens en', 'Pynnoo, t/m']",8,30.0,6
"Rotterdam, NAI (010-4401200): Dwarsdesign, spraakmakende projecten van Ai Weiwei, Urbanus, To meet you, Ma Ke, Rem Koolhaas/ OMA","Rotterdam, NAI (010-4401200): Dwarsdesign, spraakmakende projecten van Ai Weiwei, Urbanus, <extra_id_0> you, Ma Ke, <extra_id_1>","['To meet', 'Rem Koolhaas/ OMA']",5,30.0,6
"Het nieuwe ambacht, ontwerpen van de Nederlandse modeontwerpster Iris van Herpen en haar inspiraties",Het nieuwe <extra_id_0> Nederlandse modeontwerpster Iris van Herpen en haar inspiraties,"['ambacht, ontwerpen van de']",4,30.0,6
Eten we in 2050 kweekvlees of krekels? Wat zijn de spannende initiatieven op het gebied van voedsel? En hoe draag je zelf bij aan een betere wereld? Het zijn onderwerpen die,Eten we in 2050 kweekvlees of krekels? <extra_id_0> spannende initiatieven op het gebied van <extra_id_1> draag je zelf bij <extra_id_2> wereld? Het zijn onderwerpen die,"['Wat zijn de', 'voedsel? En hoe', 'aan een betere']",9,30.0,6
"Still Life (Jia Zhang-ke). Jia, chroniqueur van hedendaags China, toont in zijn vijfde speelfilm de achterkant van een land op drift.","Still <extra_id_0> Jia, chroniqueur van hedendaags China, toont in zijn vijfde speelfilm <extra_id_1> een land op drift.","['Life (Jia Zhang-ke).', 'de achterkant van']",6,30.0,6
"van Jan Veldman door De Citadel. Regie: Frederieke Vermeulen. Een jongen komt terecht in het verleden, bij een joods echtpaar in 1935. Hij ziet de dreiging waaronder zij le","van Jan Veldman door De Citadel. Regie: Frederieke Vermeulen. Een jongen komt terecht in het verleden, bij <extra_id_0> in <extra_id_1> de <extra_id_2> le","['een joods echtpaar', '1935. Hij ziet', 'dreiging waaronder zij']",9,30.0,6
Rembrandt woonde de eerste 25 jaar van zijn leven in Leiden. Onno Blom werkt aan een biografie van die jaren en,Rembrandt woonde de eerste 25 jaar van zijn leven in Leiden. Onno <extra_id_0> een <extra_id_1> jaren en,"['Blom werkt aan', 'biografie van die']",6,30.0,6
. De Volkskrant deed hard z'n best om al die beweringen live te controleren en te voorzien van duiding.,. De Volkskrant deed hard z'n best om al die beweringen live <extra_id_0> te <extra_id_1>,"['te controleren en', 'voorzien van duiding.']",6,30.0,6
"Maastricht, Bonnefantenmuseum (043-3290190): De verzameling Van Herck, terracotta's uit de 17de en 18de eeuw,","Maastricht, Bonnefantenmuseum (043-3290190): De verzameling <extra_id_0> de 17de en 18de eeuw,","[""Van Herck, terracotta's uit""]",4,30.0,6
"Rotterdam, Nederlands Fotomuseum (010-2030405): New Topographics, moderne landschapsfotografie uit 1975","Rotterdam, <extra_id_0> New Topographics, moderne landschapsfotografie uit 1975",['Nederlands Fotomuseum (010-2030405):'],3,30.0,6
Vooral op sociale media lijkt het soms wel of niemand meer met iemand overweg kan. De Volkskrant zet,Vooral op sociale media lijkt het soms wel of <extra_id_0> iemand <extra_id_1> De Volkskrant zet,"['niemand meer met', 'overweg kan.']",5,30.0,6
".nl Otterlo, Krller-Mller Museum (0318-591241): Hortus/Corpus, sculpturen, tekeningen en films en",".nl <extra_id_0> (0318-591241): Hortus/Corpus, sculpturen, tekeningen en films en","['Otterlo, Krller-Mller Museum']",3,30.0,6
n? Anna van den Breemer schrijft elke week over een alledaags opvoedkundig probleem waarvoor ze een oplossing zoekt. Deze week:,n? Anna van den Breemer schrijft elke week over een alledaags opvoedkundig <extra_id_0> een oplossing <extra_id_1>,"['probleem waarvoor ze', 'zoekt. Deze week:']",6,30.0,6
".nl Eindhoven, Van Abbemuseum (Bilderdijklaan 10): Heartland, kunst en cultuur van de Heartlands",".nl Eindhoven, Van Abbemuseum (Bilderdijklaan <extra_id_0> cultuur van de Heartlands","['10): Heartland, kunst en']",4,30.0,6
"Nijmegen, Het Valkhof (Kelfkensbos 59): Luxe en decadentie, leven aan de Romeinse Goudkust, luxe bezittingen","Nijmegen, Het Valkhof (Kelfkensbos 59): Luxe en decadentie, leven aan de <extra_id_0>","['Romeinse Goudkust, luxe bezittingen']",4,30.0,6
). Ifigeneia in Aulis van Euripides door Toneelgroep Amsterdam i.s.m. Opera Studio Nederland. Met Roeland Fernhout en Tijn Docter als Agamemnon en Menelaos en Chris Nietvelt als Klytaimestra die haar dochter Ifigene,). Ifigeneia in Aulis van Euripides door Toneelgroep Amsterdam i.s.m. Opera Studio Nederland. Met Roeland Fernhout <extra_id_0> als Agamemnon en <extra_id_1> Nietvelt als Klytaimestra <extra_id_2>,"['en Tijn Docter', 'Menelaos en Chris', 'die haar dochter Ifigene']",10,30.0,6
"t drie dansstukken op muziek van Strawinsky: Balletscnes van Hans van Manen, Symphony in Three Movements van Nils Christe en een wereldpremire van Gisela Rocha.","t drie dansstukken op muziek van Strawinsky: Balletscnes van Hans van Manen, <extra_id_0> Three <extra_id_1> Christe en <extra_id_2> Gisela Rocha.","['Symphony in', 'Movements van Nils', 'een wereldpremire van']",8,30.0,6
"Maastricht, Bonnefantenmuseum (043-3290190): Different Impressions, Changing Traditions, moderne en hedendaagse kunst uit de collectie van de Centrale Bank van Turkije,","Maastricht, Bonnefantenmuseum (043-3290190): Different Impressions, Changing <extra_id_0> hedendaagse kunst uit de collectie van <extra_id_1> van Turkije,","['Traditions, moderne en', 'de Centrale Bank']",6,30.0,6
