Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
Het is zomer...En wat is er dan leuker dan het maken van mooie fotos en die te delen met de rest van de wereld?!,Het is zomer...En wat is er dan leuker <extra_id_0> van mooie fotos en die te <extra_id_1> rest van de wereld?!,"['dan het maken', 'delen met de']",6,25.0,6
"De scootmobiel is momenteel niet veilig genoeg, blijkt uit een groot nieuw onderzoek. De manier van remmen en de stabiliteit van het karretje laten te wensen over en dat kan leiden tot","De scootmobiel is momenteel niet veilig genoeg, blijkt <extra_id_0> nieuw onderzoek. De manier van remmen <extra_id_1> stabiliteit van het karretje laten te wensen over en <extra_id_2> tot","['uit een groot', 'en de', 'dat kan leiden']",8,25.0,6
"In meer dan honderd Nederlandse gemeenten stijgt het aantal inbraken in de zomermaanden. In middelgrote steden als Delft, Leeuwarden en Lelystad neemt de kans op inbraak zelfs met tientallen procenten toe, blijkt uit een analyse","<extra_id_0> honderd Nederlandse gemeenten stijgt het aantal inbraken in de zomermaanden. In middelgrote steden als Delft, Leeuwarden en Lelystad neemt <extra_id_1> inbraak zelfs <extra_id_2> toe, blijkt uit een analyse","['In meer dan', 'de kans op', 'met tientallen procenten']",9,25.0,6
"Traditionele beroepen, van molenaar tot beroepsvisser en van glasblazer tot mandenvlechter. In de regio zijn ze er nog volop, maar is er anno 2019","Traditionele beroepen, van molenaar tot <extra_id_0> glasblazer tot mandenvlechter. In de regio zijn <extra_id_1> volop, maar is er anno 2019","['beroepsvisser en van', 'ze er nog']",6,25.0,6
"Waar zijn ze gebleven? Een BNer die de schijnwerpers achter zich heeft gelaten, praat u in deze rubriek bij. Vandaag:","Waar zijn ze gebleven? Een BNer die de schijnwerpers <extra_id_0> gelaten, praat u <extra_id_1> rubriek bij. Vandaag:","['achter zich heeft', 'in deze']",5,25.0,6
Op reis in Europa vliegen Nederlanders meestal naar het zonnige Zuiden. Wij niet. Wij pakken deze zomer de bus naar het Oosten. Vandaag deel,Op reis in Europa vliegen Nederlanders meestal naar het zonnige Zuiden. Wij niet. Wij pakken deze zomer <extra_id_0> het <extra_id_1>,"['de bus naar', 'Oosten. Vandaag deel']",6,25.0,6
"Van leerkrachten en zorgmedewerkers tot netwerkbeheerders, vakkenvullers en vuilnismannen, ze hebben in deze coronacrisis ineens allemaal een vitaal beroep: een baan die de samenleving draaiende houdt in barre tijden. Wie zijn deze onmisbare mensen? De PZC belicht hen de komende tijd. Vandaag:","<extra_id_0> zorgmedewerkers tot netwerkbeheerders, vakkenvullers en <extra_id_1> in deze coronacrisis ineens allemaal een vitaal beroep: een baan <extra_id_2> houdt in barre tijden. Wie zijn deze onmisbare mensen? De PZC belicht hen de komende tijd. Vandaag:","['Van leerkrachten en', 'vuilnismannen, ze hebben', 'die de samenleving draaiende']",10,25.0,6
"Deze vrouw had geen inkomsten, maar wel drie woningen, twee autos en dure horloges. Nu heeft ze de FIOD","Deze vrouw had geen inkomsten, maar <extra_id_0> woningen, twee autos en dure horloges. Nu <extra_id_1> FIOD","['wel drie', 'heeft ze de']",5,25.0,6
"Het college van b en w, dat hiervan op de hoogte is gesteld, benadrukt juist dat k uit het onderzoek blijkt dat bewoners de verkeersveiligheid in de wijk een kleine voldoende geven.","Het college van b en w, dat hiervan op <extra_id_0> gesteld, benadrukt juist dat k uit het <extra_id_1> dat bewoners de verkeersveiligheid in de wijk <extra_id_2> geven.","['de hoogte is', 'onderzoek blijkt', 'een kleine voldoende']",8,25.0,6
"gewonden gevallen, onder wie een jonge jongen. Het incident gebeurde waarschijnlijk nadat er ruzie was ontstaan omdat de organisatie","gewonden gevallen, onder wie een jonge jongen. Het incident gebeurde waarschijnlijk nadat <extra_id_0> was ontstaan <extra_id_1>","['er ruzie', 'omdat de organisatie']",5,25.0,6
"wilde annuleren. De 21-jarige bestuurder van de auto is aangehouden, samen met een tweede verdachte",wilde annuleren. De 21-jarige bestuurder van de <extra_id_0> met een tweede verdachte,"['auto is aangehouden, samen']",4,25.0,6
"Het MH17-onderzoeksteam doet een nieuwe getuigenoproep in het strafrechtelijk onderzoek. Het Joint Investigation Team (JIT) zoekt informatie over politieke en militaire topfunctionarissen uit Rusland, die mogelijk opdracht hebben gegeven tot het neerhalen van het toestel.","Het MH17-onderzoeksteam doet een nieuwe getuigenoproep in <extra_id_0> Het Joint Investigation Team (JIT) zoekt informatie over politieke en militaire topfunctionarissen uit Rusland, <extra_id_1> hebben gegeven tot het neerhalen <extra_id_2>","['het strafrechtelijk onderzoek.', 'die mogelijk opdracht', 'van het toestel.']",9,25.0,6
"Korte updates van de sterren op sociale media  wij smullen ervan. In de rubriek Showbytes struint de showredactie het web af voor de gekste, mooiste en opvallendste posts van bekend Nederland. Dit artikel wordt gedurende de dag vernieuwd.","Korte updates van de sterren op sociale media wij smullen ervan. <extra_id_0> Showbytes struint de showredactie het <extra_id_1> de gekste, mooiste en opvallendste posts van bekend <extra_id_2> gedurende de dag vernieuwd.","['In de rubriek', 'web af voor', 'Nederland. Dit artikel wordt']",10,25.0,6
"ondernemers zoeken hun weg op de nieuwe 1,5 meter werkvloer. Sommigen hebben hun terrassen aangepast, anderen blijven - ook nu nog - bezorgen.","ondernemers zoeken hun weg op de nieuwe 1,5 meter werkvloer. Sommigen hebben hun terrassen aangepast, <extra_id_0> ook <extra_id_1> bezorgen.","['anderen blijven -', 'nu nog -']",6,25.0,6
Veenendaler Alfred Slomp winkelt met God in de supermarkt. Hij denkt bij elk artikel dat hij in zijn boodschappenmandje laadt aan hoe dat wel of niet bijdraagt aan een betere wereld. Hij geeft daar ook workshops over.,Veenendaler Alfred Slomp <extra_id_0> in de supermarkt. Hij denkt bij elk <extra_id_1> in zijn <extra_id_2> hoe dat wel of niet bijdraagt aan een betere wereld. Hij geeft daar ook workshops over.,"['winkelt met God', 'artikel dat hij', 'boodschappenmandje laadt aan']",9,25.0,6
Er komt vooralsnog geen uitzetstop voor asielkinderen. Dat zegt VVD-fractieleider Klaas Dijkhoff na het wekelijkse coalitieoverleg. ChristenUnie en D66 spraken zich uit voor zo,Er komt vooralsnog geen uitzetstop voor asielkinderen. <extra_id_0> Klaas <extra_id_1> wekelijkse coalitieoverleg. ChristenUnie en D66 spraken zich uit voor zo,"['Dat zegt VVD-fractieleider', 'Dijkhoff na het']",6,25.0,6
". <a href=""https://twitter.com/hashtag/file?src=hash&amp;ref_src=twsrc%5Etfw"">#file</a> <a href=""https://t",". <a href=""https://twitter.com/hashtag/file?src=hash&amp;ref_src=twsrc%5Etfw"">#file</a> <a <extra_id_0>","['href=""https://t']",1,25.0,6
"5 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag tot en met zaterdag over wat hem opvalt in de stad Utrecht. Dit keer over het","5 Schrijver, journalist en columnist Jerry Goossens schrijft van dinsdag <extra_id_0> zaterdag over wat hem opvalt <extra_id_1> Utrecht. Dit keer over het","['tot en met', 'in de stad']",6,25.0,6
"januari Korte updates van de sterren op Facebook, Twitter, Instagram en Snapchat - wij smullen ervan. In de rubriek Showbytes struint de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. Dit artikel wordt gedurende de dag vernieuwd.","januari Korte updates van <extra_id_0> Facebook, Twitter, <extra_id_1> - wij smullen ervan. In de <extra_id_2> de showredactie het web voor je af voor de gekste, mooiste en opvallendste posts van BN'ers en celebrity's. <extra_id_3> gedurende de dag vernieuwd.","['de sterren op', 'Instagram en Snapchat', 'rubriek Showbytes struint', 'Dit artikel wordt']",12,25.0,6
is sinds kort ook actief op Instagram! Volg ons hier en blijf op de hoogte van het laatste nieuws!,is sinds kort ook actief op Instagram! Volg <extra_id_0> en blijf op de hoogte van <extra_id_1>,"['ons hier', 'het laatste nieuws!']",5,25.0,6
De verkeersproblemen rond de Kanaalstraat in de Utrechtse wijk Lombok zijn grotendeels toe te rekenen aan het machogedrag van jonge mannen met een niet-westerse migratieachtergrond. Dat stellen drie wijkexperts in een onderzoek dat in opdracht van de gemeente Utrecht is uitgevoerd.,<extra_id_0> Kanaalstraat in de Utrechtse wijk Lombok zijn grotendeels toe te rekenen aan <extra_id_1> jonge mannen met <extra_id_2> Dat stellen drie wijkexperts in een onderzoek dat in opdracht van de gemeente Utrecht is uitgevoerd.,"['De verkeersproblemen rond de', 'het machogedrag van', 'een niet-westerse migratieachtergrond.']",10,25.0,6
"NIJMEGEN - Vier dagen wandelen, zweten en feesten: 580 Zeeuwen lopen deze week de Vierdaagse van Nijmegen. Wij volgen er zes.","NIJMEGEN <extra_id_0> wandelen, zweten en feesten: 580 Zeeuwen lopen deze week de <extra_id_1> Nijmegen. Wij volgen er zes.","['- Vier dagen', 'Vierdaagse van']",5,25.0,6
Corona beheerst het dagelijkse leven. Ook in de regio Alphen. AD Groene Hart brengt dagelijks kleine nieuwsberichten in de rubriek: Corona Kort.,<extra_id_0> dagelijkse leven. Ook in de regio Alphen. AD Groene Hart <extra_id_1> nieuwsberichten in de rubriek: Corona Kort.,"['Corona beheerst het', 'brengt dagelijks kleine']",6,25.0,6
Ook vandaag protesteren duizenden boze boeren tegen de stikstofregels. Onderweg naar Den Haag maakten de protestboeren in Bilthoven een tussenstop om bij het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) hun ongenoegen te uiten. Nu zijn ze,Ook vandaag <extra_id_0> boeren tegen de stikstofregels. Onderweg naar Den Haag maakten de protestboeren in Bilthoven een tussenstop om bij het <extra_id_1> en Milieu (RIVM) hun ongenoegen te <extra_id_2> ze,"['protesteren duizenden boze', 'Rijksinstituut voor Volksgezondheid', 'uiten. Nu zijn']",9,25.0,6
Den Haag. Het leger is ingezet om te voorkomen dat de boeren het Binnenhof bereiken. De A12 is afgesloten. Er staat in totaal ongeveer 100 kilometer file. Volg alle ontwikkelingen in ons liveblog.,Den Haag. Het leger <extra_id_0> te voorkomen dat de boeren het Binnenhof bereiken. De <extra_id_1> afgesloten. Er staat in totaal ongeveer 100 kilometer file. Volg <extra_id_2> ons liveblog.,"['is ingezet om', 'A12 is', 'alle ontwikkelingen in']",8,25.0,6
column Saskia NoortSaskia Noort schrijft op deze plek wekelijks over nieuws dat haar raakt. De schrijfster,column Saskia NoortSaskia Noort schrijft op deze plek <extra_id_0> haar raakt. De schrijfster,['wekelijks over nieuws dat'],4,25.0,6
Jules Odekerken (46) uit Vught werd op 17 november 2003 vermoord in Thailand waar hij woonde met zijn gezin. Afgelopen dinsdagavond werd zijn moordenaar opgepakt. Maar wie was Jules Odekerken en waar ging het voor hem,Jules Odekerken (46) uit Vught werd op 17 november 2003 vermoord in <extra_id_0> woonde met zijn gezin. Afgelopen dinsdagavond werd zijn moordenaar opgepakt. Maar wie was <extra_id_1> waar ging <extra_id_2>,"['Thailand waar hij', 'Jules Odekerken en', 'het voor hem']",9,25.0,6
In n dag tijd zijn zeker 18.000 migranten de grens tussen Turkije en Europa overgestoken. Dat maakte de Turkse president Recep Tayyip Erdogan vandaag bekend. Griekenland zegt,In n dag tijd zijn zeker 18.000 migranten de grens tussen Turkije en Europa overgestoken. Dat <extra_id_0> Recep Tayyip Erdogan <extra_id_1> zegt,"['maakte de Turkse president', 'vandaag bekend. Griekenland']",7,25.0,6
De Dordtse tuindersvereniging De Vrije Tuinder mag nog tot eind 2020 aan de Reeweg-Zuid blijven. Dat heeft de gemeente besloten. Het volkstuinencomplex zou eerder nog eind dit jaar al verhuisd moeten zijn naar de Domela Nieuwenhuisweg om plaats te maken voor nieuwbouw.,De Dordtse tuindersvereniging De Vrije Tuinder mag nog tot eind 2020 aan de Reeweg-Zuid blijven. Dat heeft de gemeente besloten. Het volkstuinencomplex zou eerder <extra_id_0> jaar <extra_id_1> naar de Domela Nieuwenhuisweg om plaats te <extra_id_2>,"['nog eind dit', 'al verhuisd moeten zijn', 'maken voor nieuwbouw.']",10,25.0,6
"augustus Deze zomer staat in het teken van onze Buitenkansjes! Speel elke dag mee voor nieuwe cadeaus. Van een Stella e-bike (t.w.v  2499,-) tot aan VVV cadeaukaarten, vouchers voor Fletcher Hotels of het e-book van Saskia Noort, je wilt niets missen.","augustus Deze zomer <extra_id_0> teken van onze Buitenkansjes! Speel elke dag mee voor <extra_id_1> een Stella e-bike (t.w.v 2499,-) tot aan VVV cadeaukaarten, <extra_id_2> of het e-book van Saskia Noort, je wilt niets missen.","['staat in het', 'nieuwe cadeaus. Van', 'vouchers voor Fletcher Hotels']",10,25.0,6
"des te meer tijd om je te verliezen in het aanbod podcasts, tv-series en boeken. Maar waar te beginnen?",des te meer tijd om je te verliezen in het aanbod <extra_id_0> boeken. Maar waar <extra_id_1>,"['podcasts, tv-series en', 'te beginnen?']",5,25.0,6
Zevenaar zijn vanochtend vroeg twee doden gevallen. Bij het ongeval zijn een personenauto en een vrachtwagen betrokken.,Zevenaar zijn vanochtend vroeg twee doden <extra_id_0> zijn een personenauto en een vrachtwagen betrokken.,['gevallen. Bij het ongeval'],4,25.0,6
De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van de filmproducent. Het gaat volgens betrokken advocaten om meer dan dertig actrices en voormalig medewerkers van Weinstein. Dat bericht The New York Times.,De gevallen filmproducent Harvey Weinstein (67) en de leiding van zijn failliete filmstudio treffen een miljoenenschikking met tientallen vermeende slachtoffers van <extra_id_0> gaat <extra_id_1> om meer dan dertig actrices <extra_id_2> medewerkers van Weinstein. Dat bericht The <extra_id_3>,"['de filmproducent. Het', 'volgens betrokken advocaten', 'en voormalig', 'New York Times.']",11,25.0,6
"Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs al druk bezig voor volgend seizoen. In onze rubriek TransferTalk houden we komende zomer alle geruchten en voltooide transfers bij.","Alle aandacht gaat momenteel uit naar het WK in Rusland, maar ondertussen zijn clubs al druk bezig voor volgend seizoen. In onze rubriek <extra_id_0> komende <extra_id_1> en voltooide <extra_id_2>","['TransferTalk houden we', 'zomer alle geruchten', 'transfers bij.']",8,25.0,6
". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de reacties te lezen. Blijf je deze melding houden? Neem dan contact op met onze klantenservice",". Om reacties te plaatsen en te bekijken, is Javascript nodig. Momenteel staat dit in je browser uitgeschakeld. Schakel Javascript in om een reactie te plaatsen of de <extra_id_0> lezen. <extra_id_1> melding houden? <extra_id_2> op <extra_id_3>","['reacties te', 'Blijf je deze', 'Neem dan contact', 'met onze klantenservice']",11,25.0,6
"Het lichaam van de in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. Dat is gebleken uit een scan van het stoffelijk overschot, melden bronnen dichtbij het onderzoek aan deze site.","Het lichaam van de in Kenia vermoorde Nederlander Tob Cohen (69) vertoont veel sporen van geweld. <extra_id_0> uit <extra_id_1> van het stoffelijk overschot, <extra_id_2> het onderzoek aan deze site.","['Dat is gebleken', 'een scan', 'melden bronnen dichtbij']",8,25.0,6
De afgelopen 24 uur zijn er in Nederland 134 meldingen gedaan van mensen die zijn overleden aan het coronavirus. Het totaal aantal overleden patinten komt daarmee op 1173. Dat meldt het RIVM in de dagelijkse update.,De afgelopen 24 uur zijn er in Nederland <extra_id_0> van mensen die zijn overleden aan <extra_id_1> totaal aantal overleden patinten komt daarmee op <extra_id_2> het RIVM in de dagelijkse update.,"['134 meldingen gedaan', 'het coronavirus. Het', '1173. Dat meldt']",9,25.0,6
15 bekende schrijvers hebben speciaal voor tijdens de coronacrisis korte verhalen geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks nieuwe verhalen vinden op NLblijftThuis. Vandaag het korte verhaal van,15 bekende schrijvers hebben <extra_id_0> de coronacrisis korte verhalen geschreven om de Nederlanders een hart onder de riem te steken. De komende weken zul je dagelijks nieuwe verhalen <extra_id_1> Vandaag <extra_id_2>,"['speciaal voor tijdens', 'vinden op NLblijftThuis.', 'het korte verhaal van']",10,25.0,6
. De Universiteit van Nederland heeft ook een podcast. Vind ze terug op Spotify (http://bit.do/UvNL-Spotify) en iTunes (http://bit.do/UvNL-iTunes).,. De Universiteit van Nederland heeft ook een podcast. Vind ze terug <extra_id_0> iTunes (http://bit.do/UvNL-iTunes).,['op Spotify (http://bit.do/UvNL-Spotify) en'],4,25.0,6
Bij een explosie in een trouwzaal in de Afghaanse hoofdstad Kaboel zijn gisteren minstens 63 doden en 182 gewonden gevallen. Dat heeft het ministerie van Binnenlandse Zaken van Afghanistan bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat en dat veel slachtoffers vrouwen en kinderen zijn. De aanslag is nog niet opgeist.,Bij een explosie in een trouwzaal in de Afghaanse hoofdstad Kaboel zijn gisteren minstens 63 doden en 182 <extra_id_0> heeft het ministerie van Binnenlandse <extra_id_1> bekendgemaakt. Ze bevestigt ook dat het om een terroristische aanslag gaat <extra_id_2> veel slachtoffers vrouwen en <extra_id_3> aanslag is <extra_id_4>,"['gewonden gevallen. Dat', 'Zaken van Afghanistan', 'en dat', 'kinderen zijn. De', 'nog niet opgeist.']",14,25.0,6
Ibrahim Afellay heeft vanavond zijn rentree gemaakt bij PSV. De 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna Sittard in de 81ste minuut invallen voor Denzel Dumfries.,Ibrahim Afellay heeft vanavond zijn rentree <extra_id_0> 33-jarige middenvelder mocht in de thuiswedstrijd tegen Fortuna Sittard in <extra_id_1> invallen voor Denzel Dumfries.,"['gemaakt bij PSV. De', 'de 81ste minuut']",7,25.0,6
"van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting pleegden. De schade loopt in de tientallen miljarden.","van bankiers, handelaren en hedgefondsen die via ingenieuze constructies fraude met dividendbelasting <extra_id_0> schade loopt <extra_id_1> miljarden.","['pleegden. De', 'in de tientallen']",5,25.0,6
"De transfermarkt draait op volle toeren, maar veel clubs hebben al meerdere aanwinsten al binnen. In dit overzicht houden we alle inkomende en uitgaande transfers van de eredivisieclubs van deze zomer bij. 1","De transfermarkt draait op volle toeren, maar <extra_id_0> al meerdere aanwinsten al binnen. In dit overzicht <extra_id_1> inkomende en uitgaande transfers van de <extra_id_2> deze zomer bij. 1","['veel clubs hebben', 'houden we alle', 'eredivisieclubs van']",8,25.0,6
"Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie GoGo-tours een go gekregen, het restantbedrag betaald, volgt een paar dagen later toch een nee. ,,Daar gaan on","Honderden jongeren hebben hun zomervakantie alsnog in duigen zien vallen. Hadden ze net van de populaire reisorganisatie <extra_id_0> gekregen, het restantbedrag betaald, volgt een <extra_id_1> toch een <extra_id_2> on","['GoGo-tours een go', 'paar dagen later', 'nee. ,,Daar gaan']",9,25.0,6
De gemeente heeft maandag sinds 11.00 uur te kampen met een ict-storing waardoor Amsterdammers bij de stadsloketten niet geholpen kunnen worden met burgerzaken.,De gemeente heeft maandag sinds 11.00 uur te kampen met een ict-storing waardoor Amsterdammers bij <extra_id_0> geholpen <extra_id_1> burgerzaken.,"['de stadsloketten niet', 'kunnen worden met']",6,25.0,6
"Het kabinet moet zich vandaag opnieuw verantwoorden in de Tweede Kamer over de aanpak van het coronavirus. De zorgen over het tekort aan ic-bedden zijn wat kleiner geworden, maar veel partijen",Het kabinet moet <extra_id_0> opnieuw verantwoorden in de Tweede Kamer over de aanpak van het coronavirus. De zorgen over het tekort <extra_id_1> wat kleiner <extra_id_2> partijen,"['zich vandaag', 'aan ic-bedden zijn', 'geworden, maar veel']",8,25.0,6
ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter een familiebericht. Deze keer het levensverhaal van,ieg tot grafIn de rubriek Wieg tot Graf vertellen we het verhaal achter <extra_id_0> keer <extra_id_1> van,"['een familiebericht. Deze', 'het levensverhaal']",5,25.0,6
Fernweh staat voor heimwee naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties in pre-coronatijd. Vandaag:,Fernweh <extra_id_0> naar verre oorden. Deze rubriek voert langs plekken en verhalen uit eigen omgeving die herinneren aan vakanties <extra_id_1>,"['staat voor heimwee', 'in pre-coronatijd. Vandaag:']",6,25.0,6
"Hans AvontuurWij gaan naar de Eiffeltoren, Niagara Falls en de Chinese Muur. Toppers in eigen land, goed voor miljoenen gasten uit Azi en Amerika, laten we links liggen. Onterecht. Vandaag in","Hans AvontuurWij gaan naar de <extra_id_0> en de <extra_id_1> Toppers in eigen land, <extra_id_2> gasten uit Azi en Amerika, laten we links liggen. Onterecht. Vandaag in","['Eiffeltoren, Niagara Falls', 'Chinese Muur.', 'goed voor miljoenen']",8,25.0,6
In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag uit steken. Wat doet hun hart sneller kloppen?,In deze rubriek vertellen inwoners van het Groene Hart waarvoor zij de vlag <extra_id_0> Wat doet hun <extra_id_1>,"['uit steken.', 'hart sneller kloppen?']",5,25.0,6
ROOSENDAAL - Bezoekers van de bibliotheek VANnU kunnen woensdag luisteren naar een gedicht en zich tegelijkertijd onder dompelen in een 3D-omgeving in Roosendaal.,<extra_id_0> van de bibliotheek VANnU kunnen woensdag luisteren naar een gedicht <extra_id_1> onder dompelen in een 3D-omgeving in Roosendaal.,"['ROOSENDAAL - Bezoekers', 'en zich tegelijkertijd']",6,25.0,6
Wekelijks struinen verslaggevers Levien Vermeer en Matthijs Danils door de geschiedenis van deze streek.,Wekelijks struinen verslaggevers Levien Vermeer <extra_id_0> de geschiedenis van deze streek.,['en Matthijs Danils door'],4,25.0,6
"site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker Kevin Goes gaat in gesprek met verslaggevers, redacteuren en correspondenten over het virus en alles wat daarmee te maken heeft.",site is nu dagelijks te beluisteren in verband met de uitbraak van het coronavirus. Maker Kevin Goes gaat in gesprek met <extra_id_0> correspondenten over <extra_id_1> alles <extra_id_2> maken heeft.,"['verslaggevers, redacteuren en', 'het virus en', 'wat daarmee te']",9,25.0,6
"t, naast haar huidige werkzaamheden voor het radiostation, een aantal maanden haar hoogzwangere collega Patricia van Liemt","t, naast haar huidige werkzaamheden voor het radiostation, een <extra_id_0> collega Patricia van Liemt",['aantal maanden haar hoogzwangere'],4,25.0,6
"Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord en in een al gedolven graf gelegd. Dat zegt Peter R. de Vries, die de familie bijstaat, tegen deze nieuwssite. ,,Het scenario is dat ze op de avond dat ze verdween is vermoord en door de dader in een vers gedolven graf is gelegd, waar de volgende dag een kist in is gegaan met een overledene en het graf is dichtgegooid, zei De Vries.","Tanja Groen (18) is op de avond van haar verdwijning in 1993 mogelijk vermoord <extra_id_0> al gedolven graf gelegd. <extra_id_1> R. de Vries, die de familie bijstaat, tegen deze <extra_id_2> is dat ze op de avond dat ze verdween <extra_id_3> door de dader in een vers gedolven graf is gelegd, waar de <extra_id_4> kist in is gegaan met <extra_id_5> het graf <extra_id_6> zei De Vries.","['en in een', 'Dat zegt Peter', 'nieuwssite. ,,Het scenario', 'is vermoord en', 'volgende dag een', 'een overledene en', 'is dichtgegooid,']",20,25.0,6
"In de haven van de Libanese hoofdstad Beiroet heeft vanmiddag een grote explosie plaatsgevonden, vlak bij het historische centrum. Hierbij zijn zeker zeventig doden gevallen, meldt het Libanese Rode Kruis. Zeker","In de haven van de Libanese hoofdstad Beiroet heeft vanmiddag een grote explosie plaatsgevonden, vlak bij <extra_id_0> Hierbij zijn <extra_id_1> doden gevallen, meldt <extra_id_2> Kruis. Zeker","['het historische centrum.', 'zeker zeventig', 'het Libanese Rode']",8,25.0,6
De knapste koppen van Nederland vertellen deze zomer over de ontwikkelingen in hun vakgebied. En wat je er in elk geval van moet weten. Vandaag:,De knapste koppen van <extra_id_0> zomer over <extra_id_1> hun vakgebied. En wat je er in elk geval van moet weten. Vandaag:,"['Nederland vertellen deze', 'de ontwikkelingen in']",6,25.0,6
Op de A73 bij de afslag Wijchen is vanmorgen een dode gevallen en zijn meerdere mensen gewond geraakt door een ongeluk met meerdere voertuigen. De snelweg in noordelijke richting tussen Nijmegen-Dukenburg en Wijchen is volgens Rijkswaterstaat tot zeker 16.30 uur afgesloten.,Op de <extra_id_0> afslag Wijchen is vanmorgen een dode gevallen en zijn <extra_id_1> geraakt door een ongeluk <extra_id_2> snelweg in noordelijke richting tussen Nijmegen-Dukenburg en Wijchen is volgens Rijkswaterstaat tot zeker 16.30 uur afgesloten.,"['A73 bij de', 'meerdere mensen gewond', 'met meerdere voertuigen. De']",10,25.0,6
Een docente van ISW Hoogeland in Naaldwijk is gisteren slachtoffer geworden van huiselijk geweld terwijl zij via een videoverbinding les gaf aan een klas. Dat heeft de school per brief aan ouders en verzorgers van leerlingen laten weten.,Een docente van ISW Hoogeland in Naaldwijk is gisteren slachtoffer geworden van huiselijk geweld terwijl zij via een videoverbinding <extra_id_0> klas. Dat heeft de <extra_id_1> aan ouders en verzorgers van <extra_id_2>,"['les gaf aan een', 'school per brief', 'leerlingen laten weten.']",10,25.0,6
"De zware jongens halen de voorpaginas, de boefjes niet. Sander Sonnemans doet elke week verslag van een doodnormale Rotterdamse rechtszaak. 2","De zware jongens halen de voorpaginas, de boefjes niet. Sander Sonnemans doet elke <extra_id_0> een doodnormale <extra_id_1> 2","['week verslag van', 'Rotterdamse rechtszaak.']",5,25.0,6
twee jaar Stadsdichter van Hengelo. Deze krant geeft haar stadsgedichten mt tekening van haar hand een podium op deze plek.,twee jaar Stadsdichter van Hengelo. Deze <extra_id_0> haar <extra_id_1> van haar hand een podium op deze plek.,"['krant geeft', 'stadsgedichten mt tekening']",5,25.0,6
"Strandliefhebbers konden eindelijk zonder koelbox genieten van de zon in Hoek van Holland. Daar opende vandaag een terras van ruim drie voetbalvelden groot. Extreme drukte bleef uit. ,,Ik kijk al twee maanden uit naar dit moment.","Strandliefhebbers konden eindelijk zonder koelbox genieten van de zon in Hoek van Holland. Daar opende vandaag een terras van ruim drie <extra_id_0> drukte bleef uit. ,,Ik kijk <extra_id_1> uit <extra_id_2>","['voetbalvelden groot. Extreme', 'al twee maanden', 'naar dit moment.']",9,25.0,6
Ook elektrische bakfietsen en scootmobiels kennen veiligheidsproblemen. Dat concludeert de Onderzoeksraad voor Veiligheid (OVV),Ook elektrische bakfietsen en scootmobiels kennen veiligheidsproblemen. Dat concludeert <extra_id_0> (OVV),['de Onderzoeksraad voor Veiligheid'],4,25.0,6
"maakt de Onderzoeksraad zich zorgen over illegale voertuigen op de weg, zoals elektrisch aangedreven steps en skateboards.","<extra_id_0> zorgen over illegale voertuigen op de weg, zoals elektrisch aangedreven steps en skateboards.",['maakt de Onderzoeksraad zich'],4,25.0,6
"Bedrijven moeten zich echt goed voorbereiden op de komende brexit, ongeacht of er wel of geen deal gesloten wordt","Bedrijven moeten <extra_id_0> goed voorbereiden op de komende brexit, ongeacht of er <extra_id_1> deal gesloten wordt","['zich echt', 'wel of geen']",5,25.0,6
Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren is door het bestuur uit de partij gezet. Het rommelde al langer tussen het partijbestuur en de 25-jarige voorzitter. Hij wilde meer transparantie en interne discussie in de partij.,Voorzitter Sebastiaan Wolswinkel van de Partij voor de Dieren is door het bestuur uit de partij gezet. Het <extra_id_0> het partijbestuur en de 25-jarige voorzitter. <extra_id_1> transparantie en interne discussie <extra_id_2>,"['rommelde al langer tussen', 'Hij wilde meer', 'in de partij.']",10,25.0,6
