Input sequence (ground truth),Input sequence (masked),Masked tokens,Number of masked tokens,Masking percentage,Duplicate count
", waarin een jeugdige broer en zus niet alleen de wereld van de ondergang redden, maar ook hun beide ouders, spionnen in ruste. Wervelende montage, sterke humor en innemend amusement voor alle leeftijden.","<extra_id_0> jeugdige broer en zus niet alleen de wereld van <extra_id_1> maar ook <extra_id_2> ouders, spionnen in ruste. Wervelende montage, sterke humor en innemend amusement voor alle leeftijden.","[', waarin een', 'de ondergang redden,', 'hun beide']",8,25.0,6
"gezamenlijk zullen overleggen wanneer, in de ogen van een van hen, de territoriale integriteit, politieke onafhankelijkheid of veiligheid van een van de partijen wordt bedreigd","gezamenlijk zullen overleggen wanneer, in de ogen van <extra_id_0> de territoriale integriteit, politieke onafhankelijkheid of veiligheid <extra_id_1> de partijen wordt bedreigd","['een van hen,', 'van een van']",6,25.0,6
"vanmiddag in NRC Handelsblad. U kunt hier een los nummer van deze krant kopen, abonnees kunnen het artikel gratis lezen.","vanmiddag in NRC Handelsblad. U <extra_id_0> los nummer van deze krant kopen, abonnees kunnen het artikel <extra_id_1>","['kunt hier een', 'gratis lezen.']",5,25.0,6
In deze variant van Aischylos' Oresteia keert de moraal zich tegen het leven: leden van een puriteinse familie moorden elkaar uit,In deze variant van Aischylos' Oresteia keert de moraal zich tegen het leven: leden <extra_id_0> familie moorden <extra_id_1>,"['van een puriteinse', 'elkaar uit']",5,25.0,6
Wilhelmina: je maintiendrai Anne-Wil Blankers schittert in fraai gekostumeerde en geregisseerde voorstelling als koningin Wilhelmina,Wilhelmina: je maintiendrai Anne-Wil Blankers schittert in <extra_id_0> voorstelling als koningin Wilhelmina,['fraai gekostumeerde en geregisseerde'],4,25.0,6
"Meeslepende, filmische roman waarin 9/11 grote gevolgen heeft voor het oppervlakkige, decadente bestaan van upperclass-New Yorkers Corinne en Russel Calloway uit Brightness Falls (1993). Of niet?","Meeslepende, filmische roman waarin 9/11 grote <extra_id_0> het oppervlakkige, decadente bestaan van upperclass-New Yorkers Corinne en Russel Calloway uit Brightness <extra_id_1> niet?","['gevolgen heeft voor', 'Falls (1993). Of']",6,25.0,6
"Begin dit jaar stuurden vier rapporteurs inzake mensenrechten, culturele rechten, minderhedenrechten en racisme een brief aan Nederland","Begin dit jaar stuurden vier rapporteurs inzake mensenrechten, culturele rechten, minderhedenrechten en racisme <extra_id_0>",['een brief aan Nederland'],4,25.0,6
"u. Red Heat (Walter Hill, 1988, VS). Actiethriller volgens beproefde formule waarbij twee volstrekt verschillende naturen er toch in slagen samen een karwei te klaren. Russische politieman Arnold Schwarzenegger en zijn Amerikaanse collega James Belushi versus cocanedealer in Chicago.",u. Red Heat <extra_id_0> VS). Actiethriller volgens beproefde formule waarbij twee <extra_id_1> er toch in slagen samen een karwei te klaren. <extra_id_2> en zijn Amerikaanse collega James Belushi versus cocanedealer in Chicago.,"['(Walter Hill, 1988,', 'volstrekt verschillende naturen', 'Russische politieman Arnold Schwarzenegger']",10,25.0,6
Wilt u kans maken op een prijs? Stuur een stuk van maximaal 250 woorden vr vrijdag 30 december naar boeken@nrc.nl o.v.v. Beter Boek.,Wilt u kans maken op <extra_id_0> een stuk van <extra_id_1> vr vrijdag 30 december naar boeken@nrc.nl o.v.v. Beter Boek.,"['een prijs? Stuur', 'maximaal 250 woorden']",6,25.0,6
"Clear and Present Danger (Philip Noyce, 1994, VS). Na Patriot Games de tweede verfilming van een boek van Tom Clancy waarin Harrison Ford de rol speelt van CIA-agent Jack Ryan. Uitstekend gemaakte actiethriller betreft de strijd tegen Colombiaanse drugsbaronnen.","Clear and Present Danger (Philip Noyce, 1994, VS). Na Patriot Games de tweede verfilming van een boek van <extra_id_0> Ford de rol speelt van CIA-agent Jack <extra_id_1> actiethriller betreft de <extra_id_2> drugsbaronnen.","['Tom Clancy waarin Harrison', 'Ryan. Uitstekend gemaakte', 'strijd tegen Colombiaanse']",10,25.0,6
"Wie wil weten waar de kerk staat heeft genoeg aan een reisgids. Maar wie een land echt wil leren kennen kan er beter een roman, een thriller of geschiedenisboek over lezen. We maakten een selectie voor populaire vakantiebestemmingen.",Wie wil weten waar de kerk staat heeft genoeg <extra_id_0> Maar wie een land echt <extra_id_1> kan er beter <extra_id_2> of geschiedenisboek over lezen. We maakten een selectie voor populaire vakantiebestemmingen.,"['aan een reisgids.', 'wil leren kennen', 'een roman, een thriller']",10,25.0,6
betaald aan buitenlandse overheidsambtenaren ter verkrijging van buitenlandse (overheids)opdrachten.,betaald aan buitenlandse <extra_id_0> verkrijging van buitenlandse (overheids)opdrachten.,['overheidsambtenaren ter'],2,25.0,6
"-17u; Theo van Doesburg, architect, schilder, dichter in het Centraal Museum, Nicolaaskerkhof 1, Utrecht. Di t/m zo 11-17u en in het Krller-Mller Museum te Otterlo. Di-zo 10-17u. Beide exposities t/m 18 juni. De Madonna's van Jan van Scorel t/m 2 juli in het Centraal Museum, Nicolaaskerkhof 10, Utrecht. Di","-17u; Theo van Doesburg, architect, schilder, dichter in het Centraal Museum, Nicolaaskerkhof 1, Utrecht. Di t/m zo 11-17u <extra_id_0> Krller-Mller Museum te <extra_id_1> Beide exposities t/m 18 juni. De Madonna's van Jan van Scorel t/m 2 juli in <extra_id_2> Nicolaaskerkhof <extra_id_3>","['en in het', 'Otterlo. Di-zo 10-17u.', 'het Centraal Museum,', '10, Utrecht. Di']",12,25.0,6
"The Craft (Andrew Fleming, 1996, VS). Aardige, betrekkelijk genuanceerde tienergriezelkomedie over puberaal lief en leed en de kracht van meisjesvriendschap.","The Craft (Andrew Fleming, 1996, VS). Aardige, betrekkelijk genuanceerde tienergriezelkomedie over puberaal lief <extra_id_0> en <extra_id_1> meisjesvriendschap.","['en leed', 'de kracht van']",5,25.0,6
"ldson, 1994, VS). Risicoloze, gladde remake van gelijknamige actieklassieker van Sam Peckinpah uit 1972. Alec Baldwin en Kim Basinger vervingen Steve McQueen en Ali MacGraw als echtpaar dat, na een uit de hand gelopen bankoverval, op de vlucht slaat.","ldson, 1994, VS). Risicoloze, gladde remake van gelijknamige actieklassieker van Sam Peckinpah uit 1972. Alec Baldwin <extra_id_0> vervingen Steve McQueen en Ali MacGraw <extra_id_1> een <extra_id_2> gelopen bankoverval, op de vlucht slaat.","['en Kim Basinger', 'als echtpaar dat, na', 'uit de hand']",10,25.0,6
in de jaren dertig in conflict komen met onredelijke autoriteiten en per ongeluk zijn moeder vermoorden.,in de jaren dertig in conflict <extra_id_0> en per ongeluk zijn moeder vermoorden.,['komen met onredelijke autoriteiten'],4,25.0,6
". Dunston Checks in (Ken Kwapis, 1996, VS). Voor kinderen onweerstaanbare klucht waarin dievenhulpje annex orang-oetan Dunston een chique New",<extra_id_0> in (Ken <extra_id_1> VS). Voor kinderen onweerstaanbare klucht waarin dievenhulpje annex orang-oetan Dunston een chique New,"['. Dunston Checks', 'Kwapis, 1996,']",5,25.0,6
"orks hotel op stelten zet, maar zich beschermd weet door het verwaarloosde zoontje van de hotelmanager. Met Faye Dunaway als ambitieuze oudere dame.","orks hotel op stelten zet, maar zich beschermd <extra_id_0> verwaarloosde zoontje van de <extra_id_1> Dunaway als ambitieuze oudere dame.","['weet door het', 'hotelmanager. Met Faye']",6,25.0,6
"Paul Hogan zich met zijn opzichtige laarzen, zijn enorme hoed en zijn grijnzende naviteit door Hollywood. Van een bewonderenswaardige simpelheid.",Paul Hogan zich met zijn opzichtige <extra_id_0> enorme hoed en zijn grijnzende <extra_id_1> Van een bewonderenswaardige simpelheid.,"['laarzen, zijn', 'naviteit door Hollywood.']",5,25.0,6
Die zelfportretten van Rembrandt hadden een aantal functies. Het leverde een goedkoop en makkelijk model.,Die zelfportretten van Rembrandt hadden <extra_id_0> leverde een goedkoop en makkelijk model.,['een aantal functies. Het'],4,25.0,6
". En het zelfportret was een zeer gewild object bij kunstliefhebbers, omdat die zo de hand konden leggen op een proeve van 's mans meesterschap",". En het zelfportret <extra_id_0> gewild object bij kunstliefhebbers, omdat <extra_id_1> hand konden leggen op een proeve van 's mans meesterschap","['was een zeer', 'die zo de']",6,25.0,6
"; The Beatles, populaire stof, t/m 24 sep, Nederlands Textielmuseum, Tilburg; De Magie van Disney, t/m 3 sep, Noordbrabants Museum, 's-Hertogenbosch","; The Beatles, populaire stof, t/m 24 sep, Nederlands Textielmuseum, Tilburg; De Magie van Disney, <extra_id_0> sep, <extra_id_1>","['t/m 3', ""Noordbrabants Museum, 's-Hertogenbosch""]",5,25.0,6
". Stop! Or My Mom Will Shoot (Roger Spottiswoode, 1992, VS). Pretentieloze komedie waarin rechercheur Sylvester Stallone bezoek krijgt van zijn bemoeizieke moeder",. Stop! Or My Mom Will Shoot <extra_id_0> VS). <extra_id_1> rechercheur Sylvester Stallone bezoek krijgt van zijn bemoeizieke moeder,"['(Roger Spottiswoode, 1992,', 'Pretentieloze komedie waarin']",6,25.0,6
schildert subtiel de onderhuidse strijd om elkaars affectie van een eenzame boer (Jaap Spijkers) en een weggelopen Poolse prostituee tegen wil en dank (Monic Hendrickx) op het Groningse platteland.,schildert subtiel de onderhuidse strijd om elkaars affectie van een eenzame <extra_id_0> en een weggelopen <extra_id_1> en dank (Monic Hendrickx) op het Groningse platteland.,"['boer (Jaap Spijkers)', 'Poolse prostituee tegen wil']",7,25.0,6
"en. Die ene leraar die je interesse wekte, de eerste baas die je de kneepjes van het vak bijbracht of de wijsgeer die je inspireerde met zijn boeken. Elke carrire kent wel zon leermeester (m/v). Voor","en. Die ene leraar die je interesse wekte, de eerste baas die je de kneepjes van het vak bijbracht of de wijsgeer die je <extra_id_0> boeken. <extra_id_1> wel <extra_id_2> Voor","['inspireerde met zijn', 'Elke carrire kent', 'zon leermeester (m/v).']",9,25.0,6
"Wekelijks verklaart een Bekende Nederlander in de Boekenbijlage van NRC Handelsblad de liefde aan een boek. Deze week, in de rubriek Boekdelen,","Wekelijks verklaart een <extra_id_0> de Boekenbijlage van NRC Handelsblad de liefde aan een boek. Deze <extra_id_1> rubriek Boekdelen,","['Bekende Nederlander in', 'week, in de']",6,25.0,6
Van de straat Van de catwalk naar onze kledingkast. Voor welke modetrends wij vallen en waarom. Deze keer:,Van de straat Van de catwalk naar onze kledingkast. Voor welke modetrends <extra_id_0> Deze keer:,['wij vallen en waarom.'],4,25.0,6
"u. The French Connection II (John Frankenheimer, 1975, VS). Licht teleurstellend vervolg op Oscar-winnende actie","u. The <extra_id_0> Frankenheimer, 1975, VS). Licht teleurstellend vervolg op Oscar-winnende actie",['French Connection II (John'],4,25.0,6
"Tweede Amerikaanse succesfilm van de vrolijk nihilistische regisseur van Basic Instinct: een majestueus gewelddadige, op een uitgewoond Mars gesitueerde action fantasy over de identiteitscrisis van een met gemplanteerde herinneringen kampende Arnold Schwarzenegger. Ook met Sharon Stone.","Tweede Amerikaanse succesfilm van de vrolijk nihilistische regisseur van Basic Instinct: een majestueus gewelddadige, op een uitgewoond Mars <extra_id_0> over de identiteitscrisis van een met <extra_id_1> Arnold Schwarzenegger. <extra_id_2> Stone.","['gesitueerde action fantasy', 'gemplanteerde herinneringen kampende', 'Ook met Sharon']",9,25.0,6
Wat is het culturele DNA van ons continent? In een zoektocht naar Europese verworvenheden in de kunsten kwamen eerder o.,Wat is het culturele DNA van ons continent? <extra_id_0> zoektocht naar Europese verworvenheden in de <extra_id_1> o.,"['In een', 'kunsten kwamen eerder']",5,25.0,6
"a. Meryl Streep is geknipt voor rol van verlaten plantersvrouw die, tegen de achtergrond van miskende zwarten en bedreigde diersoorten, vrijbuiter Robert Redford aan zich probeert te binden.","a. Meryl Streep <extra_id_0> van verlaten <extra_id_1> de achtergrond van miskende zwarten en bedreigde diersoorten, vrijbuiter Robert Redford aan zich probeert te binden.","['is geknipt voor rol', 'plantersvrouw die, tegen']",7,25.0,6
"komedie, degelijk maar weinig subtiel, van veteraan Ross. Michael J. Fox leidt dubbelleven als postkamerjongen en","komedie, degelijk maar weinig subtiel, van veteraan Ross. Michael J. Fox leidt <extra_id_0>",['dubbelleven als postkamerjongen en'],4,25.0,6
De Verblijfscolumn wordt op regelmatige basis geschreven door Martijn Stronks in samenwerking met Verblijfblog,De Verblijfscolumn wordt op regelmatige basis geschreven door Martijn <extra_id_0> Verblijfblog,['Stronks in samenwerking met'],4,25.0,6
"; 3 x Rik Wouters t/m 26 mei, Paleis voor Schone Kunsten, Brussel 0032-25078480, Koninklijk Museum voor Schone Kunsten, Antwerpen 0032-32387809 en Openluchtmuseum Middelheim, Antwerpen 0032-38271534","; 3 x Rik Wouters t/m <extra_id_0> voor Schone Kunsten, Brussel <extra_id_1> voor Schone Kunsten, Antwerpen 0032-32387809 en Openluchtmuseum Middelheim, Antwerpen 0032-38271534","['26 mei, Paleis', '0032-25078480, Koninklijk Museum']",6,25.0,6
"Working Girl (Mike Nichols, 1988, VS). Vakkundig het hart verwarmende komedie waarin een moderne Assepoester het goeie ouwe klasseverschil overbrugt. Onweerstaanbare Melanie Griffith is slimme secretaresse die met succes stiekem de plaats inneemt van haar arrogante cheffin Sigourney Weaver. Met Harrison Ford als charmante volwassen kwajongen.","Working Girl (Mike Nichols, 1988, VS). Vakkundig het hart <extra_id_0> een moderne Assepoester het goeie ouwe klasseverschil overbrugt. <extra_id_1> is slimme secretaresse die met succes stiekem de <extra_id_2> haar arrogante cheffin Sigourney Weaver. Met <extra_id_3> charmante volwassen kwajongen.","['verwarmende komedie waarin', 'Onweerstaanbare Melanie Griffith', 'plaats inneemt van', 'Harrison Ford als']",12,25.0,6
"Doorlinken naar auteursrechtelijk beschermd materiaal mag, zelfs als de rechthebbende daar geen toestemming voor heeft gegeven",Doorlinken naar auteursrechtelijk beschermd materiaal <extra_id_0> rechthebbende daar geen toestemming voor heeft gegeven,"['mag, zelfs als de']",4,25.0,6
"grote problemen. Terrorisme is een reel gevaar, dat gevoed wordt door de burgeroorlog in buurland Libi","grote problemen. <extra_id_0> gevaar, dat gevoed wordt door de burgeroorlog in buurland Libi",['Terrorisme is een reel'],4,25.0,6
Regisseur Olivier Provily verbindt zijn naam aan toneelstukken met weinig handeling. Dit minimalisme brengt hem naar,Regisseur Olivier Provily verbindt zijn <extra_id_0> weinig handeling. Dit minimalisme brengt hem naar,['naam aan toneelstukken met'],4,25.0,6
VS). Actiefilm is een luchthartige Rambo-variant. Ex-commando Arnold Schwarzenegger trekt ten strijde als zijn dochtertje wordt ontvoerd door voormalige dictator uit Midden-Amerika.,VS). Actiefilm is een luchthartige Rambo-variant. Ex-commando Arnold Schwarzenegger trekt ten strijde als <extra_id_0> ontvoerd door <extra_id_1> Midden-Amerika.,"['zijn dochtertje wordt', 'voormalige dictator uit']",6,25.0,6
"Filofax (Arthur Hiller, 1990, VS). Voortvluchtige autodief James Belushi vindt de agenda van gefortuneerde reclameman","Filofax (Arthur Hiller, 1990, VS). Voortvluchtige autodief <extra_id_0> agenda van gefortuneerde reclameman",['James Belushi vindt de'],4,25.0,6
"Murder at 1600 (Dwight Little, 1997, VS). Amerikaanse president is een van de verdachten in voorspelbare actiethriller met Wesley S","Murder at 1600 (Dwight Little, 1997, VS). Amerikaanse president is <extra_id_0> verdachten in voorspelbare actiethriller met <extra_id_1>","['een van de', 'Wesley S']",5,25.0,6
"n Vergeet de toeristische attracties, de beste tips voor een stedentrip komen van kenners. Wat is er te doen in","<extra_id_0> toeristische attracties, de beste tips voor een stedentrip komen van kenners. Wat <extra_id_1> te doen in","['n Vergeet de', 'is er']",5,25.0,6
"Indiana Jones and the Temple of Doom (Steven Spielberg, 1984, VS). Ook de tweede Indiana Jones-film (na Raiders of the Lost Ark) is een overrompelende en grootscheepse avonturenfilm. Archeoloog Harrison Ford maakt korte metten met heidense","Indiana Jones and the Temple of Doom (Steven Spielberg, 1984, VS). Ook de <extra_id_0> (na Raiders of the Lost Ark) is een <extra_id_1> avonturenfilm. <extra_id_2> maakt korte metten met heidense","['tweede Indiana Jones-film', 'overrompelende en grootscheepse', 'Archeoloog Harrison Ford']",9,25.0,6
"Babe: The Gallant Pig (Chris Noonan, 1995, Australi). Australisch sprookje, naar The Sheep-Pig van Dick King-Smith, waarin dieren overtuigend mensentaal spreken. Een bijzonder varkentje groeit uit tot herdershond en verovert het hart van boer James Cromwell","Babe: The Gallant Pig (Chris Noonan, 1995, Australi). Australisch sprookje, naar The Sheep-Pig van <extra_id_0> dieren overtuigend mensentaal spreken. Een bijzonder varkentje groeit uit <extra_id_1> verovert het hart <extra_id_2> Cromwell","['Dick King-Smith, waarin', 'tot herdershond en', 'van boer James']",9,25.0,6
de belangrijkste ontwikkelingen rond de uitbraak van het coronavirus dat Covid-19 veroorzaakt bij.,<extra_id_0> rond de uitbraak van het coronavirus dat Covid-19 veroorzaakt bij.,['de belangrijkste ontwikkelingen'],3,25.0,6
"Die Blechtrommel (Volker Schlndorff, 1979, West-Duitsland/Frankrijk/Portugal). Optimale verfilming van Gnter Grass","Die Blechtrommel (Volker Schlndorff, <extra_id_0> verfilming van Gnter Grass","['1979, West-Duitsland/Frankrijk/Portugal). Optimale']",3,25.0,6
"verbijsterende roman, in de grimmige optiek van de kleine Oskar die weigert groot te worden in het kleinburgerlijke Dantzig van voor en tijdens het nationaal-socialisme. Met David Bennent,","verbijsterende roman, in de grimmige <extra_id_0> kleine Oskar die weigert groot te worden in het kleinburgerlijke Dantzig <extra_id_1> het nationaal-socialisme. Met David Bennent,","['optiek van de', 'van voor en tijdens']",7,25.0,6
Deze rubriek belicht elke woensdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week Europees recht:,Deze rubriek belicht elke woensdag <extra_id_0> het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze <extra_id_1>,"['kwesties uit', 'week Europees recht:']",5,25.0,6
". Iedere agent krijgt, of hij nu onregelmatig werkt of niet, een vaste toelage voor onregelmatigheid.",". Iedere agent krijgt, of hij nu onregelmatig werkt of <extra_id_0> voor onregelmatigheid.","['niet, een vaste toelage']",4,25.0,6
"Stand by Me (Rob Reiner, 1986, VS). Bescheiden Hollywoodverfilming van het autobiografische, psychologisch genuanceerde verhaal","Stand by Me (Rob Reiner, 1986, VS). Bescheiden Hollywoodverfilming van <extra_id_0> verhaal","['het autobiografische, psychologisch genuanceerde']",4,25.0,6
"Vier twaalfjarige jongens in Oregon, in de zomer van 1959, ondernemen speurtocht naar het lijk van verongelukte leeftijdgenoot.","Vier twaalfjarige jongens in Oregon, in de zomer van 1959, <extra_id_0> lijk van verongelukte leeftijdgenoot.",['ondernemen speurtocht naar het'],4,25.0,6
"The Graduate (Mike Nichols, 1967, VS). Eerste grote rol van Dustin Hoffman in onweerstaanbare, volgens menigeen overschatte","The <extra_id_0> VS). Eerste grote rol van Dustin Hoffman in onweerstaanbare, volgens menigeen overschatte","['Graduate (Mike Nichols, 1967,']",4,25.0,6
. Gefortuneerd leeghoofdje Goldie Hawn lijdt aan geheugenverlies. Wraaklustige timmerman Kurt Russell laat haar opdraaien voor zijn chaotisch,. Gefortuneerd leeghoofdje Goldie Hawn lijdt aan geheugenverlies. Wraaklustige <extra_id_0> haar opdraaien voor zijn chaotisch,['timmerman Kurt Russell laat'],4,25.0,6
waarin de assistente van een Amerikaanse senator naar Ierland wordt gestuurd voor meer informatie over zijn afkomst. Ze komt terecht in,waarin de assistente van een Amerikaanse senator <extra_id_0> gestuurd <extra_id_1> informatie over zijn afkomst. Ze komt terecht in,"['naar Ierland wordt', 'voor meer']",5,25.0,6
"Sweet Home Alabama (Andy Tennant, 2002, VS). Onschuldige formulekomedie met Reese Witherspoon als succesvol modeontwerpster in New York","Sweet Home Alabama (Andy Tennant, 2002, VS). Onschuldige formulekomedie met Reese Witherspoon als <extra_id_0> York",['succesvol modeontwerpster in New'],4,25.0,6
. Droogkomische grappen en onverwachte wendingen door de kluchtige cabaretier Reinder van der Naalt.,. Droogkomische grappen en <extra_id_0> kluchtige cabaretier Reinder van der Naalt.,['onverwachte wendingen door de'],4,25.0,6
; Kalm aan en rap een beetje Herman Finkers met een nieuwe stortvloed aan droogkomische grappen over alles en niets.,; Kalm aan en <extra_id_0> beetje Herman Finkers met een nieuwe stortvloed aan droogkomische grappen over <extra_id_1>,"['rap een', 'alles en niets.']",5,25.0,6
"dat zich laat charmeren door het charisma van de geslaagde boef. Een genuanceerd portret van een opvoeding in een gezellige en tegelijk gevaarlijke buurt, waar het slechte voorbeeld ook zijn goede kanten heeft.","dat <extra_id_0> door het charisma van de geslaagde boef. Een genuanceerd portret van een opvoeding in een gezellige en tegelijk gevaarlijke buurt, waar het slechte <extra_id_1> goede <extra_id_2>","['zich laat charmeren', 'voorbeeld ook zijn', 'kanten heeft.']",8,25.0,6
". PROCEDURE 769 Strakke, min of meer objectieve documentaire van Nederlandse debutant Jaap van Hoewijk laat elf getuigen van de executie van een Californische moordenaar in de San Quentin-gevangenis aan het woord. Hun gevarieerde betrokkenheid bij de veroordeelde en zijn slachtoffers veroorzaakt een niet-psychologisch gedefinieerd panorama van meningen en gevoelens over de doodstraf, dat grote indruk maakt.",". PROCEDURE 769 Strakke, min of meer objectieve documentaire van Nederlandse debutant Jaap van Hoewijk laat elf getuigen van de executie van een Californische <extra_id_0> de San Quentin-gevangenis aan het <extra_id_1> betrokkenheid bij de veroordeelde en <extra_id_2> een niet-psychologisch gedefinieerd panorama van meningen en gevoelens <extra_id_3> dat <extra_id_4>","['moordenaar in', 'woord. Hun gevarieerde', 'zijn slachtoffers veroorzaakt', 'over de doodstraf,', 'grote indruk maakt.']",14,25.0,6
Nicolien Mizee geeft een cursus Verhalen schrijven aan de Volksuniversiteit. Ze laat zich inspireren door h,<extra_id_0> cursus Verhalen schrijven aan de Volksuniversiteit. Ze laat zich inspireren door h,['Nicolien Mizee geeft een'],4,25.0,6
"David Zucker, 1988, VS). Door parodirende kwajongens David en Jerry Zucker en Jim Abrahams geschreven komedie is vervolg op tv-serie Police Squad!, met hoofdrol van","David Zucker, 1988, VS). <extra_id_0> David en Jerry Zucker en Jim Abrahams geschreven komedie is vervolg <extra_id_1> Squad!, met hoofdrol van","['Door parodirende kwajongens', 'op tv-serie Police']",6,25.0,6
"achtige film in kauwgomplaatjeskleuren en schots-en-scheve beelden, waarin de hoofdrollen zijn weggelegd voor Tommy Lee Jones als de hijgende schizofreen Two-Face","achtige film in kauwgomplaatjeskleuren en schots-en-scheve beelden, waarin de hoofdrollen zijn weggelegd voor Tommy <extra_id_0> als de <extra_id_1>","['Lee Jones', 'hijgende schizofreen Two-Face']",5,25.0,6
. Zijn grijze haarspoeling kleurt perfect bij zijn pak en de dure zonnebril is altijd binnen handbereik.,. Zijn grijze haarspoeling kleurt perfect <extra_id_0> de dure zonnebril is altijd binnen handbereik.,['bij zijn pak en'],4,25.0,6
"Haneke Europa als een toren van Babel, waar de snel versmeltende (sub)culturen elkaar niet meer begrijpen. De vrreikende gevolgen van een incident in",Haneke Europa als een <extra_id_0> waar de snel versmeltende (sub)culturen elkaar niet meer begrijpen. <extra_id_1> van een incident in,"['toren van Babel,', 'De vrreikende gevolgen']",6,25.0,6
gestileerde drieluik over de Amerikaanse geschiedenis en mythologie (naast Once Upon a Time in the West en Duck You Sucker,gestileerde drieluik over de Amerikaanse geschiedenis en mythologie (naast Once Upon <extra_id_0> in the <extra_id_1> You Sucker,"['a Time', 'West en Duck']",5,25.0,6
investeringen te doen of andere activiteiten te ontplooien in of ten behoeve van Isralische nederzettingen in de bezette Palestijnse,investeringen te doen of andere activiteiten te ontplooien in of ten <extra_id_0> nederzettingen <extra_id_1> bezette Palestijnse,"['behoeve van Isralische', 'in de']",5,25.0,6
EEN GOED ONTBIJT Gedetailleerd spel van Catherine ten Bruggecate en Peter Faber in het conversatie-stuk van David Hare over de kloof tussen twee verliefde mensen.,EEN GOED ONTBIJT Gedetailleerd <extra_id_0> ten Bruggecate en Peter Faber in het conversatie-stuk van David <extra_id_1> kloof tussen twee verliefde mensen.,"['spel van Catherine', 'Hare over de']",6,25.0,6
"Gevoelig portret van een typische white trash-familie op het Amerikaanse platteland. Dood en liefde doorkruisen doodgewone levens, die bijzonder worden door de liefdevolle aandacht die regisseur Lasse Hallstrm eraan wijdt en door een paar onvergelijkelijke rollen, met name die van Darlene Cates als de onvoorstelbaar dikke moeder.","Gevoelig portret van een typische white trash-familie op het <extra_id_0> en liefde doorkruisen doodgewone <extra_id_1> worden door de liefdevolle aandacht die regisseur Lasse Hallstrm eraan wijdt en <extra_id_2> onvergelijkelijke rollen, met name die van <extra_id_3> de onvoorstelbaar dikke moeder.","['Amerikaanse platteland. Dood', 'levens, die bijzonder', 'door een paar', 'Darlene Cates als']",12,25.0,6
Leiden leverde veel nieuw bronnenmateriaal op en bracht ook kunstvoorwerpen opnieuw aan het licht. Het resulteerde in een levendige expositie,Leiden leverde veel nieuw bronnenmateriaal op en <extra_id_0> opnieuw aan het licht. Het resulteerde in <extra_id_1> expositie,"['bracht ook kunstvoorwerpen', 'een levendige']",5,25.0,6
"orkse fruitgrossier Tom Hanks beleeft romance met Darryl Hannah, die een zeemeermin blijkt te zijn.",orkse fruitgrossier Tom Hanks beleeft romance met <extra_id_0> zeemeermin blijkt te zijn.,"['Darryl Hannah, die een']",4,25.0,6
"Flodder (Dick Maas, 1986, Nederland). Karikaturale klucht met het idioom van een stripverhaal, over asociaal gezin dat door sociaal werker wordt ondergebracht in chique villawijk. De oer","Flodder (Dick Maas, 1986, Nederland). Karikaturale klucht met het idioom van een stripverhaal, over asociaal gezin dat door <extra_id_0> ondergebracht <extra_id_1> oer","['sociaal werker wordt', 'in chique villawijk. De']",7,25.0,6
it de school geklapt wordt de blik gericht op kleine maar belangrijke aspecten van het schoolbestaan.,it de school geklapt wordt de blik gericht op <extra_id_0> van het schoolbestaan.,['kleine maar belangrijke aspecten'],4,25.0,6
. Sommige piraten veranderen bij maanlicht in skeletten. Johnny Depp is de onverwachte droompiraat in dit traditionele spektakel.,. Sommige piraten <extra_id_0> skeletten. Johnny Depp is de onverwachte droompiraat in dit traditionele spektakel.,['veranderen bij maanlicht in'],4,25.0,6
"Maarten van Roozendaal zingt de blues zoals die zelden wordt gezongen: bizar, weemoedig en voortdurend onvoorspelbaar.","Maarten van Roozendaal <extra_id_0> die zelden wordt gezongen: bizar, weemoedig en voortdurend onvoorspelbaar.",['zingt de blues zoals'],4,25.0,6
"volgt de patronen van de traditionele screwball comedy, maar draait de rollen om. Vriendloze (maar gelukkig verloofde) P",volgt de patronen van de <extra_id_0> draait de rollen om. Vriendloze (maar gelukkig verloofde) P,"['traditionele screwball comedy, maar']",4,25.0,6
", satirische komedie-klassieker. Ogenschijnlijk ten dode opgeschreven provinciemeisje Carole Lombard laat zich aandacht welgevallen van New",", satirische komedie-klassieker. Ogenschijnlijk ten dode opgeschreven provinciemeisje <extra_id_0> aandacht welgevallen van New",['Carole Lombard laat zich'],4,25.0,6
Deze rubriek belicht elke woensdag kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week,Deze <extra_id_0> kwesties uit het bedrijfsleven waarover de rechter zich onlangs uitsprak. Deze week,['rubriek belicht elke woensdag'],4,25.0,6
Dat blijkt uit cijfers die het Centraal Bureau voor de Statistiek (CBS) vandaag bekend heeft gemaakt.,Dat blijkt uit cijfers die het Centraal Bureau voor de Statistiek <extra_id_0> gemaakt.,['(CBS) vandaag bekend heeft'],4,25.0,6
"The Blues Brothers (John Landis, 1980, VS). Maffe komedie met John Belushi en Dan Aykroyd als de in het tv-programma","The Blues Brothers (John Landis, 1980, VS). Maffe komedie <extra_id_0> Belushi en Dan <extra_id_1> in het tv-programma","['met John', 'Aykroyd als de']",5,25.0,6
