Sequence id,Model size,Input sequence (ground truth),Input sequence (masked),Model output sequence,Masked tokens,Filled tokens,Number of masked tokens,Masking percentage,Duplicate count,Levenshtein distances,Levenshtein distance (avg),Title
seq21-0,base,Ook in het Caribische deel van het Nederlands Koninkrijk is GroenLinks-PvdA de grote winnaar geworden bij de Europese Parlementsverkiezingen.,Ook in het Caribische deel van het Nederlands Koninkrijk is <extra_id_0> geworden bij de Europese Parlementsverkiezingen.,Ook in het Caribische deel van het Nederlands Koninkrijk is bekend geworden bij de Europese Parlementsverkiezingen.,['GroenLinks-PvdA de grote winnaar'],['bekend'],4,20,1,[0.875],0.88,volkskrant
seq22-0,base,"De terugroepactie van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw exemplaar. Nog tienduizenden inspecties aan mogelijk onveilige bakfietsen moeten worden uitgevoerd. Babboe erkent alle problemen.","<extra_id_0> bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw <extra_id_1> inspecties aan mogelijk onveilige bakfietsen moeten worden <extra_id_2> alle problemen.","van bakfietsfabrikant Babboe verloopt uiterst moeizaam. Van de 22.000 onveilige bakfietsen zijn er slechts 6000 opgehaald, waarvan ruim de helft in ons land. Pas 500 gedupeerde eigenaren ontvingen een nieuw voertuig. De inspecties aan mogelijk onveilige bakfietsen moeten worden uitgevoerd voor alle problemen.","['De terugroepactie van', 'exemplaar. Nog tienduizenden', 'uitgevoerd. Babboe erkent']","['van', 'voertuig. De', 'uitgevoerd voor']",9,20,1,"[0.8571428571428571, 0.7857142857142857, 0.48]",0.71,volkskrant
seq23-0,base,Niet eerder werden er in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Rolles is het opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,Niet <extra_id_0> in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve <extra_id_1> opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,Niet eerder in Nederland zo veel drugslabs ontmanteld als vorig jaar. Voor de Engelse drugsonderzoeker Steve Mason is dat opnieuw een aanwijzing dat het drugsbeleid radicaal op de schop moet.,"['eerder werden er', 'Rolles is het']","['eerder', 'Mason is dat']",6,20,1,"[0.625, 0.6153846153846154]",0.62,volkskrant
seq24-0,base,Na uit de hand gelopen protesten werd de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,Na uit <extra_id_0> gelopen <extra_id_1> campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,Na uit gelopen is de campus van de Universiteit van Amsterdam voor twee dagen ten dele gesloten. Nu lijkt de rust terug te keren.,"['de hand', 'protesten werd de']","['', 'is de']",5,20,1,"[1.0, 0.7647058823529411]",0.88,volkskrant
seq25-0,base,"Het COA, dat kampt met een structureel tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat <extra_id_0> tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.","Het COA, dat zich ziet op het tekort aan opvangplekken, is zeer te spreken over de stap naar voren van Arnhem.",['kampt met een structureel'],['zich ziet op het'],4,20,1,[0.8],0.8,volkskrant
seq26-0,base,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. <extra_id_0> midden in de piek van het <extra_id_1> dat goed nieuws voor hooikoortspatinten.,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. En midden in de piek van het seizoen is dat goed nieuws voor hooikoortspatinten.,"['Aangezien we', 'hooikoortsseizoen zitten is']","['En', 'seizoen is']",5,20,1,"[0.9166666666666666, 0.6296296296296297]",0.77,volkskrant
seq27-0,base,"Fabrikanten halen geneesmiddelen van de Nederlandse markt, waardoor er steeds minder alternatieven beschikbaar zijn om de aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.","Fabrikanten halen geneesmiddelen van de Nederlandse markt, <extra_id_0> minder alternatieven beschikbaar <extra_id_1> aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.","Fabrikanten halen geneesmiddelen van de Nederlandse markt, maar hebben minder alternatieven beschikbaar om aanhoudende medicijntekorten op te lossen. Dat blijkt uit onderzoek van de NOS.","['waardoor er steeds', 'zijn om de']","['maar hebben', 'om']",6,20,1,"[0.7222222222222222, 0.8]",0.76,volkskrant
seq28-0,base,"Dubbele seksuele moraal is achterhaald, laat vrouwen ook kinderen hebben bij verschillende mensen","Dubbele seksuele moraal is achterhaald, laat vrouwen ook <extra_id_0> verschillende mensen","Dubbele seksuele moraal is achterhaald, laat vrouwen ook ontmoet onder verschillende mensen",['kinderen hebben bij'],['ontmoet onder'],3,20,1,[0.7894736842105263],0.79,volkskrant
seq29-0,base,"Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als meme, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt dogecoin, waarvan het totaal aantal munten in 2021 ruim 80 miljard euro waard was.","Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als <extra_id_0> vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt <extra_id_1> totaal <extra_id_2> 2021 ruim 80 miljard euro waard was.","Kabosu, de Japanse Shiba Inu wier beeltenis de wereld overging als een wilde hond, is vrijdagochtend overleden. De hond was het symbool van de als grap bedoelde cryptomunt die in totaal tot 2021 ruim 80 miljard euro waard was.","['meme', 'is', 'dogecoin', 'waarvan het', 'aantal munten in']","['een wilde hond, is', 'die in', 'tot']",8,20,1,"[0.8888888888888888, 0.8333333333333334, 0.875]",0.87,volkskrant
seq30-0,base,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om <extra_id_0> K.,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de K.,['de 29-jarige Dominique'],['de'],3,20,1,[0.9090909090909091],0.91,volkskrant
seq31-0,base,Daan en het ongelijk van de rommelmarktheks Uren samen spelen is verruild voor me-time op eigen kamers. Daan Rot schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen <extra_id_0> me-time op eigen <extra_id_1> schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,Daan en het ongelijk van de rommelmarktheks Uren samen spelen en me-time op eigen wijze schrijft in weekendmagazine Mezza wekelijks over zijn persoonlijk leven,"['is verruild voor', 'kamers. Daan Rot']","['en', 'wijze']",6,20,1,"[0.9375, 1.0]",0.97,volkskrant
seq32-0,base,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. Al levert dat ook een probleem op: technisch personeel ligt niet voor het oprapen.,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. <extra_id_0> dat <extra_id_1> op: technisch personeel ligt niet voor het oprapen.,Het Eindhovense KMWE ziet als toeleverancier van het snelgroeiende ASML de orders binnenstromen. En dat levert op: technisch personeel ligt niet voor het oprapen.,"['Al levert', 'ook een probleem']","['En', 'levert']",5,20,1,"[1.0, 0.875]",0.94,volkskrant
seq33-0,base,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises en onverwachte gebeurtenissen die een ferme reactie vereisten. Hoe deed de Commissie het?,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises <extra_id_0> die een ferme reactie vereisten. Hoe <extra_id_1>,Vijf jaar geleden trad de Europese Commissie onder leiding van Ursula von der Leyen aan. Het werd een periode van grote crises die een ferme reactie vereisten. Hoe komt dat?,"['en onverwachte gebeurtenissen', 'deed de Commissie het?']","['', 'dat?']",7,20,1,"[1.0, 0.8636363636363636]",0.93,volkskrant
seq34-0,base,Cees Dekker | hoogleraar biofysica Hoe is het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt ga je begrijpen hoe het werkt.,Cees Dekker | hoogleraar biofysica <extra_id_0> het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt <extra_id_1> hoe het werkt.,Cees Dekker | hoogleraar biofysica Hoe kan het leven ontstaan? Synthetische cellen maken dat inzichtelijk. Als je zoiets zelf bouwt zie je hoe het werkt.,"['Hoe is', 'ga je begrijpen']","['Hoe kan', 'zie je']",5,20,1,"[0.42857142857142855, 0.7333333333333333]",0.58,volkskrant
seq35-0,base,"Een jong meisje werd door drie jongens meegenomen naar een huis en daar de hele nacht misbruikt. Maar het beeld van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","Een jong meisje werd door drie jongens <extra_id_0> en daar de hele nacht misbruikt. <extra_id_1> van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","Een jong meisje werd door drie jongens hier en daar de hele nacht misbruikt. De behandeling van deze zaak, die eerst helder leek, begon te kantelen toen de politie de telefoons doorzocht.","['meegenomen naar een huis', 'Maar het beeld']","['hier', 'De behandeling']",7,20,1,"[0.9166666666666666, 0.8571428571428571]",0.89,volkskrant
seq36-0,base,"Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen in het grootste waterschap van Nederland, moet worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen <extra_id_0> waterschap <extra_id_1> worden opgesplitst. Er komen aparte organisaties voor beide taken.","Het Amsterdamse Waternet, verantwoordelijk voor schoon drinkwater n het onderhoud van dijken en gemalen en het waterschap worden opgesplitst. Er komen aparte organisaties voor beide taken.","['in het grootste', 'van Nederland', 'moet']","['en het', '']",6,20,1,"[0.6666666666666666, 1.0]",0.83,volkskrant
seq37-0,base,"Nabestaanden van de slachtoffers van een massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker Alex Jones. Hij bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden voor zijn lasterlijke uitlatingen over het bloedbad.","Nabestaanden van <extra_id_0> massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker <extra_id_1> bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden <extra_id_2> uitlatingen over het bloedbad.","Nabestaanden van de massaschietpartij in een basisschool in de Amerikaanse staat Connecticut, in 2012, hebben vrijdag een vergoedingsvoorstel aanvaard van de failliete complotdenker De rechter bood aan zijn bezittingen te verkopen om hen in ieder geval gedeeltelijk te kunnen vergoeden voor zijn uitlatingen over het bloedbad.","['de slachtoffers van een', 'Alex Jones. Hij', 'voor zijn lasterlijke']","['de', 'De rechter', 'voor zijn']",10,20,1,"[0.9130434782608695, 0.8, 0.5714285714285714]",0.76,volkskrant
seq38-0,base,"Nog nooit kregen zo weinig babys borstvoeding. Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.","Nog nooit kregen <extra_id_0> Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.","Nog nooit kregen we kinderen Er wordt te weinig ruimte voor gegeven, zeggen jonge moeders in Lelystad.",['zo weinig babys borstvoeding.'],['we kinderen'],4,20,1,[0.7931034482758621],0.79,volkskrant
seq39-0,base,Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,Amsterdamse huisartsen leggen patinten die niet op <extra_id_0> komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug <extra_id_1> restaurants en kappers kampen met een groeiend aantal klanten dat <extra_id_2>,Amsterdamse huisartsen leggen patinten die niet op de locatie komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Maar restaurants en kappers kampen met een groeiend aantal klanten dat,"['hun afspraak', 'te dringen. Ook', 'niet komt opdagen.']","['de locatie', 'te dringen. Maar', '']",8,20,1,"[0.9166666666666666, 0.25, 1.0]",0.72,volkskrant
seq40-0,base,"Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en 2021. De gewelddadigheden houden verband met een vete in de onderwereld, waarbij een bedrag van 130 miljoen euro zou zijn gestolen.",Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en <extra_id_0> houden verband met een vete in de <extra_id_1> bedrag van <extra_id_2> euro <extra_id_3>,Het Openbaar Ministerie heeft een nieuwe kroongetuige gepresenteerd. Het gaat om de 29-jarige Dominique K. Hij heeft openheid van zaken gegeven over moorden en geweldszaken in Amsterdam en Rotterdam uit 2020 en moet houden verband met een vete in de zaak. De zaak kost een bedrag van 5.000 euro,"['2021. De gewelddadigheden', 'onderwereld', 'waarbij een', '130 miljoen', 'zou zijn gestolen.']","['moet', 'zaak. De zaak kost een', '5.000', '']",11,20,1,"[0.96, 0.9090909090909091, 1.0, 1.0]",0.97,volkskrant
seq41-0,base,"Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water en tientallen mensen zijn gered uit levensgevaarlijke situaties, aldus de hulpdiensten. Stembureaus voor de Europese verkiezingen zijn verwoest of onbereikbaar. De autoriteiten hebben een burgerbeschermingsalarm afgekondigd, nu zondagmiddag meer noodweer wordt verwacht.","Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water en tientallen mensen zijn gered <extra_id_0> aldus de hulpdiensten. Stembureaus voor de Europese verkiezingen <extra_id_1> onbereikbaar. De autoriteiten hebben <extra_id_2> zondagmiddag meer noodweer wordt verwacht.","Stormen, flinke regenval en overstromingen teisteren het zuidoosten van Oostenrijk. Auto's worden meegesleurd door het wassende water en tientallen mensen zijn gered aldus de hulpdiensten. Stembureaus voor de Europese verkiezingen zijn onbereikbaar. De autoriteiten hebben bekend dat er zondagmiddag meer noodweer wordt verwacht.","['uit levensgevaarlijke situaties,', 'zijn verwoest of', 'een burgerbeschermingsalarm afgekondigd', 'nu']","['', 'zijn', 'bekend dat er']",10,20,1,"[1.0, 0.75, 0.8205128205128205]",0.86,volkskrant
seq42-0,base,"China plant een golf aan nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. Maar hoe leg je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","China plant <extra_id_0> nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. <extra_id_1> je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","China plant ook nieuwe ruimtemissies naar planetoden. Voor de wetenschap en om grondstoffen te winnen. Hoe kom je daar aan? Met borende pootjes, lassos of toch weer een harpoen?","['een golf aan', 'Maar hoe leg']","['ook', 'Hoe kom']",6,20,1,"[0.9166666666666666, 0.75]",0.83,volkskrant
seq43-0,base,"Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten van La Place blijven te koop in de supermarkt.","Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten <extra_id_0> blijven te <extra_id_1> supermarkt.","Restaurantketen La Place koppelt zich los van Jumbo, maar de supermarkt blijft vooralsnog wel verbonden als aandeelhouder. Ook producten van de supermarkt blijven te koop bij de supermarkt.","['van La Place', 'koop in de']","['van de supermarkt', 'koop bij de']",6,20,1,"[0.6470588235294118, 0.18181818181818182]",0.41,volkskrant
seq44-0,base,Na een kletsnatte maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de piek van het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na <extra_id_0> maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de <extra_id_1> hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,Na de maandag volgt een veelal wisselvallige en frisse week. Aangezien we midden in de winter en het hooikoortsseizoen zitten is dat goed nieuws voor hooikoortspatinten.,"['een kletsnatte', 'piek van het']","['de', 'winter en het']",5,20,1,"[0.9285714285714286, 0.46153846153846156]",0.7,volkskrant
seq45-0,base,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen buitgemaakt bij de luxe juwelier Bulgari in Rome.,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen <extra_id_0> juwelier Bulgari in Rome.,Inbrekers hebben afgelopen nacht voor ongeveer een half miljoen euro aan juwelen gestolen bij juwelier Bulgari in Rome.,['buitgemaakt bij de luxe'],['gestolen bij'],4,20,1,[0.782608695652174],0.78,volkskrant
seq46-0,base,"Vattenfall verwacht de komende jaren veel minder mensen op het warmtenet aan te sluiten dan aanvankelijk het plan was. Het energiebedrijf heeft zijn doelstelling gehalveerd tot tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit onzekerheid over de markt en het beleid van de overheid.","Vattenfall verwacht de komende jaren veel minder mensen op <extra_id_0> te sluiten dan aanvankelijk <extra_id_1> Het energiebedrijf heeft zijn doelstelling gehalveerd tot tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit <extra_id_2> markt en het beleid van de overheid.","Vattenfall verwacht de komende jaren veel minder mensen op aan te sluiten dan aanvankelijk Het energiebedrijf heeft zijn doelstelling gehalveerd tot tussen de 6000 en 7000 nieuwe aansluitingen per jaar, uit van de markt en het beleid van de overheid.","['het warmtenet aan', 'het plan was.', 'onzekerheid over de']","['aan', '', 'van de']",9,20,1,"[0.8235294117647058, 1.0, 0.7894736842105263]",0.87,volkskrant
seq47-0,base,De totale waarde van de export van Made in Holland-producten is vorig jaar met ruim 5 procent gedaald ten opzichte van 2022.,De totale waarde van de export van Made in Holland-producten is vorig jaar <extra_id_0> gedaald ten opzichte van 2022.,De totale waarde van de export van Made in Holland-producten is vorig jaar met 25% gedaald ten opzichte van 2022.,['met ruim 5 procent'],['met 25%'],4,20,1,[0.7222222222222222],0.72,volkskrant
seq48-0,base,Amsterdamse huisartsen leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een groeiend aantal klanten dat niet komt opdagen.,<extra_id_0> leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug <extra_id_1> restaurants en kappers kampen met <extra_id_2> klanten dat niet komt opdagen.,In Nederland leggen patinten die niet op hun afspraak komen opdagen sinds kort boetes op. Zo hopen ze het aantal no-shows terug te dringen. Ook restaurants en kappers kampen met een klanten dat niet komt opdagen.,"['Amsterdamse huisartsen', 'te dringen. Ook', 'een groeiend aantal']","['In Nederland', 'te dringen. Ook', 'een']",8,20,1,"[0.8181818181818182, 0.0, 0.8421052631578947]",0.55,volkskrant
seq49-0,base,"De Haagse buurttuin van Janneke Vreugdenhil is een democratie: iedereen heeft een zegje, iedereen een taak. En vervolgens loopt alles altijd anders.","De Haagse buurttuin van Janneke Vreugdenhil is een <extra_id_0> zegje, iedereen een taak. En vervolgens loopt alles altijd anders.","De Haagse buurttuin van Janneke Vreugdenhil is een mooi zegje, iedereen een taak. En vervolgens loopt alles altijd anders.",['democratie: iedereen heeft een'],['mooi'],4,20,1,[0.9],0.9,volkskrant
seq50-0,base,Vijf jaar na de stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht.,<extra_id_0> stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht.,de stikstofuitspraak van de Raad van State is een oplossing van het probleem nog lang niet in zicht.,['Vijf jaar na de'],['de'],4,20,1,[0.8666666666666667],0.87,volkskrant
seq51-0,base,"Naar aanleiding van de grote hoeveelheid pfas in eieren rond de fabriek van Chemours in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van de grote hoeveelheid pfas in eieren rond <extra_id_0> in Dordrecht, start het RIVM een nieuw onderzoek.","Naar aanleiding van de grote hoeveelheid pfas in eieren rond de dijk in Dordrecht, start het RIVM een nieuw onderzoek.",['de fabriek van Chemours'],['de dijk'],4,20,1,[0.782608695652174],0.78,volkskrant
seq52-0,base,"Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water en veel sop.","Nederlanders douchen steeds meer, liefst twee keer per dag, met warm <extra_id_0> sop.","Nederlanders douchen steeds meer, liefst twee keer per dag, met warm water.</s> sop.",['water en veel'],['water.</s>'],3,20,1,[0.6153846153846154],0.62,volkskrant
seq53-0,base,"Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de streamingdiensten. Op Spotify kwam het nummer zelfs dicht bij een record.","Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de <extra_id_0> kwam het <extra_id_1> bij een record.","Huisfeestje, de samenwerking tussen Roxy Dekker en jongensgroep Bankzitters, is anderhalve dag na lancering al een hit op de Spotify-site en kwam het al bij een record.","['streamingdiensten. Op Spotify', 'nummer zelfs dicht']","['Spotify-site en', 'al']",6,20,1,"[0.8620689655172413, 0.9444444444444444]",0.9,volkskrant
seq54-0,base,"Bijna een op de zeven Nederlandse patinten is aangewezen op gemporteerde medicijnen, omdat er in Nederland een tekort aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.","Bijna een op de zeven Nederlandse <extra_id_0> op gemporteerde medicijnen, omdat er in <extra_id_1> aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.","Bijna een op de zeven Nederlandse patiënten letten op gemporteerde medicijnen, omdat er in Nederland veel aan is. Experts maken zich ernstig zorgen, vooral om laatste redmiddelen.","['patinten is aangewezen', 'Nederland een tekort']","['patiënten letten', 'Nederland veel']",6,20,1,"[0.5, 0.4]",0.45,volkskrant
seq55-0,base,"Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland Garros op tegen de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse tennisser beter kent dan zijn coach Kristof Vliegen. Ze zijn heel, heel close, misschien af en toe zelfs iets te close.","Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland <extra_id_0> de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse <extra_id_1> dan zijn coach Kristof <extra_id_2> heel, heel close, misschien af en toe zelfs iets te close.","Tallon Griekspoor neemt het dinsdag in de eerste ronde van Roland met de Amerikaan MacKenzie McDonald. Niemand die de Nederlandse kampioen is dan zijn coach Kristof van der Linden is heel, heel close, misschien af en toe zelfs iets te close.","['Garros op tegen', 'tennisser beter kent', 'Vliegen. Ze zijn']","['met', 'kampioen is', 'van der Linden is']",9,20,1,"[0.9333333333333333, 0.85, 0.8823529411764706]",0.89,volkskrant
seq56-0,base,"Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen in de kolkende modderstroom, evenals twee van de tien scholen waar de kleine Amersfoortse stichting Mathare Girl Power al jaren hulp biedt.","Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen <extra_id_0> evenals twee <extra_id_1> scholen waar <extra_id_2> stichting Mathare Girl Power al jaren hulp biedt.","Alsof het leven er al niet erbarmelijk genoeg is, werd de Keniaanse sloppenwijk Mathare eind april getroffen door een zware overstroming. Honderden huisjes van golfplaat en sloophout verdwenen evenals twee huizen en scholen waar de stichting Mathare Girl Power al jaren hulp biedt.","['in de kolkende modderstroom,', 'van de tien', 'de kleine Amersfoortse']","['', 'huizen en', 'de']",10,20,1,"[1.0, 0.7272727272727273, 0.9090909090909091]",0.88,volkskrant
seq57-0,base,"De helft van de gepakte online boeven die zich voor de rechter moeten verantwoorden, is niet ouder dan 25 jaar. Ze maakten zich onder meer schuldig aan bankfraude en online oplichting.","De helft van de gepakte online <extra_id_0> voor de rechter moeten verantwoorden, <extra_id_1> dan 25 jaar. Ze maakten zich onder meer schuldig aan bankfraude en online oplichting.","De helft van de gepakte online fraudeurs zal zich voor de rechter moeten verantwoorden, jonger dan 25 jaar. Ze maakten zich onder meer schuldig aan bankfraude en online oplichting.","['boeven die zich', 'is niet ouder']","['fraudeurs zal zich', 'jonger']",6,20,1,"[0.6111111111111112, 0.7692307692307693]",0.69,volkskrant
seq58-0,base,"Netbeheerder Tennet heeft met de aanleg van een stroomkabel mogelijk onomkeerbare schade aangebracht aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In Twente is te zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel <extra_id_0> aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In <extra_id_1> zien hoe klimaatdoelen botsen met de natuuropgave.","Netbeheerder Tennet heeft met de aanleg van een stroomkabel een bijdrage geleverd aan kwetsbare natuur op landgoed Twickel, concludeerde de provincie Overijssel donderdag. In het rapport laten we zien hoe klimaatdoelen botsen met de natuuropgave.","['mogelijk onomkeerbare schade aangebracht', 'Twente is te']","['een bijdrage geleverd', 'het rapport laten we']",7,20,1,"[0.775, 0.85]",0.81,volkskrant
seq59-0,base,"Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal maatregelen af die arbeidsmigranten beter moeten beschermen. De cowboys moeten zich netter gedragen.","Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal <extra_id_0> die arbeidsmigranten beter moeten beschermen. De <extra_id_1> netter gedragen.","Vlak voor Karien van Gennip afzwaait als minister, kondigt ze een aantal maatregelen aan die arbeidsmigranten beter moeten beschermen. De maatregelen worden netter gedragen.","['maatregelen af', 'cowboys moeten zich']","['maatregelen aan', 'maatregelen worden']",5,20,1,"[0.13333333333333333, 0.8947368421052632]",0.51,volkskrant
seq60-0,base,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage met een verrassing: hij doet alsnog mee.,De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage <extra_id_0> hij <extra_id_1>,"De Conservatieve Britse premier Sunak schreef twee weken geleden onverwachts verkiezingen uit. De campagnestrijd met Labour ging meteen volop van start. Maandag kwam Nigel Farage aan de macht, maar hij","['met een verrassing:', 'doet alsnog mee.']","['aan de macht, maar', '']",6,20,1,"[0.8421052631578947, 1.0]",0.92,volkskrant
